tab	pmag_specimens
er_specimen_name	measurement_step_min	measurement_step_max	specimen_lab_field_dc_uT	specimen_int_corr_anisotropy	specimen_int_corr_nlt	specimen_int_uT	specimen_n	specimen_int_ptrm_n	specimen_f	specimen_fvds	specimen_frac	specimen_gap_max	specimen_b_beta	specimen_dang	specimen_drats	specimen_int_mad	specimen_md
su101801b	0	515	40	-	-1.00	62.9	13.00	6.00	0.97	0.98	0.97	0.22	0.01	0.73	11.44	1.56	-1.00
su101801b	0	530	40	-	-1.00	62.3	14.00	7.00	0.99	1.00	0.99	0.22	0.01	0.63	11.74	1.46	-1.00
su101801b	0	545	40	-	-1.00	61.8	15.00	7.00	1.00	1.00	0.99	0.22	0.01	0.56	11.61	1.38	-1.00
su101801b	0	560	40	-	-1.00	61.2	16.00	8.00	1.00	1.00	0.99	0.22	0.01	0.51	11.80	1.33	-1.00
su101801b	0	580	40	-	-1.00	60.8	17.00	8.00	1.00	1.00	0.99	0.22	0.01	0.45	11.70	1.29	-1.00
su101801b	100	480	40	-	-1.00	65.2	10.00	5.00	0.86	0.88	0.90	0.24	0.01	0.96	11.75	1.92	-1.00
su101801b	100	500	40	-	-1.00	64.0	11.00	6.00	0.92	0.93	0.94	0.23	0.01	0.74	11.78	1.67	-1.00
su101801b	100	515	40	-	-1.00	63.4	12.00	6.00	0.94	0.96	0.96	0.22	0.01	0.64	11.44	1.51	-1.00
su101801b	100	530	40	-	-1.00	62.7	13.00	7.00	0.96	0.97	0.97	0.22	0.01	0.55	11.74	1.41	-1.00
su101801b	100	545	40	-	-1.00	62.1	14.00	7.00	0.97	0.97	0.97	0.22	0.01	0.50	11.61	1.33	-1.00
su101801b	100	560	40	-	-1.00	61.5	15.00	8.00	0.97	0.97	0.98	0.22	0.02	0.45	11.80	1.28	-1.00
su101801b	100	580	40	-	-1.00	61.1	16.00	8.00	0.97	0.98	0.98	0.22	0.02	0.40	11.70	1.24	-1.00
su101801b	200	480	40	-	-1.00	64.9	9.00	5.00	0.79	0.80	0.81	0.26	0.02	0.61	11.75	1.08	-1.00
su101801b	200	500	40	-	-1.00	63.7	10.00	6.00	0.84	0.85	0.85	0.25	0.02	0.46	11.78	0.95	-1.00
su101801b	200	515	40	-	-1.00	63.0	11.00	6.00	0.87	0.87	0.87	0.25	0.01	0.43	11.44	0.85	-1.00
su101801b	200	530	40	-	-1.00	62.3	12.00	7.00	0.88	0.89	0.89	0.24	0.02	0.39	11.74	0.79	-1.00
su101801b	200	545	40	-	-1.00	61.7	13.00	7.00	0.89	0.89	0.89	0.24	0.02	0.37	11.61	0.75	-1.00
su101801b	200	560	40	-	-1.00	61.1	14.00	8.00	0.89	0.89	0.89	0.24	0.02	0.34	11.80	0.73	-1.00
su101801b	200	580	40	-	-1.00	60.6	15.00	8.00	0.90	0.90	0.89	0.24	0.02	0.28	11.70	0.71	-1.00
su101801b	250	500	40	-	-1.00	63.4	9.00	6.00	0.80	0.80	0.80	0.27	0.02	0.52	11.78	1.01	-1.00
su101801b	250	515	40	-	-1.00	62.7	10.00	6.00	0.82	0.82	0.82	0.26	0.02	0.49	11.44	0.91	-1.00
su101801b	250	530	40	-	-1.00	61.9	11.00	7.00	0.84	0.84	0.84	0.26	0.02	0.45	11.74	0.85	-1.00
su101801b	250	545	40	-	-1.00	61.3	12.00	7.00	0.85	0.84	0.84	0.26	0.02	0.43	11.61	0.81	-1.00
su101801b	250	560	40	-	-1.00	60.7	13.00	8.00	0.85	0.84	0.84	0.25	0.02	0.39	11.80	0.78	-1.00
su101801b	250	580	40	-	-1.00	60.2	14.00	8.00	0.86	0.85	0.84	0.25	0.02	0.33	11.70	0.77	-1.00
su101801c	0	450	40	-	-1.00	65.5	10.00	5.00	0.78	0.79	0.80	0.19	0.02	1.15	10.93	2.20	-1.00
su101801c	0	480	40	-	-1.00	66.1	11.00	5.00	0.84	0.85	0.86	0.17	0.02	0.84	10.22	2.02	-1.00
su101801c	0	500	40	-	-1.00	65.1	12.00	6.00	0.90	0.90	0.90	0.16	0.02	0.81	8.32	1.83	-1.00
su101801c	0	515	40	-	-1.00	64.9	13.00	6.00	0.92	0.92	0.93	0.16	0.02	0.70	8.21	1.71	-1.00
su101801c	0	530	40	-	-1.00	64.6	14.00	7.00	0.95	0.95	0.95	0.16	0.02	0.64	7.73	1.61	-1.00
su101801c	0	545	40	-	-1.00	64.6	15.00	7.00	0.96	0.96	0.97	0.15	0.01	0.54	7.66	1.54	-1.00
su101801c	0	560	40	-	-1.00	64.6	16.00	8.00	0.96	0.96	0.97	0.15	0.01	0.51	8.00	1.48	-1.00
su101801c	0	580	40	-	-1.00	64.7	17.00	8.00	0.96	0.96	0.97	0.15	0.01	0.47	8.02	1.43	-1.00
su101801c	100	480	40	-	-1.00	67.6	10.00	5.00	0.80	0.82	0.83	0.18	0.02	0.94	10.22	1.91	-1.00
su101801c	100	500	40	-	-1.00	66.2	11.00	6.00	0.86	0.87	0.87	0.17	0.02	0.91	8.32	1.73	-1.00
su101801c	100	515	40	-	-1.00	65.8	12.00	6.00	0.88	0.89	0.90	0.16	0.02	0.80	8.21	1.62	-1.00
su101801c	100	530	40	-	-1.00	65.5	13.00	7.00	0.90	0.91	0.92	0.16	0.02	0.72	7.73	1.52	-1.00
su101801c	100	545	40	-	-1.00	65.3	14.00	7.00	0.92	0.93	0.94	0.16	0.01	0.61	7.66	1.47	-1.00
su101801c	100	560	40	-	-1.00	65.3	15.00	8.00	0.92	0.93	0.94	0.16	0.01	0.57	8.00	1.41	-1.00
su101801c	100	580	40	-	-1.00	65.4	16.00	8.00	0.92	0.93	0.95	0.16	0.01	0.53	8.02	1.37	-1.00
su101801c	200	545	40	-	-1.00	64.7	13.00	7.00	0.79	0.79	0.79	0.15	0.02	0.34	7.66	1.25	-1.00
su101801c	200	560	40	-	-1.00	64.7	14.00	8.00	0.79	0.79	0.80	0.15	0.02	0.31	8.00	1.19	-1.00
su101801c	200	580	40	-	-1.00	64.8	15.00	8.00	0.79	0.79	0.80	0.15	0.01	0.28	8.02	1.15	-1.00
su101801d	0	390	40	-	1.01	60.4	9.00	4.00	0.82	0.86	0.84	0.18	0.04	0.94	9.73	1.59	-1.00
su101801d	0	420	40	-	1.01	61.1	10.00	5.00	0.87	0.91	0.90	0.16	0.03	0.70	11.93	1.50	-1.00
su101801d	0	450	40	-	1.01	61.8	11.00	5.00	0.90	0.94	0.93	0.16	0.03	0.54	11.64	1.42	-1.00
su101801d	0	480	40	-	1.01	61.7	12.00	6.00	0.93	0.98	0.95	0.15	0.03	0.48	9.68	1.34	-1.00
su101801d	0	500	40	-	1.01	61.8	13.00	6.00	0.93	0.98	0.96	0.15	0.02	0.42	9.69	1.28	-1.00
su101801d	0	515	40	-	1.01	62.1	14.00	7.00	0.93	0.98	0.97	0.15	0.02	0.44	9.75	1.23	-1.00
su101801d	0	530	40	-	1.01	62.4	15.00	7.00	0.93	0.98	0.97	0.15	0.02	0.43	9.84	1.19	-1.00
su101801d	0	545	40	-	1.01	62.5	16.00	8.00	0.94	0.99	0.97	0.15	0.02	0.45	8.57	1.16	-1.00
su101801d	0	560	40	-	1.01	62.7	17.00	8.00	0.94	0.99	0.97	0.15	0.02	0.50	8.59	1.14	-1.00
su101801d	0	580	40	-	1.01	62.9	18.00	8.00	0.94	0.99	0.98	0.15	0.02	0.52	8.66	1.12	-1.00
su101801d	100	390	40	-	1.01	63.6	8.00	4.00	0.75	0.81	0.81	0.18	0.02	1.01	9.73	1.80	-1.00
su101801d	100	420	40	-	1.01	64.2	9.00	5.00	0.80	0.87	0.86	0.17	0.02	0.73	11.93	1.70	-1.00
su101801d	100	450	40	-	1.01	64.7	10.00	5.00	0.82	0.90	0.89	0.17	0.02	0.55	11.64	1.60	-1.00
su101801d	100	480	40	-	1.01	64.4	11.00	6.00	0.86	0.93	0.92	0.16	0.02	0.48	9.68	1.51	-1.00
su101801d	100	500	40	-	1.01	64.4	12.00	6.00	0.86	0.94	0.92	0.16	0.02	0.42	9.69	1.44	-1.00
su101801d	100	515	40	-	1.01	64.5	13.00	7.00	0.86	0.94	0.93	0.16	0.01	0.44	9.75	1.38	-1.00
su101801d	100	530	40	-	1.01	64.8	14.00	7.00	0.86	0.94	0.93	0.16	0.01	0.43	9.84	1.34	-1.00
su101801d	100	545	40	-	1.01	64.9	15.00	8.00	0.87	0.94	0.94	0.16	0.01	0.45	8.57	1.31	-1.00
su101801d	100	560	40	-	1.01	65.0	16.00	8.00	0.87	0.94	0.94	0.16	0.01	0.51	8.59	1.29	-1.00
su101801d	100	580	40	-	1.01	65.2	17.00	8.00	0.86	0.94	0.94	0.16	0.01	0.53	8.66	1.26	-1.00
su101801d	150	500	40	-	1.01	66.2	11.00	6.00	0.71	0.79	0.79	0.19	0.01	0.02	9.69	1.21	-1.00
su101801d	150	515	40	-	1.01	66.4	12.00	7.00	0.71	0.79	0.80	0.18	0.01	0.07	9.75	1.17	-1.00
su101801d	150	530	40	-	1.01	66.7	13.00	7.00	0.71	0.79	0.80	0.18	0.01	0.11	9.84	1.13	-1.00
su101801d	150	545	40	-	1.01	66.7	14.00	8.00	0.71	0.80	0.81	0.18	0.01	0.19	8.57	1.11	-1.00
su101801d	150	560	40	-	1.01	66.8	15.00	8.00	0.71	0.80	0.81	0.18	0.01	0.32	8.59	1.10	-1.00
su101801d	150	580	40	-	1.01	67.1	16.00	8.00	0.71	0.79	0.81	0.18	0.01	0.34	8.66	1.08	-1.00
su101801e	0	390	40	-	1.03	64.8	9.00	4.00	0.82	0.84	0.83	0.21	0.03	1.76	8.03	1.61	-1.00
su101801e	0	420	40	-	1.03	65.4	10.00	5.00	0.87	0.90	0.89	0.20	0.02	1.53	11.26	1.51	-1.00
su101801e	0	450	40	-	1.03	65.8	11.00	5.00	0.91	0.95	0.94	0.19	0.02	1.38	10.82	1.43	-1.00
su101801e	0	480	40	-	1.03	65.8	12.00	6.00	0.95	0.98	0.97	0.18	0.02	1.21	10.33	1.39	-1.00
su101801e	0	500	40	-	1.03	65.8	13.00	6.00	0.96	0.99	0.98	0.18	0.02	1.11	10.24	1.35	-1.00
su101801e	0	515	40	-	1.03	66.0	14.00	7.00	0.96	0.99	0.98	0.18	0.02	1.07	10.38	1.31	-1.00
su101801e	0	530	40	-	1.03	66.2	15.00	7.00	0.96	0.99	0.98	0.18	0.01	1.05	10.42	1.27	-1.00
su101801e	0	545	40	-	1.03	66.2	16.00	8.00	0.96	1.00	0.99	0.18	0.01	1.05	10.80	1.24	-1.00
su101801e	0	560	40	-	1.03	66.2	17.00	8.00	0.97	1.00	0.99	0.18	0.01	1.05	10.73	1.21	-1.00
su101801e	0	580	40	-	1.03	66.2	18.00	8.00	0.97	1.01	0.99	0.18	0.01	1.02	10.68	1.20	-1.00
su101801e	100	390	40	-	1.03	67.0	8.00	4.00	0.77	0.81	0.80	0.22	0.02	1.75	8.03	1.53	-1.00
su101801e	100	420	40	-	1.03	67.4	9.00	5.00	0.82	0.87	0.87	0.20	0.02	1.52	11.26	1.45	-1.00
su101801e	100	450	40	-	1.03	67.7	10.00	5.00	0.86	0.91	0.91	0.19	0.02	1.38	10.82	1.37	-1.00
su101801e	100	480	40	-	1.03	67.5	11.00	6.00	0.90	0.95	0.94	0.19	0.01	1.20	10.33	1.34	-1.00
su101801e	100	500	40	-	1.03	67.3	12.00	6.00	0.91	0.96	0.95	0.18	0.01	1.10	10.24	1.31	-1.00
su101801e	100	515	40	-	1.03	67.5	13.00	7.00	0.91	0.96	0.95	0.18	0.01	1.07	10.38	1.26	-1.00
su101801e	100	530	40	-	1.03	67.7	14.00	7.00	0.91	0.96	0.96	0.18	0.01	1.06	10.42	1.23	-1.00
su101801e	100	545	40	-	1.03	67.7	15.00	8.00	0.91	0.96	0.96	0.18	0.01	1.07	10.80	1.20	-1.00
su101801e	100	560	40	-	1.03	67.7	16.00	8.00	0.91	0.96	0.96	0.18	0.01	1.08	10.73	1.17	-1.00
su101801e	100	580	40	-	1.03	67.6	17.00	8.00	0.92	0.97	0.96	0.18	0.01	1.05	10.68	1.16	-1.00
su101801e	150	450	40	-	1.03	69.1	9.00	5.00	0.75	0.81	0.82	0.21	0.02	1.19	10.82	0.98	-1.00
su101801e	150	480	40	-	1.03	68.7	10.00	6.00	0.79	0.84	0.85	0.21	0.02	1.02	10.33	1.00	-1.00
su101801e	150	500	40	-	1.03	68.4	11.00	6.00	0.80	0.85	0.86	0.20	0.01	0.95	10.24	0.97	-1.00
su101801e	150	515	40	-	1.03	68.6	12.00	7.00	0.80	0.85	0.87	0.20	0.01	0.94	10.38	0.95	-1.00
su101801e	150	530	40	-	1.03	68.7	13.00	7.00	0.80	0.85	0.87	0.20	0.01	0.94	10.42	0.92	-1.00
su101801e	150	545	40	-	1.03	68.7	14.00	8.00	0.80	0.86	0.87	0.20	0.01	0.96	10.80	0.90	-1.00
su101801e	150	560	40	-	1.03	68.7	15.00	8.00	0.80	0.86	0.87	0.20	0.01	0.99	10.73	0.88	-1.00
su101801e	150	580	40	-	1.03	68.6	16.00	8.00	0.81	0.86	0.88	0.20	0.01	0.97	10.68	0.87	-1.00
su101801f	0	390	40	-	1.03	71.3	9.00	4.00	0.85	0.86	0.86	0.17	0.03	1.77	8.56	2.77	-1.00
su101801f	0	420	40	-	1.03	72.0	10.00	5.00	0.89	0.91	0.91	0.16	0.02	1.43	11.48	2.53	-1.00
su101801f	0	450	40	-	1.03	72.4	11.00	5.00	0.92	0.94	0.95	0.16	0.02	1.35	11.15	2.33	-1.00
su101801f	0	480	40	-	1.03	72.3	12.00	6.00	0.95	0.97	0.97	0.15	0.02	1.21	9.54	2.20	-1.00
su101801f	0	500	40	-	1.03	72.5	13.00	6.00	0.95	0.98	0.98	0.15	0.02	1.16	9.56	2.09	-1.00
su101801f	0	515	40	-	1.03	72.8	14.00	7.00	0.95	0.97	0.98	0.15	0.01	1.14	9.87	2.01	-1.00
su101801f	0	530	40	-	1.04	73.2	15.00	7.00	0.95	0.97	0.98	0.15	0.01	1.08	9.93	1.96	-1.00
su101801f	0	545	40	-	1.04	73.5	16.00	8.00	0.95	0.98	0.98	0.15	0.01	1.06	9.14	1.91	-1.00
su101801f	0	560	40	-	1.04	73.8	17.00	8.00	0.95	0.98	0.99	0.15	0.01	1.04	9.18	1.87	-1.00
su101801f	0	580	40	-	1.04	74.1	18.00	8.00	0.95	0.98	0.99	0.15	0.01	1.00	9.24	1.84	-1.00
su101801f	100	390	40	-	1.04	74.2	8.00	4.00	0.80	0.83	0.82	0.18	0.02	1.48	8.56	1.61	-1.00
su101801f	100	420	40	-	1.04	74.5	9.00	5.00	0.84	0.87	0.88	0.17	0.01	1.23	11.48	1.51	-1.00
su101801f	100	450	40	-	1.04	74.8	10.00	5.00	0.87	0.91	0.91	0.16	0.01	1.21	11.15	1.39	-1.00
su101801f	100	480	40	-	1.04	74.5	11.00	6.00	0.90	0.93	0.93	0.16	0.01	1.08	9.54	1.34	-1.00
su101801f	100	500	40	-	1.04	74.5	12.00	6.00	0.90	0.94	0.94	0.16	0.01	1.07	9.56	1.28	-1.00
su101801f	100	515	40	-	1.04	74.9	13.00	7.00	0.90	0.93	0.94	0.16	0.01	1.06	9.87	1.23	-1.00
su101801f	100	530	40	-	1.04	75.3	14.00	7.00	0.89	0.93	0.94	0.16	0.01	1.01	9.93	1.21	-1.00
su101801f	100	545	40	-	1.04	75.5	15.00	8.00	0.90	0.94	0.95	0.16	0.01	1.00	9.14	1.19	-1.00
su101801f	100	560	40	-	1.04	75.8	16.00	8.00	0.90	0.94	0.95	0.16	0.01	0.98	9.18	1.17	-1.00
su101801f	100	580	40	-	1.04	76.1	17.00	8.00	0.89	0.94	0.95	0.16	0.01	0.96	9.24	1.16	-1.00
su101801f	150	450	40	-	1.04	75.9	9.00	5.00	0.76	0.80	0.81	0.18	0.01	1.18	11.15	1.01	-1.00
su101801f	150	480	40	-	1.04	75.4	10.00	6.00	0.79	0.83	0.83	0.18	0.01	1.04	9.54	1.01	-1.00
su101801f	150	500	40	-	1.04	75.4	11.00	6.00	0.79	0.83	0.84	0.18	0.01	1.06	9.56	0.96	-1.00
su101801f	150	515	40	-	1.04	75.8	12.00	7.00	0.78	0.83	0.84	0.18	0.01	1.05	9.87	0.94	-1.00
su101801f	150	530	40	-	1.04	76.2	13.00	7.00	0.78	0.83	0.85	0.17	0.01	1.00	9.93	0.94	-1.00
su101801f	150	545	40	-	1.04	76.5	14.00	8.00	0.79	0.83	0.85	0.17	0.01	1.00	9.14	0.92	-1.00
su101801f	150	560	40	-	1.04	76.9	15.00	8.00	0.78	0.83	0.85	0.17	0.01	0.98	9.18	0.91	-1.00
su101801f	150	580	40	-	1.04	77.2	16.00	8.00	0.78	0.83	0.85	0.17	0.01	0.97	9.24	0.91	-1.00
su101801g	0	390	40	-	1.01	57.6	9.00	4.00	0.82	0.84	0.84	0.26	0.03	0.82	2.81	1.31	-1.00
su101801g	0	420	40	-	1.01	57.9	10.00	5.00	0.86	0.87	0.87	0.25	0.02	0.95	6.30	1.19	-1.00
su101801g	0	450	40	-	1.01	58.6	11.00	5.00	0.89	0.91	0.92	0.24	0.02	1.21	6.20	1.12	-1.00
su101801g	0	480	40	-	1.01	58.7	12.00	6.00	0.93	0.95	0.94	0.23	0.02	1.26	5.42	1.06	-1.00
su101801g	0	500	40	-	1.01	59.0	13.00	6.00	0.94	0.96	0.96	0.23	0.02	1.32	5.41	1.00	-1.00
su101801g	0	515	40	-	1.01	59.2	14.00	7.00	0.94	0.96	0.96	0.22	0.02	1.33	5.27	0.97	-1.00
su101801g	0	530	40	-	1.01	59.6	15.00	7.00	0.94	0.97	0.97	0.22	0.02	1.35	5.30	0.95	-1.00
su101801g	0	545	40	-	1.01	59.8	16.00	8.00	0.95	0.97	0.98	0.22	0.02	1.32	6.57	0.95	-1.00
su101801g	0	560	40	-	1.01	59.9	17.00	8.00	0.96	0.98	0.98	0.22	0.02	1.26	6.48	0.96	-1.00
su101801g	0	580	40	-	1.01	59.9	18.00	8.00	0.97	0.99	0.99	0.22	0.02	1.21	6.38	0.97	-1.00
su101801g	100	390	40	-	1.01	58.5	8.00	4.00	0.79	0.81	0.82	0.26	0.03	1.03	2.81	1.37	-1.00
su101801g	100	420	40	-	1.01	58.8	9.00	5.00	0.82	0.84	0.86	0.25	0.03	1.16	6.30	1.24	-1.00
su101801g	100	450	40	-	1.01	59.6	10.00	5.00	0.85	0.88	0.90	0.24	0.02	1.44	6.20	1.17	-1.00
su101801g	100	480	40	-	1.01	59.6	11.00	6.00	0.89	0.92	0.92	0.23	0.02	1.49	5.42	1.11	-1.00
su101801g	100	500	40	-	1.01	59.8	12.00	6.00	0.90	0.93	0.94	0.23	0.02	1.55	5.41	1.06	-1.00
su101801g	100	515	40	-	1.01	60.1	13.00	7.00	0.90	0.93	0.95	0.23	0.02	1.56	5.27	1.03	-1.00
su101801g	100	530	40	-	1.01	60.4	14.00	7.00	0.90	0.93	0.96	0.23	0.02	1.59	5.30	1.01	-1.00
su101801g	100	545	40	-	1.01	60.7	15.00	8.00	0.91	0.94	0.96	0.22	0.02	1.55	6.57	1.01	-1.00
su101801g	100	560	40	-	1.01	60.8	16.00	8.00	0.92	0.95	0.97	0.22	0.02	1.49	6.48	1.04	-1.00
su101801g	100	580	40	-	1.01	60.8	17.00	8.00	0.93	0.96	0.97	0.22	0.02	1.43	6.38	1.06	-1.00
su101801g	150	420	40	-	1.01	58.5	8.00	5.00	0.79	0.81	0.80	0.27	0.03	1.54	6.30	1.29	-1.00
su101801g	150	450	40	-	1.01	59.4	9.00	5.00	0.82	0.84	0.85	0.25	0.03	1.86	6.20	1.20	-1.00
su101801g	150	480	40	-	1.01	59.5	10.00	6.00	0.86	0.88	0.87	0.25	0.03	1.90	5.42	1.15	-1.00
su101801g	150	500	40	-	1.01	59.7	11.00	6.00	0.87	0.89	0.89	0.24	0.02	1.97	5.41	1.10	-1.00
su101801g	150	515	40	-	1.01	60.0	12.00	7.00	0.87	0.90	0.89	0.24	0.02	1.97	5.27	1.09	-1.00
su101801g	150	530	40	-	1.01	60.5	13.00	7.00	0.87	0.90	0.90	0.24	0.02	2.00	5.30	1.08	-1.00
su101801g	150	545	40	-	1.01	60.8	14.00	8.00	0.88	0.91	0.91	0.24	0.02	1.95	6.57	1.10	-1.00
su101801g	150	560	40	-	1.01	60.9	15.00	8.00	0.89	0.92	0.91	0.24	0.02	1.87	6.48	1.14	-1.00
su101801g	150	580	40	-	1.01	60.9	16.00	8.00	0.90	0.93	0.92	0.24	0.02	1.79	6.38	1.18	-1.00
su101801g	200	530	40	-	1.01	63.3	12.00	7.00	0.72	0.78	0.80	0.27	0.02	2.61	5.30	1.28	-1.00
su101801g	200	545	40	-	1.01	63.6	13.00	8.00	0.73	0.79	0.80	0.27	0.02	2.54	6.57	1.33	-1.00
su101801g	200	560	40	-	1.01	63.6	14.00	8.00	0.74	0.80	0.81	0.27	0.02	2.42	6.48	1.40	-1.00
su101801g	200	580	40	-	1.01	63.5	15.00	8.00	0.75	0.81	0.81	0.27	0.02	2.32	6.38	1.46	-1.00
su101801h	0	390	40	-	1.02	60.5	9.00	4.00	0.85	0.85	0.86	0.21	0.03	1.93	5.51	2.01	-1.00
su101801h	0	420	40	-	1.02	61.1	10.00	5.00	0.89	0.89	0.90	0.20	0.02	1.79	6.65	1.86	-1.00
su101801h	0	450	40	-	1.02	61.9	11.00	5.00	0.92	0.93	0.94	0.19	0.02	1.63	6.52	1.78	-1.00
su101801h	0	480	40	-	1.02	62.4	12.00	6.00	0.94	0.96	0.96	0.19	0.02	1.46	5.73	1.73	-1.00
su101801h	0	500	40	-	1.02	62.9	13.00	6.00	0.95	0.96	0.97	0.19	0.02	1.33	5.72	1.69	-1.00
su101801h	0	515	40	-	1.02	63.3	14.00	7.00	0.95	0.97	0.97	0.19	0.02	1.25	5.64	1.65	-1.00
su101801h	0	530	40	-	1.02	63.7	15.00	7.00	0.95	0.97	0.98	0.19	0.02	1.23	5.68	1.61	-1.00
su101801h	0	545	40	-	1.02	64.0	16.00	8.00	0.96	0.98	0.98	0.19	0.02	1.16	5.24	1.59	-1.00
su101801h	0	560	40	-	1.02	64.2	17.00	8.00	0.96	0.98	0.98	0.18	0.02	1.10	5.24	1.57	-1.00
su101801h	0	580	40	-	1.03	64.3	18.00	8.00	0.96	0.98	0.99	0.18	0.02	1.06	5.23	1.56	-1.00
su101801h	100	390	40	-	1.02	61.2	8.00	4.00	0.80	0.81	0.83	0.22	0.03	1.77	5.51	1.80	-1.00
su101801h	100	420	40	-	1.02	61.8	9.00	5.00	0.84	0.85	0.87	0.21	0.03	1.67	6.65	1.66	-1.00
su101801h	100	450	40	-	1.02	62.7	10.00	5.00	0.87	0.88	0.91	0.20	0.03	1.54	6.52	1.58	-1.00
su101801h	100	480	40	-	1.02	63.3	11.00	6.00	0.89	0.91	0.93	0.19	0.03	1.38	5.73	1.55	-1.00
su101801h	100	500	40	-	1.02	63.8	12.00	6.00	0.90	0.92	0.94	0.19	0.02	1.25	5.72	1.52	-1.00
su101801h	100	515	40	-	1.02	64.2	13.00	7.00	0.90	0.93	0.94	0.19	0.02	1.18	5.64	1.49	-1.00
su101801h	100	530	40	-	1.03	64.7	14.00	7.00	0.90	0.93	0.95	0.19	0.02	1.18	5.68	1.45	-1.00
su101801h	100	545	40	-	1.03	64.9	15.00	8.00	0.91	0.93	0.95	0.19	0.02	1.11	5.24	1.44	-1.00
su101801h	100	560	40	-	1.03	65.1	16.00	8.00	0.91	0.94	0.95	0.19	0.02	1.06	5.24	1.43	-1.00
su101801h	100	580	40	-	1.03	65.3	17.00	8.00	0.91	0.94	0.96	0.19	0.02	1.02	5.23	1.42	-1.00
su101801h	150	450	40	-	1.02	62.1	9.00	5.00	0.81	0.82	0.81	0.22	0.03	1.29	6.52	1.04	-1.00
su101801h	150	480	40	-	1.02	62.8	10.00	6.00	0.83	0.85	0.84	0.22	0.03	1.15	5.73	1.04	-1.00
su101801h	150	500	40	-	1.02	63.5	11.00	6.00	0.84	0.86	0.85	0.21	0.03	1.03	5.72	1.05	-1.00
su101801h	150	515	40	-	1.02	63.9	12.00	7.00	0.84	0.86	0.85	0.21	0.03	0.97	5.64	1.03	-1.00
su101801h	150	530	40	-	1.03	64.5	13.00	7.00	0.84	0.86	0.85	0.21	0.03	0.99	5.68	1.00	-1.00
su101801h	150	545	40	-	1.03	64.8	14.00	8.00	0.85	0.87	0.86	0.21	0.03	0.94	5.24	1.00	-1.00
su101801h	150	560	40	-	1.03	65.0	15.00	8.00	0.85	0.87	0.86	0.21	0.03	0.89	5.24	1.01	-1.00
su101801h	150	580	40	-	1.03	65.2	16.00	8.00	0.85	0.88	0.86	0.21	0.02	0.85	5.23	1.01	-1.00
su102501a	0	545	40	-	1.01	62.7	15.00	7.00	0.92	0.90	0.91	0.13	0.01	2.64	1.12	2.17	-1.00
su102501a	0	560	40	-	1.01	60.6	16.00	8.00	1.03	1.00	1.00	0.12	0.02	2.06	0.78	2.18	-1.00
su102501a	0	580	40	-	1.01	59.6	17.00	8.00	1.02	0.99	1.00	0.12	0.02	1.73	0.78	2.12	-1.00
su102501a	100	545	40	-	1.01	62.8	14.00	7.00	0.91	0.89	0.90	0.13	0.01	2.64	1.12	2.23	-1.00
su102501a	100	560	40	-	1.01	60.5	15.00	8.00	1.02	0.98	0.99	0.12	0.02	2.05	0.78	2.22	-1.00
su102501a	100	580	40	-	1.01	59.5	16.00	8.00	1.01	0.97	0.99	0.12	0.02	1.72	0.78	2.15	-1.00
su102501a	200	545	40	-	1.01	62.3	13.00	7.00	0.87	0.84	0.85	0.14	0.01	2.55	1.12	2.23	-1.00
su102501a	200	560	40	-	1.01	60.0	14.00	8.00	0.98	0.94	0.94	0.13	0.02	1.96	0.78	2.20	-1.00
su102501a	200	580	40	-	1.01	58.9	15.00	8.00	0.97	0.93	0.94	0.13	0.02	1.64	0.78	2.11	-1.00
su102501a	250	545	40	-	1.01	61.9	12.00	7.00	0.85	0.82	0.83	0.14	0.02	2.67	1.12	2.18	-1.00
su102501a	250	560	40	-	1.01	59.5	13.00	8.00	0.96	0.92	0.92	0.13	0.02	2.04	0.78	2.18	-1.00
su102501a	250	580	40	-	1.01	58.4	14.00	8.00	0.96	0.91	0.92	0.13	0.02	1.70	0.78	2.11	-1.00
su102501a	300	560	40	-	1.01	58.8	12.00	8.00	0.91	0.87	0.86	0.14	0.02	1.99	0.78	2.10	-1.00
su102501a	300	580	40	-	1.01	57.8	13.00	8.00	0.91	0.86	0.86	0.14	0.02	1.65	0.78	2.03	-1.00
su102501a	330	560	40	-	1.01	58.5	11.00	8.00	0.87	0.82	0.82	0.15	0.03	2.00	0.78	2.20	-1.00
su102501a	330	580	40	-	1.01	57.4	12.00	8.00	0.87	0.82	0.82	0.14	0.03	1.65	0.78	2.11	-1.00
su102501b	0	545	40	-	1.02	65.3	15.00	7.00	0.97	0.93	0.94	0.16	0.02	3.31	0.90	2.49	-1.00
su102501b	0	560	40	-	1.01	61.6	16.00	8.00	1.06	1.01	1.00	0.15	0.03	2.51	0.75	2.58	-1.00
su102501b	0	580	40	-	1.01	59.9	17.00	8.00	1.06	0.99	1.00	0.15	0.03	2.06	0.75	2.53	-1.00
su102501b	100	545	40	-	1.02	64.7	14.00	7.00	0.96	0.92	0.93	0.16	0.03	3.34	0.90	2.49	-1.00
su102501b	100	560	40	-	1.01	61.0	15.00	8.00	1.06	0.99	0.99	0.15	0.03	2.51	0.75	2.58	-1.00
su102501b	100	580	40	-	1.01	59.2	16.00	8.00	1.05	0.98	0.99	0.15	0.03	2.05	0.75	2.53	-1.00
