tab 	er_specimens
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_method_codes	specimen_class	specimen_core_depth	specimen_lithology	specimen_type
This study		U1356A	318-U1356A-071R_6A-0.45	318-U1356A-071R_6A-0.45	318-U1356A-071R_6A-0.45		Sedimentary	677.36	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R_6A-0.5	318-U1356A-071R_6A-0.5	318-U1356A-071R_6A-0.5		Sedimentary	677.41	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R_6A-0.55	318-U1356A-071R_6A-0.55	318-U1356A-071R_6A-0.55		Sedimentary	677.46	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R_6A-0.6	318-U1356A-071R_6A-0.6	318-U1356A-071R_6A-0.6		Sedimentary	677.51	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R_6A-0.7	318-U1356A-071R_6A-0.7	318-U1356A-071R_6A-0.7		Sedimentary	677.61	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R_6A-0.75	318-U1356A-071R_6A-0.75	318-U1356A-071R_6A-0.75		Sedimentary	677.66	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R_6A-0.8	318-U1356A-071R_6A-0.8	318-U1356A-071R_6A-0.8		Sedimentary	677.71	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R_6A-0.85	318-U1356A-071R_6A-0.85	318-U1356A-071R_6A-0.85		Sedimentary	677.76	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R_6A-0.9	318-U1356A-071R_6A-0.9	318-U1356A-071R_6A-0.9		Sedimentary	677.81	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R_6A-0.95	318-U1356A-071R_6A-0.95	318-U1356A-071R_6A-0.95		Sedimentary	677.86	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R_6A-1.05	318-U1356A-071R_6A-1.05	318-U1356A-071R_6A-1.05		Sedimentary	677.96	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R_6A-1.1	318-U1356A-071R_6A-1.1	318-U1356A-071R_6A-1.1		Sedimentary	678.01	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R_6A-1.15	318-U1356A-071R_6A-1.15	318-U1356A-071R_6A-1.15		Sedimentary	678.06	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-1-W-101	318-U1356A-071R-1-W-101	318-U1356A-071R-1-W-101		Sedimentary	671.21	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-1-W-85	318-U1356A-071R-1-W-85	318-U1356A-071R-1-W-85		Sedimentary	671.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-2-W-81	318-U1356A-071R-2-W-81	318-U1356A-071R-2-W-81		Sedimentary	672.16	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-3-W-67	318-U1356A-071R-3-W-67	318-U1356A-071R-3-W-67		Sedimentary	673.48	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-3-W-73	318-U1356A-071R-3-W-73	318-U1356A-071R-3-W-73		Sedimentary	673.54	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-3-W-76	318-U1356A-071R-3-W-76	318-U1356A-071R-3-W-76		Sedimentary	673.96	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-4-W-57	318-U1356A-071R-4-W-57	318-U1356A-071R-4-W-57		Sedimentary	675.27	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-4-W-61	318-U1356A-071R-4-W-61	318-U1356A-071R-4-W-61		Sedimentary	674.72	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-4-W-81	318-U1356A-071R-4-W-81	318-U1356A-071R-4-W-81		Sedimentary	674.92	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-4-W-98	318-U1356A-071R-4-W-98	318-U1356A-071R-4-W-98		Sedimentary	675.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-5-W-72	318-U1356A-071R-5-W-72	318-U1356A-071R-5-W-72		Sedimentary	676.23	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-5-W-93	318-U1356A-071R-5-W-93	318-U1356A-071R-5-W-93		Sedimentary	677.13	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-5-W-95	318-U1356A-071R-5-W-95	318-U1356A-071R-5-W-95		Sedimentary	676.46	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-071R-6-W-59	318-U1356A-071R-6-W-59	318-U1356A-071R-6-W-59		Sedimentary	677.5	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.2	318-U1356A-072R_1A-0.2	318-U1356A-072R_1A-0.2		Sedimentary	680	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.25	318-U1356A-072R_1A-0.25	318-U1356A-072R_1A-0.25		Sedimentary	680.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.3	318-U1356A-072R_1A-0.3	318-U1356A-072R_1A-0.3		Sedimentary	680.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.35	318-U1356A-072R_1A-0.35	318-U1356A-072R_1A-0.35		Sedimentary	680.15	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.4	318-U1356A-072R_1A-0.4	318-U1356A-072R_1A-0.4		Sedimentary	680.2	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.45	318-U1356A-072R_1A-0.45	318-U1356A-072R_1A-0.45		Sedimentary	680.25	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.5	318-U1356A-072R_1A-0.5	318-U1356A-072R_1A-0.5		Sedimentary	680.3	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.55	318-U1356A-072R_1A-0.55	318-U1356A-072R_1A-0.55		Sedimentary	680.35	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.6	318-U1356A-072R_1A-0.6	318-U1356A-072R_1A-0.6		Sedimentary	680.4	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.65	318-U1356A-072R_1A-0.65	318-U1356A-072R_1A-0.65		Sedimentary	680.45	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.7	318-U1356A-072R_1A-0.7	318-U1356A-072R_1A-0.7		Sedimentary	680.5	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.75	318-U1356A-072R_1A-0.75	318-U1356A-072R_1A-0.75		Sedimentary	680.55	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.8	318-U1356A-072R_1A-0.8	318-U1356A-072R_1A-0.8		Sedimentary	680.6	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.85	318-U1356A-072R_1A-0.85	318-U1356A-072R_1A-0.85		Sedimentary	680.65	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.9	318-U1356A-072R_1A-0.9	318-U1356A-072R_1A-0.9		Sedimentary	680.7	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-0.95	318-U1356A-072R_1A-0.95	318-U1356A-072R_1A-0.95		Sedimentary	680.75	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-1	318-U1356A-072R_1A-1	318-U1356A-072R_1A-1		Sedimentary	680.8	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-1.05	318-U1356A-072R_1A-1.05	318-U1356A-072R_1A-1.05		Sedimentary	680.85	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-1.1	318-U1356A-072R_1A-1.1	318-U1356A-072R_1A-1.1		Sedimentary	680.9	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-1.15	318-U1356A-072R_1A-1.15	318-U1356A-072R_1A-1.15		Sedimentary	680.95	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-1.2	318-U1356A-072R_1A-1.2	318-U1356A-072R_1A-1.2		Sedimentary	681	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-1.25	318-U1356A-072R_1A-1.25	318-U1356A-072R_1A-1.25		Sedimentary	681.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-1.3	318-U1356A-072R_1A-1.3	318-U1356A-072R_1A-1.3		Sedimentary	681.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-1.35	318-U1356A-072R_1A-1.35	318-U1356A-072R_1A-1.35		Sedimentary	681.15	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_1A-1.4	318-U1356A-072R_1A-1.4	318-U1356A-072R_1A-1.4		Sedimentary	681.2	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.1	318-U1356A-072R_2A-0.1	318-U1356A-072R_2A-0.1		Sedimentary	681.36	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.15	318-U1356A-072R_2A-0.15	318-U1356A-072R_2A-0.15		Sedimentary	681.41	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.2	318-U1356A-072R_2A-0.2	318-U1356A-072R_2A-0.2		Sedimentary	681.46	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.25	318-U1356A-072R_2A-0.25	318-U1356A-072R_2A-0.25		Sedimentary	681.51	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.3	318-U1356A-072R_2A-0.3	318-U1356A-072R_2A-0.3		Sedimentary	681.56	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.35	318-U1356A-072R_2A-0.35	318-U1356A-072R_2A-0.35		Sedimentary	681.61	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.4	318-U1356A-072R_2A-0.4	318-U1356A-072R_2A-0.4		Sedimentary	681.66	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.45	318-U1356A-072R_2A-0.45	318-U1356A-072R_2A-0.45		Sedimentary	681.71	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.5	318-U1356A-072R_2A-0.5	318-U1356A-072R_2A-0.5		Sedimentary	681.76	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.55	318-U1356A-072R_2A-0.55	318-U1356A-072R_2A-0.55		Sedimentary	681.81	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.6	318-U1356A-072R_2A-0.6	318-U1356A-072R_2A-0.6		Sedimentary	681.86	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.65	318-U1356A-072R_2A-0.65	318-U1356A-072R_2A-0.65		Sedimentary	681.91	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.7	318-U1356A-072R_2A-0.7	318-U1356A-072R_2A-0.7		Sedimentary	681.96	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.75	318-U1356A-072R_2A-0.75	318-U1356A-072R_2A-0.75		Sedimentary	682.01	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.8	318-U1356A-072R_2A-0.8	318-U1356A-072R_2A-0.8		Sedimentary	682.06	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.85	318-U1356A-072R_2A-0.85	318-U1356A-072R_2A-0.85		Sedimentary	682.11	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-0.9	318-U1356A-072R_2A-0.9	318-U1356A-072R_2A-0.9		Sedimentary	682.16	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-1	318-U1356A-072R_2A-1	318-U1356A-072R_2A-1		Sedimentary	682.26	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-1.05	318-U1356A-072R_2A-1.05	318-U1356A-072R_2A-1.05		Sedimentary	682.31	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-1.1	318-U1356A-072R_2A-1.1	318-U1356A-072R_2A-1.1		Sedimentary	682.36	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-1.15	318-U1356A-072R_2A-1.15	318-U1356A-072R_2A-1.15		Sedimentary	682.41	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-1.2	318-U1356A-072R_2A-1.2	318-U1356A-072R_2A-1.2		Sedimentary	682.46	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-1.25	318-U1356A-072R_2A-1.25	318-U1356A-072R_2A-1.25		Sedimentary	682.51	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_2A-1.3	318-U1356A-072R_2A-1.3	318-U1356A-072R_2A-1.3		Sedimentary	682.56	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.1	318-U1356A-072R_3A-0.1	318-U1356A-072R_3A-0.1		Sedimentary	682.72	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.15	318-U1356A-072R_3A-0.15	318-U1356A-072R_3A-0.15		Sedimentary	682.77	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.2	318-U1356A-072R_3A-0.2	318-U1356A-072R_3A-0.2		Sedimentary	682.82	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.25	318-U1356A-072R_3A-0.25	318-U1356A-072R_3A-0.25		Sedimentary	682.87	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.3	318-U1356A-072R_3A-0.3	318-U1356A-072R_3A-0.3		Sedimentary	682.92	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.35	318-U1356A-072R_3A-0.35	318-U1356A-072R_3A-0.35		Sedimentary	682.97	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.4	318-U1356A-072R_3A-0.4	318-U1356A-072R_3A-0.4		Sedimentary	683.02	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.45	318-U1356A-072R_3A-0.45	318-U1356A-072R_3A-0.45		Sedimentary	683.07	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.5	318-U1356A-072R_3A-0.5	318-U1356A-072R_3A-0.5		Sedimentary	683.12	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.55	318-U1356A-072R_3A-0.55	318-U1356A-072R_3A-0.55		Sedimentary	683.17	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.6	318-U1356A-072R_3A-0.6	318-U1356A-072R_3A-0.6		Sedimentary	683.22	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.65	318-U1356A-072R_3A-0.65	318-U1356A-072R_3A-0.65		Sedimentary	683.27	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.7	318-U1356A-072R_3A-0.7	318-U1356A-072R_3A-0.7		Sedimentary	683.32	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.75	318-U1356A-072R_3A-0.75	318-U1356A-072R_3A-0.75		Sedimentary	683.37	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.8	318-U1356A-072R_3A-0.8	318-U1356A-072R_3A-0.8		Sedimentary	683.42	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.85	318-U1356A-072R_3A-0.85	318-U1356A-072R_3A-0.85		Sedimentary	683.47	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.9	318-U1356A-072R_3A-0.9	318-U1356A-072R_3A-0.9		Sedimentary	683.52	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-0.95	318-U1356A-072R_3A-0.95	318-U1356A-072R_3A-0.95		Sedimentary	683.57	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-1	318-U1356A-072R_3A-1	318-U1356A-072R_3A-1		Sedimentary	683.62	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-1.05	318-U1356A-072R_3A-1.05	318-U1356A-072R_3A-1.05		Sedimentary	683.67	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-1.1	318-U1356A-072R_3A-1.1	318-U1356A-072R_3A-1.1		Sedimentary	683.72	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_3A-1.15	318-U1356A-072R_3A-1.15	318-U1356A-072R_3A-1.15		Sedimentary	683.77	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_4A-0.55	318-U1356A-072R_4A-0.55	318-U1356A-072R_4A-0.55		Sedimentary	684.39	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_4A-0.6	318-U1356A-072R_4A-0.6	318-U1356A-072R_4A-0.6		Sedimentary	684.44	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_4A-0.65	318-U1356A-072R_4A-0.65	318-U1356A-072R_4A-0.65		Sedimentary	684.49	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_4A-0.7	318-U1356A-072R_4A-0.7	318-U1356A-072R_4A-0.7		Sedimentary	684.54	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_4A-0.75	318-U1356A-072R_4A-0.75	318-U1356A-072R_4A-0.75		Sedimentary	684.59	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_4A-0.8	318-U1356A-072R_4A-0.8	318-U1356A-072R_4A-0.8		Sedimentary	684.64	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_4A-0.85	318-U1356A-072R_4A-0.85	318-U1356A-072R_4A-0.85		Sedimentary	684.69	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_4A-0.9	318-U1356A-072R_4A-0.9	318-U1356A-072R_4A-0.9		Sedimentary	684.74	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_4A-0.95	318-U1356A-072R_4A-0.95	318-U1356A-072R_4A-0.95		Sedimentary	684.79	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_4A-1	318-U1356A-072R_4A-1	318-U1356A-072R_4A-1		Sedimentary	684.84	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_4A-1.05	318-U1356A-072R_4A-1.05	318-U1356A-072R_4A-1.05		Sedimentary	684.89	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.1	318-U1356A-072R_5A-0.1	318-U1356A-072R_5A-0.1		Sedimentary	685.35	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.15	318-U1356A-072R_5A-0.15	318-U1356A-072R_5A-0.15		Sedimentary	685.4	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.2	318-U1356A-072R_5A-0.2	318-U1356A-072R_5A-0.2		Sedimentary	685.45	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.3	318-U1356A-072R_5A-0.3	318-U1356A-072R_5A-0.3		Sedimentary	685.55	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.35	318-U1356A-072R_5A-0.35	318-U1356A-072R_5A-0.35		Sedimentary	685.6	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.4	318-U1356A-072R_5A-0.4	318-U1356A-072R_5A-0.4		Sedimentary	685.65	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.45	318-U1356A-072R_5A-0.45	318-U1356A-072R_5A-0.45		Sedimentary	685.7	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.5	318-U1356A-072R_5A-0.5	318-U1356A-072R_5A-0.5		Sedimentary	685.75	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.55	318-U1356A-072R_5A-0.55	318-U1356A-072R_5A-0.55		Sedimentary	685.8	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.6	318-U1356A-072R_5A-0.6	318-U1356A-072R_5A-0.6		Sedimentary	685.85	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.65	318-U1356A-072R_5A-0.65	318-U1356A-072R_5A-0.65		Sedimentary	685.9	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.7	318-U1356A-072R_5A-0.7	318-U1356A-072R_5A-0.7		Sedimentary	685.95	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.75	318-U1356A-072R_5A-0.75	318-U1356A-072R_5A-0.75		Sedimentary	686	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.8	318-U1356A-072R_5A-0.8	318-U1356A-072R_5A-0.8		Sedimentary	686.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.85	318-U1356A-072R_5A-0.85	318-U1356A-072R_5A-0.85		Sedimentary	686.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.9	318-U1356A-072R_5A-0.9	318-U1356A-072R_5A-0.9		Sedimentary	686.15	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-0.95	318-U1356A-072R_5A-0.95	318-U1356A-072R_5A-0.95		Sedimentary	686.2	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-1.2	318-U1356A-072R_5A-1.2	318-U1356A-072R_5A-1.2		Sedimentary	686.45	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-1.25	318-U1356A-072R_5A-1.25	318-U1356A-072R_5A-1.25		Sedimentary	686.5	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-1.3	318-U1356A-072R_5A-1.3	318-U1356A-072R_5A-1.3		Sedimentary	686.55	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-1.35	318-U1356A-072R_5A-1.35	318-U1356A-072R_5A-1.35		Sedimentary	686.6	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_5A-1.4	318-U1356A-072R_5A-1.4	318-U1356A-072R_5A-1.4		Sedimentary	686.65	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.1	318-U1356A-072R_6A-0.1	318-U1356A-072R_6A-0.1		Sedimentary	686.84	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.15	318-U1356A-072R_6A-0.15	318-U1356A-072R_6A-0.15		Sedimentary	686.89	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.2	318-U1356A-072R_6A-0.2	318-U1356A-072R_6A-0.2		Sedimentary	686.94	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.25	318-U1356A-072R_6A-0.25	318-U1356A-072R_6A-0.25		Sedimentary	686.99	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.3	318-U1356A-072R_6A-0.3	318-U1356A-072R_6A-0.3		Sedimentary	687.04	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.35	318-U1356A-072R_6A-0.35	318-U1356A-072R_6A-0.35		Sedimentary	687.09	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.4	318-U1356A-072R_6A-0.4	318-U1356A-072R_6A-0.4		Sedimentary	687.14	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.45	318-U1356A-072R_6A-0.45	318-U1356A-072R_6A-0.45		Sedimentary	687.19	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.5	318-U1356A-072R_6A-0.5	318-U1356A-072R_6A-0.5		Sedimentary	687.24	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.55	318-U1356A-072R_6A-0.55	318-U1356A-072R_6A-0.55		Sedimentary	687.29	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.6	318-U1356A-072R_6A-0.6	318-U1356A-072R_6A-0.6		Sedimentary	687.34	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.65	318-U1356A-072R_6A-0.65	318-U1356A-072R_6A-0.65		Sedimentary	687.39	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.7	318-U1356A-072R_6A-0.7	318-U1356A-072R_6A-0.7		Sedimentary	687.44	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.75	318-U1356A-072R_6A-0.75	318-U1356A-072R_6A-0.75		Sedimentary	687.49	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R_6A-0.8	318-U1356A-072R_6A-0.8	318-U1356A-072R_6A-0.8		Sedimentary	687.54	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-1-W-74	318-U1356A-072R-1-W-74	318-U1356A-072R-1-W-74		Sedimentary	680.54	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-1-W-91	318-U1356A-072R-1-W-91	318-U1356A-072R-1-W-91		Sedimentary	680.71	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-1-W-95	318-U1356A-072R-1-W-95	318-U1356A-072R-1-W-95		Sedimentary	680.75	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-2-W-129	318-U1356A-072R-2-W-129	318-U1356A-072R-2-W-129		Sedimentary	682.55	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-2-W-132	318-U1356A-072R-2-W-132	318-U1356A-072R-2-W-132		Sedimentary	682.62	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-2-W-99	318-U1356A-072R-2-W-99	318-U1356A-072R-2-W-99		Sedimentary	682.25	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-3-W-60	318-U1356A-072R-3-W-60	318-U1356A-072R-3-W-60		Sedimentary	683.22	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-3-W-72	318-U1356A-072R-3-W-72	318-U1356A-072R-3-W-72		Sedimentary	683.34	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-3-W-78	318-U1356A-072R-3-W-78	318-U1356A-072R-3-W-78		Sedimentary	683.58	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-4-W-75	318-U1356A-072R-4-W-75	318-U1356A-072R-4-W-75		Sedimentary	684.58	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-4-W-86	318-U1356A-072R-4-W-86	318-U1356A-072R-4-W-86		Sedimentary	684.7	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-4-W-91	318-U1356A-072R-4-W-91	318-U1356A-072R-4-W-91		Sedimentary	685.21	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-5-W-109	318-U1356A-072R-5-W-109	318-U1356A-072R-5-W-109		Sedimentary	686.34	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-5-W-140	318-U1356A-072R-5-W-140	318-U1356A-072R-5-W-140		Sedimentary	686.64	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-5-W-144	318-U1356A-072R-5-W-144	318-U1356A-072R-5-W-144		Sedimentary	687.24	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-6-W-1	318-U1356A-072R-6-W-1	318-U1356A-072R-6-W-1		Sedimentary	687.31	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-6-W-4	318-U1356A-072R-6-W-4	318-U1356A-072R-6-W-4		Sedimentary	686.78	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-072R-6-W-57	318-U1356A-072R-6-W-57	318-U1356A-072R-6-W-57		Sedimentary	687.3	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-073R_1A-0.1	318-U1356A-073R_1A-0.1	318-U1356A-073R_1A-0.1		Sedimentary	689.5	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-073R_1A-0.15	318-U1356A-073R_1A-0.15	318-U1356A-073R_1A-0.15		Sedimentary	689.55	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-073R_1A-0.2	318-U1356A-073R_1A-0.2	318-U1356A-073R_1A-0.2		Sedimentary	689.6	Not Specified	Sediment Layer
