tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	measurement_csd	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	188.3	g	38.9	2.029e-05	989	u	273	0	0	0	0	673
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	188.2	g	42.4	2.125e-05	990	u	273	0	4e-05	0	90	573
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	188.7	g	45.8	2.217e-05	991	u	273	0	4e-05	0	90	673
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.3	188.2	g	39.4	1.702e-05	992	u	273	0	0	0	0	723
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.6	190.5	g	54.4	2.195e-05	993	u	273	0	4e-05	0	90	723
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	188	g	39.2	1.33e-05	994	u	273	0	0	0	0	773
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.3	188.1	g	49.6	1.607e-05	995	u	273	0	4e-05	0	90	673
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	187.3	g	62.1	2.113e-05	996	u	273	0	4e-05	0	90	773
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.3	187.6	g	39.5	1.024e-05	997	u	273	0	0	0	0	798
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	186.3	g	71.3	2.284e-05	998	u	273	0	4e-05	0	90	798
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	187.1	g	39.5	5.134e-06	999	u	273	0	0	0	0	823
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	186	g	75.2	1.53e-05	1000	u	273	0	4e-05	0	90	773
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	182.2	g	81.9	2.554e-05	1001	u	273	0	4e-05	0	90	823
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	188.2	g	40.8	2.391e-06	1002	u	273	0	0	0	0	848
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	189.4	g	86.4	2.819e-05	1003	u	273	0	4e-05	0	90	848
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	187.1	g	44.2	1.202e-06	1004	u	273	0	0	0	0	873
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	180.7	g	87.8	2.566e-05	1005	u	273	0	4e-05	0	90	823
This study	Snake River	sr01d	sr01	sr01d1	sr01d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	170.5	g	88.1	2.735e-05	1006	u	273	0	4e-05	0	90	873
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	205.8	g	53.5	2.255e-05	1007	u	273	0	0	0	0	273
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	206.1	g	53.4	1.924e-05	1008	u	273	0	0	0	0	373
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	207.2	g	57.1	2.114e-05	1009	u	273	0	4e-05	0	90	373
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.2	205.7	g	53.2	1.819e-05	1010	u	273	0	0	0	0	423
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	207.3	g	59.2	2.123e-05	1011	u	273	0	4e-05	0	90	423
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.3	206.1	g	53.3	1.74e-05	1012	u	273	0	0	0	0	473
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	205.3	g	58.1	1.966e-05	1013	u	273	0	4e-05	0	90	373
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	207.3	g	61.7	2.175e-05	1014	u	273	0	4e-05	0	90	473
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	211.7	g	53.4	1.636e-05	1015	u	273	0	0	0	0	523
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	206.6	g	63.3	2.149e-05	1016	u	273	0	4e-05	0	90	523
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	207.4	g	53.6	1.447e-05	1017	u	273	0	0	0	0	573
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	207.3	g	62.4	1.841e-05	1018	u	273	0	4e-05	0	90	473
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	206.7	g	66.1	2.064e-05	1019	u	273	0	4e-05	0	90	573
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	209.9	g	54.3	1.27e-05	1020	u	273	0	0	0	0	623
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	207	g	68.3	1.994e-05	1021	u	273	0	4e-05	0	90	623
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	208.1	g	54.2	1.084e-05	1022	u	273	0	0	0	0	673
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	210	g	69.8	1.815e-05	1023	u	273	0	4e-05	0	90	573
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	207.2	g	73.1	2.045e-05	1024	u	273	0	4e-05	0	90	673
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	209	g	55.1	8.524e-06	1025	u	273	0	0	0	0	723
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	206.6	g	77.2	2.239e-05	1026	u	273	0	4e-05	0	90	723
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.4	208.2	g	55	5.636e-06	1027	u	273	0	0	0	0	773
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	209.6	g	79.3	1.727e-05	1028	u	273	0	4e-05	0	90	673
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	210.4	g	83.6	2.636e-05	1029	u	273	0	4e-05	0	90	773
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	209.5	g	56.2	3.71e-06	1030	u	273	0	0	0	0	798
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	207.7	g	86.3	3.313e-05	1031	u	273	0	4e-05	0	90	798
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.3	210.2	g	56.6	2.17e-06	1032	u	273	0	0	0	0	823
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	206.9	g	87.4	2.89e-05	1033	u	273	0	4e-05	0	90	773
This study	Snake River	sr01i	sr01	sr01i1	sr01i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	202.4	g	88.4	4.06e-05	1034	u	273	0	4e-05	0	90	823
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.4	26.7	g	-30.2	0.0001059	1035	u	273	0	0	0	0	273
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.8	26.2	g	-30.7	0.0001093	1036	u	273	0	0	0	0	373
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.3	25.9	g	-28.6	0.0001074	1037	u	273	0	4e-05	0	90	373
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.8	24.7	g	-30.6	0.0001091	1038	u	273	0	0	0	0	423
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.5	24.5	g	-26.4	0.000105	1039	u	273	0	4e-05	0	90	423
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	2	26	g	-30.3	0.0001067	1040	u	273	0	0	0	0	473
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.3	24.2	g	-23.3	0.0001003	1041	u	273	0	4e-05	0	90	473
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.1	29	g	-29.8	0.0001039	1042	u	273	0	0	0	0	523
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.3	24.8	g	-21.5	9.633e-05	1043	u	273	0	4e-05	0	90	523
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.9	25.5	g	-29.7	9.931e-05	1044	u	273	0	0	0	0	573
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.3	25.1	g	-23.5	9.45e-05	1045	u	273	0	4e-05	0	90	473
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.5	24.8	g	-19.1	9.091e-05	1046	u	273	0	4e-05	0	90	573
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.8	25.8	g	-16.1	8.547e-05	1047	u	273	0	4e-05	0	90	623
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.2	23.4	g	-29.3	9.02e-05	1048	u	273	0	0	0	0	673
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.4	26.1	g	-16.2	8.23e-05	1049	u	273	0	4e-05	0	90	573
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.3	25.6	g	-9.6	7.961e-05	1050	u	273	0	4e-05	0	90	673
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.7	25.6	g	-28.1	8.511e-05	1051	u	273	0	0	0	0	723
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.6	24.4	g	13.5	7.328e-05	1052	u	273	0	4e-05	0	90	723
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.5	24.7	g	-28.3	5.314e-05	1053	u	273	0	0	0	0	773
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.2	22.3	g	39.3	6.176e-05	1054	u	273	0	4e-05	0	90	673
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.3	23.6	g	61.3	9.169e-05	1055	u	273	0	4e-05	0	90	773
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.5	24.3	g	-27.4	3.042e-05	1056	u	273	0	0	0	0	798
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.2	24.4	g	78.4	0.0001317	1057	u	273	0	4e-05	0	90	798
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.5	23.4	g	-25.7	6.97e-06	1058	u	273	0	0	0	0	823
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.6	17.7	g	85.4	0.0001042	1059	u	273	0	4e-05	0	90	773
This study	Snake River	sr03a	sr03	sr03a1	sr03a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	0.3	16	g	87.2	0.0001598	1060	u	273	0	4e-05	0	90	823
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	54.5	g	-23.1	2.221e-05	1061	u	273	0	0	0	0	273
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	32.7	g	-31.4	3.069e-05	1062	u	273	0	0	0	0	373
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	30.2	g	15	2.759e-05	1063	u	273	0	4e-05	0	90	373
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	28.7	g	-29.3	2.892e-05	1064	u	273	0	0	0	0	423
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	27.1	g	45.3	3.68e-05	1065	u	273	0	4e-05	0	90	423
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	26.8	g	-26.9	2.599e-05	1066	u	273	0	0	0	0	473
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	22.5	g	38	2.947e-05	1067	u	273	0	4e-05	0	90	373
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	24.6	g	62.1	4.977e-05	1068	u	273	0	4e-05	0	90	473
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.2	23.8	g	-22.2	2.222e-05	1069	u	273	0	0	0	0	523
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	28	g	65.6	5.387e-05	1070	u	273	0	4e-05	0	90	523
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	23.6	g	-19.8	2.026e-05	1071	u	273	0	0	0	0	573
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	23.8	g	61.8	4.142e-05	1072	u	273	0	4e-05	0	90	473
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	23.7	g	69.3	5.578e-05	1073	u	273	0	4e-05	0	90	573
This study	Snake River	sr03b	sr03	sr03b1	sr03b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.9	23.4	g	-11.7	1.818e-05	1074	u	273	0	0	0	0	623
