nw032a3     0.3282347 0.3361251 0.3356401 -0.0026952 -0.0016476 0.0055168  7.224E-5 4.218E-4 1.053E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 23:04 jeff
nw032a4     0.3260108 0.3381607 0.3358284 0.0021148 0.0037053 0.0014509  7.242E-5 4.422E-4 1.616E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 23:07 jeff
nw032a5     0.3293464 0.3354486 0.3352050 -0.0016956 0.0065463 0.0011748  6.596E-5 4.925E-4 1.994E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 23:10 jeff
nw033a1     0.3329955 0.3399731 0.3270314 0.0027549 -0.0023454 0.0009885  8.323E-4 3.294E-5 3.726E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 23:14 jeff
nw033a1     0.3332047 0.3393777 0.3274176 0.0032579 -0.0022762 0.0009533  7.373E-4 3.290E-5 5.345E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 23:17 jeff
nw033a2     0.3339371 0.3341681 0.3318949 0.0012481 0.0009904 0.0021076  1.350E-3 1.996E-5 4.201E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 23:23 jeff
nw033a3     0.3319980 0.3368846 0.3311174 0.0030568 0.0025240 0.0009883  1.275E-3 2.262E-5 4.762E-8 -15.35   300.0   10.00 -8.26E-6 06/20/07 23:28 jeff
nw033a4     0.3258000 0.3404408 0.3337593 -0.0047318 0.0067099 0.0019589  2.246E-4 1.378E-4 2.562E-8 -15.35   300.0   10.00 -8.26E-6 06/20/07 23:31 jeff
nw033a5     0.3321064 0.3362268 0.3316667 0.0006357 0.0037803 -0.0047984  4.331E-4 6.951E-5 2.348E-8 -15.35   300.0   10.00 -8.26E-6 06/20/07 23:34 jeff
nw034a1     0.3378418 0.3305592 0.3315990 0.0019175 -0.0034428 0.0019502  8.738E-4 2.805E-5 3.180E-8 -15.35   300.0   10.00 -8.26E-6 06/20/07 23:36 jeff
nw034a2     0.3396047 0.3336396 0.3267556 0.0063100 -0.0015990 0.0067554  4.031E-4 6.992E-5 1.860E-8 -15.35   300.0   10.00 -8.30E-6 06/20/07 23:40 jeff
nw034a3     0.3331842 0.3350526 0.3317632 0.0016924 0.0017971 0.0023221  7.739E-4 3.849E-5 1.237E-8 -15.35   300.0   10.00 -8.46E-6 06/20/07 23:44 jeff
nw034a4     0.3307969 0.3343963 0.3348068 0.0029784 0.0024301 0.0009750  4.524E-4 5.428E-5 5.025E-8 -15.35   300.0   10.00 -8.46E-6 06/20/07 23:47 jeff
nw034a5     0.3306339 0.3347295 0.3346366 0.0013037 0.0006801 0.0023040  1.371E-4 1.685E-4 4.356E-8 -15.35   300.0   10.00 -3.22E-6 06/20/07 23:51 jeff
nw035a1     0.3345480 0.3342575 0.3311945 -0.0005736 0.0006509 0.0001556  1.548E-4 1.792E-4 1.155E-8 -15.35   300.0   10.00 -3.22E-6 06/20/07 23:59 jeff
nw035a2     0.3349760 0.3353343 0.3296897 -0.0010961 -0.0001293 0.0009405  1.451E-4 1.844E-4 2.620E-8 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:02 jeff
nw035a3     0.3333259 0.3341102 0.3325639 -0.0011746 -0.0011097 0.0017007  1.388E-4 1.749E-4 3.224E-8 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:05 jeff
nw035a4     0.3343805 0.3346833 0.3309362 -0.0006726 0.0004020 0.0036669  1.684E-4 1.694E-4 3.644E-8 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:09 jeff
nw035a5     0.3354739 0.3340835 0.3304425 -0.0014457 -0.0005269 -0.0008870  1.604E-4 1.727E-4 2.026E-8 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:12 jeff
nw036a1     0.3325884 0.3319764 0.3354352 -0.0057556 0.0034169 0.0002606  3.347E-4 9.317E-5 1.880E-8 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:15 jeff
nw036a2     0.3272931 0.3330824 0.3396245 -0.0001308 -0.0044285 -0.0009273  2.586E-4 1.028E-4 3.117E-8 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:18 jeff
nw036a3     0.3316154 0.3364048 0.3319798 -0.0030099 0.0067024 -0.0010815  4.753E-4 5.508E-5 3.935E-8 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:23 jeff
nw036a4     0.3304754 0.3358886 0.3336360 -0.0049195 -0.0001674 -0.0014120  2.258E-4 1.156E-4 3.700E-8 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:27 jeff
nw037a1     0.3346401 0.3342684 0.3310915 0.0013825 -0.0043291 0.0067024  1.736E-4 2.269E-4 9.144E-8 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:34 jeff
nw037a2     0.3390864 0.3418038 0.3191098 -0.0015839 -0.0041157 -0.0039700  3.978E-4 7.204E-5 7.732E-9 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:36 jeff
nw037a3     0.3394863 0.3364397 0.3240740 0.0004128 0.0033030 0.0015603  4.712E-4 6.959E-5 7.798E-8 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:40 jeff
nw037a4     0.3339883 0.3332430 0.3327687 0.0000264 0.0057863 0.0017707  4.333E-4 7.187E-5 1.790E-8 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:44 jeff
nw037a5     0.3242488 0.3378703 0.3378809 0.0072767 0.0002775 0.0041361  3.041E-4 9.956E-5 3.162E-8 -15.35   300.0   10.00 -3.22E-6 06/21/07 00:47 jeff
