tab 	er_samples
er_citation_names	er_expedition_name	er_location_name	er_sample_alternatives	er_sample_name	er_site_name	magic_method_codes	sample_azimuth	sample_class	sample_composite_depth	sample_core_depth	sample_date	sample_dip	sample_lat	sample_lithology	sample_lon	sample_type
This study	318	U1361A	nan	318-U1361A-011H_4A-0.15	318-U1361A-011H_4A-0.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.15	99.15	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.2	318-U1361A-011H_4A-0.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.2	99.2	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.25	318-U1361A-011H_4A-0.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.25	99.25	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.3	318-U1361A-011H_4A-0.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.3	99.3	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.35	318-U1361A-011H_4A-0.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.35	99.35	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.4	318-U1361A-011H_4A-0.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.4	99.4	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.45	318-U1361A-011H_4A-0.45	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.45	99.45	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.5	318-U1361A-011H_4A-0.5	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.5	99.5	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.55	318-U1361A-011H_4A-0.55	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.55	99.55	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.6	318-U1361A-011H_4A-0.6	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.6	99.6	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.65	318-U1361A-011H_4A-0.65	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.65	99.65	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.7	318-U1361A-011H_4A-0.7	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.7	99.7	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.75	318-U1361A-011H_4A-0.75	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.75	99.75	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.8	318-U1361A-011H_4A-0.8	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.8	99.8	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.85	318-U1361A-011H_4A-0.85	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.85	99.85	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.9	318-U1361A-011H_4A-0.9	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.9	99.9	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-0.95	318-U1361A-011H_4A-0.95	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	99.95	99.95	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-1	318-U1361A-011H_4A-1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100	100	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-1.05	318-U1361A-011H_4A-1.05	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.05	100.05	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-1.1	318-U1361A-011H_4A-1.1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.1	100.1	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-1.15	318-U1361A-011H_4A-1.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.15	100.15	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-1.2	318-U1361A-011H_4A-1.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.2	100.2	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-1.25	318-U1361A-011H_4A-1.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.25	100.25	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-1.3	318-U1361A-011H_4A-1.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.3	100.3	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-1.35	318-U1361A-011H_4A-1.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.35	100.35	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-1.4	318-U1361A-011H_4A-1.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.4	100.4	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_4A-1.45	318-U1361A-011H_4A-1.45	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.45	100.45	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.1	318-U1361A-011H_5A-0.1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.6	100.6	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.15	318-U1361A-011H_5A-0.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.65	100.65	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.2	318-U1361A-011H_5A-0.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.7	100.7	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.25	318-U1361A-011H_5A-0.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.75	100.75	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.3	318-U1361A-011H_5A-0.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.8	100.8	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.35	318-U1361A-011H_5A-0.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.85	100.85	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.4	318-U1361A-011H_5A-0.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.9	100.9	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.45	318-U1361A-011H_5A-0.45	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	100.95	100.95	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.5	318-U1361A-011H_5A-0.5	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101	101	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.55	318-U1361A-011H_5A-0.55	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.05	101.05	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.6	318-U1361A-011H_5A-0.6	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.1	101.1	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.65	318-U1361A-011H_5A-0.65	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.15	101.15	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.7	318-U1361A-011H_5A-0.7	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.2	101.2	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.75	318-U1361A-011H_5A-0.75	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.25	101.25	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.8	318-U1361A-011H_5A-0.8	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.3	101.3	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.85	318-U1361A-011H_5A-0.85	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.35	101.35	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.9	318-U1361A-011H_5A-0.9	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.4	101.4	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-0.95	318-U1361A-011H_5A-0.95	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.45	101.45	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-1	318-U1361A-011H_5A-1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.5	101.5	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-1.05	318-U1361A-011H_5A-1.05	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.55	101.55	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-1.1	318-U1361A-011H_5A-1.1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.6	101.6	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-1.15	318-U1361A-011H_5A-1.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.65	101.65	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-1.2	318-U1361A-011H_5A-1.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.7	101.7	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-1.25	318-U1361A-011H_5A-1.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.75	101.75	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-1.3	318-U1361A-011H_5A-1.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.8	101.8	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-1.35	318-U1361A-011H_5A-1.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.85	101.85	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-1.4	318-U1361A-011H_5A-1.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.9	101.9	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-011H_5A-1.45	318-U1361A-011H_5A-1.45	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	101.95	101.95	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	CUBE2214901	318-U1361A-012H-4-W-91	318-U1361A-012H-4-W-91	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.18	107.18	2010:02:26:23:51:00.00	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H-4-W-91a	318-U1361A-012H-4-W-91a	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.18	107.18	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	CUBE2214911	318-U1361A-012H-5-W-122	318-U1361A-012H-5-W-122	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	109	109	2010:02:26:23:51:00.00	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H-5-W-122a	318-U1361A-012H-5-W-122a	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	109	109	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	CUBE2214921	318-U1361A-012H-6-W-107	318-U1361A-012H-6-W-107	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	110.355	110.355	2010:02:26:23:51:00.00	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	CUBE2214931	318-U1361A-012H-7-W-43	318-U1361A-012H-7-W-43	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	110.925	110.925	2010:02:26:23:51:00.00	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H-7-W-43a	318-U1361A-012H-7-W-43a	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	110.925	110.925	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.1	318-U1361A-012H_4A-0.1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	106.37	106.37	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.25	318-U1361A-012H_4A-0.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	106.52	106.52	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.3	318-U1361A-012H_4A-0.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	106.57	106.57	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.35	318-U1361A-012H_4A-0.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	106.62	106.62	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.4	318-U1361A-012H_4A-0.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	106.67	106.67	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.45	318-U1361A-012H_4A-0.45	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	106.72	106.72	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.5	318-U1361A-012H_4A-0.5	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	106.77	106.77	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.55	318-U1361A-012H_4A-0.55	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	106.82	106.82	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.6	318-U1361A-012H_4A-0.6	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	106.87	106.87	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.65	318-U1361A-012H_4A-0.65	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	106.92	106.92	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.7	318-U1361A-012H_4A-0.7	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	106.97	106.97	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.75	318-U1361A-012H_4A-0.75	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.02	107.02	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.8	318-U1361A-012H_4A-0.8	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.07	107.07	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.85	318-U1361A-012H_4A-0.85	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.12	107.12	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.9	318-U1361A-012H_4A-0.9	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.17	107.17	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-0.95	318-U1361A-012H_4A-0.95	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.22	107.22	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-1	318-U1361A-012H_4A-1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.27	107.27	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-1.05	318-U1361A-012H_4A-1.05	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.32	107.32	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-1.1	318-U1361A-012H_4A-1.1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.37	107.37	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-1.15	318-U1361A-012H_4A-1.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.42	107.42	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-1.2	318-U1361A-012H_4A-1.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.47	107.47	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-1.25	318-U1361A-012H_4A-1.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.52	107.52	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-1.3	318-U1361A-012H_4A-1.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.57	107.57	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-1.35	318-U1361A-012H_4A-1.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.62	107.62	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_4A-1.4	318-U1361A-012H_4A-1.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.67	107.67	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.1	318-U1361A-012H_5A-0.1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.88	107.88	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.15	318-U1361A-012H_5A-0.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.93	107.93	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.2	318-U1361A-012H_5A-0.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	107.98	107.98	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.25	318-U1361A-012H_5A-0.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.03	108.03	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.3	318-U1361A-012H_5A-0.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.08	108.08	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.35	318-U1361A-012H_5A-0.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.13	108.13	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.4	318-U1361A-012H_5A-0.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.18	108.18	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.45	318-U1361A-012H_5A-0.45	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.23	108.23	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.5	318-U1361A-012H_5A-0.5	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.28	108.28	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.55	318-U1361A-012H_5A-0.55	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.33	108.33	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.6	318-U1361A-012H_5A-0.6	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.38	108.38	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.65	318-U1361A-012H_5A-0.65	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.43	108.43	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.7	318-U1361A-012H_5A-0.7	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.48	108.48	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.75	318-U1361A-012H_5A-0.75	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.53	108.53	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.8	318-U1361A-012H_5A-0.8	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.58	108.58	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.85	318-U1361A-012H_5A-0.85	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.63	108.63	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.9	318-U1361A-012H_5A-0.9	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.68	108.68	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-0.95	318-U1361A-012H_5A-0.95	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.73	108.73	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-012H_5A-1	318-U1361A-012H_5A-1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	108.78	108.78	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
