tab 	er_ages
age	age_description	age_unit	er_citation_names	er_location_name	er_site_name	magic_method_codes
22.75		Ma	This study	DSDP Site 522	15-1-013	GM-PMAG-POL:GM-INT-L
22.7786		Ma	This study	DSDP Site 522	15-1-022	GM-PMAG-POL:GM-INT-L
22.7893		Ma	This study	DSDP Site 522	15-1-024	GM-PMAG-POL:GM-INT-L
22.8036		Ma	This study	DSDP Site 522	15-1-028	GM-PMAG-POL:GM-INT-L
22.8143		Ma	This study	DSDP Site 522	15-1-031	GM-PMAG-POL:GM-INT-L
22.825		Ma	This study	DSDP Site 522	15-1-035	GM-PMAG-POL:GM-INT-L
22.8393		Ma	This study	DSDP Site 522	15-1-039	GM-PMAG-POL:GM-INT-L
22.85		Ma	This study	DSDP Site 522	15-1-041	GM-PMAG-POL:GM-INT-L
22.8598		Ma	This study	DSDP Site 522	15-1-045	GM-PMAG-POL:GM-INT-L
22.8663		Ma	This study	DSDP Site 522	15-1-047	GM-PMAG-POL:GM-INT-L
22.8792		Ma	This study	DSDP Site 522	15-1-051	GM-PMAG-POL:GM-INT-L
22.889		Ma	This study	DSDP Site 522	15-1-054	GM-PMAG-POL:GM-INT-L
22.8988		Ma	This study	DSDP Site 522	15-1-057	GM-PMAG-POL:GM-INT-L
22.9118		Ma	This study	DSDP Site 522	15-1-060	GM-PMAG-POL:GM-INT-L
22.9215		Ma	This study	DSDP Site 522	15-1-063	GM-PMAG-POL:GM-INT-L
22.9312		Ma	This study	DSDP Site 522	15-1-066	GM-PMAG-POL:GM-INT-L
22.9377		Ma	This study	DSDP Site 522	15-1-069	GM-PMAG-POL:GM-INT-L
22.9475		Ma	This study	DSDP Site 522	15-1-072	GM-PMAG-POL:GM-INT-L
22.9605		Ma	This study	DSDP Site 522	15-1-075	GM-PMAG-POL:GM-INT-L
22.9703		Ma	This study	DSDP Site 522	15-1-079	GM-PMAG-POL:GM-INT-L
22.98		Ma	This study	DSDP Site 522	15-1-082	GM-PMAG-POL:GM-INT-L
22.9897		Ma	This study	DSDP Site 522	15-1-085	GM-PMAG-POL:GM-INT-L
22.9995		Ma	This study	DSDP Site 522	15-1-088	GM-PMAG-POL:GM-INT-L
23.0125		Ma	This study	DSDP Site 522	15-1-091	GM-PMAG-POL:GM-INT-L
23.0223		Ma	This study	DSDP Site 522	15-1-094	GM-PMAG-POL:GM-INT-L
23.032		Ma	This study	DSDP Site 522	15-1-097	GM-PMAG-POL:GM-INT-L
23.0417		Ma	This study	DSDP Site 522	15-1-100	GM-PMAG-POL:GM-INT-L
23.0483		Ma	This study	DSDP Site 522	15-1-103	GM-PMAG-POL:GM-INT-L
23.0613		Ma	This study	DSDP Site 522	15-1-106	GM-PMAG-POL:GM-INT-L
23.0678		Ma	This study	DSDP Site 522	15-1-109	GM-PMAG-POL:GM-INT-L
23.0808		Ma	This study	DSDP Site 522	15-1-113	GM-PMAG-POL:GM-INT-L
23.0905		Ma	This study	DSDP Site 522	15-1-115	GM-PMAG-POL:GM-INT-L
23.1003		Ma	This study	DSDP Site 522	15-1-118	GM-PMAG-POL:GM-INT-L
23.11		Ma	This study	DSDP Site 522	15-1-122	GM-PMAG-POL:GM-INT-L
23.1204		Ma	This study	DSDP Site 522	15-1-125	GM-PMAG-POL:GM-INT-L
23.1308		Ma	This study	DSDP Site 522	15-1-128	GM-PMAG-POL:GM-INT-L
23.1412		Ma	This study	DSDP Site 522	15-1-131	GM-PMAG-POL:GM-INT-L
23.155		Ma	This study	DSDP Site 522	15-1-134	GM-PMAG-POL:GM-INT-L
23.1654		Ma	This study	DSDP Site 522	15-1-137	GM-PMAG-POL:GM-INT-L
23.1758		Ma	This study	DSDP Site 522	15-1-140	GM-PMAG-POL:GM-INT-L
23.1862		Ma	This study	DSDP Site 522	15-1-144	GM-PMAG-POL:GM-INT-L
23.1965		Ma	This study	DSDP Site 522	15-1-147	GM-PMAG-POL:GM-INT-L
23.2069		Ma	This study	DSDP Site 522	15-1-149	GM-PMAG-POL:GM-INT-L
23.2173		Ma	This study	DSDP Site 522	15-2-003	GM-PMAG-POL:GM-INT-L
23.2277		Ma	This study	DSDP Site 522	15-2-005	GM-PMAG-POL:GM-INT-L
23.2381		Ma	This study	DSDP Site 522	15-2-008	GM-PMAG-POL:GM-INT-L
23.2485		Ma	This study	DSDP Site 522	15-2-012	GM-PMAG-POL:GM-INT-L
23.2588		Ma	This study	DSDP Site 522	15-2-014	GM-PMAG-POL:GM-INT-L
23.2727		Ma	This study	DSDP Site 522	15-2-019	GM-PMAG-POL:GM-INT-L
23.2831		Ma	This study	DSDP Site 522	15-2-021	GM-PMAG-POL:GM-INT-L
23.2935		Ma	This study	DSDP Site 522	15-2-024	GM-PMAG-POL:GM-INT-L
23.3038		Ma	This study	DSDP Site 522	15-2-027	GM-PMAG-POL:GM-INT-L
23.3142		Ma	This study	DSDP Site 522	15-2-030	GM-PMAG-POL:GM-INT-L
23.3246		Ma	This study	DSDP Site 522	15-2-034	GM-PMAG-POL:GM-INT-L
23.3385		Ma	This study	DSDP Site 522	15-2-037	GM-PMAG-POL:GM-INT-L
23.3488		Ma	This study	DSDP Site 522	15-2-040	GM-PMAG-POL:GM-INT-L
23.3592		Ma	This study	DSDP Site 522	15-2-043	GM-PMAG-POL:GM-INT-L
23.3662		Ma	This study	DSDP Site 522	15-2-046	GM-PMAG-POL:GM-INT-L
23.38		Ma	This study	DSDP Site 522	15-2-050	GM-PMAG-POL:GM-INT-L
23.3978		Ma	This study	DSDP Site 522	15-2-055	GM-PMAG-POL:GM-INT-L
23.412		Ma	This study	DSDP Site 522	15-2-058	GM-PMAG-POL:GM-INT-L
23.4191		Ma	This study	DSDP Site 522	15-2-061	GM-PMAG-POL:GM-INT-L
23.4298		Ma	This study	DSDP Site 522	15-2-064	GM-PMAG-POL:GM-INT-L
23.4404		Ma	This study	DSDP Site 522	15-2-067	GM-PMAG-POL:GM-INT-L
23.4511		Ma	This study	DSDP Site 522	15-2-070	GM-PMAG-POL:GM-INT-L
23.4618		Ma	This study	DSDP Site 522	15-2-073	GM-PMAG-POL:GM-INT-L
23.476		Ma	This study	DSDP Site 522	15-2-076	GM-PMAG-POL:GM-INT-L
23.4867		Ma	This study	DSDP Site 522	15-2-079	GM-PMAG-POL:GM-INT-L
23.4973		Ma	This study	DSDP Site 522	15-2-082	GM-PMAG-POL:GM-INT-L
23.508		Ma	This study	DSDP Site 522	15-2-085	GM-PMAG-POL:GM-INT-L
23.5187		Ma	This study	DSDP Site 522	15-2-088	GM-PMAG-POL:GM-INT-L
23.5293		Ma	This study	DSDP Site 522	15-2-091	GM-PMAG-POL:GM-INT-L
23.54		Ma	This study	DSDP Site 522	15-2-095	GM-PMAG-POL:GM-INT-L
23.5453		Ma	This study	DSDP Site 522	15-2-098	GM-PMAG-POL:GM-INT-L
23.5507		Ma	This study	DSDP Site 522	15-2-101	GM-PMAG-POL:GM-INT-L
23.556		Ma	This study	DSDP Site 522	15-2-104	GM-PMAG-POL:GM-INT-L
23.5613		Ma	This study	DSDP Site 522	15-2-107	GM-PMAG-POL:GM-INT-L
23.5649		Ma	This study	DSDP Site 522	15-2-109	GM-PMAG-POL:GM-INT-L
23.5737		Ma	This study	DSDP Site 522	15-2-113	GM-PMAG-POL:GM-INT-L
23.5791		Ma	This study	DSDP Site 522	15-2-116	GM-PMAG-POL:GM-INT-L
23.5844		Ma	This study	DSDP Site 522	15-2-119	GM-PMAG-POL:GM-INT-L
23.5897		Ma	This study	DSDP Site 522	15-2-123	GM-PMAG-POL:GM-INT-L
23.595		Ma	This study	DSDP Site 522	15-2-126	GM-PMAG-POL:GM-INT-L
23.6004		Ma	This study	DSDP Site 522	15-2-128	GM-PMAG-POL:GM-INT-L
23.6057		Ma	This study	DSDP Site 522	15-2-132	GM-PMAG-POL:GM-INT-L
23.611		Ma	This study	DSDP Site 522	15-2-135	GM-PMAG-POL:GM-INT-L
23.6164		Ma	This study	DSDP Site 522	15-2-138	GM-PMAG-POL:GM-INT-L
23.6217		Ma	This study	DSDP Site 522	15-2-141	GM-PMAG-POL:GM-INT-L
23.627		Ma	This study	DSDP Site 522	15-2-143	GM-PMAG-POL:GM-INT-L
23.6323		Ma	This study	DSDP Site 522	15-2-147	GM-PMAG-POL:GM-INT-L
23.6377		Ma	This study	DSDP Site 522	15-2-150	GM-PMAG-POL:GM-INT-L
23.6394		Ma	This study	DSDP Site 522	15-3-001	GM-PMAG-POL:GM-INT-L
23.6465		Ma	This study	DSDP Site 522	15-3-004	GM-PMAG-POL:GM-INT-L
23.6519		Ma	This study	DSDP Site 522	15-3-007	GM-PMAG-POL:GM-INT-L
23.6572		Ma	This study	DSDP Site 522	15-3-010	GM-PMAG-POL:GM-INT-L
23.6625		Ma	This study	DSDP Site 522	15-3-013	GM-PMAG-POL:GM-INT-L
23.6661		Ma	This study	DSDP Site 522	15-3-015	GM-PMAG-POL:GM-INT-L
23.6732		Ma	This study	DSDP Site 522	15-3-019	GM-PMAG-POL:GM-INT-L
23.6785		Ma	This study	DSDP Site 522	15-3-022	GM-PMAG-POL:GM-INT-L
23.6821		Ma	This study	DSDP Site 522	15-3-025	GM-PMAG-POL:GM-INT-L
23.6892		Ma	This study	DSDP Site 522	15-3-028	GM-PMAG-POL:GM-INT-L
23.6945		Ma	This study	DSDP Site 522	15-3-031	GM-PMAG-POL:GM-INT-L
23.6998		Ma	This study	DSDP Site 522	15-3-035	GM-PMAG-POL:GM-INT-L
23.7051		Ma	This study	DSDP Site 522	15-3-038	GM-PMAG-POL:GM-INT-L
23.7105		Ma	This study	DSDP Site 522	15-3-041	GM-PMAG-POL:GM-INT-L
23.7158		Ma	This study	DSDP Site 522	15-3-044	GM-PMAG-POL:GM-INT-L
23.7211		Ma	This study	DSDP Site 522	15-3-047	GM-PMAG-POL:GM-INT-L
23.73		Ma	This study	DSDP Site 522	15-3-051	GM-PMAG-POL:GM-INT-L
23.7339		Ma	This study	DSDP Site 522	15-3-054	GM-PMAG-POL:GM-INT-L
23.7398		Ma	This study	DSDP Site 522	15-3-057	GM-PMAG-POL:GM-INT-L
23.7495		Ma	This study	DSDP Site 522	15-3-061	GM-PMAG-POL:GM-INT-L
23.7534		Ma	This study	DSDP Site 522	15-3-064	GM-PMAG-POL:GM-INT-L
23.7593		Ma	This study	DSDP Site 522	15-3-067	GM-PMAG-POL:GM-INT-L
23.7671		Ma	This study	DSDP Site 522	15-3-071	GM-PMAG-POL:GM-INT-L
23.7749		Ma	This study	DSDP Site 522	15-3-075	GM-PMAG-POL:GM-INT-L
23.7807		Ma	This study	DSDP Site 522	15-3-078	GM-PMAG-POL:GM-INT-L
23.7866		Ma	This study	DSDP Site 522	15-3-080	GM-PMAG-POL:GM-INT-L
23.7924		Ma	This study	DSDP Site 522	15-3-083	GM-PMAG-POL:GM-INT-L
23.7983		Ma	This study	DSDP Site 522	15-3-086	GM-PMAG-POL:GM-INT-L
23.8041		Ma	This study	DSDP Site 522	15-3-089	GM-PMAG-POL:GM-INT-L
23.81		Ma	This study	DSDP Site 522	15-3-092	GM-PMAG-POL:GM-INT-L
23.8162		Ma	This study	DSDP Site 522	15-3-096	GM-PMAG-POL:GM-INT-L
23.8203		Ma	This study	DSDP Site 522	15-3-098	GM-PMAG-POL:GM-INT-L
23.8285		Ma	This study	DSDP Site 522	15-3-101	GM-PMAG-POL:GM-INT-L
23.8347		Ma	This study	DSDP Site 522	15-3-104	GM-PMAG-POL:GM-INT-L
23.8388		Ma	This study	DSDP Site 522	15-3-107	GM-PMAG-POL:GM-INT-L
23.845		Ma	This study	DSDP Site 522	15-3-109	GM-PMAG-POL:GM-INT-L
23.8511		Ma	This study	DSDP Site 522	15-3-112	GM-PMAG-POL:GM-INT-L
23.8573		Ma	This study	DSDP Site 522	15-3-115	GM-PMAG-POL:GM-INT-L
23.8635		Ma	This study	DSDP Site 522	15-3-118	GM-PMAG-POL:GM-INT-L
23.8696		Ma	This study	DSDP Site 522	15-3-122	GM-PMAG-POL:GM-INT-L
23.8758		Ma	This study	DSDP Site 522	15-3-125	GM-PMAG-POL:GM-INT-L
23.884		Ma	This study	DSDP Site 522	15-3-129	GM-PMAG-POL:GM-INT-L
24.1082		Ma	This study	DSDP Site 522	16-1-098	GM-PMAG-POL:GM-INT-L
24.1164		Ma	This study	DSDP Site 522	16-1-101	GM-PMAG-POL:GM-INT-L
24.1226		Ma	This study	DSDP Site 522	16-1-104	GM-PMAG-POL:GM-INT-L
24.1287		Ma	This study	DSDP Site 522	16-1-108	GM-PMAG-POL:GM-INT-L
24.1349		Ma	This study	DSDP Site 522	16-1-110	GM-PMAG-POL:GM-INT-L
24.1431		Ma	This study	DSDP Site 522	16-1-115	GM-PMAG-POL:GM-INT-L
24.1514		Ma	This study	DSDP Site 522	16-1-119	GM-PMAG-POL:GM-INT-L
24.1596		Ma	This study	DSDP Site 522	16-1-122	GM-PMAG-POL:GM-INT-L
24.1637		Ma	This study	DSDP Site 522	16-1-125	GM-PMAG-POL:GM-INT-L
24.1699		Ma	This study	DSDP Site 522	16-1-128	GM-PMAG-POL:GM-INT-L
24.176		Ma	This study	DSDP Site 522	16-1-131	GM-PMAG-POL:GM-INT-L
24.1822		Ma	This study	DSDP Site 522	16-1-134	GM-PMAG-POL:GM-INT-L
24.1904		Ma	This study	DSDP Site 522	16-1-137	GM-PMAG-POL:GM-INT-L
24.1946		Ma	This study	DSDP Site 522	16-1-140	GM-PMAG-POL:GM-INT-L
24.2007		Ma	This study	DSDP Site 522	16-1-142	GM-PMAG-POL:GM-INT-L
24.2048		Ma	This study	DSDP Site 522	16-1-145	GM-PMAG-POL:GM-INT-L
24.2131		Ma	This study	DSDP Site 522	16-1-148	GM-PMAG-POL:GM-INT-L
24.2192		Ma	This study	DSDP Site 522	16-2-001	GM-PMAG-POL:GM-INT-L
24.2275		Ma	This study	DSDP Site 522	16-2-005	GM-PMAG-POL:GM-INT-L
24.2336		Ma	This study	DSDP Site 522	16-2-008	GM-PMAG-POL:GM-INT-L
24.2419		Ma	This study	DSDP Site 522	16-2-012	GM-PMAG-POL:GM-INT-L
24.248		Ma	This study	DSDP Site 522	16-2-015	GM-PMAG-POL:GM-INT-L
24.2521		Ma	This study	DSDP Site 522	16-2-018	GM-PMAG-POL:GM-INT-L
24.2583		Ma	This study	DSDP Site 522	16-2-021	GM-PMAG-POL:GM-INT-L
24.2645		Ma	This study	DSDP Site 522	16-2-024	GM-PMAG-POL:GM-INT-L
24.2748		Ma	This study	DSDP Site 522	16-2-029	GM-PMAG-POL:GM-INT-L
24.2809		Ma	This study	DSDP Site 522	16-2-032	GM-PMAG-POL:GM-INT-L
24.2871		Ma	This study	DSDP Site 522	16-2-034	GM-PMAG-POL:GM-INT-L
24.2953		Ma	This study	DSDP Site 522	16-2-038	GM-PMAG-POL:GM-INT-L
24.2994		Ma	This study	DSDP Site 522	16-2-041	GM-PMAG-POL:GM-INT-L
24.3179		Ma	This study	DSDP Site 522	16-2-050	GM-PMAG-POL:GM-INT-L
24.3241		Ma	This study	DSDP Site 522	16-2-053	GM-PMAG-POL:GM-INT-L
24.3303		Ma	This study	DSDP Site 522	16-2-056	GM-PMAG-POL:GM-INT-L
24.3365		Ma	This study	DSDP Site 522	16-2-059	GM-PMAG-POL:GM-INT-L
24.3406		Ma	This study	DSDP Site 522	16-2-061	GM-PMAG-POL:GM-INT-L
24.3467		Ma	This study	DSDP Site 522	16-2-064	GM-PMAG-POL:GM-INT-L
24.3529		Ma	This study	DSDP Site 522	16-2-066	GM-PMAG-POL:GM-INT-L
24.357		Ma	This study	DSDP Site 522	16-2-069	GM-PMAG-POL:GM-INT-L
24.3652		Ma	This study	DSDP Site 522	16-2-073	GM-PMAG-POL:GM-INT-L
24.3714		Ma	This study	DSDP Site 522	16-2-076	GM-PMAG-POL:GM-INT-L
24.3776		Ma	This study	DSDP Site 522	16-2-079	GM-PMAG-POL:GM-INT-L
24.3837		Ma	This study	DSDP Site 522	16-2-082	GM-PMAG-POL:GM-INT-L
24.3899		Ma	This study	DSDP Site 522	16-2-085	GM-PMAG-POL:GM-INT-L
24.394		Ma	This study	DSDP Site 522	16-2-087	GM-PMAG-POL:GM-INT-L
24.4023		Ma	This study	DSDP Site 522	16-2-090	GM-PMAG-POL:GM-INT-L
24.4064		Ma	This study	DSDP Site 522	16-2-093	GM-PMAG-POL:GM-INT-L
24.4125		Ma	This study	DSDP Site 522	16-2-096	GM-PMAG-POL:GM-INT-L
24.4187		Ma	This study	DSDP Site 522	16-2-098	GM-PMAG-POL:GM-INT-L
24.4249		Ma	This study	DSDP Site 522	16-2-101	GM-PMAG-POL:GM-INT-L
24.431		Ma	This study	DSDP Site 522	16-2-104	GM-PMAG-POL:GM-INT-L
24.4352		Ma	This study	DSDP Site 522	16-2-107	GM-PMAG-POL:GM-INT-L
24.4413		Ma	This study	DSDP Site 522	16-2-110	GM-PMAG-POL:GM-INT-L
24.4475		Ma	This study	DSDP Site 522	16-2-112	GM-PMAG-POL:GM-INT-L
24.4537		Ma	This study	DSDP Site 522	16-2-116	GM-PMAG-POL:GM-INT-L
24.4681		Ma	This study	DSDP Site 522	16-2-122	GM-PMAG-POL:GM-INT-L
24.4763		Ma	This study	DSDP Site 522	16-2-127	GM-PMAG-POL:GM-INT-L
24.4825		Ma	This study	DSDP Site 522	16-2-130	GM-PMAG-POL:GM-INT-L
24.4886		Ma	This study	DSDP Site 522	16-2-132	GM-PMAG-POL:GM-INT-L
24.4948		Ma	This study	DSDP Site 522	16-2-135	GM-PMAG-POL:GM-INT-L
24.501		Ma	This study	DSDP Site 522	16-2-138	GM-PMAG-POL:GM-INT-L
24.5071		Ma	This study	DSDP Site 522	16-2-141	GM-PMAG-POL:GM-INT-L
24.5133		Ma	This study	DSDP Site 522	16-2-144	GM-PMAG-POL:GM-INT-L
24.5195		Ma	This study	DSDP Site 522	16-2-147	GM-PMAG-POL:GM-INT-L
24.5256		Ma	This study	DSDP Site 522	16-2-150	GM-PMAG-POL:GM-INT-L
24.5298		Ma	This study	DSDP Site 522	16-3-002	GM-PMAG-POL:GM-INT-L
24.5339		Ma	This study	DSDP Site 522	16-3-004	GM-PMAG-POL:GM-INT-L
24.5421		Ma	This study	DSDP Site 522	16-3-008	GM-PMAG-POL:GM-INT-L
24.5462		Ma	This study	DSDP Site 522	16-3-011	GM-PMAG-POL:GM-INT-L
24.5544		Ma	This study	DSDP Site 522	16-3-014	GM-PMAG-POL:GM-INT-L
24.5585		Ma	This study	DSDP Site 522	16-3-017	GM-PMAG-POL:GM-INT-L
24.5647		Ma	This study	DSDP Site 522	16-3-020	GM-PMAG-POL:GM-INT-L
24.5709		Ma	This study	DSDP Site 522	16-3-023	GM-PMAG-POL:GM-INT-L
24.5771		Ma	This study	DSDP Site 522	16-3-026	GM-PMAG-POL:GM-INT-L
24.5832		Ma	This study	DSDP Site 522	16-3-028	GM-PMAG-POL:GM-INT-L
24.5894		Ma	This study	DSDP Site 522	16-3-031	GM-PMAG-POL:GM-INT-L
24.5956		Ma	This study	DSDP Site 522	16-3-034	GM-PMAG-POL:GM-INT-L
24.6017		Ma	This study	DSDP Site 522	16-3-037	GM-PMAG-POL:GM-INT-L
24.6079		Ma	This study	DSDP Site 522	16-3-040	GM-PMAG-POL:GM-INT-L
24.6141		Ma	This study	DSDP Site 522	16-3-043	GM-PMAG-POL:GM-INT-L
24.6182		Ma	This study	DSDP Site 522	16-3-045	GM-PMAG-POL:GM-INT-L
24.6244		Ma	This study	DSDP Site 522	16-3-048	GM-PMAG-POL:GM-INT-L
24.6305		Ma	This study	DSDP Site 522	16-3-051	GM-PMAG-POL:GM-INT-L
24.6367		Ma	This study	DSDP Site 522	16-3-054	GM-PMAG-POL:GM-INT-L
24.6429		Ma	This study	DSDP Site 522	16-3-057	GM-PMAG-POL:GM-INT-L
24.647		Ma	This study	DSDP Site 522	16-3-060	GM-PMAG-POL:GM-INT-L
24.6552		Ma	This study	DSDP Site 522	16-3-063	GM-PMAG-POL:GM-INT-L
24.6614		Ma	This study	DSDP Site 522	16-3-066	GM-PMAG-POL:GM-INT-L
24.6655		Ma	This study	DSDP Site 522	16-3-069	GM-PMAG-POL:GM-INT-L
24.6737		Ma	This study	DSDP Site 522	16-3-072	GM-PMAG-POL:GM-INT-L
24.6799		Ma	This study	DSDP Site 522	16-3-075	GM-PMAG-POL:GM-INT-L
24.686		Ma	This study	DSDP Site 522	16-3-078	GM-PMAG-POL:GM-INT-L
24.6881		Ma	This study	DSDP Site 522	16-3-080	GM-PMAG-POL:GM-INT-L
24.6963		Ma	This study	DSDP Site 522	16-3-083	GM-PMAG-POL:GM-INT-L
24.7025		Ma	This study	DSDP Site 522	16-3-086	GM-PMAG-POL:GM-INT-L
24.7087		Ma	This study	DSDP Site 522	16-3-089	GM-PMAG-POL:GM-INT-L
24.7148		Ma	This study	DSDP Site 522	16-3-092	GM-PMAG-POL:GM-INT-L
24.721		Ma	This study	DSDP Site 522	16-3-095	GM-PMAG-POL:GM-INT-L
24.7251		Ma	This study	DSDP Site 522	16-3-098	GM-PMAG-POL:GM-INT-L
24.7333		Ma	This study	DSDP Site 522	16-3-102	GM-PMAG-POL:GM-INT-L
24.7395		Ma	This study	DSDP Site 522	16-3-105	GM-PMAG-POL:GM-INT-L
24.7457		Ma	This study	DSDP Site 522	16-3-108	GM-PMAG-POL:GM-INT-L
24.7519		Ma	This study	DSDP Site 522	16-3-110	GM-PMAG-POL:GM-INT-L
24.758		Ma	This study	DSDP Site 522	16-3-114	GM-PMAG-POL:GM-INT-L
24.7642		Ma	This study	DSDP Site 522	16-3-116	GM-PMAG-POL:GM-INT-L
24.7704		Ma	This study	DSDP Site 522	16-3-119	GM-PMAG-POL:GM-INT-L
24.7765		Ma	This study	DSDP Site 522	16-3-122	GM-PMAG-POL:GM-INT-L
24.7827		Ma	This study	DSDP Site 522	16-3-125	GM-PMAG-POL:GM-INT-L
24.7868		Ma	This study	DSDP Site 522	16-3-127	GM-PMAG-POL:GM-INT-L
24.8238		Ma	This study	DSDP Site 522	17-1-005	GM-PMAG-POL:GM-INT-L
24.83		Ma	This study	DSDP Site 522	17-1-009	GM-PMAG-POL:GM-INT-L
24.836		Ma	This study	DSDP Site 522	17-1-012	GM-PMAG-POL:GM-INT-L
24.842		Ma	This study	DSDP Site 522	17-1-015	GM-PMAG-POL:GM-INT-L
24.85		Ma	This study	DSDP Site 522	17-1-018	GM-PMAG-POL:GM-INT-L
24.856		Ma	This study	DSDP Site 522	17-1-021	GM-PMAG-POL:GM-INT-L
24.858		Ma	This study	DSDP Site 522	17-1-022	GM-PMAG-POL:GM-INT-L
24.86		Ma	This study	DSDP Site 522	17-1-023	GM-PMAG-POL:GM-INT-L
24.866		Ma	This study	DSDP Site 522	17-1-026	GM-PMAG-POL:GM-INT-L
24.872		Ma	This study	DSDP Site 522	17-1-030	GM-PMAG-POL:GM-INT-L
24.884		Ma	This study	DSDP Site 522	17-1-035	GM-PMAG-POL:GM-INT-L
24.892		Ma	This study	DSDP Site 522	17-1-040	GM-PMAG-POL:GM-INT-L
24.898		Ma	This study	DSDP Site 522	17-1-042	GM-PMAG-POL:GM-INT-L
24.904		Ma	This study	DSDP Site 522	17-1-045	GM-PMAG-POL:GM-INT-L
24.91		Ma	This study	DSDP Site 522	17-1-048	GM-PMAG-POL:GM-INT-L
24.916		Ma	This study	DSDP Site 522	17-1-051	GM-PMAG-POL:GM-INT-L
24.922		Ma	This study	DSDP Site 522	17-1-054	GM-PMAG-POL:GM-INT-L
24.93		Ma	This study	DSDP Site 522	17-1-058	GM-PMAG-POL:GM-INT-L
24.934		Ma	This study	DSDP Site 522	17-1-061	GM-PMAG-POL:GM-INT-L
24.94		Ma	This study	DSDP Site 522	17-1-064	GM-PMAG-POL:GM-INT-L
24.946		Ma	This study	DSDP Site 522	17-1-066	GM-PMAG-POL:GM-INT-L
24.952		Ma	This study	DSDP Site 522	17-1-069	GM-PMAG-POL:GM-INT-L
24.958		Ma	This study	DSDP Site 522	17-1-072	GM-PMAG-POL:GM-INT-L
24.964		Ma	This study	DSDP Site 522	17-1-075	GM-PMAG-POL:GM-INT-L
24.97		Ma	This study	DSDP Site 522	17-1-079	GM-PMAG-POL:GM-INT-L
24.974		Ma	This study	DSDP Site 522	17-1-081	GM-PMAG-POL:GM-INT-L
24.982		Ma	This study	DSDP Site 522	17-1-085	GM-PMAG-POL:GM-INT-L
24.988		Ma	This study	DSDP Site 522	17-1-087	GM-PMAG-POL:GM-INT-L
24.994		Ma	This study	DSDP Site 522	17-1-091	GM-PMAG-POL:GM-INT-L
25.002		Ma	This study	DSDP Site 522	17-1-094	GM-PMAG-POL:GM-INT-L
25.008		Ma	This study	DSDP Site 522	17-1-097	GM-PMAG-POL:GM-INT-L
25.014		Ma	This study	DSDP Site 522	17-1-100	GM-PMAG-POL:GM-INT-L
25.02		Ma	This study	DSDP Site 522	17-1-103	GM-PMAG-POL:GM-INT-L
25.026		Ma	This study	DSDP Site 522	17-1-107	GM-PMAG-POL:GM-INT-L
25.032		Ma	This study	DSDP Site 522	17-1-110	GM-PMAG-POL:GM-INT-L
25.04		Ma	This study	DSDP Site 522	17-1-113	GM-PMAG-POL:GM-INT-L
25.044		Ma	This study	DSDP Site 522	17-1-116	GM-PMAG-POL:GM-INT-L
25.05		Ma	This study	DSDP Site 522	17-1-119	GM-PMAG-POL:GM-INT-L
25.058		Ma	This study	DSDP Site 522	17-1-123	GM-PMAG-POL:GM-INT-L
25.064		Ma	This study	DSDP Site 522	17-1-125	GM-PMAG-POL:GM-INT-L
25.07		Ma	This study	DSDP Site 522	17-1-128	GM-PMAG-POL:GM-INT-L
25.076		Ma	This study	DSDP Site 522	17-1-131	GM-PMAG-POL:GM-INT-L
25.082		Ma	This study	DSDP Site 522	17-1-134	GM-PMAG-POL:GM-INT-L
25.086		Ma	This study	DSDP Site 522	17-1-137	GM-PMAG-POL:GM-INT-L
25.094		Ma	This study	DSDP Site 522	17-1-141	GM-PMAG-POL:GM-INT-L
25.1		Ma	This study	DSDP Site 522	17-1-144	GM-PMAG-POL:GM-INT-L
25.106		Ma	This study	DSDP Site 522	17-1-147	GM-PMAG-POL:GM-INT-L
25.112		Ma	This study	DSDP Site 522	17-1-150	GM-PMAG-POL:GM-INT-L
25.122		Ma	This study	DSDP Site 522	17-2-004	GM-PMAG-POL:GM-INT-L
25.128		Ma	This study	DSDP Site 522	17-2-008	GM-PMAG-POL:GM-INT-L
25.136		Ma	This study	DSDP Site 522	17-2-011	GM-PMAG-POL:GM-INT-L
25.138		Ma	This study	DSDP Site 522	17-2-013	GM-PMAG-POL:GM-INT-L
25.148		Ma	This study	DSDP Site 522	17-2-017	GM-PMAG-POL:GM-INT-L
25.152		Ma	This study	DSDP Site 522	17-2-020	GM-PMAG-POL:GM-INT-L
25.16		Ma	This study	DSDP Site 522	17-2-024	GM-PMAG-POL:GM-INT-L
25.166		Ma	This study	DSDP Site 522	17-2-027	GM-PMAG-POL:GM-INT-L
25.172		Ma	This study	DSDP Site 522	17-2-030	GM-PMAG-POL:GM-INT-L
25.18		Ma	This study	DSDP Site 522	17-2-033	GM-PMAG-POL:GM-INT-L
25.1841		Ma	This study	DSDP Site 522	17-2-037	GM-PMAG-POL:GM-INT-L
25.1895		Ma	This study	DSDP Site 522	17-2-040	GM-PMAG-POL:GM-INT-L
25.1936		Ma	This study	DSDP Site 522	17-2-043	GM-PMAG-POL:GM-INT-L
25.1963		Ma	This study	DSDP Site 522	17-2-046	GM-PMAG-POL:GM-INT-L
25.2017		Ma	This study	DSDP Site 522	17-2-049	GM-PMAG-POL:GM-INT-L
25.2058		Ma	This study	DSDP Site 522	17-2-052	GM-PMAG-POL:GM-INT-L
