318-U1359A-013H-6-W-88           350.00     0.3  2.109E-5    74.9   -30.0     07/06/12;16:09;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-2-W-60           350.00     0.4  3.445E-5    62.6   -20.0     07/06/12;16:09;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-6-W-13           350.00     0.5  1.041E-3    80.5   -33.8     07/06/12;16:10;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-2-W-56           350.00     0.6  2.053E-5    69.7   -32.8     07/06/12;16:10;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-4-W-83           350.00     0.4  8.440E-5    79.8   -46.3     07/06/12;16:11;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-018X-6-W-57           350.00     0.4  5.872E-5    60.3   -27.2     07/06/12;16:11;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-022X-2-W-95           350.00     0.5  1.553E-5    68.3   -31.4     07/06/12;16:11;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-1-W-109            375.00     0.5  6.073E-4    70.1   -41.4     07/06/12;18:32;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-4-W-65            375.00     0.4  3.713E-4    87.5   -30.4     07/06/12;18:32;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-6-W-7            375.00     0.5  1.982E-4    69.2   -36.2     07/06/12;18:33;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-2-W-37            375.00     0.5  1.958E-4    79.7   -38.4     07/06/12;18:33;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-6-W-66            375.00     0.3  4.246E-4    86.6   -42.1     07/06/12;18:34;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-18            375.00     0.4  1.367E-4    66.2   -31.6     07/06/12;18:34;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-44            375.00     0.5  9.428E-4    85.1   -42.3     07/06/12;18:35;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-130            375.00     0.5  1.930E-4    80.5   -41.0     07/06/12;18:35;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-100            375.00     0.5  3.591E-4    84.7   -38.5     07/06/12;18:36;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-145           375.00     0.7  8.507E-4    76.6   -32.6     07/06/12;18:36;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-102           375.00     0.5  2.877E-4    86.7   -32.0     07/06/12;18:37;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-120           375.00     0.4  4.431E-5    61.1   -21.3     07/06/12;18:37;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-5-W-139           375.00     0.4  4.198E-5    59.8   -27.3     07/06/12;18:39;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-2-W-95           375.00     0.4  5.752E-4    76.0   -40.8     07/06/12;18:40;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-6-W-22           375.00     0.5  6.259E-4    84.3   -40.8     07/06/12;18:40;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-1-W-54           375.00     0.4  5.450E-4    83.1   -42.8     07/06/12;18:41;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-2-W-125           375.00     0.4  3.480E-4    85.5   -33.7     07/06/12;18:41;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-3-W-46           375.00     0.3  6.555E-5    58.5   -26.1     07/06/12;18:42;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-009H-6-W-31           375.00     0.5  1.678E-4    84.0   -32.4     07/06/12;18:42;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-2-W-73           375.00     0.4  8.185E-4    83.8   -45.0     07/06/12;18:42;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-4-W-37           375.00     0.9  6.575E-4    90.0   -39.8     07/06/12;18:43;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-6-W-65           375.00     0.6  2.500E-4    94.3   -44.1     07/06/12;18:43;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-011H-3-W-70           375.00     0.5  1.659E-3    79.7   -34.5     07/06/12;18:44;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-1-W-104           375.00     0.5  9.430E-6    70.5   -29.0     07/06/12;18:44;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-5-W-70           375.00     0.5  2.079E-5    65.6   -20.3     07/06/12;18:45;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-4-W-89           375.00     0.3  2.055E-5    65.2   -21.8     07/06/12;18:45;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-6-W-88           375.00     0.4  1.924E-5    76.1   -29.7     07/06/12;18:46;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-2-W-60           375.00     0.4  3.113E-5    67.2   -19.9     07/06/12;18:46;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-6-W-13           375.00     0.9  9.344E-4    77.9   -32.9     07/06/12;18:47;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-2-W-56           375.00     0.4  1.845E-5    70.3   -32.3     07/06/12;18:47;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-4-W-83           375.00     0.4  6.661E-5    78.2   -45.6     07/06/12;18:48;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-018X-6-W-57           375.00     0.5  5.259E-5    61.7   -26.5     07/06/12;18:48;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-022X-2-W-95           375.00     0.4  1.367E-5    70.8   -31.3     07/06/12;18:49;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-1-W-109            400.00     0.5  5.469E-4    70.4   -41.1     07/07/12;11:43;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-4-W-65            400.00     0.4  3.362E-4    83.1   -29.5     07/07/12;11:44;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-6-W-7            400.00     0.4  1.732E-4    66.8   -34.8     07/07/12;11:45;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-2-W-37            400.00     0.6  1.762E-4    76.8   -38.0     07/07/12;11:45;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-6-W-66            400.00     0.4  3.890E-4    86.5   -41.6     07/07/12;11:46;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-18            400.00     0.6  1.189E-4    64.2   -29.0     07/07/12;11:46;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-44            400.00     0.8  8.569E-4    82.7   -41.8     07/07/12;11:46;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-130            400.00     0.5  1.702E-4    76.4   -40.7     07/07/12;11:47;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-100            400.00     0.3  3.102E-4    82.4   -38.3     07/07/12;11:47;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-145           400.00     0.8  7.590E-4    75.5   -31.7     07/07/12;11:48;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-102           400.00     0.4  2.621E-4    82.4   -31.1     07/07/12;11:48;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-120           400.00     0.4  3.975E-5    59.1   -21.2     07/07/12;11:49;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-5-W-139           400.00     1.6  3.782E-5    59.9   -27.1     07/07/12;11:49;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-2-W-95           400.00     0.5  5.135E-4    80.1   -40.8     07/07/12;11:50;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-6-W-22           400.00     0.3  5.758E-4    86.0   -40.5     07/07/12;11:50;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-1-W-54           400.00     0.5  5.124E-4    83.5   -42.3     07/07/12;11:51;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-2-W-125           400.00     0.4  3.104E-4    87.5   -33.1     07/07/12;11:51;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-3-W-46           400.00     0.5  5.914E-5    58.7   -25.2     07/07/12;11:51;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-009H-6-W-31           400.00     0.5  1.483E-4    81.1   -31.9     07/07/12;11:52;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-2-W-73           400.00     0.4  7.609E-4    84.1   -44.5     07/07/12;11:52;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-4-W-37           400.00     1.0  5.545E-4    90.6   -40.3     07/07/12;11:53;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-6-W-65           400.00     2.0  2.102E-4    93.2   -44.7     07/07/12;11:53;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-011H-3-W-70           400.00     0.6  1.437E-3    81.1   -33.8     07/07/12;11:54;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-1-W-104           400.00     0.4  8.718E-6    71.4   -28.1     07/07/12;11:54;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-5-W-70           400.00     0.5  1.882E-5    65.4   -19.8     07/07/12;11:55;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-4-W-89           400.00     0.4  1.844E-5    66.1   -21.7     07/07/12;11:55;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-6-W-88           400.00     0.5  1.734E-5    75.1   -29.1     07/07/12;11:56;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-2-W-60           400.00     0.5  2.776E-5    64.2   -19.7     07/07/12;11:56;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-6-W-13           400.00     0.6  8.277E-4    76.5   -32.0     07/07/12;11:57;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-2-W-56           400.00     0.4  1.650E-5    71.9   -31.4     07/07/12;11:57;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-4-W-83           400.00     0.4  5.430E-5    77.9   -45.1     07/07/12;11:58;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-018X-6-W-57           400.00     0.4  4.683E-5    64.4   -25.9     07/07/12;11:58;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-022X-2-W-95           400.00     0.4  1.210E-5    71.7   -30.5     07/07/12;11:59;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-1-W-109            450.00     0.4  4.410E-4    66.7   -39.9     07/07/12;14:58;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-4-W-65            450.00     0.5  2.734E-4    83.2   -27.3     07/07/12;15:02;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-6-W-7            450.00     0.3  1.368E-4    67.0   -32.3     07/07/12;15:02;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-2-W-37            450.00     0.4  1.443E-4    76.4   -36.1     07/07/12;15:03;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-6-W-66            450.00     0.5  3.358E-4    90.7   -40.3     07/07/12;15:03;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-18            450.00     0.3  9.146E-5    59.4   -25.1     07/07/12;15:04;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-44            450.00     0.4  7.258E-4    86.5   -40.0     07/07/12;15:04;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-130            450.00     0.4  1.393E-4    77.4   -39.8     07/07/12;15:05;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-100            450.00     0.4  2.506E-4    83.8   -37.3     07/07/12;15:05;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-145           450.00     0.6  5.701E-4    73.0   -29.8     07/07/12;15:05;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-102           450.00     0.5  2.206E-4    86.9   -29.1     07/07/12;15:06;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-120           450.00     0.5  3.035E-5    61.0   -21.1     07/07/12;15:06;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-5-W-139           450.00     0.3  3.017E-5    62.4   -25.9     07/07/12;15:07;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-2-W-95           450.00     0.5  3.997E-4    77.9   -40.4     07/07/12;15:07;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-6-W-22           450.00     0.5  5.004E-4    87.2   -39.7     07/07/12;15:08;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-1-W-54           450.00     0.4  4.523E-4    87.0   -40.8     07/07/12;15:08;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-2-W-125           450.00     0.8  2.495E-4    90.9   -31.6     07/07/12;15:09;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-3-W-46           450.00     0.4  4.641E-5    52.5   -23.6     07/07/12;15:10;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-009H-6-W-31           450.00     0.5  1.220E-4    80.8   -31.1     07/07/12;15:10;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-2-W-73           450.00     0.5  6.585E-4    83.7   -43.0     07/07/12;15:11;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-4-W-37           450.00     0.6  4.395E-4    90.6   -40.1     07/07/12;15:11;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-6-W-65           450.00     0.9  1.709E-4    90.0   -44.9     07/07/12;15:12;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-011H-3-W-70           450.00     0.6  1.013E-3    80.6   -32.4     07/07/12;15:12;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-1-W-104           450.00     0.4  6.990E-6    73.8   -27.2     07/07/12;15:13;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-5-W-70           450.00     0.4  1.415E-5    64.5   -19.3     07/07/12;15:13;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-4-W-89           450.00     0.5  1.383E-5    67.8   -21.4     07/07/12;15:14;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-6-W-88           450.00     0.6  1.311E-5    77.4   -28.5     07/07/12;15:14;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-2-W-60           450.00     0.5  2.009E-5    70.2   -20.5     07/07/12;15:15;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-6-W-13           450.00     0.5  6.071E-4    77.2   -30.5     07/07/12;15:15;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-2-W-56           450.00     0.3  1.288E-5    70.5   -30.0     07/07/12;15:16;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-4-W-83           450.00     0.6  3.950E-5    78.2   -44.3     07/07/12;15:16;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-018X-6-W-57           450.00     0.6  3.451E-5    62.6   -25.2     07/07/12;15:16;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-022X-2-W-95           450.00     0.4  9.130E-6    73.7   -29.8     07/07/12;15:17;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-1-W-109            500.00     1.9  3.255E-4    72.9   -39.7     07/07/12;17:26;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-4-W-65            500.00     0.4  2.133E-4    86.8   -25.3     07/07/12;17:27;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-6-W-7            500.00     0.6  1.044E-4    66.0   -30.5     07/07/12;17:27;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-2-W-37            500.00     0.4  1.121E-4    78.6   -35.3     07/07/12;17:28;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-6-W-66            500.00     0.4  2.836E-4    87.7   -39.1     07/07/12;17:28;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-18            500.00     0.3  7.079E-5    55.4   -21.9     07/07/12;17:29;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-44            500.00     0.5  5.982E-4    84.1   -38.0     07/07/12;17:29;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-130            500.00     0.7  1.139E-4    78.0   -38.5     07/07/12;17:30;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-100            500.00     0.5  2.029E-4    84.6   -35.5     07/07/12;17:30;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-145           500.00     0.5  3.565E-4    71.9   -28.3     07/07/12;17:31;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-102           500.00     0.9  1.783E-4    84.1   -26.9     07/07/12;17:31;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-120           500.00     0.4  1.882E-5    57.8   -21.0     07/07/12;17:32;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-5-W-139           500.00     0.4  2.078E-5    58.9   -25.6     07/07/12;17:32;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-2-W-95           500.00     0.4  2.914E-4    80.3   -40.5     07/07/12;17:32;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-6-W-22           500.00     0.5  4.262E-4    88.0   -38.5     07/07/12;17:33;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-1-W-54           500.00     0.5  3.867E-4    84.8   -39.4     07/07/12;17:33;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-2-W-125           500.00     2.0  1.925E-4    90.9   -29.8     07/07/12;17:34;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-3-W-46           500.00     0.8  3.075E-5    50.0   -22.8     07/07/12;17:35;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-009H-6-W-31           500.00     0.5  9.596E-5    82.4   -30.2     07/07/12;17:35;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-2-W-73           500.00     0.3  5.498E-4    86.8   -41.2     07/07/12;17:36;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-4-W-37           500.00     0.7  3.593E-4    90.5   -39.1     07/07/12;17:36;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-6-W-65           500.00     0.9  1.435E-4    95.2   -44.6     07/07/12;17:36;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-011H-3-W-70           500.00     0.7  6.518E-4    81.8   -30.9     07/07/12;17:37;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-1-W-104           500.00     0.5  4.770E-6    74.0   -26.3     07/07/12;17:37;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-5-W-70           500.00     0.5  8.112E-6    67.9   -20.3     07/07/12;17:38;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-4-W-89           500.00     0.3  8.255E-6    69.9   -22.1     07/07/12;17:38;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-6-W-88           500.00     0.5  8.500E-6    77.3   -28.6     07/07/12;17:39;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-2-W-60           500.00     0.3  1.166E-5    73.1   -22.0     07/07/12;17:39;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-6-W-13           500.00     0.6  4.001E-4    79.1   -29.5     07/07/12;17:40;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-2-W-56           500.00     0.4  8.752E-6    72.8   -28.8     07/07/12;17:40;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-4-W-83           500.00     0.4  2.969E-5    79.5   -44.1     07/07/12;17:40;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-018X-6-W-57           500.00     1.7  2.146E-5    66.4   -25.5     07/07/12;17:41;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-022X-2-W-95           500.00     0.5  6.041E-6    73.8   -28.8     07/07/12;17:41;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-1-W-109            550.00     0.5  1.950E-4    72.4   -39.3     07/08/12;12:32;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-4-W-65            550.00     0.7  1.342E-4    84.5   -23.9     07/08/12;12:33;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-6-W-7            550.00     0.5  6.729E-5    58.1   -28.2     07/08/12;12:33;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-2-W-37            550.00     0.5  7.249E-5    75.1   -35.5     07/08/12;12:34;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-6-W-66            550.00     1.1  2.136E-4    87.4   -37.5     07/08/12;12:34;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-18            550.00     4.4  4.861E-5    41.9   -17.8     07/08/12;12:34;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-18            550.00     0.4  4.973E-5    47.2   -17.4     07/08/12;12:35;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-44            550.00     0.6  4.166E-4    84.1   -35.6     07/08/12;12:35;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-130            550.00     0.5  7.844E-5    75.7   -38.3     07/08/12;12:36;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-100            550.00     0.3  1.468E-4    81.1   -33.3     07/08/12;12:36;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-145           550.00     0.3  1.371E-4    60.3   -28.3     07/08/12;12:37;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-102           550.00     1.5  1.192E-4    84.6   -24.1     07/08/12;12:37;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-120           550.00     0.5  7.321E-6    50.3   -22.1     07/08/12;12:38;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-5-W-139           550.00     0.4  9.919E-6    52.7   -24.3     07/08/12;12:38;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-2-W-95           550.00     0.4  1.756E-4    76.3   -41.4     07/08/12;12:39;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-6-W-22           550.00     0.5  3.187E-4    86.9   -37.4     07/08/12;12:39;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-1-W-54           550.00     0.4  2.916E-4    85.9   -37.4     07/08/12;12:40;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-2-W-125           550.00     0.5  1.265E-4    87.8   -28.0     07/08/12;12:40;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-3-W-46           550.00     0.6  1.569E-5    38.9   -22.4     07/08/12;12:41;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-009H-6-W-31           550.00     0.4  6.121E-5    79.8   -29.0     07/08/12;12:41;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-2-W-73           550.00     0.4  3.989E-4    82.7   -38.2     07/08/12;12:42;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-4-W-37           550.00     0.4  2.688E-4    88.0   -37.6     07/08/12;12:42;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-6-W-65           550.00     0.5  1.092E-4    92.8   -44.1     07/08/12;12:43;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-011H-3-W-70           550.00     0.6  3.604E-4    77.3   -29.0     07/08/12;12:43;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-1-W-104           550.00     0.4  1.876E-6    68.7   -25.8     07/08/12;12:43;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-5-W-70           550.00     0.5  2.260E-6    71.6   -24.0     07/08/12;12:44;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-4-W-89           550.00     0.3  2.349E-6    68.6   -27.7     07/08/12;12:45;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-6-W-88           550.00     0.3  3.075E-6    82.0   -27.3     07/08/12;12:45;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-2-W-60           550.00     0.5  3.522E-6    73.7   -26.9     07/08/12;12:45;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-6-W-13           550.00     0.5  2.051E-4    78.4   -29.3     07/08/12;12:46;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-2-W-56           550.00     0.4  3.563E-6    62.2   -27.0     07/08/12;12:46;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-4-W-83           550.00     0.3  1.860E-5    81.3   -46.4     07/08/12;12:47;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-018X-6-W-57           550.00     0.5  7.788E-6    67.0   -29.0     07/08/12;12:47;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-022X-2-W-95           550.00     0.3  2.294E-6    71.9   -27.4     07/08/12;12:47;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-1-W-109            575.00     0.7  1.227E-4    65.4   -38.6     07/08/12;14:55;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-4-W-65            575.00     0.5  8.395E-5    78.9   -23.7     07/08/12;14:55;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-6-W-7            575.00     0.3  4.681E-5    49.2   -24.1     07/08/12;14:56;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-2-W-37            575.00     0.5  4.939E-5    69.7   -35.3     07/08/12;14:56;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-6-W-66            575.00     0.3  1.567E-4    84.3   -36.9     07/08/12;14:56;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-18            575.00     0.4  3.964E-5    34.5   -13.5     07/08/12;14:59;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-44            575.00     0.3  2.775E-4    84.6   -34.3     07/08/12;14:59;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-130            575.00     0.6  5.571E-5    66.7   -37.3     07/08/12;15:00;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-100            575.00     0.5  1.091E-4    78.9   -31.8     07/08/12;15:00;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-145           575.00     0.4  7.145E-5    45.3   -24.6     07/08/12;15:01;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-102           575.00     0.5  8.012E-5    83.4   -22.5     07/08/12;15:01;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-120           575.00     0.4  3.078E-6    38.1   -18.8     07/08/12;15:01;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-5-W-139           575.00     0.4  4.373E-6    21.3   -17.2     07/08/12;15:02;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-2-W-95           575.00     0.5  1.157E-4    71.9   -41.5     07/08/12;15:02;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-6-W-22           575.00     0.5  2.353E-4    87.6   -36.6     07/08/12;15:03;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-1-W-54           575.00     0.4  2.129E-4    84.3   -35.8     07/08/12;15:03;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-2-W-125           575.00     0.6  8.952E-5    85.5   -27.0     07/08/12;15:03;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-3-W-46           575.00     0.8  9.165E-6    30.4   -20.8     07/08/12;15:04;¡C;0.0000;microT;Saiko;G34; 1
