tab 	pmag_results
er_location_names	vgp_lon	data_type	average_int_rel	magic_method_codes	average_dec	average_lon	vgp_lat	average_inc	er_sample_names	er_site_names	pmag_result_name	er_citation_names	average_lat	er_specimen_names	average_age	average_age_unit	average_height
DSDP Site 522	132.5	i	0.0002802	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.4	355	-85.1	40.8	16-3-086	16-3-086	16-3-086	This study : Tauxe & Yamazaki 2007	-27	16-3-086	24.7025	Ma	-63.36
DSDP Site 522	79.3	i	0.0001921	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.8	355	-83.6	46.1	16-3-092	16-3-092	16-3-092	This study : Tauxe & Yamazaki 2007	-27	16-3-092	24.7148	Ma	-63.42
DSDP Site 522	218.8	i	0.0006081	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.3	355	-88.3	44	16-3-098	16-3-098	16-3-098	This study : Tauxe & Yamazaki 2007	-27	16-3-098	24.7251	Ma	-63.47
DSDP Site 522	225.4	i	0.0005871	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183.7	355	-85.6	41.9	16-3-105	16-3-105	16-3-105	This study : Tauxe & Yamazaki 2007	-27	16-3-105	24.7395	Ma	-63.54
DSDP Site 522	246.4	i	0.0004465	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.7	355	-84.6	43.2	16-3-110	16-3-110	16-3-110	This study : Tauxe & Yamazaki 2007	-27	16-3-110	24.7519	Ma	-63.6
DSDP Site 522	226.1	i	0.0003296	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183.3	355	-86.1	42.4	16-3-116	16-3-116	16-3-116	This study : Tauxe & Yamazaki 2007	-27	16-3-116	24.7642	Ma	-63.66
DSDP Site 522	228.3	i	0.0005776	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.3	355	-83.9	40.7	16-3-122	16-3-122	16-3-122	This study : Tauxe & Yamazaki 2007	-27	16-3-122	24.7765	Ma	-63.72
DSDP Site 522	171.6	i	0.000291	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.5	355	-81.9	34.4	16-3-127	16-3-127	16-3-127	This study : Tauxe & Yamazaki 2007	-27	16-3-127	24.7868	Ma	-63.77
DSDP Site 522	272.7	i	8.844e-05	LP-PI-IRM:LP-PI-REL:LT-AF-Z	270.1	355	-3.8	16.7	17-1-009	17-1-009	17-1-009	This study : Tauxe & Yamazaki 2007	-27	17-1-009	24.83	Ma	-63.98
DSDP Site 522	234.2	i	0.0002926	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.9	355	79.1	-51.5	17-1-015	17-1-015	17-1-015	This study : Tauxe & Yamazaki 2007	-27	17-1-015	24.842	Ma	-64.04
DSDP Site 522	325.4	i	0.0002134	LP-PI-IRM:LP-PI-REL:LT-AF-Z	356.9	355	84.2	-38.8	17-1-021	17-1-021	17-1-021	This study : Tauxe & Yamazaki 2007	-27	17-1-021	24.856	Ma	-64.11
DSDP Site 522	209.3	i	0.0002116	LP-PI-IRM:LP-PI-REL:LT-AF-Z	352.8	355	79.6	-54.9	17-1-023	17-1-023	17-1-023	This study : Tauxe & Yamazaki 2007	-27	17-1-023	24.86	Ma	-64.13
DSDP Site 522	234.1	i	0.0002971	LP-PI-IRM:LP-PI-REL:LT-AF-Z	351.4	355	81.4	-50.4	17-1-030	17-1-030	17-1-030	This study : Tauxe & Yamazaki 2007	-27	17-1-030	24.872	Ma	-64.19
DSDP Site 522	210.1	i	0.0005019	LP-PI-IRM:LP-PI-REL:LT-AF-Z	357.1	355	85.7	-49.7	17-1-040	17-1-040	17-1-040	This study : Tauxe & Yamazaki 2007	-27	17-1-040	24.892	Ma	-64.29
DSDP Site 522	147.7	i	0.0003999	LP-PI-IRM:LP-PI-REL:LT-AF-Z	5.6	355	80	-55.2	17-1-045	17-1-045	17-1-045	This study : Tauxe & Yamazaki 2007	-27	17-1-045	24.904	Ma	-64.35
DSDP Site 522	195.6	i	0.0002901	LP-PI-IRM:LP-PI-REL:LT-AF-Z	358.5	355	86.3	-49.6	17-1-051	17-1-051	17-1-051	This study : Tauxe & Yamazaki 2007	-27	17-1-051	24.916	Ma	-64.41
DSDP Site 522	164.5	i	0.0004387	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.3	355	79.8	-56.4	17-1-058	17-1-058	17-1-058	This study : Tauxe & Yamazaki 2007	-27	17-1-058	24.93	Ma	-64.48
DSDP Site 522	116.2	i	0.0004608	LP-PI-IRM:LP-PI-REL:LT-AF-Z	8.9	355	81.1	-50.6	17-1-064	17-1-064	17-1-064	This study : Tauxe & Yamazaki 2007	-27	17-1-064	24.94	Ma	-64.53
DSDP Site 522	182.9	i	0.0004869	LP-PI-IRM:LP-PI-REL:LT-AF-Z	358.3	355	80	-56.3	17-1-069	17-1-069	17-1-069	This study : Tauxe & Yamazaki 2007	-27	17-1-069	24.952	Ma	-64.59
DSDP Site 522	117.3	i	0.0003891	LP-PI-IRM:LP-PI-REL:LT-AF-Z	15.5	355	74.8	-53.7	17-1-075	17-1-075	17-1-075	This study : Tauxe & Yamazaki 2007	-27	17-1-075	24.964	Ma	-64.65
DSDP Site 522	141.7	i	0.000472	LP-PI-IRM:LP-PI-REL:LT-AF-Z	5.5	355	81.7	-53.3	17-1-081	17-1-081	17-1-081	This study : Tauxe & Yamazaki 2007	-27	17-1-081	24.974	Ma	-64.7
DSDP Site 522	155.6	i	0.0003988	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.9	355	80.5	-55.4	17-1-087	17-1-087	17-1-087	This study : Tauxe & Yamazaki 2007	-27	17-1-087	24.988	Ma	-64.77
DSDP Site 522	253.2	i	0.0001995	LP-PI-IRM:LP-PI-REL:LT-AF-Z	346.9	355	78.3	-47.7	17-1-094	17-1-094	17-1-094	This study : Tauxe & Yamazaki 2007	-27	17-1-094	25.002	Ma	-64.84
DSDP Site 522	171.3	i	0.0002773	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.1	355	77	-59.2	17-1-100	17-1-100	17-1-100	This study : Tauxe & Yamazaki 2007	-27	17-1-100	25.014	Ma	-64.9
DSDP Site 522	128.5	i	0.0002658	LP-PI-IRM:LP-PI-REL:LT-AF-Z	9.2	355	79.5	-53.4	17-1-107	17-1-107	17-1-107	This study : Tauxe & Yamazaki 2007	-27	17-1-107	25.026	Ma	-64.96
DSDP Site 522	92.5	i	0.0002572	LP-PI-IRM:LP-PI-REL:LT-AF-Z	15.7	355	76	-46.7	17-1-113	17-1-113	17-1-113	This study : Tauxe & Yamazaki 2007	-27	17-1-113	25.04	Ma	-65.03
DSDP Site 522	150.7	i	0.0002477	LP-PI-IRM:LP-PI-REL:LT-AF-Z	9.7	355	72.5	-61.5	17-1-119	17-1-119	17-1-119	This study : Tauxe & Yamazaki 2007	-27	17-1-119	25.05	Ma	-65.08
DSDP Site 522	117.6	i	0.0003342	LP-PI-IRM:LP-PI-REL:LT-AF-Z	10.4	355	79.6	-51.6	17-1-125	17-1-125	17-1-125	This study : Tauxe & Yamazaki 2007	-27	17-1-125	25.064	Ma	-65.15
DSDP Site 522	145.3	i	0.0003806	LP-PI-IRM:LP-PI-REL:LT-AF-Z	11.5	355	72.5	-60.7	17-1-131	17-1-131	17-1-131	This study : Tauxe & Yamazaki 2007	-27	17-1-131	25.076	Ma	-65.21
DSDP Site 522	121.1	i	0.0003098	LP-PI-IRM:LP-PI-REL:LT-AF-Z	12.2	355	77.5	-53.3	17-1-137	17-1-137	17-1-137	This study : Tauxe & Yamazaki 2007	-27	17-1-137	25.086	Ma	-65.26
DSDP Site 522	114.6	i	0.0003489	LP-PI-IRM:LP-PI-REL:LT-AF-Z	20.2	355	71	-54.4	17-1-144	17-1-144	17-1-144	This study : Tauxe & Yamazaki 2007	-27	17-1-144	25.1	Ma	-65.33
DSDP Site 522	104.7	i	0.0003871	LP-PI-IRM:LP-PI-REL:LT-AF-Z	31.3	355	62.4	-52.2	17-1-150	17-1-150	17-1-150	This study : Tauxe & Yamazaki 2007	-27	17-1-150	25.112	Ma	-65.39
DSDP Site 522	66.2	i	0.0002682	LP-PI-IRM:LP-PI-REL:LT-AF-Z	12.8	355	77.5	-39.5	17-2-008	17-2-008	17-2-008	This study : Tauxe & Yamazaki 2007	-27	17-2-008	25.128	Ma	-65.47
DSDP Site 522	109.5	i	0.0003026	LP-PI-IRM:LP-PI-REL:LT-AF-Z	27.6	355	65.2	-54	17-2-013	17-2-013	17-2-013	This study : Tauxe & Yamazaki 2007	-27	17-2-013	25.138	Ma	-65.52
DSDP Site 522	109.9	i	0.0003653	LP-PI-IRM:LP-PI-REL:LT-AF-Z	15.6	355	75.5	-51.6	17-2-020	17-2-020	17-2-020	This study : Tauxe & Yamazaki 2007	-27	17-2-020	25.152	Ma	-65.59
DSDP Site 522	92	i	0.0002708	LP-PI-IRM:LP-PI-REL:LT-AF-Z	20.9	355	71.4	-46.4	17-2-027	17-2-027	17-2-027	This study : Tauxe & Yamazaki 2007	-27	17-2-027	25.166	Ma	-65.66
DSDP Site 522	55.1	i	6.949e-05	LP-PI-IRM:LP-PI-REL:LT-AF-Z	115.6	355	-35.8	58.1	17-2-033	17-2-033	17-2-033	This study : Tauxe & Yamazaki 2007	-27	17-2-033	25.18	Ma	-65.73
DSDP Site 522	273.6	i	0.0003257	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.4	355	-85.2	46.3	17-2-040	17-2-040	17-2-040	This study : Tauxe & Yamazaki 2007	-27	17-2-040	25.1895	Ma	-65.8
DSDP Site 522	233.5	i	0.0002732	LP-PI-IRM:LP-PI-REL:LT-AF-Z	189.8	355	-79.3	37.6	17-2-046	17-2-046	17-2-046	This study : Tauxe & Yamazaki 2007	-27	17-2-046	25.1963	Ma	-65.85
DSDP Site 522	157.9	i	0.0001321	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.9	355	-83.3	36.9	17-2-052	17-2-052	17-2-052	This study : Tauxe & Yamazaki 2007	-27	17-2-052	25.2058	Ma	-65.92
DSDP Site 522	340	i	0.0001486	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.6	355	-73.8	61.4	17-2-059	17-2-059	17-2-059	This study : Tauxe & Yamazaki 2007	-27	17-2-059	25.2153	Ma	-65.99
DSDP Site 522	314.5	i	0.0005132	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.7	355	-82.6	51.9	17-2-066	17-2-066	17-2-066	This study : Tauxe & Yamazaki 2007	-27	17-2-066	25.2234	Ma	-66.05
DSDP Site 522	295.9	i	0.000285	LP-PI-IRM:LP-PI-REL:LT-AF-Z	189.9	355	-80.2	51	17-2-073	17-2-073	17-2-073	This study : Tauxe & Yamazaki 2007	-27	17-2-073	25.2329	Ma	-66.12
DSDP Site 522	317.6	i	0.0003459	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.1	355	-79.1	54.9	17-2-080	17-2-080	17-2-080	This study : Tauxe & Yamazaki 2007	-27	17-2-080	25.2437	Ma	-66.2
DSDP Site 522	354.4	i	0.000289	LP-PI-IRM:LP-PI-REL:LT-AF-Z	180.2	355	-75.1	60.9	17-2-086	17-2-086	17-2-086	This study : Tauxe & Yamazaki 2007	-27	17-2-086	25.2519	Ma	-66.26
DSDP Site 522	123.6	i	0.0003019	LP-PI-IRM:LP-PI-REL:LT-AF-Z	174.3	355	-83.3	39.9	17-2-094	17-2-094	17-2-094	This study : Tauxe & Yamazaki 2007	-27	17-2-094	25.2614	Ma	-66.33
DSDP Site 522	172.8	i	0.0003766	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.7	355	-82.5	35.3	17-2-099	17-2-099	17-2-099	This study : Tauxe & Yamazaki 2007	-27	17-2-099	25.2695	Ma	-66.39
DSDP Site 522	139.7	i	0.0003991	LP-PI-IRM:LP-PI-REL:LT-AF-Z	175.4	355	-82.6	37.3	17-2-106	17-2-106	17-2-106	This study : Tauxe & Yamazaki 2007	-27	17-2-106	25.2776	Ma	-66.45
DSDP Site 522	91.9	i	0.0004652	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.7	355	-89.7	45.5	17-2-112	17-2-112	17-2-112	This study : Tauxe & Yamazaki 2007	-27	17-2-112	25.2871	Ma	-66.52
DSDP Site 522	356.7	i	0.0002397	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.5	355	-76.8	59.4	17-2-118	17-2-118	17-2-118	This study : Tauxe & Yamazaki 2007	-27	17-2-118	25.2953	Ma	-66.58
DSDP Site 522	1.4	i	0.0002239	LP-PI-IRM:LP-PI-REL:LT-AF-Z	178	355	-76.2	59.8	17-2-125	17-2-125	17-2-125	This study : Tauxe & Yamazaki 2007	-27	17-2-125	25.3047	Ma	-66.65
DSDP Site 522	119.8	i	0.0002346	LP-PI-IRM:LP-PI-REL:LT-AF-Z	173.1	355	-82.2	39.5	17-2-131	17-2-131	17-2-131	This study : Tauxe & Yamazaki 2007	-27	17-2-131	25.3115	Ma	-66.7
DSDP Site 522	83.1	i	0.0002223	LP-PI-IRM:LP-PI-REL:LT-AF-Z	173.8	355	-84.5	45.6	17-2-137	17-2-137	17-2-137	This study : Tauxe & Yamazaki 2007	-27	17-2-137	25.321	Ma	-66.77
DSDP Site 522	352.1	i	0.0002763	LP-PI-IRM:LP-PI-REL:LT-AF-Z	180.8	355	-77.5	58.7	17-3-004	17-3-004	17-3-004	This study : Tauxe & Yamazaki 2007	-27	17-3-004	25.3319	Ma	-66.85
DSDP Site 522	38.4	i	0.0002452	LP-PI-IRM:LP-PI-REL:LT-AF-Z	154.4	355	-63.2	62.8	17-3-010	17-3-010	17-3-010	This study : Tauxe & Yamazaki 2007	-27	17-3-010	25.3386	Ma	-66.9
DSDP Site 522	326.8	i	0.0001868	LP-PI-IRM:LP-PI-REL:LT-AF-Z	204.9	355	-57.8	69.6	17-3-017	17-3-017	17-3-017	This study : Tauxe & Yamazaki 2007	-27	17-3-017	25.3481	Ma	-66.97
DSDP Site 522	305.2	i	7.636e-05	LP-PI-IRM:LP-PI-REL:LT-AF-Z	243.2	355	-37.3	65.1	17-3-022	17-3-022	17-3-022	This study : Tauxe & Yamazaki 2007	-27	17-3-022	25.3563	Ma	-67.03
DSDP Site 522	17.2	i	0.0001111	LP-PI-IRM:LP-PI-REL:LT-AF-Z	126.8	355	-38.3	78.7	17-3-027	17-3-027	17-3-027	This study : Tauxe & Yamazaki 2007	-27	17-3-027	25.3631	Ma	-67.08
DSDP Site 522	352.9	i	0.000165	LP-PI-IRM:LP-PI-REL:LT-AF-Z	182.3	355	-57	73.9	17-3-034	17-3-034	17-3-034	This study : Tauxe & Yamazaki 2007	-27	17-3-034	25.3712	Ma	-67.14
DSDP Site 522	20.6	i	0.0001604	LP-PI-IRM:LP-PI-REL:LT-AF-Z	164.3	355	-65.4	66	17-3-039	17-3-039	17-3-039	This study : Tauxe & Yamazaki 2007	-27	17-3-039	25.3793	Ma	-67.2
DSDP Site 522	25.8	i	0.0003409	LP-PI-IRM:LP-PI-REL:LT-AF-Z	158.4	355	-62.1	66.8	17-3-046	17-3-046	17-3-046	This study : Tauxe & Yamazaki 2007	-27	17-3-046	25.3888	Ma	-67.27
DSDP Site 522	44.8	i	0.0003828	LP-PI-IRM:LP-PI-REL:LT-AF-Z	156.2	355	-66.2	59.5	17-3-053	17-3-053	17-3-053	This study : Tauxe & Yamazaki 2007	-27	17-3-053	25.3969	Ma	-67.33
DSDP Site 522	325	i	0.0001877	LP-PI-IRM:LP-PI-REL:LT-AF-Z	233.7	355	-40.5	75	17-3-060	17-3-060	17-3-060	This study : Tauxe & Yamazaki 2007	-27	17-3-060	25.4064	Ma	-67.4
DSDP Site 522	357.5	i	0.0001905	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.5	355	-80.7	55.7	17-3-066	17-3-066	17-3-066	This study : Tauxe & Yamazaki 2007	-27	17-3-066	25.4159	Ma	-67.47
DSDP Site 522	358.2	i	0.0003791	LP-PI-IRM:LP-PI-REL:LT-AF-Z	178.9	355	-75	60.9	17-3-073	17-3-073	17-3-073	This study : Tauxe & Yamazaki 2007	-27	17-3-073	25.4241	Ma	-67.53
DSDP Site 522	318.1	i	0.0004217	LP-PI-IRM:LP-PI-REL:LT-AF-Z	192.4	355	-73.9	58.6	17-3-079	17-3-079	17-3-079	This study : Tauxe & Yamazaki 2007	-27	17-3-079	25.4322	Ma	-67.59
DSDP Site 522	333.3	i	0.0003114	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.7	355	-68	65	17-3-084	17-3-084	17-3-084	This study : Tauxe & Yamazaki 2007	-27	17-3-084	25.4403	Ma	-67.65
DSDP Site 522	349.2	i	0.0003123	LP-PI-IRM:LP-PI-REL:LT-AF-Z	182.3	355	-73.3	62.3	17-3-091	17-3-091	17-3-091	This study : Tauxe & Yamazaki 2007	-27	17-3-091	25.4485	Ma	-67.71
DSDP Site 522	325.4	i	0.0003086	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.9	355	-72	61.1	17-3-097	17-3-097	17-3-097	This study : Tauxe & Yamazaki 2007	-27	17-3-097	25.4566	Ma	-67.77
DSDP Site 522	356.7	i	0.0003938	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.2	355	-71.2	64.1	17-3-103	17-3-103	17-3-103	This study : Tauxe & Yamazaki 2007	-27	17-3-103	25.4661	Ma	-67.84
DSDP Site 522	309.9	i	0.0004202	LP-PI-IRM:LP-PI-REL:LT-AF-Z	203.8	355	-65.2	61.4	17-3-110	17-3-110	17-3-110	This study : Tauxe & Yamazaki 2007	-27	17-3-110	25.4756	Ma	-67.91
DSDP Site 522	301	i	0.0004537	LP-PI-IRM:LP-PI-REL:LT-AF-Z	224.8	355	-50.5	61.9	17-3-117	17-3-117	17-3-117	This study : Tauxe & Yamazaki 2007	-27	17-3-117	25.4837	Ma	-67.97
DSDP Site 522	313.9	i	0.0001604	LP-PI-IRM:LP-PI-REL:LT-AF-Z	257.7	355	-28.6	69.9	17-3-123	17-3-123	17-3-123	This study : Tauxe & Yamazaki 2007	-27	17-3-123	25.4919	Ma	-68.03
DSDP Site 522	99.1	i	0.0002129	LP-PI-IRM:LP-PI-REL:LT-AF-Z	14.3	355	77.2	-48.4	17-3-129	17-3-129	17-3-129	This study : Tauxe & Yamazaki 2007	-27	17-3-129	25.5	Ma	-68.09
DSDP Site 522	102	i	0.0003986	LP-PI-IRM:LP-PI-REL:LT-AF-Z	45.4	355	50.4	-50.3	17-3-135	17-3-135	17-3-135	This study : Tauxe & Yamazaki 2007	-27	17-3-135	25.5138	Ma	-68.16
DSDP Site 522	109.1	i	0.0002246	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.4	355	-87.4	44.2	18-1-054	18-1-054	18-1-054	This study : Tauxe & Yamazaki 2007	-27	18-1-054	25.6461	Ma	-68.83
DSDP Site 522	345.1	i	0.000274	LP-PI-IRM:LP-PI-REL:LT-AF-Z	180.9	355	-85.5	50.7	18-1-059	18-1-059	18-1-059	This study : Tauxe & Yamazaki 2007	-27	18-1-059	25.6579	Ma	-68.89
DSDP Site 522	78.4	i	9.832e-05	LP-PI-IRM:LP-PI-REL:LT-AF-Z	139.9	355	-54.1	43.4	18-1-065	18-1-065	18-1-065	This study : Tauxe & Yamazaki 2007	-27	18-1-065	25.6697	Ma	-68.95
DSDP Site 522	83.6	i	9.963e-05	LP-PI-IRM:LP-PI-REL:LT-AF-Z	140.4	355	-53.9	39.4	18-1-072	18-1-072	18-1-072	This study : Tauxe & Yamazaki 2007	-27	18-1-072	25.6816	Ma	-69.01
DSDP Site 522	70.6	i	9.38e-05	LP-PI-IRM:LP-PI-REL:LT-AF-Z	130.7	355	-46.7	47.8	18-1-078	18-1-078	18-1-078	This study : Tauxe & Yamazaki 2007	-27	18-1-078	25.6934	Ma	-69.07
DSDP Site 522	355	i	0.0002625	LP-PI-IRM:LP-PI-REL:LT-AF-Z	180	355	-72.2	63.3	18-1-085	18-1-085	18-1-085	This study : Tauxe & Yamazaki 2007	-27	18-1-085	25.7072	Ma	-69.14
DSDP Site 522	25.6	i	0.0003623	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.3	355	-83.8	51.6	18-1-091	18-1-091	18-1-091	This study : Tauxe & Yamazaki 2007	-27	18-1-091	25.7211	Ma	-69.21
DSDP Site 522	357.9	i	0.0003246	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.2	355	-77.8	58.5	18-1-097	18-1-097	18-1-097	This study : Tauxe & Yamazaki 2007	-27	18-1-097	25.7329	Ma	-69.27
DSDP Site 522	348.7	i	0.0003419	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181	355	-82.5	53.9	18-1-104	18-1-104	18-1-104	This study : Tauxe & Yamazaki 2007	-27	18-1-104	25.7467	Ma	-69.34
DSDP Site 522	306.4	i	0.0003339	LP-PI-IRM:LP-PI-REL:LT-AF-Z	182.8	355	-86.7	48.1	18-1-111	18-1-111	18-1-111	This study : Tauxe & Yamazaki 2007	-27	18-1-111	25.7605	Ma	-69.41
DSDP Site 522	318	i	0.0002421	LP-PI-IRM:LP-PI-REL:LT-AF-Z	190.9	355	-75.7	57.4	18-1-117	18-1-117	18-1-117	This study : Tauxe & Yamazaki 2007	-27	18-1-117	25.7724	Ma	-69.47
DSDP Site 522	36.7	i	0.0001205	LP-PI-IRM:LP-PI-REL:LT-AF-Z	168.4	355	-76	56.4	18-1-123	18-1-123	18-1-123	This study : Tauxe & Yamazaki 2007	-27	18-1-123	25.7842	Ma	-69.53
DSDP Site 522	228.3	i	0.0001956	LP-PI-IRM:LP-PI-REL:LT-AF-Z	189.5	355	-78.9	36.1	18-1-128	18-1-128	18-1-128	This study : Tauxe & Yamazaki 2007	-27	18-1-128	25.7941	Ma	-69.58
DSDP Site 522	300.7	i	0.0003029	LP-PI-IRM:LP-PI-REL:LT-AF-Z	187.2	355	-82.4	50.5	18-1-135	18-1-135	18-1-135	This study : Tauxe & Yamazaki 2007	-27	18-1-135	25.8059	Ma	-69.64
DSDP Site 522	94	i	9.741e-05	LP-PI-IRM:LP-PI-REL:LT-AF-Z	154.6	355	-66.1	37.5	18-1-142	18-1-142	18-1-142	This study : Tauxe & Yamazaki 2007	-27	18-1-142	25.8197	Ma	-69.71
DSDP Site 522	92.2	i	0.0001406	LP-PI-IRM:LP-PI-REL:LT-AF-Z	20.1	355	72.2	-46.5	18-1-147	18-1-147	18-1-147	This study : Tauxe & Yamazaki 2007	-27	18-1-147	25.8316	Ma	-69.77
DSDP Site 522	235.6	i	0.0003455	LP-PI-IRM:LP-PI-REL:LT-AF-Z	345.5	355	76.1	-52.5	18-2-002	18-2-002	18-2-002	This study : Tauxe & Yamazaki 2007	-27	18-2-002	25.8414	Ma	-69.82
DSDP Site 522	247.7	i	0.0003813	LP-PI-IRM:LP-PI-REL:LT-AF-Z	355.7	355	86	-46.9	18-2-012	18-2-012	18-2-012	This study : Tauxe & Yamazaki 2007	-27	18-2-012	25.8612	Ma	-69.92
DSDP Site 522	80.8	i	0.00043	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.6	355	88.6	-45.4	18-2-018	18-2-018	18-2-018	This study : Tauxe & Yamazaki 2007	-27	18-2-018	25.873	Ma	-69.98
DSDP Site 522	40.3	i	0.0003179	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.7	355	86.5	-42.4	18-2-025	18-2-025	18-2-025	This study : Tauxe & Yamazaki 2007	-27	18-2-025	25.8868	Ma	-70.05
DSDP Site 522	286.7	i	0.000151	LP-PI-IRM:LP-PI-REL:LT-AF-Z	332.7	355	61.4	-26.4	18-2-031	18-2-031	18-2-031	This study : Tauxe & Yamazaki 2007	-27	18-2-031	25.8987	Ma	-70.11
DSDP Site 522	290.2	i	0.0001375	LP-PI-IRM:LP-PI-REL:LT-AF-Z	339.1	355	67.7	-29.9	18-2-037	18-2-037	18-2-037	This study : Tauxe & Yamazaki 2007	-27	18-2-037	25.9105	Ma	-70.17
DSDP Site 522	320.8	i	0.0001694	LP-PI-IRM:LP-PI-REL:LT-AF-Z	353.6	355	79.1	-32.8	18-2-043	18-2-043	18-2-043	This study : Tauxe & Yamazaki 2007	-27	18-2-043	25.9224	Ma	-70.23
DSDP Site 522	313.9	i	0.0003114	LP-PI-IRM:LP-PI-REL:LT-AF-Z	353	355	79.9	-34.9	18-2-049	18-2-049	18-2-049	This study : Tauxe & Yamazaki 2007	-27	18-2-049	25.9342	Ma	-70.29
DSDP Site 522	290.8	i	0.0001155	LP-PI-IRM:LP-PI-REL:LT-AF-Z	331.2	355	58.2	-20.3	18-2-054	18-2-054	18-2-054	This study : Tauxe & Yamazaki 2007	-27	18-2-054	25.9441	Ma	-70.34
DSDP Site 522	293.2	i	0.0003702	LP-PI-IRM:LP-PI-REL:LT-AF-Z	201.7	355	-69.9	54.3	18-2-060	18-2-060	18-2-060	This study : Tauxe & Yamazaki 2007	-27	18-2-060	25.9532	Ma	-70.4
DSDP Site 522	291.9	i	0.0003183	LP-PI-IRM:LP-PI-REL:LT-AF-Z	217.9	355	-56.6	56.4	18-2-065	18-2-065	18-2-065	This study : Tauxe & Yamazaki 2007	-27	18-2-065	25.9586	Ma	-70.45
DSDP Site 522	283.3	i	0.0002149	LP-PI-IRM:LP-PI-REL:LT-AF-Z	243.3	355	-34.8	48.3	18-2-073	18-2-073	18-2-073	This study : Tauxe & Yamazaki 2007	-27	18-2-073	25.9673	Ma	-70.53
DSDP Site 522	236.8	i	0.0001417	LP-PI-IRM:LP-PI-REL:LT-AF-Z	352.3	355	82.5	-49.5	18-2-079	18-2-079	18-2-079	This study : Tauxe & Yamazaki 2007	-27	18-2-079	25.9738	Ma	-70.59
DSDP Site 522	274.5	i	0.000248	LP-PI-IRM:LP-PI-REL:LT-AF-Z	337.8	355	69.2	-38.7	18-2-086	18-2-086	18-2-086	This study : Tauxe & Yamazaki 2007	-27	18-2-086	25.9802	Ma	-70.65
DSDP Site 522	334.7	i	0.0004755	LP-PI-IRM:LP-PI-REL:LT-AF-Z	358.5	355	86	-40.7	18-2-093	18-2-093	18-2-093	This study : Tauxe & Yamazaki 2007	-27	18-2-093	25.9878	Ma	-70.72
DSDP Site 522	223.8	i	0.0004399	LP-PI-IRM:LP-PI-REL:LT-AF-Z	356.1	355	85.5	-49	18-2-098	18-2-098	18-2-098	This study : Tauxe & Yamazaki 2007	-27	18-2-098	25.9943	Ma	-70.78
DSDP Site 522	77.3	i	0.0004295	LP-PI-IRM:LP-PI-REL:LT-AF-Z	10.2	355	80.7	-43.5	18-2-104	18-2-104	18-2-104	This study : Tauxe & Yamazaki 2007	-27	18-2-104	26.0008	Ma	-70.84
DSDP Site 522	287.7	i	0.0003796	LP-PI-IRM:LP-PI-REL:LT-AF-Z	346.4	355	76.2	-37.6	18-2-109	18-2-109	18-2-109	This study : Tauxe & Yamazaki 2007	-27	18-2-109	26.0051	Ma	-70.88
DSDP Site 522	276.4	i	0.0002519	LP-PI-IRM:LP-PI-REL:LT-AF-Z	357.3	355	87.5	-44.9	18-2-115	18-2-115	18-2-115	This study : Tauxe & Yamazaki 2007	-27	18-2-115	26.0126	Ma	-70.95
DSDP Site 522	7.6	i	0.0001391	LP-PI-IRM:LP-PI-REL:LT-AF-Z	4	355	71.6	-17.5	18-2-122	18-2-122	18-2-122	This study : Tauxe & Yamazaki 2007	-27	18-2-122	26.0191	Ma	-71.01
DSDP Site 522	115.1	i	0.0003715	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.9	355	87.1	-47.3	18-2-128	18-2-128	18-2-128	This study : Tauxe & Yamazaki 2007	-27	18-2-128	26.0256	Ma	-71.07
