tab	measurements
experiment	specimen	measurement	treat_dc_field	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	meas_field_dc	magn_moment	measurement_standard	measurement_temp	sample	scientists	site
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.6012	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3125		-9.325	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.6312	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3126		-9.338	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.6612	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3127		-9.325	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.6911	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3128		-9.322	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.7211	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3129		-9.332	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.751	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3130		-9.335	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.7815	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3131		-9.342	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.8114	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3132		-9.34	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.8414	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3133		-9.357	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.8714	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3134		-9.34	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.9012	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3135		-9.332	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.9311	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3136		-9.363	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.9617	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3137		-9.348	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-0.9917	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3138		-9.353	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-1.022	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3139		-9.377	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-1.051	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3140		-9.322	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-1.081	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3141		-9.32	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-1.111	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3142		-9.4	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-1.142	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3143		-9.338	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-1.172	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3144		-9.322	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-IRM-DCD	IS06a-1	IS06a-1:LP-IRM-DCD1	-1.202	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3145		-9.348	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	0.0	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3146		1.513e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.0079	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3147		1.478e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.0161	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3148		1.433e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.024	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3149		1.384e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.03195	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3150		1.327e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.0399	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3151		1.26e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.04805	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3152		1.178e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.056	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3153		1.084e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.0639	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3154		9.795e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.0721	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3155		8.595e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.08	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3156		7.245e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.08795	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3157		5.765e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.0961	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3158		4.195e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.104	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3159		2.69e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.112	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3160		1.205e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.1199	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3161		-2.25e-08	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.1281	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3162		-1.635e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.136	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3163		-2.91e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.1439	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3164		-4.095e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.1521	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3165		-5.215e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.16	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3166		-6.21e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.168	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3167		-7.11e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.1759	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3168		-7.925e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.1841	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3169		-8.685e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.192	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3170		-9.34e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.1999	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3171		-9.93e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.2081	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3172		-1.046e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.2161	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3173		-1.092e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.224	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3174		-1.134e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.2322	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3175		-1.172e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.2401	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3176		-1.204e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.248	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3177		-1.232e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.2559	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3178		-1.258e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.2641	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3179		-1.281e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.2721	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3180		-1.301e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.28	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3181		-1.318e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.2882	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3182		-1.335e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.2961	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3183		-1.349e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.304	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3184		-1.362e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-IRM-DCD	IS06a-2	IS06a-2:LP-IRM-DCD1	-0.3119	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3185		-1.372e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	0.0	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3186		5.77e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.0105	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3187		5.595e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.02145	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3188		5.335e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.032	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3189		4.995e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.04255	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3190		4.57e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.05315	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3191		4.07e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.06405	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3192		3.485e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.0746	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3193		2.865e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.08515	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3194		2.205e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.0961	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3195		1.505e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.1067	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3196		8.3e-08	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.1172	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3197		1.65e-08	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.1281	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3198		-4.9e-08	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.1387	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3199		-1.08e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.1492	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3200		-1.615e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.1598	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3201		-2.105e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.1708	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3202		-2.555e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.1813	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3203		-2.935e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.1918	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3204		-3.265e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.2028	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3205		-3.565e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.2133	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3206		-3.81e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.2239	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3207		-4.02e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.2344	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3208		-4.205e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.2454	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3209		-4.365e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.2559	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3210		-4.495e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.2665	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3211		-4.61e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.2774	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3212		-4.705e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.288	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3213		-4.785e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.2985	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3214		-4.855e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.3094	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3215		-4.915e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.32	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3216		-4.965e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.3305	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3217		-5.005e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.3411	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3218		-5.04e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.352	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3219		-5.075e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.3626	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3220		-5.1e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.3731	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3221		-5.12e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.384	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3222		-5.145e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.3946	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3223		-5.165e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.4052	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3224		-5.18e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.4157	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3225		-5.195e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.4267	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3226		-5.205e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.4372	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3227		-5.215e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-IRM-DCD	IS06a-3	IS06a-3:LP-IRM-DCD1	-0.4478	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3228		-5.22e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	0.0	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3229		6.753e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.0105	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3230		6.528e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.02145	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3231		6.21e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.032	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3232		5.78e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.04255	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3233		5.185e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.05315	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3234		4.43e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.06405	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3235		3.502e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.0746	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3236		2.525e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.08515	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3237		1.51e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.0961	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3238		4.75e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.1067	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3239		-4.7e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.1172	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3240		-1.33e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.1281	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3241		-2.118e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.1387	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3242		-2.772e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.1492	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3243		-3.33e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.1598	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3244		-3.812e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.1708	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3245		-4.228e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.1813	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3246		-4.56e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.1918	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3247		-4.837e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.2028	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3248		-5.078e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-4:LP-IRM-DCD	IS06a-4	IS06a-4:LP-IRM-DCD1	-0.2133	1	273	This study	SIO-Maud	LP-IRM-DCD	g	3249		-5.273e-06	u	273	IS06a	Erez ben Yosef	IS06
