tab 	measurements
citations	experiment	instrument_codes	magn_moment	meas_field_dc	measurement_standard	measurement_temp	method_codes	number	quality	sample	scientists	site	specimen	treat_dc_field	treat_temp
This study	IS06a-9:LP-HYS	SIO-Maud	-5.292e-06	-6.969e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-5.255e-06	-6.869e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-5.218e-06	-6.769e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-5.180e-06	-6.669e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-5.143e-06	-6.569e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-5.105e-06	-6.469e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-5.067e-06	-6.369e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-5.028e-06	-6.269e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.990e-06	-6.169e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.951e-06	-6.069e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.912e-06	-5.969e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.872e-06	-5.870e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.833e-06	-5.770e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.793e-06	-5.670e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.752e-06	-5.570e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.712e-06	-5.470e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.671e-06	-5.370e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.630e-06	-5.270e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.589e-06	-5.170e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.548e-06	-5.070e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.506e-06	-4.970e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.463e-06	-4.870e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.421e-06	-4.771e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.378e-06	-4.671e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.334e-06	-4.570e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.291e-06	-4.471e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.246e-06	-4.370e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.201e-06	-4.270e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.156e-06	-4.171e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.110e-06	-4.070e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.064e-06	-3.970e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-4.017e-06	-3.870e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.969e-06	-3.770e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.921e-06	-3.671e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.872e-06	-3.571e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.823e-06	-3.471e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.773e-06	-3.371e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.722e-06	-3.271e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.671e-06	-3.171e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.618e-06	-3.070e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.564e-06	-2.971e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.510e-06	-2.871e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.455e-06	-2.771e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.399e-06	-2.671e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.341e-06	-2.571e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.282e-06	-2.471e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.222e-06	-2.371e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.160e-06	-2.272e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.096e-06	-2.172e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.031e-06	-2.072e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-2.965e-06	-1.972e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-2.896e-06	-1.871e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-2.824e-06	-1.771e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-2.751e-06	-1.672e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-2.674e-06	-1.572e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-2.595e-06	-1.471e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-2.513e-06	-1.371e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-2.427e-06	-1.272e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-2.338e-06	-1.172e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-2.244e-06	-1.072e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-2.145e-06	-9.720e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-2.040e-06	-8.720e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-1.929e-06	-7.720e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-1.812e-06	-6.720e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-1.685e-06	-5.715e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-1.550e-06	-4.720e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-1.403e-06	-3.720e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-1.242e-06	-2.720e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-1.064e-06	-1.720e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-8.623e-07	-7.200e-03	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-6.273e-07	2.750e-03	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-3.540e-07	1.275e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	-5.175e-08	2.275e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	2.477e-07	3.275e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.353e-07	4.275e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	8.060e-07	5.275e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	1.058e-06	6.275e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	1.288e-06	7.275e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	1.497e-06	8.275e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	1.686e-06	9.275e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	1.857e-06	1.028e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	2.011e-06	1.127e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	2.151e-06	1.227e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	2.278e-06	1.327e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	2.395e-06	1.426e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	2.503e-06	1.527e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	2.603e-06	1.627e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	2.696e-06	1.726e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	2.784e-06	1.827e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	2.867e-06	1.927e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	2.946e-06	2.027e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.021e-06	2.127e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.094e-06	2.227e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.163e-06	2.327e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.230e-06	2.427e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.295e-06	2.526e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.358e-06	2.626e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.418e-06	2.726e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.478e-06	2.826e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.536e-06	2.926e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.593e-06	3.026e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.648e-06	3.126e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.702e-06	3.226e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.756e-06	3.326e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.808e-06	3.426e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.860e-06	3.526e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.911e-06	3.626e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	3.960e-06	3.725e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.010e-06	3.826e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.058e-06	3.926e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.106e-06	4.025e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.153e-06	4.126e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.200e-06	4.226e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.246e-06	4.326e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.291e-06	4.425e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.336e-06	4.526e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.380e-06	4.626e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.424e-06	4.726e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.468e-06	4.826e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.510e-06	4.926e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.553e-06	5.026e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.595e-06	5.126e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.637e-06	5.226e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.679e-06	5.326e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.720e-06	5.426e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.761e-06	5.526e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.802e-06	5.626e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.843e-06	5.726e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.883e-06	5.827e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.924e-06	5.927e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	4.963e-06	6.027e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.003e-06	6.127e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.043e-06	6.227e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.082e-06	6.327e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.121e-06	6.428e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.161e-06	6.528e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.199e-06	6.628e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.238e-06	6.728e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.276e-06	6.828e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.314e-06	6.928e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.352e-06	7.027e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.390e-06	7.127e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.427e-06	7.228e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.465e-06	7.327e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.502e-06	7.427e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.539e-06	7.527e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.576e-06	7.627e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.612e-06	7.726e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.649e-06	7.826e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.685e-06	7.926e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.722e-06	8.025e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.759e-06	8.125e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.795e-06	8.226e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.832e-06	8.325e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.868e-06	8.425e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.904e-06	8.525e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.941e-06	8.624e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	5.977e-06	8.724e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	6.013e-06	8.823e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	6.048e-06	8.923e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	6.084e-06	9.022e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	6.120e-06	9.122e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	6.155e-06	9.222e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	6.190e-06	9.322e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	6.226e-06	9.422e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	6.261e-06	9.521e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
This study	IS06a-9:LP-HYS	SIO-Maud	6.297e-06	9.621e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-9		273
