tab	sites
site	location	age	age_unit	dir_dec	dir_inc	core_depth	lat	lon	geologic_classes	geologic_types	lithologies	citations	vgp_lat	vgp_lon	paleolatitude	vgp_lat_rev	vgp_lon_rev
29-2-045	DSDP Site 522	31.199	Ma	192.0	67.4	110.55	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-65.02969799461331	336.63227661648364	50.22195378458342	65.02969799461331	156.63227661648364
29-2-048	DSDP Site 522	31.2021	Ma	208.9	52.7	110.58	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-64.3210519036405	286.1898140177678	33.27864509096792	64.3210519036405	106.18981401776779
29-2-051	DSDP Site 522	31.2053	Ma	216.0	53.1	110.61	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-58.38768892378716	286.03728643447806	33.661133478603496	58.38768892378716	106.03728643447806
29-2-054	DSDP Site 522	31.2084	Ma	210.3	41.6	110.64	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-62.5390317371739	265.4046107686044	23.937429078922253	62.5390317371739	85.40461076860441
29-2-057	DSDP Site 522	31.2115	Ma	219.2	33.8	110.67	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-53.02292481823907	260.1544523270345	18.5064667307924	53.02292481823907	80.1544523270345
29-2-061	DSDP Site 522	31.2156	Ma	207.6	50.7	110.71	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-65.57453959153261	282.03695398204894	31.41994966082074	65.57453959153261	102.03695398204894
29-2-064	DSDP Site 522	31.2187	Ma	210.8	50.0	110.74	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-62.85544957066126	280.39275859121136	30.78973302883215	62.85544957066126	100.39275859121136
29-2-068	DSDP Site 522	31.2229	Ma	188.6	53.4	110.78	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.84713409559643	310.27631564699266	33.95043373534102	79.84713409559643	130.27631564699266
29-2-071	DSDP Site 522	31.226	Ma	187.5	45.4	110.81	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.31409693183149	265.72905014322913	26.886399101504825	83.31409693183149	85.72905014322913
29-2-075	DSDP Site 522	31.2301	Ma	179.0	43.3	110.85	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-88.01413511211881	147.89681514267676	25.228695900771566	88.01413511211881	327.89681514267676
29-2-078	DSDP Site 522	31.2332	Ma	189.0	47.5	110.88	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.87868075283579	278.5774704949458	28.61927748132928	81.87868075283579	98.57747049494583
29-2-081	DSDP Site 522	31.2363	Ma	197.0	49.7	110.91	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.70332808852723	282.31830793517804	30.52274101110372	74.70332808852723	102.31830793517804
29-2-084	DSDP Site 522	31.2395	Ma	182.0	60.8	110.94	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.09240374137102	349.1973353977519	41.81723638521492	75.09240374137102	169.19733539775189
29-2-087	DSDP Site 522	31.2426	Ma	164.7	52.7	110.97	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.37540733869515	55.89388912761876	33.27864509096792	75.37540733869515	235.89388912761876
29-2-090	DSDP Site 522	31.2457	Ma	174.1	48.7	111.0	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.17242138974292	56.625722337536274	29.645851309000843	84.17242138974292	236.62572233753627
29-2-094	DSDP Site 522	31.2498	Ma	252.1	77.4	111.04	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-31.750922864115015	327.8242295514646	65.9128274104906	31.750922864115015	147.8242295514646
29-2-098	DSDP Site 522	31.254	Ma	170.6	44.3	111.08	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.53184376479952	89.60176710789005	26.009116306225966	81.53184376479952	269.60176710789005
29-2-104	DSDP Site 522	31.2602	Ma	161.0	58.3	111.14	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-70.12649005709181	43.103977675502904	38.99255789455548	70.12649005709181	223.1039776755029
29-2-110	DSDP Site 522	31.2664	Ma	157.3	55.2	111.2	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.80947113791986	55.0703466085306	35.73145615402066	68.80947113791986	235.0703466085306
29-2-114	DSDP Site 522	31.2705	Ma	161.1	54.4	111.24	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-71.99930042587819	54.2437303139439	34.93016367427527	71.99930042587819	234.2437303139439
29-2-117	DSDP Site 522	31.2737	Ma	157.5	57.7	111.27	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.01426547057613	48.29610172856451	38.34124033572438	68.01426547057613	228.2961017285645
29-2-120	DSDP Site 522	31.2768	Ma	173.0	47.7	111.3	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.56124080061703	67.25661674262204	28.78847881414098	83.56124080061703	247.25661674262204
29-2-124	DSDP Site 522	31.2809	Ma	150.6	55.6	111.34	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-63.46185403508331	57.53950177483523	36.138099145920435	63.46185403508331	237.53950177483523
29-2-126	DSDP Site 522	31.283	Ma	161.3	50.7	111.36	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.11445818345427	65.38271368972977	31.41994966082074	73.11445818345427	245.38271368972977
29-2-130	DSDP Site 522	31.2871	Ma	169.1	56.3	111.4	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.49971045423585	35.39775486027145	36.85956916202267	76.49971045423585	215.39775486027145
29-2-133	DSDP Site 522	31.2902	Ma	139.0	55.5	111.43	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-54.179607617665596	60.02475788536697	36.03605854030833	54.179607617665596	240.02475788536697
29-2-139	DSDP Site 522	31.2965	Ma	166.3	55.9	111.49	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.02739143070299	42.51192669508259	36.445753344723926	75.02739143070299	222.5119266950826
29-2-142	DSDP Site 522	31.2996	Ma	181.1	48.9	111.52	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-87.01903958432105	336.3204542806291	29.819642553796932	87.01903958432105	156.32045428062912
29-2-145	DSDP Site 522	31.3027	Ma	137.5	51.6	111.55	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-52.9231792654955	66.39945933239227	32.24549135355514	52.9231792654955	246.39945933239227
29-2-148	DSDP Site 522	31.3058	Ma	229.6	63.4	111.58	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-46.83824963867434	303.0200952029727	44.95633395069141	46.83824963867434	123.0200952029727
29-3-003	DSDP Site 522	31.311	Ma	176.3	53.4	111.63	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.35468283612752	18.726171513301892	33.95043373534102	82.35468283612752	198.7261715133019
29-3-006	DSDP Site 522	31.313000000000002	Ma	171.8	57.4	111.65	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.00416271410644	24.977472220184666	38.01929919823342	77.00416271410644	204.97747222018467
29-3-009	DSDP Site 522	31.3161	Ma	166.8	59.5	111.68	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-72.77095875438174	30.998190404083402	40.32564814777125	72.77095875438174	210.9981904040834
29-3-013	DSDP Site 522	31.3213	Ma	175.9	54.3	111.73	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.41759885657449	18.157947666962343	34.83110864651522	81.41759885657449	198.15794766696234
29-3-016	DSDP Site 522	31.3244	Ma	173.6	52.8	111.76	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.56440817623529	34.38692018920125	33.37392213052534	81.56440817623529	214.38692018920125
29-3-020	DSDP Site 522	31.3286	Ma	179.5	46.3	111.8	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-89.23769181689542	30.532862571913142	27.619469103716693	89.23769181689542	210.53286257191314
29-3-023	DSDP Site 522	31.3317	Ma	173.3	58.4	111.83	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.66881232312316	18.120089173302347	39.10208566937348	76.66881232312316	198.12008917330235
29-3-030	DSDP Site 522	31.3379	Ma	174.4	65.7	111.89	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.63041660700007	5.3397103697687385	47.9168708491161	68.63041660700007	185.33971036976874
29-3-033	DSDP Site 522	31.340999999999998	Ma	162.2	53.6	111.92	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.12394582193573	55.6344707699476	34.144472921454756	73.12394582193573	235.6344707699476
29-3-038	DSDP Site 522	31.3472	Ma	187.5	55.3	111.98	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.10065416326309	320.96824354427696	35.8327379675501	79.10065416326309	140.96824354427696
29-3-041	DSDP Site 522	31.3503	Ma	177.5	54.5	112.01	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.69054289843699	9.308943722313472	35.02946247065663	81.69054289843699	189.30894372231347
29-3-044	DSDP Site 522	31.3535	Ma	183.1	58.6	112.04	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.41007757037305	343.9345813020585	39.321985306145734	77.41007757037305	163.93458130205852
29-3-047	DSDP Site 522	31.3566	Ma	179.1	48.0	112.07	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-87.80734154685793	16.033759968077845	29.043688017153904	87.80734154685793	196.03375996807785
29-3-050	DSDP Site 522	31.3586	Ma	185.1	47.4	112.09	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-85.23392076266182	284.9619145190368	28.534955960346373	85.23392076266182	104.96191451903678
29-3-053	DSDP Site 522	31.3617	Ma	183.7	51.0	112.12	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.30652146728707	321.3939000619258	31.693197163513407	84.30652146728707	141.39390006192582
29-3-056	DSDP Site 522	31.3649	Ma	186.6	40.9	112.15	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.03858075366466	235.4824602578003	23.418091853943647	83.03858075366466	55.48246025780031
29-3-059	DSDP Site 522	31.368000000000002	Ma	171.1	59.0	112.18	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.24812214606806	22.841689573706788	39.76518738415266	75.24812214606806	202.8416895737068
29-3-061	DSDP Site 522	31.3711	Ma	178.4	53.0	112.21	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.29133603861703	6.487773321000361	33.56516544222207	83.29133603861703	186.48777332100036
29-3-065	DSDP Site 522	31.3752	Ma	174.7	48.2	112.25	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.82777843257436	58.4183593465429	29.214774603678134	84.82777843257436	238.4183593465429
29-3-068	DSDP Site 522	31.3783	Ma	184.1	50.8	112.28	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.24425493680712	317.5696926253032	31.51081962587212	84.24425493680712	137.56969262530322
29-3-071	DSDP Site 522	31.3814	Ma	170.2	48.9	112.31	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.93460810464582	64.59295987943489	29.819642553796932	80.93460810464582	244.5929598794349
29-3-075	DSDP Site 522	31.3845	Ma	191.2	55.7	112.34	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.73943907822691	311.92418368722844	36.24039453075374	76.73943907822691	131.92418368722844
29-3-077	DSDP Site 522	31.3877	Ma	185.4	53.9	112.37	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.23655304842136	324.3736845051221	34.43730808915183	81.23655304842136	144.37368450512213
29-3-080	DSDP Site 522	31.3908	Ma	180.1	52.9	112.4	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.52999574243145	354.25969072594904	33.46942862055701	83.52999574243145	174.25969072594904
29-3-083	DSDP Site 522	31.3939	Ma	181.7	57.7	112.43	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.56948844121824	348.2573817986914	38.34124033572438	78.56948844121824	168.25738179869143
29-3-086	DSDP Site 522	31.397	Ma	186.5	39.3	112.46	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.42546898796476	227.63783933003617	22.256598955513255	82.42546898796476	47.63783933003617
29-3-089	DSDP Site 522	31.4001	Ma	175.3	48.2	112.49	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-85.30042213779122	55.79440919369222	29.214774603678134	85.30042213779122	235.79440919369222
29-3-092	DSDP Site 522	31.4032	Ma	188.4	43.6	112.52	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.31115595790281	255.33704939381153	25.46115403772094	82.31115595790281	75.33704939381153
29-3-095	DSDP Site 522	31.4063	Ma	192.35	48.1	112.55	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.90183975508589	278.92674947257484	29.129136082991295	78.90183975508589	98.92674947257484
29-3-098	DSDP Site 522	31.4136	Ma	175.8	52.9	112.62	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.58440722785143	23.252332587650926	33.46942862055701	82.58440722785143	203.25233258765093
29-3-102	DSDP Site 522	31.4156	Ma	183.4	52.0	112.64	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.65560183989179	328.1251973174471	32.61805682214758	83.65560183989179	148.1251973174471
29-3-104	DSDP Site 522	31.4208	Ma	167.6	47.9	112.69	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.88121020834087	71.98157565670977	28.95842963151529	78.88121020834087	251.98157565670977
29-3-109	DSDP Site 522	31.4239	Ma	187.5	54.3	112.72	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.87188517024398	317.46284627962666	34.83110864651522	79.87188517024398	137.46284627962666
29-3-112	DSDP Site 522	31.427	Ma	188.8	51.1	112.75	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.96752269539974	299.07244927564574	31.78470641720204	80.96752269539974	119.07244927564574
30-1-010	DSDP Site 522	31.4633	Ma	277.0	54.8	113.1	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-10.016887666247124	299.6842772605222	35.32883057376808	10.016887666247124	119.68427726052221
30-1-013	DSDP Site 522	31.4664	Ma	181.1	45.8	113.13	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-88.99845090506952	277.381184666435	27.210473123637815	88.99845090506952	97.38118466643499
30-1-016	DSDP Site 522	31.4695	Ma	201.0	48.2	113.16	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-71.36989068404904	276.7332945045848	29.214774603678134	71.36989068404904	96.73329450458482
30-1-019	DSDP Site 522	31.4726	Ma	129.0	62.0	113.19	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-46.012778439162844	49.60610367451977	43.23957715264959	46.012778439162844	229.60610367451977
30-1-022	DSDP Site 522	31.4757	Ma	184.5	51.8	113.22	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.31052371379309	320.355146020851	32.431332589883795	83.31052371379309	140.355146020851
30-1-025	DSDP Site 522	31.4789	Ma	189.8	58.4	113.25	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.39473751369108	323.41088408975645	39.10208566937348	75.39473751369108	143.41088408975645
30-1-029	DSDP Site 522	31.483	Ma	207.5	53.8	113.29	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-65.32344660102066	289.04397545448376	34.339458319527466	65.32344660102066	109.04397545448376
30-1-032	DSDP Site 522	31.4861	Ma	197.7	68.5	113.32	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-61.87336509383307	331.4774612384022	51.76821948271131	61.87336509383307	151.4774612384022
30-1-035	DSDP Site 522	31.4892	Ma	155.0	59.4	113.35	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-65.47460616944281	46.03110928641598	40.212976903397134	65.47460616944281	226.03110928641598
30-1-038	DSDP Site 522	31.4923	Ma	185.1	57.2	113.38	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.37304007010559	334.60493283511676	37.80603138664567	78.37304007010559	154.60493283511676
30-1-041	DSDP Site 522	31.4954	Ma	176.7	51.1	113.41	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.41874710828925	25.206135211459923	31.78470641720204	84.41874710828925	205.20613521145992
30-1-044	DSDP Site 522	31.4985	Ma	186.6	53.9	113.44	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.65096121660959	319.30062745975437	34.43730808915183	80.65096121660959	139.30062745975437
30-1-047	DSDP Site 522	31.5017	Ma	189.3	69.3	113.47	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-63.16898912404799	342.53345068926114	52.920308387592094	63.16898912404799	162.53345068926114
30-1-051	DSDP Site 522	31.5058	Ma	192.9	50.0	113.51	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.09612190703875	286.6015125550188	30.78973302883215	78.09612190703875	106.60151255501881
30-1-054	DSDP Site 522	31.5089	Ma	196.1	54.8	113.54	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.93376712943815	300.1630870618629	35.32883057376808	73.93376712943815	120.16308706186288
30-1-057	DSDP Site 522	31.511999999999997	Ma	185.2	52.4	113.57	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.50527473813267	319.35313265570505	32.99418189278503	82.50527473813267	139.35313265570505
30-1-060	DSDP Site 522	31.5151	Ma	159.3	64.5	113.6	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-64.66332752383944	29.760407551241542	46.350044711486575	64.66332752383944	209.76040755124154
30-1-063	DSDP Site 522	31.5182	Ma	182.3	51.3	113.63	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.6438656164406	333.6094888219541	31.968370113549472	84.6438656164406	153.60948882195407
30-1-066	DSDP Site 522	31.5213	Ma	188.3	65.3	113.66	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.59591082228043	339.4666698039261	47.3891335422095	68.59591082228043	159.4666698039261
30-1-069	DSDP Site 522	31.5245	Ma	172.2	55.2	113.69	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.02752485639581	30.366774869482242	35.73145615402066	79.02752485639581	210.36677486948224
30-1-072	DSDP Site 522	31.5276	Ma	168.7	54.2	113.72	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.61076512622529	43.63852144328371	34.73229647952754	77.61076512622529	223.6385214432837
30-1-075	DSDP Site 522	31.5307	Ma	168.3	53.9	113.75	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.50606036208492	45.63236525748067	34.43730808915183	77.50606036208492	225.63236525748067
30-1-078	DSDP Site 522	31.5338	Ma	184.6	63.0	113.78	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-72.15356334474359	344.23509955265604	44.459397622361955	72.15356334474359	164.23509955265604
30-1-081	DSDP Site 522	31.5369	Ma	175.8	47.9	113.81	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-85.80607562779251	56.19165492809117	28.95842963151529	85.80607562779251	236.19165492809117
30-1-087	DSDP Site 522	31.5431	Ma	169.8	58.1	113.87	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.46178424154346	28.365484397016758	38.77434170762549	75.46178424154346	208.36548439701676
30-1-090	DSDP Site 522	31.5462	Ma	172.2	54.0	113.9	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.92285091777404	34.713382836753226	34.535397104596086	79.92285091777404	214.71338283675323
30-1-093	DSDP Site 522	31.5493	Ma	172.5	50.6	113.93	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.15268464424034	49.746719281712274	31.3292911145712	82.15268464424034	229.74671928171227
30-1-096	DSDP Site 522	31.5524	Ma	165.3	67.9	113.96	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-63.60246997396031	16.088804974282652	50.91940374756906	63.60246997396031	196.08880497428265
30-1-099	DSDP Site 522	31.5555	Ma	171.6	58.4	113.99	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.01476730620873	22.9747134096973	39.10208566937348	76.01476730620873	202.9747134096973
30-1-102	DSDP Site 522	31.5587	Ma	171.7	49.6	114.02	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.95466172471124	57.78736555947671	30.43415109961643	81.95466172471124	237.7873655594767
30-1-105	DSDP Site 522	31.5618	Ma	117.7	80.7	114.05	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-34.080092504806764	14.433749437622112	71.86572863605183	34.080092504806764	194.4337494376221
30-1-108	DSDP Site 522	31.5649	Ma	182.2	63.0	114.08	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-72.4513077062028	349.78626314232486	44.459397622361955	72.4513077062028	169.78626314232486
30-1-111	DSDP Site 522	31.568	Ma	171.2	50.6	114.11	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.18466184979978	53.508601882708206	31.3292911145712	81.18466184979978	233.5086018827082
30-1-114	DSDP Site 522	31.5711	Ma	185.5	66.8	114.14	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-67.20511957989216	345.7348629627798	49.39678185575174	67.20511957989216	165.7348629627798
30-1-118	DSDP Site 522	31.5752	Ma	211.6	65.7	114.18	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-57.73162835364222	313.8691765529076	47.9168708491161	57.73162835364222	133.86917655290762
30-1-125	DSDP Site 522	31.5825	Ma	167.8	55.9	114.25	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.99022056570286	39.60377003007346	36.445753344723926	75.99022056570286	219.60377003007346
30-1-128	DSDP Site 522	31.5856	Ma	181.2	55.4	114.28	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.00754220704471	348.77193801681506	35.93427178879969	81.00754220704471	168.77193801681506
30-1-131	DSDP Site 522	31.5887	Ma	157.1	54.4	114.31	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.88567848383195	57.32675003474583	34.93016367427527	68.88567848383195	237.32675003474583
30-1-133	DSDP Site 522	31.5908	Ma	176.6	55.9	114.33	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.12352403310052	11.149000558503985	36.445753344723926	80.12352403310052	191.14900055850399
30-1-136	DSDP Site 522	31.5939	Ma	171.6	56.2	114.36	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.92674588178251	29.02606830861572	36.75572560730138	77.92674588178251	209.02606830861572
30-1-140	DSDP Site 522	31.598000000000003	Ma	172.0	39.5	114.4	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.40207441583958	115.60640599332663	22.39989890623153	81.40207441583958	295.60640599332663
30-1-143	DSDP Site 522	31.6012	Ma	177.2	62.1	114.43	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.4832824071676	2.1765848976426128	43.36012872497427	73.4832824071676	182.1765848976426
30-1-146	DSDP Site 522	31.6043	Ma	188.1	55.1	114.46	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.94750261667525	318.3172917127235	35.63042542700949	78.94750261667525	138.3172917127235
30-1-149	DSDP Site 522	31.6074	Ma	198.1	45.4	114.49	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.87812921469953	268.72788523870213	26.886399101504825	73.87812921469953	88.72788523870213
30-2-005	DSDP Site 522	31.6136	Ma	165.2	51.3	114.55	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.20743502895176	60.36327038852846	31.968370113549472	76.20743502895176	240.36327038852846
30-2-008	DSDP Site 522	31.6167	Ma	171.6	56.0	114.58	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.08802322740225	29.649878355746694	36.54881863016424	78.08802322740225	209.6498783557467
30-2-011	DSDP Site 522	31.6198	Ma	174.5	53.2	114.61	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.7466492852133	28.718146575857475	33.75733361468958	81.7466492852133	208.71814657585747
30-2-014	DSDP Site 522	31.6229	Ma	179.0	50.1	114.64	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-86.02344129969389	7.4736252345358025	30.879140518733248	86.02344129969389	187.4736252345358
30-2-017	DSDP Site 522	31.625999999999998	Ma	171.5	54.6	114.67	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.0967150392772	34.724862608426406	35.129005945102094	79.0967150392772	214.7248626084264
30-2-020	DSDP Site 522	31.6291	Ma	153.6	45.7	114.7	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-66.53437301909767	78.5992748444699	27.129196550530896	66.53437301909767	258.5992748444699
30-2-024	DSDP Site 522	31.6333	Ma	196.8	45.6	114.74	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.04535759030779	269.02128940953816	27.048092500265422	75.04535759030779	89.02128940953816
30-2-028	DSDP Site 522	31.6374	Ma	180.0	46.6	114.78	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-89.13301660764058	355.0000000000004	27.866983392359103	89.13301660764058	175.0000000000004
30-2-030	DSDP Site 522	31.6395	Ma	170.5	46.9	114.8	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.5065056066146	75.26668891766775	28.116109468094507	81.5065056066146	255.26668891766775
30-2-034	DSDP Site 522	31.6436	Ma	188.4	57.1	114.84	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.17447749003165	323.62133728636206	37.69980253962278	77.17447749003165	143.62133728636206
30-2-037	DSDP Site 522	31.6468	Ma	184.4	50.7	114.87	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.14599615300872	315.06654967749535	31.41994966082074	84.14599615300872	135.06654967749535
30-2-039	DSDP Site 522	31.6488	Ma	146.2	50.2	114.89	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-60.28195891220783	69.19668380909724	30.968754451145713	60.28195891220783	249.19668380909724
30-2-043	DSDP Site 522	31.653000000000002	Ma	195.8	48.9	114.93	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.83209272116451	280.1755494820021	29.819642553796932	75.83209272116451	100.17554948200211
30-2-046	DSDP Site 522	31.6561	Ma	190.4	40.1	114.96	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.69377049915654	243.42444154670386	22.832995411735453	79.69377049915654	63.42444154670386
30-2-049	DSDP Site 522	31.6592	Ma	176.5	52.6	114.99	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.11605075562008	20.231409093266052	33.1835966226676	83.11605075562008	200.23140909326605
30-2-053	DSDP Site 522	31.6633	Ma	185.5	55.5	115.03	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.82494447049159	328.9767682258358	36.03605854030833	79.82494447049159	148.97676822583583
30-2-056	DSDP Site 522	31.6664	Ma	156.2	47.9	115.06	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.92619291459513	74.10620772952251	28.95842963151529	68.92619291459513	254.1062077295225
30-2-059	DSDP Site 522	31.6695	Ma	172.7	47.5	115.09	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.34448910732424	69.23541614072604	28.61927748132928	83.34448910732424	249.23541614072604
30-2-062	DSDP Site 522	31.6727	Ma	193.7	42.2	115.12	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.38859378290307	256.0932666244347	24.38822379561848	77.38859378290307	76.0932666244347
30-2-069	DSDP Site 522	31.6799	Ma	174.0	43.1	115.19	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.27626275859242	103.31947945775914	25.074504719202707	84.27626275859242	283.31947945775914
30-2-072	DSDP Site 522	31.683000000000003	Ma	174.2	44.8	115.22	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.78504621623482	90.23692919688443	26.405385346087726	84.78504621623482	270.23692919688443
30-2-075	DSDP Site 522	31.6861	Ma	177.3	36.4	115.25	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.79811656745916	154.35601943408028	20.235490159394857	82.79811656745916	334.3560194340803
