tab 	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	external_database_ids	instrument_codes	magn_moment	magn_volume	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
This study	IN-LINE AF DEMAG:	0	24.0	15.7	999-U999A-1H-1-A-62.0_LP-DIR-AF	LORE[113379381]	IODP-SRM:IODP-SRM-AF	1.21948455168567e-06	0.010801	1	2.730e+02	999-U999A-1H-1-A-62.0_LP-DIR-AF-226	LT-AF-Z:LP-DIR-AF	g	225	pmagpy-4.2.25-1	999-U999A-1H-1-A-62.0	u	2019-03-23T23:07:35Z	0.004	0	0	0	2	2.730e+02
This study	NRM:	0	232.9	54.4	999-U999A-1H-1-A-62.5_LP-DIR-AF	LORE[112708351]	IODP-SRM	1.7340717351078643e-06	0.011712	1	2.730e+02	999-U999A-1H-1-A-62.5_LP-DIR-AF-227	LT-NO:LP-DIR-AF	g	226	pmagpy-4.2.25-1	999-U999A-1H-1-A-62.5	u	2019-01-25T02:19:33Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	232.8	31.0	999-U999A-1H-1-A-62.5_LP-DIR-AF	LORE[112708361]	IODP-SRM:IODP-SRM-AF	9.626902051023477e-07	0.0070658000000000006	1	2.730e+02	999-U999A-1H-1-A-62.5_LP-DIR-AF-228	LT-AF-Z:LP-DIR-AF	g	227	pmagpy-4.2.25-1	999-U999A-1H-1-A-62.5	u	2019-01-25T02:22:20Z	0.01	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	233.7	24.9	999-U999A-1H-1-A-62.5_LP-DIR-AF	LORE[112708371]	IODP-SRM:IODP-SRM-AF	6.468176300163748e-07	0.004846100000000001	1	2.730e+02	999-U999A-1H-1-A-62.5_LP-DIR-AF-229	LT-AF-Z:LP-DIR-AF	g	228	pmagpy-4.2.25-1	999-U999A-1H-1-A-62.5	u	2019-01-25T02:25:24Z	0.02	0	0	0	2	2.730e+02
This study	NRM:	0	22.4	14.9	999-U999A-1H-1-A-64.0_LP-DIR-AF	LORE[113379371]	IODP-SRM	1.2333371677282738e-06	0.010987	1	2.730e+02	999-U999A-1H-1-A-64.0_LP-DIR-AF-230	LT-NO:LP-DIR-AF	g	229	pmagpy-4.2.25-1	999-U999A-1H-1-A-64.0	u	2019-03-23T23:02:45Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	23.1	15.2	999-U999A-1H-1-A-64.0_LP-DIR-AF	LORE[113379361]	IODP-SRM:IODP-SRM-AF	1.217407440793755e-06	0.010823000000000001	1	2.730e+02	999-U999A-1H-1-A-64.0_LP-DIR-AF-231	LT-AF-Z:LP-DIR-AF	g	230	pmagpy-4.2.25-1	999-U999A-1H-1-A-64.0	u	2019-03-23T23:05:09Z	0.002	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	22.4	15.5	999-U999A-1H-1-A-64.0_LP-DIR-AF	LORE[113379381]	IODP-SRM:IODP-SRM-AF	1.1959106381331342e-06	0.010611	1	2.730e+02	999-U999A-1H-1-A-64.0_LP-DIR-AF-232	LT-AF-Z:LP-DIR-AF	g	231	pmagpy-4.2.25-1	999-U999A-1H-1-A-64.0	u	2019-03-23T23:07:35Z	0.004	0	0	0	2	2.730e+02
This study	NRM:	0	235.6	55.0	999-U999A-1H-1-A-65.0_LP-DIR-AF	LORE[112708351]	IODP-SRM	1.6105164502730172e-06	0.010856000000000001	1	2.730e+02	999-U999A-1H-1-A-65.0_LP-DIR-AF-233	LT-NO:LP-DIR-AF	g	232	pmagpy-4.2.25-1	999-U999A-1H-1-A-65.0	u	2019-01-25T02:19:33Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	235.6	30.7	999-U999A-1H-1-A-65.0_LP-DIR-AF	LORE[112708361]	IODP-SRM:IODP-SRM-AF	8.975390234970286e-07	0.0065953999999999995	1	2.730e+02	999-U999A-1H-1-A-65.0_LP-DIR-AF-234	LT-AF-Z:LP-DIR-AF	g	233	pmagpy-4.2.25-1	999-U999A-1H-1-A-65.0	u	2019-01-25T02:22:20Z	0.01	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	237.0	23.8	999-U999A-1H-1-A-65.0_LP-DIR-AF	LORE[112708371]	IODP-SRM:IODP-SRM-AF	5.936095417865181e-07	0.0044631	1	2.730e+02	999-U999A-1H-1-A-65.0_LP-DIR-AF-235	LT-AF-Z:LP-DIR-AF	g	234	pmagpy-4.2.25-1	999-U999A-1H-1-A-65.0	u	2019-01-25T02:25:24Z	0.02	0	0	0	2	2.730e+02
This study	NRM:	0	16.1	17.2	999-U999A-1H-1-A-66.0_LP-DIR-AF	LORE[113379371]	IODP-SRM	1.222977830951976e-06	0.010740000000000001	1	2.730e+02	999-U999A-1H-1-A-66.0_LP-DIR-AF-236	LT-NO:LP-DIR-AF	g	235	pmagpy-4.2.25-1	999-U999A-1H-1-A-66.0	u	2019-03-23T23:02:45Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	21.0	16.8	999-U999A-1H-1-A-66.0_LP-DIR-AF	LORE[113379361]	IODP-SRM:IODP-SRM-AF	1.2269289986384704e-06	0.010795	1	2.730e+02	999-U999A-1H-1-A-66.0_LP-DIR-AF-237	LT-AF-Z:LP-DIR-AF	g	236	pmagpy-4.2.25-1	999-U999A-1H-1-A-66.0	u	2019-03-23T23:05:09Z	0.002	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	16.0	17.5	999-U999A-1H-1-A-66.0_LP-DIR-AF	LORE[113379381]	IODP-SRM:IODP-SRM-AF	1.1833583734439876e-06	0.010365000000000001	1	2.730e+02	999-U999A-1H-1-A-66.0_LP-DIR-AF-238	LT-AF-Z:LP-DIR-AF	g	237	pmagpy-4.2.25-1	999-U999A-1H-1-A-66.0	u	2019-03-23T23:07:35Z	0.004	0	0	0	2	2.730e+02
This study	NRM:	0	237.7	53.5	999-U999A-1H-1-A-67.5_LP-DIR-AF	LORE[112708351]	IODP-SRM	1.472435924072759e-06	0.009973600000000001	1	2.730e+02	999-U999A-1H-1-A-67.5_LP-DIR-AF-239	LT-NO:LP-DIR-AF	g	238	pmagpy-4.2.25-1	999-U999A-1H-1-A-67.5	u	2019-01-25T02:19:33Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	237.3	29.4	999-U999A-1H-1-A-67.5_LP-DIR-AF	LORE[112708361]	IODP-SRM:IODP-SRM-AF	8.207336738552891e-07	0.006059	1	2.730e+02	999-U999A-1H-1-A-67.5_LP-DIR-AF-240	LT-AF-Z:LP-DIR-AF	g	239	pmagpy-4.2.25-1	999-U999A-1H-1-A-67.5	u	2019-01-25T02:22:20Z	0.01	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	238.5	22.2	999-U999A-1H-1-A-67.5_LP-DIR-AF	LORE[112708371]	IODP-SRM:IODP-SRM-AF	5.381177637840996e-07	0.004065699999999999	1	2.730e+02	999-U999A-1H-1-A-67.5_LP-DIR-AF-241	LT-AF-Z:LP-DIR-AF	g	240	pmagpy-4.2.25-1	999-U999A-1H-1-A-67.5	u	2019-01-25T02:25:24Z	0.02	0	0	0	2	2.730e+02
This study	NRM:	0	16.3	18.2	999-U999A-1H-1-A-68.0_LP-DIR-AF	LORE[113379371]	IODP-SRM	1.2511052047689674e-06	0.010908	1	2.730e+02	999-U999A-1H-1-A-68.0_LP-DIR-AF-242	LT-NO:LP-DIR-AF	g	241	pmagpy-4.2.25-1	999-U999A-1H-1-A-68.0	u	2019-03-23T23:02:45Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	14.5	17.1	999-U999A-1H-1-A-68.0_LP-DIR-AF	LORE[113379361]	IODP-SRM:IODP-SRM-AF	1.1983739598305697e-06	0.010529	1	2.730e+02	999-U999A-1H-1-A-68.0_LP-DIR-AF-243	LT-AF-Z:LP-DIR-AF	g	242	pmagpy-4.2.25-1	999-U999A-1H-1-A-68.0	u	2019-03-23T23:05:09Z	0.002	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	16.3	17.2	999-U999A-1H-1-A-68.0_LP-DIR-AF	LORE[113379381]	IODP-SRM:IODP-SRM-AF	1.192492040225007e-06	0.01047	1	2.730e+02	999-U999A-1H-1-A-68.0_LP-DIR-AF-244	LT-AF-Z:LP-DIR-AF	g	243	pmagpy-4.2.25-1	999-U999A-1H-1-A-68.0	u	2019-03-23T23:07:35Z	0.004	0	0	0	2	2.730e+02
This study	NRM:	0	265.5	65.9	999-U999A-1H-1-A-7.5_LP-DIR-AF	LORE[112708351]	IODP-SRM	4.328359610395143e-06	0.028308	1	2.730e+02	999-U999A-1H-1-A-7.5_LP-DIR-AF-245	LT-NO:LP-DIR-AF	g	244	pmagpy-4.2.25-1	999-U999A-1H-1-A-7.5	u	2019-01-25T02:19:33Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	261.5	33.2	999-U999A-1H-1-A-7.5_LP-DIR-AF	LORE[112708361]	IODP-SRM:IODP-SRM-AF	1.377863106480466e-06	0.010034	1	2.730e+02	999-U999A-1H-1-A-7.5_LP-DIR-AF-246	LT-AF-Z:LP-DIR-AF	g	245	pmagpy-4.2.25-1	999-U999A-1H-1-A-7.5	u	2019-01-25T02:22:20Z	0.01	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	262.0	27.6	999-U999A-1H-1-A-7.5_LP-DIR-AF	LORE[112708371]	IODP-SRM:IODP-SRM-AF	8.457093546248616e-07	0.0062824	1	2.730e+02	999-U999A-1H-1-A-7.5_LP-DIR-AF-247	LT-AF-Z:LP-DIR-AF	g	246	pmagpy-4.2.25-1	999-U999A-1H-1-A-7.5	u	2019-01-25T02:25:24Z	0.02	0	0	0	2	2.730e+02
This study	NRM:: average of multiple measurements	67.5	333.4	60.4	999-U999A-1H-1-A-70.0_LP-DIR-AF	LORE[113379371]	IODP-SRM	8.584e-07	0.011049	2.0	2.730e+02	999-U999A-1H-1-A-70.0_LP-DIR-AF-248	LT-NO:DE-VM:LP-DIR-AF	g	247	pmagpy-4.2.25-1	999-U999A-1H-1-A-70.0	u	2019-03-23T23:02:45Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	16.0	18.5	999-U999A-1H-1-A-70.0_LP-DIR-AF	LORE[113379361]	IODP-SRM:IODP-SRM-AF	1.2401035629736735e-06	0.010782	1	2.730e+02	999-U999A-1H-1-A-70.0_LP-DIR-AF-249	LT-AF-Z:LP-DIR-AF	g	248	pmagpy-4.2.25-1	999-U999A-1H-1-A-70.0	u	2019-03-23T23:05:09Z	0.002	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	16.0	18.8	999-U999A-1H-1-A-70.0_LP-DIR-AF	LORE[113379381]	IODP-SRM:IODP-SRM-AF	1.2248456188842738e-06	0.010631	1	2.730e+02	999-U999A-1H-1-A-70.0_LP-DIR-AF-250	LT-AF-Z:LP-DIR-AF	g	249	pmagpy-4.2.25-1	999-U999A-1H-1-A-70.0	u	2019-03-23T23:07:35Z	0.004	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:	0	239.1	29.1	999-U999A-1H-1-A-70.0_LP-DIR-AF	LORE[112708361]	IODP-SRM:IODP-SRM-AF	7.39328244557179e-07	0.0054628	1	2.730e+02	999-U999A-1H-1-A-70.0_LP-DIR-AF-251	LT-AF-Z:LP-DIR-AF	g	250	pmagpy-4.2.25-1	999-U999A-1H-1-A-70.0	u	2019-01-25T02:22:20Z	0.01	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:	0	240.3	21.6	999-U999A-1H-1-A-70.0_LP-DIR-AF	LORE[112708371]	IODP-SRM:IODP-SRM-AF	4.818977189196895e-07	0.0036465000000000004	1	2.730e+02	999-U999A-1H-1-A-70.0_LP-DIR-AF-252	LT-AF-Z:LP-DIR-AF	g	251	pmagpy-4.2.25-1	999-U999A-1H-1-A-70.0	u	2019-01-25T02:25:24Z	0.02	0	0	0	4	2.730e+02
This study	NRM:	0	15.8	18.6	999-U999A-1H-1-A-72.0_LP-DIR-AF	LORE[113379371]	IODP-SRM	1.277995124286474e-06	0.011106	1	2.730e+02	999-U999A-1H-1-A-72.0_LP-DIR-AF-253	LT-NO:LP-DIR-AF	g	252	pmagpy-4.2.25-1	999-U999A-1H-1-A-72.0	u	2019-03-23T23:02:45Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	16.7	19.6	999-U999A-1H-1-A-72.0_LP-DIR-AF	LORE[113379361]	IODP-SRM:IODP-SRM-AF	1.2730823919134222e-06	0.010979000000000001	1	2.730e+02	999-U999A-1H-1-A-72.0_LP-DIR-AF-254	LT-AF-Z:LP-DIR-AF	g	253	pmagpy-4.2.25-1	999-U999A-1H-1-A-72.0	u	2019-03-23T23:05:09Z	0.002	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	15.6	20.0	999-U999A-1H-1-A-72.0_LP-DIR-AF	LORE[113379381]	IODP-SRM:IODP-SRM-AF	1.2532120775032454e-06	0.010777	1	2.730e+02	999-U999A-1H-1-A-72.0_LP-DIR-AF-255	LT-AF-Z:LP-DIR-AF	g	254	pmagpy-4.2.25-1	999-U999A-1H-1-A-72.0	u	2019-03-23T23:07:35Z	0.004	0	0	0	2	2.730e+02
This study	NRM:	0	243.5	54.2	999-U999A-1H-1-A-72.5_LP-DIR-AF	LORE[112708351]	IODP-SRM	1.2582936147815423e-06	0.0085054	1	2.730e+02	999-U999A-1H-1-A-72.5_LP-DIR-AF-256	LT-NO:LP-DIR-AF	g	255	pmagpy-4.2.25-1	999-U999A-1H-1-A-72.5	u	2019-01-25T02:19:33Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	240.1	29.8	999-U999A-1H-1-A-72.5_LP-DIR-AF	LORE[112708361]	IODP-SRM:IODP-SRM-AF	6.61782341257305e-07	0.004877	1	2.730e+02	999-U999A-1H-1-A-72.5_LP-DIR-AF-257	LT-AF-Z:LP-DIR-AF	g	256	pmagpy-4.2.25-1	999-U999A-1H-1-A-72.5	u	2019-01-25T02:22:20Z	0.01	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	241.4	22.4	999-U999A-1H-1-A-72.5_LP-DIR-AF	LORE[112708371]	IODP-SRM:IODP-SRM-AF	4.329631612504694e-07	0.0032684	1	2.730e+02	999-U999A-1H-1-A-72.5_LP-DIR-AF-258	LT-AF-Z:LP-DIR-AF	g	257	pmagpy-4.2.25-1	999-U999A-1H-1-A-72.5	u	2019-01-25T02:25:24Z	0.02	0	0	0	2	2.730e+02
This study	NRM:	0	16.5	19.6	999-U999A-1H-1-A-74.0_LP-DIR-AF	LORE[113379371]	IODP-SRM	1.305181890925552e-06	0.01126	1	2.730e+02	999-U999A-1H-1-A-74.0_LP-DIR-AF-259	LT-NO:LP-DIR-AF	g	258	pmagpy-4.2.25-1	999-U999A-1H-1-A-74.0	u	2019-03-23T23:02:45Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	17.2	20.6	999-U999A-1H-1-A-74.0_LP-DIR-AF	LORE[113379361]	IODP-SRM:IODP-SRM-AF	1.301961933160874e-06	0.011143	1	2.730e+02	999-U999A-1H-1-A-74.0_LP-DIR-AF-260	LT-AF-Z:LP-DIR-AF	g	259	pmagpy-4.2.25-1	999-U999A-1H-1-A-74.0	u	2019-03-23T23:05:09Z	0.002	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	16.3	20.9	999-U999A-1H-1-A-74.0_LP-DIR-AF	LORE[113379381]	IODP-SRM:IODP-SRM-AF	1.2804221647956583e-06	0.010927	1	2.730e+02	999-U999A-1H-1-A-74.0_LP-DIR-AF-261	LT-AF-Z:LP-DIR-AF	g	260	pmagpy-4.2.25-1	999-U999A-1H-1-A-74.0	u	2019-03-23T23:07:35Z	0.004	0	0	0	2	2.730e+02
This study	NRM:	0	243.3	54.4	999-U999A-1H-1-A-75.0_LP-DIR-AF	LORE[112708351]	IODP-SRM	1.2537857992894958e-06	0.0084678	1	2.730e+02	999-U999A-1H-1-A-75.0_LP-DIR-AF-262	LT-NO:LP-DIR-AF	g	261	pmagpy-4.2.25-1	999-U999A-1H-1-A-75.0	u	2019-01-25T02:19:33Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	237.9	30.4	999-U999A-1H-1-A-75.0_LP-DIR-AF	LORE[112708361]	IODP-SRM:IODP-SRM-AF	6.737846894223703e-07	0.0049551000000000005	1	2.730e+02	999-U999A-1H-1-A-75.0_LP-DIR-AF-263	LT-AF-Z:LP-DIR-AF	g	262	pmagpy-4.2.25-1	999-U999A-1H-1-A-75.0	u	2019-01-25T02:22:20Z	0.01	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	238.5	22.6	999-U999A-1H-1-A-75.0_LP-DIR-AF	LORE[112708371]	IODP-SRM:IODP-SRM-AF	4.415247713322549e-07	0.0033305999999999995	1	2.730e+02	999-U999A-1H-1-A-75.0_LP-DIR-AF-264	LT-AF-Z:LP-DIR-AF	g	263	pmagpy-4.2.25-1	999-U999A-1H-1-A-75.0	u	2019-01-25T02:25:24Z	0.02	0	0	0	2	2.730e+02
This study	NRM:	0	19.0	21.6	999-U999A-1H-1-A-76.0_LP-DIR-AF	LORE[113379371]	IODP-SRM	1.227768606782239e-06	0.010418	1	2.730e+02	999-U999A-1H-1-A-76.0_LP-DIR-AF-265	LT-NO:LP-DIR-AF	g	264	pmagpy-4.2.25-1	999-U999A-1H-1-A-76.0	u	2019-03-23T23:02:45Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	18.4	20.5	999-U999A-1H-1-A-76.0_LP-DIR-AF	LORE[113379361]	IODP-SRM:IODP-SRM-AF	1.2758309288459814e-06	0.010925	1	2.730e+02	999-U999A-1H-1-A-76.0_LP-DIR-AF-266	LT-AF-Z:LP-DIR-AF	g	265	pmagpy-4.2.25-1	999-U999A-1H-1-A-76.0	u	2019-03-23T23:05:09Z	0.002	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	18.0	20.8	999-U999A-1H-1-A-76.0_LP-DIR-AF	LORE[113379381]	IODP-SRM:IODP-SRM-AF	1.2528458391996997e-06	0.010695999999999999	1	2.730e+02	999-U999A-1H-1-A-76.0_LP-DIR-AF-267	LT-AF-Z:LP-DIR-AF	g	266	pmagpy-4.2.25-1	999-U999A-1H-1-A-76.0	u	2019-03-23T23:07:35Z	0.004	0	0	0	2	2.730e+02
This study	NRM:	0	238.9	53.4	999-U999A-1H-1-A-77.5_LP-DIR-AF	LORE[112708351]	IODP-SRM	1.3411399708084166e-06	0.009086	1	2.730e+02	999-U999A-1H-1-A-77.5_LP-DIR-AF-268	LT-NO:LP-DIR-AF	g	267	pmagpy-4.2.25-1	999-U999A-1H-1-A-77.5	u	2019-01-25T02:19:33Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	233.2	29.2	999-U999A-1H-1-A-77.5_LP-DIR-AF	LORE[112708361]	IODP-SRM:IODP-SRM-AF	7.49759990730367e-07	0.0055369	1	2.730e+02	999-U999A-1H-1-A-77.5_LP-DIR-AF-269	LT-AF-Z:LP-DIR-AF	g	268	pmagpy-4.2.25-1	999-U999A-1H-1-A-77.5	u	2019-01-25T02:22:20Z	0.01	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	233.0	21.7	999-U999A-1H-1-A-77.5_LP-DIR-AF	LORE[112708371]	IODP-SRM:IODP-SRM-AF	4.978587649122992e-07	0.0037659	1	2.730e+02	999-U999A-1H-1-A-77.5_LP-DIR-AF-270	LT-AF-Z:LP-DIR-AF	g	269	pmagpy-4.2.25-1	999-U999A-1H-1-A-77.5	u	2019-01-25T02:25:24Z	0.02	0	0	0	2	2.730e+02
This study	NRM:	0	21.7	21.9	999-U999A-1H-1-A-78.0_LP-DIR-AF	LORE[113379371]	IODP-SRM	1.1239211170718343e-06	0.0095092	1	2.730e+02	999-U999A-1H-1-A-78.0_LP-DIR-AF-271	LT-NO:LP-DIR-AF	g	270	pmagpy-4.2.25-1	999-U999A-1H-1-A-78.0	u	2019-03-23T23:02:45Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	22.9	21.3	999-U999A-1H-1-A-78.0_LP-DIR-AF	LORE[113379361]	IODP-SRM:IODP-SRM-AF	1.122430867225238e-06	0.009537700000000001	1	2.730e+02	999-U999A-1H-1-A-78.0_LP-DIR-AF-272	LT-AF-Z:LP-DIR-AF	g	271	pmagpy-4.2.25-1	999-U999A-1H-1-A-78.0	u	2019-03-23T23:05:09Z	0.002	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	22.2	21.7	999-U999A-1H-1-A-78.0_LP-DIR-AF	LORE[113379381]	IODP-SRM:IODP-SRM-AF	1.1033354088852583e-06	0.0093462	1	2.730e+02	999-U999A-1H-1-A-78.0_LP-DIR-AF-273	LT-AF-Z:LP-DIR-AF	g	272	pmagpy-4.2.25-1	999-U999A-1H-1-A-78.0	u	2019-03-23T23:07:35Z	0.004	0	0	0	2	2.730e+02
This study	NRM:	0	26.7	11.5	999-U999A-1H-1-A-8.0_LP-DIR-AF	LORE[113379371]	IODP-SRM	1.2513924398445117e-06	0.011359000000000001	1	2.730e+02	999-U999A-1H-1-A-8.0_LP-DIR-AF-274	LT-NO:LP-DIR-AF	g	273	pmagpy-4.2.25-1	999-U999A-1H-1-A-8.0	u	2019-03-23T23:02:45Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	26.6	11.3	999-U999A-1H-1-A-8.0_LP-DIR-AF	LORE[113379361]	IODP-SRM:IODP-SRM-AF	1.2349661630992161e-06	0.011224	1	2.730e+02	999-U999A-1H-1-A-8.0_LP-DIR-AF-275	LT-AF-Z:LP-DIR-AF	g	274	pmagpy-4.2.25-1	999-U999A-1H-1-A-8.0	u	2019-03-23T23:05:09Z	0.002	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	26.4	12.7	999-U999A-1H-1-A-8.0_LP-DIR-AF	LORE[113379381]	IODP-SRM:IODP-SRM-AF	1.2282064539807629e-06	0.011075	1	2.730e+02	999-U999A-1H-1-A-8.0_LP-DIR-AF-276	LT-AF-Z:LP-DIR-AF	g	275	pmagpy-4.2.25-1	999-U999A-1H-1-A-8.0	u	2019-03-23T23:07:35Z	0.004	0	0	0	2	2.730e+02
This study	NRM:: average of multiple measurements	72.2	336.2	71.2	999-U999A-1H-1-A-80.0_LP-DIR-AF	LORE[113379371]	IODP-SRM	7.586e-07	0.0097929	2.0	2.730e+02	999-U999A-1H-1-A-80.0_LP-DIR-AF-277	LT-NO:DE-VM:LP-DIR-AF	g	276	pmagpy-4.2.25-1	999-U999A-1H-1-A-80.0	u	2019-03-23T23:02:45Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	28.9	19.0	999-U999A-1H-1-A-80.0_LP-DIR-AF	LORE[113379361]	IODP-SRM:IODP-SRM-AF	1.116777598763514e-06	0.0096471	1	2.730e+02	999-U999A-1H-1-A-80.0_LP-DIR-AF-278	LT-AF-Z:LP-DIR-AF	g	277	pmagpy-4.2.25-1	999-U999A-1H-1-A-80.0	u	2019-03-23T23:05:09Z	0.002	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	28.6	19.4	999-U999A-1H-1-A-80.0_LP-DIR-AF	LORE[113379381]	IODP-SRM:IODP-SRM-AF	1.0987048404826476e-06	0.009468700000000002	1	2.730e+02	999-U999A-1H-1-A-80.0_LP-DIR-AF-279	LT-AF-Z:LP-DIR-AF	g	278	pmagpy-4.2.25-1	999-U999A-1H-1-A-80.0	u	2019-03-23T23:07:35Z	0.004	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:	0	229.9	26.2	999-U999A-1H-1-A-80.0_LP-DIR-AF	LORE[112708361]	IODP-SRM:IODP-SRM-AF	7.866856395028449e-07	0.005868	1	2.730e+02	999-U999A-1H-1-A-80.0_LP-DIR-AF-280	LT-AF-Z:LP-DIR-AF	g	279	pmagpy-4.2.25-1	999-U999A-1H-1-A-80.0	u	2019-01-25T02:22:20Z	0.01	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:	0	229.6	18.7	999-U999A-1H-1-A-80.0_LP-DIR-AF	LORE[112708371]	IODP-SRM:IODP-SRM-AF	5.274572135254196e-07	0.0040233000000000005	1	2.730e+02	999-U999A-1H-1-A-80.0_LP-DIR-AF-281	LT-AF-Z:LP-DIR-AF	g	280	pmagpy-4.2.25-1	999-U999A-1H-1-A-80.0	u	2019-01-25T02:25:24Z	0.02	0	0	0	4	2.730e+02
This study	NRM:	0	23.8	17.6	999-U999A-1H-1-A-82.0_LP-DIR-AF	LORE[113379371]	IODP-SRM	1.2058782899613046e-06	0.01054	1	2.730e+02	999-U999A-1H-1-A-82.0_LP-DIR-AF-282	LT-NO:LP-DIR-AF	g	281	pmagpy-4.2.25-1	999-U999A-1H-1-A-82.0	u	2019-03-23T23:02:45Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	27.2	19.0	999-U999A-1H-1-A-82.0_LP-DIR-AF	LORE[113379361]	IODP-SRM:IODP-SRM-AF	1.1142868668794405e-06	0.0096333	1	2.730e+02	999-U999A-1H-1-A-82.0_LP-DIR-AF-283	LT-AF-Z:LP-DIR-AF	g	282	pmagpy-4.2.25-1	999-U999A-1H-1-A-82.0	u	2019-03-23T23:05:09Z	0.002	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	27.1	19.2	999-U999A-1H-1-A-82.0_LP-DIR-AF	LORE[113379381]	IODP-SRM:IODP-SRM-AF	1.0979322132536232e-06	0.0094751	1	2.730e+02	999-U999A-1H-1-A-82.0_LP-DIR-AF-284	LT-AF-Z:LP-DIR-AF	g	283	pmagpy-4.2.25-1	999-U999A-1H-1-A-82.0	u	2019-03-23T23:07:35Z	0.004	0	0	0	2	2.730e+02
This study	NRM:	0	233.9	50.9	999-U999A-1H-1-A-82.5_LP-DIR-AF	LORE[112708351]	IODP-SRM	1.3050748219929768e-06	0.0089165	1	2.730e+02	999-U999A-1H-1-A-82.5_LP-DIR-AF-285	LT-NO:LP-DIR-AF	g	284	pmagpy-4.2.25-1	999-U999A-1H-1-A-82.5	u	2019-01-25T02:19:33Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	231.3	25.2	999-U999A-1H-1-A-82.5_LP-DIR-AF	LORE[112708361]	IODP-SRM:IODP-SRM-AF	7.370630529337365e-07	0.0055163	1	2.730e+02	999-U999A-1H-1-A-82.5_LP-DIR-AF-286	LT-AF-Z:LP-DIR-AF	g	285	pmagpy-4.2.25-1	999-U999A-1H-1-A-82.5	u	2019-01-25T02:22:20Z	0.01	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:	0	231.4	17.1	999-U999A-1H-1-A-82.5_LP-DIR-AF	LORE[112708371]	IODP-SRM:IODP-SRM-AF	4.941207605434121e-07	0.0037835	1	2.730e+02	999-U999A-1H-1-A-82.5_LP-DIR-AF-287	LT-AF-Z:LP-DIR-AF	g	286	pmagpy-4.2.25-1	999-U999A-1H-1-A-82.5	u	2019-01-25T02:25:24Z	0.02	0	0	0	2	2.730e+02
