523.200 0.69537
524.200 0.6725
525.200 0.64684
526.200 0.61924
527.200 0.59123
528.200 0.56431
529.200 0.53999
530.200 0.51954
531.200 0.50235
532.200 0.48701
533.200 0.47207
534.200 0.45616
535.200 0.4389
536.200 0.421
537.200 0.40317
538.200 0.38613
539.200 0.37063
540.200 0.35727
541.200 0.3456
542.200 0.33456
543.200 0.32304
544.200 0.30996
545.200 0.29495
546.200 0.27922
547.200 0.26421
548.200 0.25134
549.200 0.24206
550.200 0.23774
551.200 0.23822
552.200 0.24126
553.200 0.2445
554.200 0.24558
555.200 0.24222
556.200 0.23418
557.200 0.22321
558.200 0.21118
559.200 0.19994
560.200 0.19125
561.200 0.18551
562.200 0.18202
563.200 0.18009
564.200 0.17901
565.200 0.17808
566.200 0.17694
567.200 0.17566
568.200 0.17434
569.200 0.17308
570.200 0.17197
571.200 0.17085
572.200 0.16936
573.200 0.16714
574.200 0.16386
575.200 0.15928
576.200 0.15388
577.200 0.14839
578.200 0.14353
579.200 0.14002
580.200 0.13845
581.200 0.13847
582.200 0.13933
583.200 0.14026
584.200 0.1405
585.200 0.13935
586.200 0.13684
587.200 0.13347
588.200 0.12971
589.200 0.12605
590.200 0.12296
591.200 0.12065
592.200 0.11899
593.200 0.11782
594.200 0.11698
595.200 0.11631
596.200 0.11561
597.200 0.11466
598.200 0.11323
599.200 0.11112
600.200 0.1083
601.200 0.10511
602.200 0.10198
603.200 0.09932
604.200 0.09754
605.200 0.09681
606.200 0.09684
607.200 0.09734
608.200 0.09798
609.200 0.09846
610.200 0.09847
611.200 0.09776
612.200 0.09614
613.200 0.0934
614.200 0.08935
615.200 0.08391
616.200 0.07771
617.200 0.07161
618.200 0.06648
619.200 0.06316
620.200 0.06251
621.200 0.06466
622.200 0.06851
623.200 0.07285
624.200 0.07646
625.200 0.07815
626.200 0.07699
627.200 0.07379
628.200 0.06989
629.200 0.06667
630.200 0.06528
631.200 0.0656
632.200 0.06689
633.200 0.0684
634.200 0.06941
635.200 0.06918
636.200 0.06752
637.200 0.06491
638.200 0.06188
639.200 0.05895
640.200 0.05666
641.200 0.05518
642.200 0.05429
643.200 0.05371
644.200 0.05319
645.200 0.05245
646.200 0.05144
647.200 0.05038
648.200 0.04956
649.200 0.04926
650.200 0.04974
651.200 0.05098
652.200 0.05225
653.200 0.05272
654.200 0.05157
655.200 0.04798
656.200 0.04183
657.200 0.03459
658.200 0.02792
659.200 0.02349
660.200 0.02259
661.200 0.02449
662.200 0.02775
663.200 0.03095
664.200 0.03267
665.200 0.03147
666.200 0.02683
667.200 0.02018
668.200 0.01323
669.200 0.00769
670.200 0.00526
671.200 0.00668
672.200 0.01056
673.200 0.0152
674.200 0.01891
675.200 0.02008
676.200 0.01842
677.200 0.01502
678.200 0.011
679.200 0.00751
680.200 0.00568
681.200 0.00638
682.200 0.00899
683.200 0.01241
684.200 0.01552
685.200 0.01727
686.200 0.0174
687.200 0.01631
688.200 0.01437
689.200 0.01199
690.200 0.00955
691.200 0.0073
692.200 0.0053
693.200 0.00359
694.200 0.00223
695.200 0.00126
696.200 0.0007
697.200 0.00053
