tab	er_ages
er_citation_names	er_site_name	er_location_name	age_description	magic_method_codes	age	age_unit	er_sample_name
This study:10.1029/2012PA002308	318-U1361A-016H_2A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.93	Ma	318-U1361A-016H_2A-1.2
This study:10.1029/2012PA002308	318-U1361A-016H_2A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.93	Ma	318-U1361A-016H_2A-1.25
This study:10.1029/2012PA002308	318-U1361A-016H_2A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.94	Ma	318-U1361A-016H_2A-1.3
This study:10.1029/2012PA002308	318-U1361A-016H_2A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.94	Ma	318-U1361A-016H_2A-1.35
This study:10.1029/2012PA002308	318-U1361A-016H_2A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.94	Ma	318-U1361A-016H_2A-1.4
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.95	Ma	318-U1361A-016H_3A-0.1
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.95	Ma	318-U1361A-016H_3A-0.15
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.95	Ma	318-U1361A-016H_3A-0.2
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.95	Ma	318-U1361A-016H_3A-0.25
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.95	Ma	318-U1361A-016H_3A-0.3
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.95	Ma	318-U1361A-016H_3A-0.35
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.96	Ma	318-U1361A-016H_3A-0.4
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.96	Ma	318-U1361A-016H_3A-0.45
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.96	Ma	318-U1361A-016H_3A-0.5
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.96	Ma	318-U1361A-016H_3A-0.55
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.96	Ma	318-U1361A-016H_3A-0.6
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.96	Ma	318-U1361A-016H_3A-0.65
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.97	Ma	318-U1361A-016H_3A-0.7
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.97	Ma	318-U1361A-016H_3A-0.75
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.97	Ma	318-U1361A-016H_3A-0.8
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.97	Ma	318-U1361A-016H_3A-0.85
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.97	Ma	318-U1361A-016H_3A-0.9
This study:10.1029/2012PA002308	318-U1361A-016H_3A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.98	Ma	318-U1361A-016H_3A-0.95
This study:10.1029/2012PA002308	318-U1361A-016H_3A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.98	Ma	318-U1361A-016H_3A-1
This study:10.1029/2012PA002308	318-U1361A-016H_3A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.98	Ma	318-U1361A-016H_3A-1.05
This study:10.1029/2012PA002308	318-U1361A-016H_3A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.98	Ma	318-U1361A-016H_3A-1.1
This study:10.1029/2012PA002308	318-U1361A-016H_3A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.98	Ma	318-U1361A-016H_3A-1.15
This study:10.1029/2012PA002308	318-U1361A-016H_3A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.98	Ma	318-U1361A-016H_3A-1.2
This study:10.1029/2012PA002308	318-U1361A-016H_3A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.99	Ma	318-U1361A-016H_3A-1.25
This study:10.1029/2012PA002308	318-U1361A-016H_3A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.99	Ma	318-U1361A-016H_3A-1.3
This study:10.1029/2012PA002308	318-U1361A-016H_3A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.99	Ma	318-U1361A-016H_3A-1.35
This study:10.1029/2012PA002308	318-U1361A-016H_3A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	5.99	Ma	318-U1361A-016H_3A-1.4
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.00	Ma	318-U1361A-016H_4A-0.1
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.00	Ma	318-U1361A-016H_4A-0.15
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.00	Ma	318-U1361A-016H_4A-0.2
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.00	Ma	318-U1361A-016H_4A-0.25
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.00	Ma	318-U1361A-016H_4A-0.3
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.01	Ma	318-U1361A-016H_4A-0.35
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.01	Ma	318-U1361A-016H_4A-0.4
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.01	Ma	318-U1361A-016H_4A-0.45
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.01	Ma	318-U1361A-016H_4A-0.5
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.01	Ma	318-U1361A-016H_4A-0.55
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.01	Ma	318-U1361A-016H_4A-0.6
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.02	Ma	318-U1361A-016H_4A-0.65
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.02	Ma	318-U1361A-016H_4A-0.7
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.02	Ma	318-U1361A-016H_4A-0.75
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.02	Ma	318-U1361A-016H_4A-0.8
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.02	Ma	318-U1361A-016H_4A-0.85
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.03	Ma	318-U1361A-016H_4A-0.9
This study:10.1029/2012PA002308	318-U1361A-016H_4A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.03	Ma	318-U1361A-016H_4A-0.95
This study:10.1029/2012PA002308	318-U1361A-016H_4A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.03	Ma	318-U1361A-016H_4A-1
This study:10.1029/2012PA002308	318-U1361A-016H_4A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.03	Ma	318-U1361A-016H_4A-1.05
This study:10.1029/2012PA002308	318-U1361A-016H_4A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.03	Ma	318-U1361A-016H_4A-1.1
This study:10.1029/2012PA002308	318-U1361A-016H_4A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.03	Ma	318-U1361A-016H_4A-1.15
This study:10.1029/2012PA002308	318-U1361A-016H_4A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.04	Ma	318-U1361A-016H_4A-1.2
This study:10.1029/2012PA002308	318-U1361A-016H_4A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.04	Ma	318-U1361A-016H_4A-1.25
This study:10.1029/2012PA002308	318-U1361A-016H_4A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.04	Ma	318-U1361A-016H_4A-1.3
This study:10.1029/2012PA002308	318-U1361A-016H_4A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.04	Ma	318-U1361A-016H_4A-1.35
This study:10.1029/2012PA002308	318-U1361A-016H_4A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.04	Ma	318-U1361A-016H_4A-1.4
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.05	Ma	318-U1361A-016H_5A-0.1
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.05	Ma	318-U1361A-016H_5A-0.15
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.05	Ma	318-U1361A-016H_5A-0.2
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.05	Ma	318-U1361A-016H_5A-0.25
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.06	Ma	318-U1361A-016H_5A-0.3
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.06	Ma	318-U1361A-016H_5A-0.35
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.06	Ma	318-U1361A-016H_5A-0.4
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.06	Ma	318-U1361A-016H_5A-0.45
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.06	Ma	318-U1361A-016H_5A-0.5
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.06	Ma	318-U1361A-016H_5A-0.55
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.07	Ma	318-U1361A-016H_5A-0.6
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.07	Ma	318-U1361A-016H_5A-0.65
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.07	Ma	318-U1361A-016H_5A-0.7
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.07	Ma	318-U1361A-016H_5A-0.75
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.07	Ma	318-U1361A-016H_5A-0.8
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.07	Ma	318-U1361A-016H_5A-0.85
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.08	Ma	318-U1361A-016H_5A-0.9
This study:10.1029/2012PA002308	318-U1361A-016H_5A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.08	Ma	318-U1361A-016H_5A-0.95
This study:10.1029/2012PA002308	318-U1361A-016H_5A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.08	Ma	318-U1361A-016H_5A-1
This study:10.1029/2012PA002308	318-U1361A-016H_5A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.08	Ma	318-U1361A-016H_5A-1.05
This study:10.1029/2012PA002308	318-U1361A-016H_5A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.08	Ma	318-U1361A-016H_5A-1.1
This study:10.1029/2012PA002308	318-U1361A-016H_5A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.09	Ma	318-U1361A-016H_5A-1.15
This study:10.1029/2012PA002308	318-U1361A-016H_5A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.09	Ma	318-U1361A-016H_5A-1.2
This study:10.1029/2012PA002308	318-U1361A-016H_5A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.09	Ma	318-U1361A-016H_5A-1.25
This study:10.1029/2012PA002308	318-U1361A-016H_5A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.09	Ma	318-U1361A-016H_5A-1.3
This study:10.1029/2012PA002308	318-U1361A-016H_5A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.09	Ma	318-U1361A-016H_5A-1.35
This study:10.1029/2012PA002308	318-U1361A-016H_5A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.09	Ma	318-U1361A-016H_5A-1.4
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.10	Ma	318-U1361A-016H_6A-0.1
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.10	Ma	318-U1361A-016H_6A-0.15
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.10	Ma	318-U1361A-016H_6A-0.2
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.11	Ma	318-U1361A-016H_6A-0.25
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.11	Ma	318-U1361A-016H_6A-0.3
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.11	Ma	318-U1361A-016H_6A-0.35
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.11	Ma	318-U1361A-016H_6A-0.4
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.11	Ma	318-U1361A-016H_6A-0.45
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.11	Ma	318-U1361A-016H_6A-0.5
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.12	Ma	318-U1361A-016H_6A-0.55
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.12	Ma	318-U1361A-016H_6A-0.6
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.12	Ma	318-U1361A-016H_6A-0.65
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.12	Ma	318-U1361A-016H_6A-0.7
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.12	Ma	318-U1361A-016H_6A-0.75
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.12	Ma	318-U1361A-016H_6A-0.8
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.13	Ma	318-U1361A-016H_6A-0.85
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.13	Ma	318-U1361A-016H_6A-0.9
This study:10.1029/2012PA002308	318-U1361A-016H_6A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.13	Ma	318-U1361A-016H_6A-0.95
This study:10.1029/2012PA002308	318-U1361A-016H_6A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.13	Ma	318-U1361A-016H_6A-1
This study:10.1029/2012PA002308	318-U1361A-016H_6A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.13	Ma	318-U1361A-016H_6A-1.05
This study:10.1029/2012PA002308	318-U1361A-016H_6A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.13	Ma	318-U1361A-016H_6A-1.1
This study:10.1029/2012PA002308	318-U1361A-016H_7A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.14	Ma	318-U1361A-016H_7A-0.1
This study:10.1029/2012PA002308	318-U1361A-016H_7A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.14	Ma	318-U1361A-016H_7A-0.15
This study:10.1029/2012PA002308	318-U1361A-016H_7A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.14	Ma	318-U1361A-016H_7A-0.2
This study:10.1029/2012PA002308	318-U1361A-016H_7A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.14	Ma	318-U1361A-016H_7A-0.25
This study:10.1029/2012PA002308	318-U1361A-016H_7A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.15	Ma	318-U1361A-016H_7A-0.3
This study:10.1029/2012PA002308	318-U1361A-016H_7A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.15	Ma	318-U1361A-016H_7A-0.35
This study:10.1029/2012PA002308	318-U1361A-016H_7A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.15	Ma	318-U1361A-016H_7A-0.4
This study:10.1029/2012PA002308	318-U1361A-016H_7A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.15	Ma	318-U1361A-016H_7A-0.45
This study:10.1029/2012PA002308	318-U1361A-016H_7A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.15	Ma	318-U1361A-016H_7A-0.5
This study:10.1029/2012PA002308	318-U1361A-016H_7A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.15	Ma	318-U1361A-016H_7A-0.55
This study:10.1029/2012PA002308	318-U1361A-016H_7A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.16	Ma	318-U1361A-016H_7A-0.6
This study:10.1029/2012PA002308	318-U1361A-017X-1-W-58	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.19	Ma	318-U1361A-017X-1-W-58
This study:10.1029/2012PA002308	318-U1361A-017X-1-W-58a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.19	Ma	318-U1361A-017X-1-W-58a
This study:10.1029/2012PA002308	318-U1361A-017X-2-W-58	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.24	Ma	318-U1361A-017X-2-W-58
This study:10.1029/2012PA002308	318-U1361A-017X-2-W-58a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.24	Ma	318-U1361A-017X-2-W-58a
This study:10.1029/2012PA002308	318-U1361A-017X-3-W-58	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.29	Ma	318-U1361A-017X-3-W-58
This study:10.1029/2012PA002308	318-U1361A-017X-4-W-58	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.34	Ma	318-U1361A-017X-4-W-58
This study:10.1029/2012PA002308	318-U1361A-017X-4-W-58a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.34	Ma	318-U1361A-017X-4-W-58a
This study:10.1029/2012PA002308	318-U1361A-017X-5-W-58	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.39	Ma	318-U1361A-017X-5-W-58
This study:10.1029/2012PA002308	318-U1361A-017X-6-W-58	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.44	Ma	318-U1361A-017X-6-W-58
This study:10.1029/2012PA002308	318-U1361A-017X-6-W-58a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.44	Ma	318-U1361A-017X-6-W-58a
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.17	Ma	318-U1361A-017X_1A-0.1
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.17	Ma	318-U1361A-017X_1A-0.15
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.17	Ma	318-U1361A-017X_1A-0.2
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.17	Ma	318-U1361A-017X_1A-0.25
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.18	Ma	318-U1361A-017X_1A-0.3
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.18	Ma	318-U1361A-017X_1A-0.35
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.18	Ma	318-U1361A-017X_1A-0.4
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.18	Ma	318-U1361A-017X_1A-0.45
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.18	Ma	318-U1361A-017X_1A-0.5
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.18	Ma	318-U1361A-017X_1A-0.55
