tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	er_expedition_name	er_formation_name	er_fossil_name	er_member_name	er_mineral_name	experiment	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	location	magn_mass	magn_moment	magn_r2_det	magn_volume	magn_x_sigma	magn_xyz_sigma	magn_y_sigma	magn_z_sigma	meas_field_ac	meas_field_dc	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	measurement_composite_depth	measurement_core_depth	measurement_demagn_code	measurement_elevation	measurement_height	measurement_loop_n	measurement_magnitude	method_codes	quality	sample	site	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_energy	treat_mw_integral	treat_mw_power	treat_mw_time	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
	This study		1.3	254.9	56.2						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.00002585																273		1								LT-AF-Z : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.01				0				0	0					273			
	This study		1.2	258.5	53.3						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.00002285																273		1								LT-AF-Z : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.02				0				0	0					273			
	This study		0.9	256.6	53.5						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.00001999																273		1								LT-AF-Z : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.03				0				0	0					273			
	This study		0.8	258.7	53						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.00001747																273		1								LT-AF-Z : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.04				0				0	0					273			
	This study		0.9	257.6	53.1						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.00001515																273		1								LT-AF-Z : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.05				0				0	0					273			
	This study		0.9	258.9	52.5						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.00001306																273		1								LT-AF-Z : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.06				0				0	0					273			
	This study		0.7	259.2	53.2						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.0000112																273		1								LT-AF-Z : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.07				0				0	0					273			
	This study		1.3	259.9	53.2						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.000009241																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.08				0				0	0					273			
	This study		1	262.3	54						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.000006798																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.1				0				0	0					273			
	This study		1	262.5	54.1						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.000004991																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.12				0				0	0					273			
	This study		0.7	266.3	54						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.000003878																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.14				0				0	0					273			
	This study		1	266.4	51.4						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.000003006																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.16				0				0	0					273			
	This study		1.1	264.8	50.4						sv02d1-LP-DIR-AF					San Francisco Volcanics		0.00000244																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02d	sv02		sv02d1	u						0.18				0				0	0					273			
	This study		0.1	238	36.2						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.00002947																273		1								LT-NO : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0				0				0	0					273			
	This study		0.9	238.3	30.9						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.00002696																273		1								LT-AF-Z : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.01				0				0	0					273			
	This study		0.7	239.6	30.9						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.00002324																273		1								LT-AF-Z : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.02				0				0	0					273			
	This study		0.9	239.5	29.8						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.00001967																273		1								LT-AF-Z : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.03				0				0	0					273			
	This study		0.9	238.8	29.5						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.00001665																273		1								LT-AF-Z : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.04				0				0	0					273			
	This study		0.7	238.8	28.8						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.0000141																273		1								LT-AF-Z : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.05				0				0	0					273			
	This study		1.4	239.2	29.1						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.0000118																273		1								LT-AF-Z : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.06				0				0	0					273			
	This study		0.9	239.3	28.8						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.000009821																273		1								LT-AF-Z : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.07				0				0	0					273			
	This study		0.7	239.7	29.4						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.000008149																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.08				0				0	0					273			
	This study		1.3	239.1	28.3						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.000005705																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.1				0				0	0					273			
	This study		1.5	240.5	26.8						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.000004254																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.12				0				0	0					273			
	This study		0.9	241	28.6						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.000003317																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.14				0				0	0					273			
	This study		1.2	239.7	24						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.000002614																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.16				0				0	0					273			
	This study		1.3	240.6	23.4						sv02e1-LP-DIR-AF					San Francisco Volcanics		0.000002253																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02e	sv02		sv02e1	u						0.18				0				0	0					273			
	This study		0.1	240.5	37.5						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.0000313																273		1								LT-NO : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0				0				0	0					273			
	This study		0.3	243.6	33.8						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.00003099																273		1								LT-AF-Z : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.01				0				0	0					273			
	This study		0.4	245.8	32.2						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.00002815																273		1								LT-AF-Z : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.02				0				0	0					273			
	This study		0.4	245.7	31.6						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.00002521																273		1								LT-AF-Z : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.03				0				0	0					273			
	This study		0.2	245.4	31						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.00002242																273		1								LT-AF-Z : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.04				0				0	0					273			
	This study		0.2	248.2	30.6						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.00001978																273		1								LT-AF-Z : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.05				0				0	0					273			
	This study		0.3	247	30.3						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.00001724																273		1								LT-AF-Z : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.06				0				0	0					273			
	This study		0.5	249.9	30.7						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.00001503																273		1								LT-AF-Z : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.07				0				0	0					273			
	This study		0.3	245.6	30.3						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.00001316																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.08				0				0	0					273			
	This study		0.4	246.9	29.8						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.00001065																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.1				0				0	0					273			
	This study		0.3	247.4	30						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.000008866																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.12				0				0	0					273			
	This study		0.4	251	30						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.000007558																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.14				0				0	0					273			
	This study		0.5	253.6	29.8						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.00000618																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.16				0				0	0					273			
	This study		0.5	250.2	29.9						sv02k1-LP-DIR-AF					San Francisco Volcanics		0.000005774																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv02k	sv02		sv02k1	u						0.18				0				0	0					273			
	This study		1.2	236.7	20.8						sv03a1-LP-DIR-AF					San Francisco Volcanics		0.0001691																273		1								LT-NO : DE-VM : LP-DIR-AF	g	sv03a	sv03		sv03a1	u						0				0				0	0					273			
	This study		1.1	235.5	24.3						sv03a1-LP-DIR-AF					San Francisco Volcanics		0.0001649																273		1								LT-AF-Z : LP-DIR-AF	g	sv03a	sv03		sv03a1	u						0.01				0				0	0					273			
	This study		1.2	233	38.1						sv03a1-LP-DIR-AF					San Francisco Volcanics		0.00009559																273		1								LT-AF-Z : LP-DIR-AF	g	sv03a	sv03		sv03a1	u						0.02				0				0	0					273			
	This study		1.4	230.7	47.3						sv03a1-LP-DIR-AF					San Francisco Volcanics		0.0000686																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03a	sv03		sv03a1	u						0.03				0				0	0					273			
	This study		1.6	228.5	51						sv03a1-LP-DIR-AF					San Francisco Volcanics		0.00005316																273		1								LT-AF-Z : LP-DIR-AF	g	sv03a	sv03		sv03a1	u						0.04				0				0	0					273			
	This study		1.6	227.9	53.5						sv03a1-LP-DIR-AF					San Francisco Volcanics		0.00003459																273		1								LT-AF-Z : LP-DIR-AF	g	sv03a	sv03		sv03a1	u						0.06				0				0	0					273			
	This study		1.6	228.7	55.3						sv03a1-LP-DIR-AF					San Francisco Volcanics		0.00002338																273		1								LT-AF-Z : LP-DIR-AF	g	sv03a	sv03		sv03a1	u						0.08				0				0	0					273			
	This study		1.7	227.3	56.2						sv03a1-LP-DIR-AF					San Francisco Volcanics		0.00001783																273		1								LT-AF-Z : LP-DIR-AF	g	sv03a	sv03		sv03a1	u						0.1				0				0	0					273			
	This study		1.7	226.7	57.1						sv03a1-LP-DIR-AF					San Francisco Volcanics		0.00001399																273		1								LT-AF-Z : LP-DIR-AF	g	sv03a	sv03		sv03a1	u						0.12				0				0	0					273			
	This study		1.8	221.7	59						sv03a1-LP-DIR-AF					San Francisco Volcanics		0.00001085																273		1								LT-AF-Z : LP-DIR-AF	g	sv03a	sv03		sv03a1	u						0.15				0				0	0					273			
	This study		1.9	217.4	59.4						sv03a1-LP-DIR-AF					San Francisco Volcanics		0.000008781																273		1								LT-AF-Z : LP-DIR-AF	g	sv03a	sv03		sv03a1	u						0.18				0				0	0					273			
	This study		0.3	239.8	5.5						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.0001334																273		1								LT-NO : DE-VM : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0				0				0	0					273			
	This study		0.3	239.3	9.2						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.0001705																273		1								LT-AF-Z : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.01				0				0	0					273			
	This study		0.2	235.5	26.2						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.00007977																273		1								LT-AF-Z : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.02				0				0	0					273			
	This study		0.2	230.8	37.1						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.00005355																273		1								LT-AF-Z : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.03				0				0	0					273			
	This study		0.3	230.2	42						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.00004052																273		1								LT-AF-Z : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.04				0				0	0					273			
	This study		0.1	240.4	44.9						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.0000306																273		1								LT-AF-Z : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.05				0				0	0					273			
	This study		0.2	227.6	46.8						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.00002357																273		1								LT-AF-Z : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.06				0				0	0					273			
	This study		0.2	234.8	47.7						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.00001863																273		1								LT-AF-Z : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.07				0				0	0					273			
	This study		0.2	228.5	49.6						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.00001452																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.08				0				0	0					273			
	This study		0.2	222.8	52.4						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.00001032																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.1				0				0	0					273			
	This study		0.2	220.1	54.1						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.000007995																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.12				0				0	0					273			
	This study		0.2	213	55.5						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.000006704																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.14				0				0	0					273			
	This study		0.3	211	56.1						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.000005711																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.16				0				0	0					273			
	This study		0.2	210.3	57						sv03b1-LP-DIR-AF					San Francisco Volcanics		0.000005445																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03b	sv03		sv03b1	u						0.18				0				0	0					273			
	This study		1	283.5	1.1						sv03d1-LP-DIR-AF					San Francisco Volcanics		0.0003324																273		1								LT-NO : DE-VM : LP-DIR-AF	g	sv03d	sv03		sv03d1	u						0				0				0	0					273			
	This study		1	286.5	1.3						sv03d1-LP-DIR-AF					San Francisco Volcanics		0.000572																273		1								LT-AF-Z : LP-DIR-AF	g	sv03d	sv03		sv03d1	u						0.01				0				0	0					273			
	This study		1	283.6	4.4						sv03d1-LP-DIR-AF					San Francisco Volcanics		0.0002003																273		1								LT-AF-Z : LP-DIR-AF	g	sv03d	sv03		sv03d1	u						0.02				0				0	0					273			
	This study		1	273.3	16.2						sv03d1-LP-DIR-AF					San Francisco Volcanics		0.00007582																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03d	sv03		sv03d1	u						0.03				0				0	0					273			
	This study		1.2	258.8	28.2						sv03d1-LP-DIR-AF					San Francisco Volcanics		0.00004089																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03d	sv03		sv03d1	u						0.04				0				0	0					273			
	This study		1.5	234.6	40.3						sv03d1-LP-DIR-AF					San Francisco Volcanics		0.00001988																273		1								LT-AF-Z : LP-DIR-AF	g	sv03d	sv03		sv03d1	u						0.06				0				0	0					273			
	This study		1.7	219.1	43.4						sv03d1-LP-DIR-AF					San Francisco Volcanics		0.00001168																273		1								LT-AF-Z : LP-DIR-AF	g	sv03d	sv03		sv03d1	u						0.08				0				0	0					273			
	This study		1.8	205.7	44						sv03d1-LP-DIR-AF					San Francisco Volcanics		0.000007927																273		1								LT-AF-Z : LP-DIR-AF	g	sv03d	sv03		sv03d1	u						0.1				0				0	0					273			
	This study		1.8	197.5	42.4						sv03d1-LP-DIR-AF					San Francisco Volcanics		0.000005889																273		1								LT-AF-Z : LP-DIR-AF	g	sv03d	sv03		sv03d1	u						0.12				0				0	0					273			
	This study		2	191.6	41.9						sv03d1-LP-DIR-AF					San Francisco Volcanics		0.000004454																273		1								LT-AF-Z : LP-DIR-AF	g	sv03d	sv03		sv03d1	u						0.15				0				0	0					273			
	This study		2	189.5	38.2						sv03d1-LP-DIR-AF					San Francisco Volcanics		0.000003592																273		1								LT-AF-Z : LP-DIR-AF	g	sv03d	sv03		sv03d1	u						0.18				0				0	0					273			
	This study		0	262.8	18.4						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.00001963																273		1								LT-NO : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0				0				0	0					273			
	This study		1.3	276.7	7.4						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.0004715																273		1								LT-AF-Z : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.01				0				0	0					273			
	This study		1.5	282.3	1.3						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.0001955																273		1								LT-AF-Z : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.02				0				0	0					273			
	This study		1.1	275.7	6.5						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.00007784																273		1								LT-AF-Z : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.03				0				0	0					273			
	This study		1.2	259.1	21.9						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.00004114																273		1								LT-AF-Z : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.04				0				0	0					273			
	This study		0.8	242.2	31.8						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.0000281																273		1								LT-AF-Z : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.05				0				0	0					273			
	This study		0.8	229.9	37.6						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.00002168																273		1								LT-AF-Z : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.06				0				0	0					273			
	This study		0.9	219.4	40.3						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.00001762																273		1								LT-AF-Z : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.07				0				0	0					273			
	This study		1.3	210.8	42.1						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.00001474																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.08				0				0	0					273			
	This study		0.7	200.4	43						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.00001174																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.1				0				0	0					273			
	This study		0.8	194.6	42.3						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.00000988																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.12				0				0	0					273			
	This study		0.9	190.8	42						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.000008616																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.14				0				0	0					273			
	This study		1.3	188.4	41.7						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.000007654																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.16				0				0	0					273			
	This study		1	186.7	39.6						sv03e1-LP-DIR-AF					San Francisco Volcanics		0.0000071																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03e	sv03		sv03e1	u						0.18				0				0	0					273			
	This study		0	335.6	-32						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.00001924																273		1								LT-NO : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0				0				0	0					273			
	This study		2	321.7	-36.3						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.00007932																273		1								LT-AF-Z : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.01				0				0	0					273			
	This study		1.1	229.4	39.8						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.00003561																273		1								LT-AF-Z : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.02				0				0	0					273			
	This study		0.8	213.3	45.8						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.00004142																273		1								LT-AF-Z : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.03				0				0	0					273			
	This study		0.5	209	46.9						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.00003725																273		1								LT-AF-Z : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.04				0				0	0					273			
	This study		0.7	206.5	46.5						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.00003013																273		1								LT-AF-Z : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.05				0				0	0					273			
	This study		0.7	206	47.3						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.00002267																273		1								LT-AF-Z : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.06				0				0	0					273			
	This study		0.9	204.9	46.3						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.00001666																273		1								LT-AF-Z : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.07				0				0	0					273			
	This study		1.1	203.9	47.1						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.00001164																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.08				0				0	0					273			
	This study		1.1	201.7	46.2						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.000006933																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.1				0				0	0					273			
	This study		1.3	198.4	45.3						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.00000471																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.12				0				0	0					273			
	This study		1.2	196.9	45.6						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.000003338																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.14				0				0	0					273			
	This study		1.1	193.6	46.6						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.000002364																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.16				0				0	0					273			
	This study		1.1	193.2	44.2						sv03g1-LP-DIR-AF					San Francisco Volcanics		0.000001802																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv03g	sv03		sv03g1	u						0.18				0				0	0					273			
	This study		0	321.4	-32.2						sv03h1-LP-DIR-AF					San Francisco Volcanics		0.00001927																273		1								LT-NO : LP-DIR-AF	g	sv03h	sv03		sv03h1	u						0				0				0	0					273			
	This study		0.1	315.4	-38.8						sv03h1-LP-DIR-AF					San Francisco Volcanics		0.0001367																273		1								LT-AF-Z : LP-DIR-AF	g	sv03h	sv03		sv03h1	u						0.01				0				0	0					273			
	This study		0.2	266.4	14.5						sv03h1-LP-DIR-AF					San Francisco Volcanics		0.00002273																273		1								LT-AF-Z : LP-DIR-AF	g	sv03h	sv03		sv03h1	u						0.02				0				0	0					273			
