tab 	er_samples
er_citation_names	er_expedition_name	er_location_name	er_sample_alternatives	er_sample_name	er_site_name	er_specimen_names	magic_method_codes	sample_azimuth	sample_composite_depth	sample_core_depth	sample_date	sample_dip	sample_volume
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-55	XXX-UTESTA-004H_4A-55	XXX-UTESTA-004H_4A-55	FS-C-DRILL-IODP:SO-V	0	28.55	28.55		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-60	XXX-UTESTA-004H_4A-60	XXX-UTESTA-004H_4A-60	FS-C-DRILL-IODP:SO-V	0	28.6	28.6		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-65	XXX-UTESTA-004H_4A-65	XXX-UTESTA-004H_4A-65	FS-C-DRILL-IODP:SO-V	0	28.65	28.65		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-70	XXX-UTESTA-004H_4A-70	XXX-UTESTA-004H_4A-70	FS-C-DRILL-IODP:SO-V	0	28.7	28.7		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-75	XXX-UTESTA-004H_4A-75	XXX-UTESTA-004H_4A-75	FS-C-DRILL-IODP:SO-V	0	28.75	28.75		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-80	XXX-UTESTA-004H_4A-80	XXX-UTESTA-004H_4A-80	FS-C-DRILL-IODP:SO-V	0	28.8	28.8		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-85	XXX-UTESTA-004H_4A-85	XXX-UTESTA-004H_4A-85	FS-C-DRILL-IODP:SO-V	0	28.85	28.85		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-90	XXX-UTESTA-004H_4A-90	XXX-UTESTA-004H_4A-90	FS-C-DRILL-IODP:SO-V	0	28.9	28.9		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-95	XXX-UTESTA-004H_4A-95	XXX-UTESTA-004H_4A-95	FS-C-DRILL-IODP:SO-V	0	28.95	28.95		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-100	XXX-UTESTA-004H_4A-100	XXX-UTESTA-004H_4A-100	FS-C-DRILL-IODP:SO-V	0	29	29		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-105	XXX-UTESTA-004H_4A-105	XXX-UTESTA-004H_4A-105	FS-C-DRILL-IODP:SO-V	0	29.05	29.05		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-110	XXX-UTESTA-004H_4A-110	XXX-UTESTA-004H_4A-110	FS-C-DRILL-IODP:SO-V	0	29.1	29.1		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-115	XXX-UTESTA-004H_4A-115	XXX-UTESTA-004H_4A-115	FS-C-DRILL-IODP:SO-V	0	29.15	29.15		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-120	XXX-UTESTA-004H_4A-120	XXX-UTESTA-004H_4A-120	FS-C-DRILL-IODP:SO-V	0	29.2	29.2		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-125	XXX-UTESTA-004H_4A-125	XXX-UTESTA-004H_4A-125	FS-C-DRILL-IODP:SO-V	0	29.25	29.25		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-130	XXX-UTESTA-004H_4A-130	XXX-UTESTA-004H_4A-130	FS-C-DRILL-IODP:SO-V	0	29.3	29.3		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-135	XXX-UTESTA-004H_4A-135	XXX-UTESTA-004H_4A-135	FS-C-DRILL-IODP:SO-V	0	29.35	29.35		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-140	XXX-UTESTA-004H_4A-140	XXX-UTESTA-004H_4A-140	FS-C-DRILL-IODP:SO-V	0	29.4	29.4		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-145	XXX-UTESTA-004H_4A-145	XXX-UTESTA-004H_4A-145	FS-C-DRILL-IODP:SO-V	0	29.45	29.45		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_4A-150	XXX-UTESTA-004H_4A-150	XXX-UTESTA-004H_4A-150	FS-C-DRILL-IODP:SO-V	0	29.5	29.5		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-0	XXX-UTESTA-004H_5A-0	XXX-UTESTA-004H_5A-0	FS-C-DRILL-IODP:SO-V	0	29.5	29.5		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-5	XXX-UTESTA-004H_5A-5	XXX-UTESTA-004H_5A-5	FS-C-DRILL-IODP:SO-V	0	29.55	29.55		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-10	XXX-UTESTA-004H_5A-10	XXX-UTESTA-004H_5A-10	FS-C-DRILL-IODP:SO-V	0	29.6	29.6		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-15	XXX-UTESTA-004H_5A-15	XXX-UTESTA-004H_5A-15	FS-C-DRILL-IODP:SO-V	0	29.65	29.65		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-20	XXX-UTESTA-004H_5A-20	XXX-UTESTA-004H_5A-20	FS-C-DRILL-IODP:SO-V	0	29.7	29.7		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-25	XXX-UTESTA-004H_5A-25	XXX-UTESTA-004H_5A-25	FS-C-DRILL-IODP:SO-V	0	29.75	29.75		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-30	XXX-UTESTA-004H_5A-30	XXX-UTESTA-004H_5A-30	FS-C-DRILL-IODP:SO-V	0	29.8	29.8		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-35	XXX-UTESTA-004H_5A-35	XXX-UTESTA-004H_5A-35	FS-C-DRILL-IODP:SO-V	0	29.85	29.85		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-40	XXX-UTESTA-004H_5A-40	XXX-UTESTA-004H_5A-40	FS-C-DRILL-IODP:SO-V	0	29.9	29.9		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-45	XXX-UTESTA-004H_5A-45	XXX-UTESTA-004H_5A-45	FS-C-DRILL-IODP:SO-V	0	29.95	29.95		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-50	XXX-UTESTA-004H_5A-50	XXX-UTESTA-004H_5A-50	FS-C-DRILL-IODP:SO-V	0	30	30		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-55	XXX-UTESTA-004H_5A-55	XXX-UTESTA-004H_5A-55	FS-C-DRILL-IODP:SO-V	0	30.05	30.05		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-60	XXX-UTESTA-004H_5A-60	XXX-UTESTA-004H_5A-60	FS-C-DRILL-IODP:SO-V	0	30.1	30.1		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-65	XXX-UTESTA-004H_5A-65	XXX-UTESTA-004H_5A-65	FS-C-DRILL-IODP:SO-V	0	30.15	30.15		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-70	XXX-UTESTA-004H_5A-70	XXX-UTESTA-004H_5A-70	FS-C-DRILL-IODP:SO-V	0	30.2	30.2		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-75	XXX-UTESTA-004H_5A-75	XXX-UTESTA-004H_5A-75	FS-C-DRILL-IODP:SO-V	0	30.25	30.25		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-80	XXX-UTESTA-004H_5A-80	XXX-UTESTA-004H_5A-80	FS-C-DRILL-IODP:SO-V	0	30.3	30.3		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-85	XXX-UTESTA-004H_5A-85	XXX-UTESTA-004H_5A-85	FS-C-DRILL-IODP:SO-V	0	30.35	30.35		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-90	XXX-UTESTA-004H_5A-90	XXX-UTESTA-004H_5A-90	FS-C-DRILL-IODP:SO-V	0	30.4	30.4		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-95	XXX-UTESTA-004H_5A-95	XXX-UTESTA-004H_5A-95	FS-C-DRILL-IODP:SO-V	0	30.45	30.45		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-100	XXX-UTESTA-004H_5A-100	XXX-UTESTA-004H_5A-100	FS-C-DRILL-IODP:SO-V	0	30.5	30.5		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-105	XXX-UTESTA-004H_5A-105	XXX-UTESTA-004H_5A-105	FS-C-DRILL-IODP:SO-V	0	30.55	30.55		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-110	XXX-UTESTA-004H_5A-110	XXX-UTESTA-004H_5A-110	FS-C-DRILL-IODP:SO-V	0	30.6	30.6		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-115	XXX-UTESTA-004H_5A-115	XXX-UTESTA-004H_5A-115	FS-C-DRILL-IODP:SO-V	0	30.65	30.65		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-120	XXX-UTESTA-004H_5A-120	XXX-UTESTA-004H_5A-120	FS-C-DRILL-IODP:SO-V	0	30.7	30.7		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-125	XXX-UTESTA-004H_5A-125	XXX-UTESTA-004H_5A-125	FS-C-DRILL-IODP:SO-V	0	30.75	30.75		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-130	XXX-UTESTA-004H_5A-130	XXX-UTESTA-004H_5A-130	FS-C-DRILL-IODP:SO-V	0	30.8	30.8		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-135	XXX-UTESTA-004H_5A-135	XXX-UTESTA-004H_5A-135	FS-C-DRILL-IODP:SO-V	0	30.85	30.85		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-140	XXX-UTESTA-004H_5A-140	XXX-UTESTA-004H_5A-140	FS-C-DRILL-IODP:SO-V	0	30.9	30.9		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-145	XXX-UTESTA-004H_5A-145	XXX-UTESTA-004H_5A-145	FS-C-DRILL-IODP:SO-V	0	30.95	30.95		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_5A-150	XXX-UTESTA-004H_5A-150	XXX-UTESTA-004H_5A-150	FS-C-DRILL-IODP:SO-V	0	31	31		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-0	XXX-UTESTA-004H_6A-0	XXX-UTESTA-004H_6A-0	FS-C-DRILL-IODP:SO-V	0	31	31		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-5	XXX-UTESTA-004H_6A-5	XXX-UTESTA-004H_6A-5	FS-C-DRILL-IODP:SO-V	0	31.05	31.05		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-10	XXX-UTESTA-004H_6A-10	XXX-UTESTA-004H_6A-10	FS-C-DRILL-IODP:SO-V	0	31.1	31.1		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-15	XXX-UTESTA-004H_6A-15	XXX-UTESTA-004H_6A-15	FS-C-DRILL-IODP:SO-V	0	31.15	31.15		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-20	XXX-UTESTA-004H_6A-20	XXX-UTESTA-004H_6A-20	FS-C-DRILL-IODP:SO-V	0	31.2	31.2		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-25	XXX-UTESTA-004H_6A-25	XXX-UTESTA-004H_6A-25	FS-C-DRILL-IODP:SO-V	0	31.25	31.25		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-30	XXX-UTESTA-004H_6A-30	XXX-UTESTA-004H_6A-30	FS-C-DRILL-IODP:SO-V	0	31.3	31.3		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-35	XXX-UTESTA-004H_6A-35	XXX-UTESTA-004H_6A-35	FS-C-DRILL-IODP:SO-V	0	31.35	31.35		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-40	XXX-UTESTA-004H_6A-40	XXX-UTESTA-004H_6A-40	FS-C-DRILL-IODP:SO-V	0	31.4	31.4		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-45	XXX-UTESTA-004H_6A-45	XXX-UTESTA-004H_6A-45	FS-C-DRILL-IODP:SO-V	0	31.45	31.45		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-50	XXX-UTESTA-004H_6A-50	XXX-UTESTA-004H_6A-50	FS-C-DRILL-IODP:SO-V	0	31.5	31.5		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-55	XXX-UTESTA-004H_6A-55	XXX-UTESTA-004H_6A-55	FS-C-DRILL-IODP:SO-V	0	31.55	31.55		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-60	XXX-UTESTA-004H_6A-60	XXX-UTESTA-004H_6A-60	FS-C-DRILL-IODP:SO-V	0	31.6	31.6		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-65	XXX-UTESTA-004H_6A-65	XXX-UTESTA-004H_6A-65	FS-C-DRILL-IODP:SO-V	0	31.65	31.65		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-70	XXX-UTESTA-004H_6A-70	XXX-UTESTA-004H_6A-70	FS-C-DRILL-IODP:SO-V	0	31.7	31.7		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-75	XXX-UTESTA-004H_6A-75	XXX-UTESTA-004H_6A-75	FS-C-DRILL-IODP:SO-V	0	31.75	31.75		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-80	XXX-UTESTA-004H_6A-80	XXX-UTESTA-004H_6A-80	FS-C-DRILL-IODP:SO-V	0	31.8	31.8		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-85	XXX-UTESTA-004H_6A-85	XXX-UTESTA-004H_6A-85	FS-C-DRILL-IODP:SO-V	0	31.85	31.85		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_6A-90	XXX-UTESTA-004H_6A-90	XXX-UTESTA-004H_6A-90	FS-C-DRILL-IODP:SO-V	0	31.9	31.9		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-0	XXX-UTESTA-004H_7A-0	XXX-UTESTA-004H_7A-0	FS-C-DRILL-IODP:SO-V	0	31.91	31.91		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-5	XXX-UTESTA-004H_7A-5	XXX-UTESTA-004H_7A-5	FS-C-DRILL-IODP:SO-V	0	31.96	31.96		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-10	XXX-UTESTA-004H_7A-10	XXX-UTESTA-004H_7A-10	FS-C-DRILL-IODP:SO-V	0	32.01	32.01		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-15	XXX-UTESTA-004H_7A-15	XXX-UTESTA-004H_7A-15	FS-C-DRILL-IODP:SO-V	0	32.06	32.06		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-20	XXX-UTESTA-004H_7A-20	XXX-UTESTA-004H_7A-20	FS-C-DRILL-IODP:SO-V	0	32.11	32.11		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-25	XXX-UTESTA-004H_7A-25	XXX-UTESTA-004H_7A-25	FS-C-DRILL-IODP:SO-V	0	32.16	32.16		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-30	XXX-UTESTA-004H_7A-30	XXX-UTESTA-004H_7A-30	FS-C-DRILL-IODP:SO-V	0	32.21	32.21		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-35	XXX-UTESTA-004H_7A-35	XXX-UTESTA-004H_7A-35	FS-C-DRILL-IODP:SO-V	0	32.26	32.26		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-40	XXX-UTESTA-004H_7A-40	XXX-UTESTA-004H_7A-40	FS-C-DRILL-IODP:SO-V	0	32.31	32.31		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-45	XXX-UTESTA-004H_7A-45	XXX-UTESTA-004H_7A-45	FS-C-DRILL-IODP:SO-V	0	32.36	32.36		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-50	XXX-UTESTA-004H_7A-50	XXX-UTESTA-004H_7A-50	FS-C-DRILL-IODP:SO-V	0	32.41	32.41		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-55	XXX-UTESTA-004H_7A-55	XXX-UTESTA-004H_7A-55	FS-C-DRILL-IODP:SO-V	0	32.46	32.46		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-60	XXX-UTESTA-004H_7A-60	XXX-UTESTA-004H_7A-60	FS-C-DRILL-IODP:SO-V	0	32.51	32.51		0	
This study	XXX	UTESTA		XXX-UTESTA-004H_7A-65	XXX-UTESTA-004H_7A-65	XXX-UTESTA-004H_7A-65	FS-C-DRILL-IODP:SO-V	0	32.56	32.56		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-0	XXX-UTESTA-005H_1A-0	XXX-UTESTA-005H_1A-0	FS-C-DRILL-IODP:SO-V	0	33	33		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-5	XXX-UTESTA-005H_1A-5	XXX-UTESTA-005H_1A-5	FS-C-DRILL-IODP:SO-V	0	33.05	33.05		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-10	XXX-UTESTA-005H_1A-10	XXX-UTESTA-005H_1A-10	FS-C-DRILL-IODP:SO-V	0	33.1	33.1		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-15	XXX-UTESTA-005H_1A-15	XXX-UTESTA-005H_1A-15	FS-C-DRILL-IODP:SO-V	0	33.15	33.15		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-20	XXX-UTESTA-005H_1A-20	XXX-UTESTA-005H_1A-20	FS-C-DRILL-IODP:SO-V	0	33.2	33.2		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-25	XXX-UTESTA-005H_1A-25	XXX-UTESTA-005H_1A-25	FS-C-DRILL-IODP:SO-V	0	33.25	33.25		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-30	XXX-UTESTA-005H_1A-30	XXX-UTESTA-005H_1A-30	FS-C-DRILL-IODP:SO-V	0	33.3	33.3		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-35	XXX-UTESTA-005H_1A-35	XXX-UTESTA-005H_1A-35	FS-C-DRILL-IODP:SO-V	0	33.35	33.35		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-40	XXX-UTESTA-005H_1A-40	XXX-UTESTA-005H_1A-40	FS-C-DRILL-IODP:SO-V	0	33.4	33.4		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-45	XXX-UTESTA-005H_1A-45	XXX-UTESTA-005H_1A-45	FS-C-DRILL-IODP:SO-V	0	33.45	33.45		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-50	XXX-UTESTA-005H_1A-50	XXX-UTESTA-005H_1A-50	FS-C-DRILL-IODP:SO-V	0	33.5	33.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-55	XXX-UTESTA-005H_1A-55	XXX-UTESTA-005H_1A-55	FS-C-DRILL-IODP:SO-V	0	33.55	33.55		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-60	XXX-UTESTA-005H_1A-60	XXX-UTESTA-005H_1A-60	FS-C-DRILL-IODP:SO-V	0	33.6	33.6		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-65	XXX-UTESTA-005H_1A-65	XXX-UTESTA-005H_1A-65	FS-C-DRILL-IODP:SO-V	0	33.65	33.65		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-70	XXX-UTESTA-005H_1A-70	XXX-UTESTA-005H_1A-70	FS-C-DRILL-IODP:SO-V	0	33.7	33.7		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-75	XXX-UTESTA-005H_1A-75	XXX-UTESTA-005H_1A-75	FS-C-DRILL-IODP:SO-V	0	33.75	33.75		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-80	XXX-UTESTA-005H_1A-80	XXX-UTESTA-005H_1A-80	FS-C-DRILL-IODP:SO-V	0	33.8	33.8		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-85	XXX-UTESTA-005H_1A-85	XXX-UTESTA-005H_1A-85	FS-C-DRILL-IODP:SO-V	0	33.85	33.85		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-90	XXX-UTESTA-005H_1A-90	XXX-UTESTA-005H_1A-90	FS-C-DRILL-IODP:SO-V	0	33.9	33.9		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-95	XXX-UTESTA-005H_1A-95	XXX-UTESTA-005H_1A-95	FS-C-DRILL-IODP:SO-V	0	33.95	33.95		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-100	XXX-UTESTA-005H_1A-100	XXX-UTESTA-005H_1A-100	FS-C-DRILL-IODP:SO-V	0	34	34		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-105	XXX-UTESTA-005H_1A-105	XXX-UTESTA-005H_1A-105	FS-C-DRILL-IODP:SO-V	0	34.05	34.05		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-110	XXX-UTESTA-005H_1A-110	XXX-UTESTA-005H_1A-110	FS-C-DRILL-IODP:SO-V	0	34.1	34.1		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-115	XXX-UTESTA-005H_1A-115	XXX-UTESTA-005H_1A-115	FS-C-DRILL-IODP:SO-V	0	34.15	34.15		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-120	XXX-UTESTA-005H_1A-120	XXX-UTESTA-005H_1A-120	FS-C-DRILL-IODP:SO-V	0	34.2	34.2		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-125	XXX-UTESTA-005H_1A-125	XXX-UTESTA-005H_1A-125	FS-C-DRILL-IODP:SO-V	0	34.25	34.25		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-130	XXX-UTESTA-005H_1A-130	XXX-UTESTA-005H_1A-130	FS-C-DRILL-IODP:SO-V	0	34.3	34.3		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-135	XXX-UTESTA-005H_1A-135	XXX-UTESTA-005H_1A-135	FS-C-DRILL-IODP:SO-V	0	34.35	34.35		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-140	XXX-UTESTA-005H_1A-140	XXX-UTESTA-005H_1A-140	FS-C-DRILL-IODP:SO-V	0	34.4	34.4		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-145	XXX-UTESTA-005H_1A-145	XXX-UTESTA-005H_1A-145	FS-C-DRILL-IODP:SO-V	0	34.45	34.45		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_1A-150	XXX-UTESTA-005H_1A-150	XXX-UTESTA-005H_1A-150	FS-C-DRILL-IODP:SO-V	0	34.5	34.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-0	XXX-UTESTA-005H_2A-0	XXX-UTESTA-005H_2A-0	FS-C-DRILL-IODP:SO-V	0	34.5	34.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-5	XXX-UTESTA-005H_2A-5	XXX-UTESTA-005H_2A-5	FS-C-DRILL-IODP:SO-V	0	34.55	34.55		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-10	XXX-UTESTA-005H_2A-10	XXX-UTESTA-005H_2A-10	FS-C-DRILL-IODP:SO-V	0	34.6	34.6		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-15	XXX-UTESTA-005H_2A-15	XXX-UTESTA-005H_2A-15	FS-C-DRILL-IODP:SO-V	0	34.65	34.65		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-20	XXX-UTESTA-005H_2A-20	XXX-UTESTA-005H_2A-20	FS-C-DRILL-IODP:SO-V	0	34.7	34.7		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-25	XXX-UTESTA-005H_2A-25	XXX-UTESTA-005H_2A-25	FS-C-DRILL-IODP:SO-V	0	34.75	34.75		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-30	XXX-UTESTA-005H_2A-30	XXX-UTESTA-005H_2A-30	FS-C-DRILL-IODP:SO-V	0	34.8	34.8		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-35	XXX-UTESTA-005H_2A-35	XXX-UTESTA-005H_2A-35	FS-C-DRILL-IODP:SO-V	0	34.85	34.85		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-40	XXX-UTESTA-005H_2A-40	XXX-UTESTA-005H_2A-40	FS-C-DRILL-IODP:SO-V	0	34.9	34.9		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-45	XXX-UTESTA-005H_2A-45	XXX-UTESTA-005H_2A-45	FS-C-DRILL-IODP:SO-V	0	34.95	34.95		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-50	XXX-UTESTA-005H_2A-50	XXX-UTESTA-005H_2A-50	FS-C-DRILL-IODP:SO-V	0	35	35		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-55	XXX-UTESTA-005H_2A-55	XXX-UTESTA-005H_2A-55	FS-C-DRILL-IODP:SO-V	0	35.05	35.05		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-60	XXX-UTESTA-005H_2A-60	XXX-UTESTA-005H_2A-60	FS-C-DRILL-IODP:SO-V	0	35.1	35.1		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-65	XXX-UTESTA-005H_2A-65	XXX-UTESTA-005H_2A-65	FS-C-DRILL-IODP:SO-V	0	35.15	35.15		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-70	XXX-UTESTA-005H_2A-70	XXX-UTESTA-005H_2A-70	FS-C-DRILL-IODP:SO-V	0	35.2	35.2		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-75	XXX-UTESTA-005H_2A-75	XXX-UTESTA-005H_2A-75	FS-C-DRILL-IODP:SO-V	0	35.25	35.25		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-80	XXX-UTESTA-005H_2A-80	XXX-UTESTA-005H_2A-80	FS-C-DRILL-IODP:SO-V	0	35.3	35.3		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-85	XXX-UTESTA-005H_2A-85	XXX-UTESTA-005H_2A-85	FS-C-DRILL-IODP:SO-V	0	35.35	35.35		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-90	XXX-UTESTA-005H_2A-90	XXX-UTESTA-005H_2A-90	FS-C-DRILL-IODP:SO-V	0	35.4	35.4		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-95	XXX-UTESTA-005H_2A-95	XXX-UTESTA-005H_2A-95	FS-C-DRILL-IODP:SO-V	0	35.45	35.45		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-100	XXX-UTESTA-005H_2A-100	XXX-UTESTA-005H_2A-100	FS-C-DRILL-IODP:SO-V	0	35.5	35.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-105	XXX-UTESTA-005H_2A-105	XXX-UTESTA-005H_2A-105	FS-C-DRILL-IODP:SO-V	0	35.55	35.55		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-110	XXX-UTESTA-005H_2A-110	XXX-UTESTA-005H_2A-110	FS-C-DRILL-IODP:SO-V	0	35.6	35.6		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-115	XXX-UTESTA-005H_2A-115	XXX-UTESTA-005H_2A-115	FS-C-DRILL-IODP:SO-V	0	35.65	35.65		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-120	XXX-UTESTA-005H_2A-120	XXX-UTESTA-005H_2A-120	FS-C-DRILL-IODP:SO-V	0	35.7	35.7		0	
