tab 	measurements
analysts	aniso_s	aniso_type	citations	contribution_id	derived_value	description	dir_csd	dir_dec	dir_inc	display_order	experiment	files	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	inversion_height	inversion_residuals	magn_b_111	magn_b_111_sigma	magn_b_x	magn_b_x_sigma	magn_b_xyz_sigma	magn_b_y	magn_b_y_sigma	magn_b_z	magn_b_z_sigma	magn_induction	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x	magn_x_sigma	magn_xyz_sigma	magn_y	magn_y_sigma	magn_z	magn_z_sigma	meas_duration	meas_field_ac	meas_field_ac_phi	meas_field_ac_theta	meas_field_dc	meas_field_dc_phi	meas_field_dc_theta	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	result_type	row_id	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_step	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.0054187911242603		0.9905452														0.0										240.6685		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-46	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:23:26.410-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.0052602952662721		0.9902499														0.0										245.6293		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-47	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:24:27.050-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.0050837023668639		0.990465														0.0										250.7595		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-48	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:25:27.630-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.004929624260355		0.9908085														0.0										255.596		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-49	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:26:26.010-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.0047763201183432		0.9900683														0.0										260.5959		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-50	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:27:26.210-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.0046257355029585		0.9906628														0.0										265.6985		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-51	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:28:27.620-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.0044925875739645		0.9903023														0.0										270.5843		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-52	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:29:25.790-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.0043551094674556		0.9903927														0.0										275.6356		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-53	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:30:25.650-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.00421654852071		0.9892463														0.0										280.6954		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-54	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:31:26.290-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.0040951875739645		0.9899986														0.0										285.6762		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-55	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:32:26.000-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.0039794751479289		0.989427														0.0										290.5484		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-56	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:33:25.210-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.0038628349112426		0.9897582														0.0										295.6194		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-57	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:34:26.230-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-FC-DC-9649					IRM-BigRed													0.0036693656804733		0.9898081														0.0										300.0287		goethite_Pfizer-YO-6087-1-LP-FC-DC-9649-0-58	LP-FC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T17:40:11.980-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0128768106508876		0.9924375														0.0										10.00767		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-0	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:36:21.330-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0118100710059172		0.9927822														0.0										15.64081		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-1	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:37:47.840-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0108000532544379		0.9929957														0.0										20.62647		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-2	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:38:47.980-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0099719349112426		0.9929104														0.0										25.64117		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-3	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:39:49.670-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0093341952662721		0.9927937														0.0										30.5778		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-4	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:40:49.310-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0087870946745562		0.9932603														0.0										35.52787		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-5	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:41:49.180-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0083448343195266		0.9932236														0.0										40.66689		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-6	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:42:51.300-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0080154142011834		0.9930873														0.0										45.60248		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-7	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:43:51.670-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0077476331360946		0.9924325														0.0										50.62681		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-8	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:44:52.520-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.007525224852071		0.9927045														0.0										55.75867		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-9	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:45:52.940-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0073471065088757		0.9928629														0.0										60.59882		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-10	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:46:51.600-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0071736331360946		0.9925117														0.0										65.56448		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-11	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:47:51.640-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.007013698224852		0.9928381														0.0										70.78148		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-12	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:48:52.990-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0068770887573964		0.9925724														0.0										75.5968		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-13	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:49:50.220-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0067400946745562		0.992691														0.0										80.51521		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-14	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:50:50.360-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0066039526627218		0.9927207														0.0										85.67856		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-15	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:51:51.390-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0064583609467455		0.9923761														0.0										90.54956		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-16	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:52:48.670-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.006276798816568		0.9923949														0.0										95.6568		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-17	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:53:50.900-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0060292307692307		0.9928136														0.0										102.0719		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-18	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:55:07.250-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0059045065088757		0.9926615														0.0										105.5987		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-19	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:55:49.820-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0057612757396449		0.992636														0.0										110.5989		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-20	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:56:49.520-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0056568615384615		0.9918347														0.0										115.7066		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-21	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:57:49.890-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0055840526627218		0.9921899														0.0										120.6374		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-22	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:58:49.200-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0055262307692307		0.9924424														0.0										125.6239		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-23	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T18:59:49.180-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0054778952662721		0.9917845														0.0										130.624		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-24	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:00:48.720-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0054231804733727		0.9913229														0.0										135.6458		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-25	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:01:48.150-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0053757213017751		0.9916564														0.0										140.6785		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-26	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:02:48.350-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0053251840236686		0.9919683														0.0										145.6731		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-27	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:03:48.490-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0052745656804733		0.9915802														0.0										150.6048		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-28	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:04:47.650-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0052265639053254		0.9914188														0.0										155.5829		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-29	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:05:47.410-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0051821544378698		0.9903363														0.0										160.6625		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-30	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:06:48.370-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0051292917159763		0.9917546														0.0										165.6147		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-31	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:07:47.250-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0050827112426035		0.9917775														0.0										170.5905		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-32	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:08:47.620-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0050409159763313		0.9909204														0.0										175.6734		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-33	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:09:47.540-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.004988623668639		0.991228														0.0										180.6264		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-34	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:10:47.300-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0049372958579881		0.9902519														0.0										185.5653		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-35	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:11:47.110-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0048880538461538		0.9902641														0.0										190.7456		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-36	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:12:48.410-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0048374680473372		0.9901776														0.0										195.7083		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-37	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:13:47.790-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0047872579881656		0.9902299														0.0										200.5531		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-38	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:14:45.840-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0047352124260355		0.9900506														0.0										205.7167		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-39	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:15:48.570-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0046850585798816		0.9914136														0.0										210.6451		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-40	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:16:46.730-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0046284177514792		0.9906403														0.0										215.6368		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-41	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:17:46.880-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0045799550295858		0.9910748														0.0										220.5553		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-42	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:18:45.870-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0045278071005917		0.9911677														0.0										225.5979		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-43	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:19:46.670-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0044735082840236		0.9899692														0.0										230.6075		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-44	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:20:46.700-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0044197426035503		0.9904438														0.0										235.6564		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-45	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:21:47.230-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.004371572781065		0.9901162														0.0										240.6129		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-46	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:22:47.040-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0043198426035503		0.9900524														0.0										245.6028		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-47	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:23:45.980-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0042636940828402		0.9904692														0.0										250.655		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-48	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:24:47.550-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0042063372781065		0.9905871														0.0										255.6593		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-49	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:25:47.360-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0041504041420118		0.989798														0.0										260.6496		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-50	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:26:46.960-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.00409034852071		0.9900754														0.0										265.7173		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-51	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:27:47.600-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0040399508875739		0.9908828														0.0										270.6036		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-52	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:28:46.590-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0039846905325443		0.9901653														0.0										275.649		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-53	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:29:47.110-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0039264928994082		0.9891048														0.0										280.713		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-54	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:30:47.090-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0038743520710059		0.9896773														0.0										285.6469		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-55	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:31:46.630-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0038185165680473		0.9901066														0.0										290.6394		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-56	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:32:46.120-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0037643751479289		0.9894146														0.0										295.643		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-57	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:33:46.150-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649					IRM-BigRed													0.0036580384615384		0.9891993														0.0										300.0287		goethite_Pfizer-YO-6087-1-LP-ZFC-DC-9649-1-58	LP-ZFC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:39:32.400-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0048723426035503		0.9888227														0.0										299.9233		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-0	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:47:47.110-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0049134337278106		0.9886837														0.0										294.2382		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-1	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:50:34.640-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0049575047337278		0.9879834														0.0										288.8648		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-2	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:51:21.710-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0049924887573964		0.9888619														0.0										283.8727		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-3	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:51:58.780-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0050301378698224		0.9885377														0.0										278.7063		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-4	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:52:35.470-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0050586319526627		0.9893911														0.0										273.949		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-5	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:53:10.570-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0050894656804733		0.9890032														0.0										269.1041		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-6	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:53:52.530-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051139639053254		0.9885264														0.0										264.1275		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-7	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:54:46.750-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051371165680473		0.9890159														0.0										259.3592		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-8	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:55:51.560-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051566260355029		0.9893277														0.0										254.4849		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-9	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:57:15.150-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051789467455621		0.9899718														0.0										249.5934		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-10	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T19:58:51.220-06:00																			
