tab 	magic_measurements
er_citation_names	er_sample_name	er_scientist_mail_names	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_flag	measurement_lab_field_dc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_dc_field	treatment_temp
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.205e-02	2.918e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.005e-02	1.900e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.810e-02	8.100e-07	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.605e-02	-3.225e-07	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.405e-02	-1.485e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-8.205e-02	-2.645e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-9.005e-02	-3.782e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-9.805e-02	-4.878e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-1.060e-01	-5.922e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-1.140e-01	-6.898e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-1.220e-01	-7.813e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-1.300e-01	-8.655e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-1.380e-01	-9.425e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-1.460e-01	-1.013e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-1.541e-01	-1.078e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-1.620e-01	-1.137e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-1.700e-01	-1.192e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-1.780e-01	-1.242e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-1.860e-01	-1.287e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-1.940e-01	-1.330e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.020e-01	-1.370e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.100e-01	-1.407e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.180e-01	-1.442e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.260e-01	-1.475e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.340e-01	-1.506e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.420e-01	-1.536e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.500e-01	-1.564e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.580e-01	-1.591e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.660e-01	-1.616e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.740e-01	-1.641e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.820e-01	-1.665e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.900e-01	-1.687e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.980e-01	-1.709e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.059e-01	-1.731e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.140e-01	-1.751e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.220e-01	-1.771e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.300e-01	-1.791e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.380e-01	-1.810e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.460e-01	-1.828e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.540e-01	-1.847e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.619e-01	-1.864e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.700e-01	-1.881e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.780e-01	-1.898e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.860e-01	-1.915e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.940e-01	-1.932e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.020e-01	-1.947e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.100e-01	-1.963e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.180e-01	-1.979e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.259e-01	-1.994e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.340e-01	-2.009e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.420e-01	-2.023e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.500e-01	-2.039e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.580e-01	-2.053e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.660e-01	-2.067e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.740e-01	-2.081e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.820e-01	-2.095e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.899e-01	-2.108e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.980e-01	-2.122e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.059e-01	-2.135e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.139e-01	-2.148e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.219e-01	-2.161e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.299e-01	-2.174e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.379e-01	-2.186e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.459e-01	-2.199e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.539e-01	-2.212e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.619e-01	-2.224e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.699e-01	-2.236e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.779e-01	-2.249e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.859e-01	-2.260e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.939e-01	-2.273e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.018e-01	-2.284e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.099e-01	-2.296e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.179e-01	-2.308e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.259e-01	-2.320e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.339e-01	-2.331e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.418e-01	-2.342e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.499e-01	-2.354e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.579e-01	-2.365e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.658e-01	-2.376e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.739e-01	-2.387e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.819e-01	-2.398e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.898e-01	-2.409e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.978e-01	-2.420e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.058e-01	-2.431e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.137e-01	-2.441e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.218e-01	-2.452e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.298e-01	-2.463e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.378e-01	-2.473e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.458e-01	-2.484e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.538e-01	-2.494e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.618e-01	-2.505e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.697e-01	-2.515e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.778e-01	-2.526e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.857e-01	-2.536e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.937e-01	-2.546e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.997e-01	-2.553e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.997e-01	-2.554e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.970e-01	-2.551e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.892e-01	-2.541e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.812e-01	-2.532e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.732e-01	-2.521e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.652e-01	-2.511e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.573e-01	-2.501e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.493e-01	-2.490e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.413e-01	-2.480e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.334e-01	-2.470e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.254e-01	-2.459e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.174e-01	-2.449e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.094e-01	-2.438e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-7.015e-01	-2.427e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.935e-01	-2.416e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.855e-01	-2.406e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.775e-01	-2.395e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.695e-01	-2.384e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.616e-01	-2.373e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.536e-01	-2.362e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.456e-01	-2.351e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.376e-01	-2.339e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.296e-01	-2.329e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.216e-01	-2.317e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.136e-01	-2.305e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-6.056e-01	-2.294e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.977e-01	-2.282e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.897e-01	-2.271e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.817e-01	-2.259e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.737e-01	-2.247e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.657e-01	-2.235e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.577e-01	-2.223e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.497e-01	-2.211e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.417e-01	-2.199e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.337e-01	-2.186e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.257e-01	-2.174e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.177e-01	-2.161e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.097e-01	-2.149e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-5.018e-01	-2.136e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.938e-01	-2.123e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.858e-01	-2.110e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.778e-01	-2.097e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.698e-01	-2.084e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.618e-01	-2.070e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.538e-01	-2.057e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.458e-01	-2.043e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.378e-01	-2.029e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.298e-01	-2.015e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.218e-01	-2.000e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.138e-01	-1.986e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-4.057e-01	-1.972e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.977e-01	-1.957e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.898e-01	-1.942e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.818e-01	-1.927e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.738e-01	-1.911e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.658e-01	-1.896e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.578e-01	-1.880e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.498e-01	-1.864e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.417e-01	-1.847e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.338e-01	-1.831e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.258e-01	-1.814e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.178e-01	-1.797e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.098e-01	-1.780e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-3.018e-01	-1.762e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.938e-01	-1.744e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.858e-01	-1.726e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.778e-01	-1.708e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.698e-01	-1.689e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-HYS	SIO-Maud	LP-HYS	g	-2.619e-01	-1.670e-05	1	u	273		273
