tab 	er_samples
cooling_rate_corr	cooling_rate_mcd	er_citation_names	er_location_name	er_sample_alternatives	er_sample_name	er_scientist_mail_names	er_site_name	magic_method_codes	participantlist	sample_azimuth	sample_bed_dip	sample_bed_dip_direction	sample_class	sample_cooling_rate	sample_declination_correction	sample_description	sample_dip	sample_height	sample_igsn	sample_lat	sample_lithology	sample_lon	sample_texture	sample_type
		This study			mc164l		mc164	:SO-NO					Not Specified							-77.51400	Not Specified	169.33000		Not Specified
		This study			mc165a		mc165	:SO-NO					Not Specified							-77.51300	Not Specified	169.33200		Not Specified
		This study			mc165b		mc165	:SO-NO					Not Specified							-77.51300	Not Specified	169.33200		Not Specified
		This study			mc165c		mc165	:SO-NO					Not Specified							-77.51300	Not Specified	169.33200		Not Specified
		This study			mc165d		mc165	:SO-NO					Not Specified							-77.51300	Not Specified	169.33200		Not Specified
		This study			mc165e		mc165	:SO-NO					Not Specified							-77.51300	Not Specified	169.33200		Not Specified
		This study			mc165f		mc165	:SO-NO					Not Specified							-77.51300	Not Specified	169.33200		Not Specified
		This study			mc165g		mc165	:SO-NO					Not Specified							-77.51300	Not Specified	169.33200		Not Specified
		This study			mc165h		mc165	:SO-NO					Not Specified							-77.51300	Not Specified	169.33200		Not Specified
		This study			mc165i		mc165	:SO-NO					Not Specified							-77.51300	Not Specified	169.33200		Not Specified
		This study			mc165j		mc165	:SO-NO					Not Specified							-77.51300	Not Specified	169.33200		Not Specified
		This study			mc166a		mc166	:SO-NO					Not Specified							-77.84900	Not Specified	166.67000		Not Specified
		This study			mc166b		mc166	:SO-NO					Not Specified							-77.84900	Not Specified	166.67000		Not Specified
		This study			mc166c		mc166	:SO-NO					Not Specified							-77.84900	Not Specified	166.67000		Not Specified
		This study			mc166d		mc166	:SO-NO					Not Specified							-77.84900	Not Specified	166.67000		Not Specified
		This study			mc166e		mc166	:SO-NO					Not Specified							-77.84900	Not Specified	166.67000		Not Specified
		This study			mc166f		mc166	:SO-NO					Not Specified							-77.84900	Not Specified	166.67000		Not Specified
		This study			mc166g		mc166	:SO-NO					Not Specified							-77.84900	Not Specified	166.67000		Not Specified
		This study			mc166h		mc166	:SO-NO					Not Specified							-77.84900	Not Specified	166.67000		Not Specified
		This study			mc166i		mc166	:SO-NO					Not Specified							-77.84900	Not Specified	166.67000		Not Specified
		This study			mc166j		mc166	:SO-NO					Not Specified							-77.84900	Not Specified	166.67000		Not Specified
		This study			mc166l		mc166	:SO-NO					Not Specified							-77.84900	Not Specified	166.67000		Not Specified
		This study			mc167a		mc167	:SO-NO					Not Specified							-77.48700	Not Specified	169.29400		Not Specified
		This study			mc167b		mc167	:SO-NO					Not Specified							-77.48700	Not Specified	169.29400		Not Specified
		This study			mc167c		mc167	:SO-NO					Not Specified							-77.48700	Not Specified	169.29400		Not Specified
		This study			mc167d		mc167	:SO-NO					Not Specified							-77.48700	Not Specified	169.29400		Not Specified
		This study			mc167e		mc167	:SO-NO					Not Specified							-77.48700	Not Specified	169.29400		Not Specified
		This study			mc167f		mc167	:SO-NO					Not Specified							-77.48700	Not Specified	169.29400		Not Specified
		This study			mc167g		mc167	:SO-NO					Not Specified							-77.48700	Not Specified	169.29400		Not Specified
		This study			mc167h		mc167	:SO-NO					Not Specified							-77.48700	Not Specified	169.29400		Not Specified
		This study			mc167i		mc167	:SO-NO					Not Specified							-77.48700	Not Specified	169.29400		Not Specified
		This study			mc167j		mc167	:SO-NO					Not Specified							-77.48700	Not Specified	169.29400		Not Specified
		This study			mc167k		mc167	:SO-NO					Not Specified							-77.48700	Not Specified	169.29400		Not Specified
		This study			mc168a		mc168	:SO-NO					Not Specified							-77.48800	Not Specified	169.29200		Not Specified
		This study			mc168b		mc168	:SO-NO					Not Specified							-77.48800	Not Specified	169.29200		Not Specified
		This study			mc168c		mc168	:SO-NO					Not Specified							-77.48800	Not Specified	169.29200		Not Specified
		This study			mc168d		mc168	:SO-NO					Not Specified							-77.48800	Not Specified	169.29200		Not Specified
		This study			mc168e		mc168	:SO-NO					Not Specified							-77.48800	Not Specified	169.29200		Not Specified
		This study			mc168f		mc168	:SO-NO					Not Specified							-77.48800	Not Specified	169.29200		Not Specified
		This study			mc168g		mc168	:SO-NO					Not Specified							-77.48800	Not Specified	169.29200		Not Specified
		This study			mc168h		mc168	:SO-NO					Not Specified							-77.48800	Not Specified	169.29200		Not Specified
		This study			mc168i		mc168	:SO-NO					Not Specified							-77.48800	Not Specified	169.29200		Not Specified
		This study			mc168j		mc168	:SO-NO					Not Specified							-77.48800	Not Specified	169.29200		Not Specified
		This study			mc168k		mc168	:SO-NO					Not Specified							-77.48800	Not Specified	169.29200		Not Specified
		This study			mc168l		mc168	:SO-NO					Not Specified							-77.48800	Not Specified	169.29200		Not Specified
		This study			mc169a		mc169	:SO-NO					Not Specified							-77.49100	Not Specified	169.28000		Not Specified
		This study			mc169b		mc169	:SO-NO					Not Specified							-77.49100	Not Specified	169.28000		Not Specified
		This study			mc169c		mc169	:SO-NO					Not Specified							-77.49100	Not Specified	169.28000		Not Specified
		This study			mc169d		mc169	:SO-NO					Not Specified							-77.49100	Not Specified	169.28000		Not Specified
		This study			mc169e		mc169	:SO-NO					Not Specified							-77.49100	Not Specified	169.28000		Not Specified
		This study			mc169f		mc169	:SO-NO					Not Specified							-77.49100	Not Specified	169.28000		Not Specified
		This study			mc169g		mc169	:SO-NO					Not Specified							-77.49100	Not Specified	169.28000		Not Specified
		This study			mc169h		mc169	:SO-NO					Not Specified							-77.49100	Not Specified	169.28000		Not Specified
		This study			mc169i		mc169	:SO-NO					Not Specified							-77.49100	Not Specified	169.28000		Not Specified
		This study			mc169j		mc169	:SO-NO					Not Specified							-77.49100	Not Specified	169.28000		Not Specified
		This study			mc16d		mc16	:SO-NO					Not Specified							-77.51000	Not Specified	169.38000		Not Specified
		This study			mc170a		mc170	:SO-NO					Not Specified							-77.85400	Not Specified	166.71400		Not Specified
		This study			mc170b		mc170	:SO-NO					Not Specified							-77.85400	Not Specified	166.71400		Not Specified
		This study			mc170c		mc170	:SO-NO					Not Specified							-77.85400	Not Specified	166.71400		Not Specified
		This study			mc170d		mc170	:SO-NO					Not Specified							-77.85400	Not Specified	166.71400		Not Specified
		This study			mc170e		mc170	:SO-NO					Not Specified							-77.85400	Not Specified	166.71400		Not Specified
		This study			mc170f		mc170	:SO-NO					Not Specified							-77.85400	Not Specified	166.71400		Not Specified
		This study			mc170g		mc170	:SO-NO					Not Specified							-77.85400	Not Specified	166.71400		Not Specified
		This study			mc170h		mc170	:SO-NO					Not Specified							-77.85400	Not Specified	166.71400		Not Specified
		This study			mc170i		mc170	:SO-NO					Not Specified							-77.85400	Not Specified	166.71400		Not Specified
		This study			mc170j		mc170	:SO-NO					Not Specified							-77.85400	Not Specified	166.71400		Not Specified
		This study			mc170k		mc170	:SO-NO					Not Specified							-77.85400	Not Specified	166.71400		Not Specified
		This study			mc19a		mc19	:SO-NO					Not Specified							-77.86000	Not Specified	165.23000		Not Specified
		This study			mc19b		mc19	:SO-NO					Not Specified							-77.86000	Not Specified	165.23000		Not Specified
		This study			mc19c		mc19	:SO-NO					Not Specified							-77.86000	Not Specified	165.23000		Not Specified
		This study			mc19d		mc19	:SO-NO					Not Specified							-77.86000	Not Specified	165.23000		Not Specified
		This study			mc19e		mc19	:SO-NO					Not Specified							-77.86000	Not Specified	165.23000		Not Specified
		This study			mc19f		mc19	:SO-NO					Not Specified							-77.86000	Not Specified	165.23000		Not Specified
		This study			mc19g		mc19	:SO-NO					Not Specified							-77.86000	Not Specified	165.23000		Not Specified
		This study			mc19h		mc19	:SO-NO					Not Specified							-77.86000	Not Specified	165.23000		Not Specified
		This study			mc200a		mc200	:SO-NO					Not Specified							-77.54995	Not Specified	166.16148		Not Specified
		This study			mc200b		mc200	:SO-NO					Not Specified							-77.54995	Not Specified	166.16148		Not Specified
		This study			mc200c		mc200	:SO-NO					Not Specified							-77.54995	Not Specified	166.16148		Not Specified
		This study			mc200d		mc200	:SO-NO					Not Specified							-77.54995	Not Specified	166.16148		Not Specified
		This study			mc200e		mc200	:SO-NO					Not Specified							-77.54995	Not Specified	166.16148		Not Specified
		This study			mc200f		mc200	:SO-NO					Not Specified							-77.54995	Not Specified	166.16148		Not Specified
		This study			mc200g		mc200	:SO-NO					Not Specified							-77.54995	Not Specified	166.16148		Not Specified
		This study			mc200h		mc200	:SO-NO					Not Specified							-77.54995	Not Specified	166.16148		Not Specified
		This study			mc200i		mc200	:SO-NO					Not Specified							-77.54995	Not Specified	166.16148		Not Specified
		This study			mc200j		mc200	:SO-NO					Not Specified							-77.54995	Not Specified	166.16148		Not Specified
		This study			mc200k		mc200	:SO-NO					Not Specified							-77.54995	Not Specified	166.16148		Not Specified
		This study			mc201a		mc201	:SO-NO					Not Specified							-77.56284	Not Specified	166.21958		Not Specified
		This study			mc201b		mc201	:SO-NO					Not Specified							-77.56284	Not Specified	166.21958		Not Specified
		This study			mc201c		mc201	:SO-NO					Not Specified							-77.56284	Not Specified	166.21958		Not Specified
		This study			mc201d		mc201	:SO-NO					Not Specified							-77.56284	Not Specified	166.21958		Not Specified
		This study			mc201e		mc201	:SO-NO					Not Specified							-77.56284	Not Specified	166.21958		Not Specified
		This study			mc201f		mc201	:SO-NO					Not Specified							-77.56284	Not Specified	166.21958		Not Specified
		This study			mc201g		mc201	:SO-NO					Not Specified							-77.56284	Not Specified	166.21958		Not Specified
		This study			mc201h		mc201	:SO-NO					Not Specified							-77.56284	Not Specified	166.21958		Not Specified
		This study			mc201i		mc201	:SO-NO					Not Specified							-77.56284	Not Specified	166.21958		Not Specified
		This study			mc201j		mc201	:SO-NO					Not Specified							-77.56284	Not Specified	166.21958		Not Specified
		This study			mc202a		mc202	:SO-NO					Not Specified							-77.65674	Not Specified	166.36424		Not Specified
		This study			mc202b		mc202	:SO-NO					Not Specified							-77.65674	Not Specified	166.36424		Not Specified
		This study			mc202c		mc202	:SO-NO					Not Specified							-77.65674	Not Specified	166.36424		Not Specified
		This study			mc202d		mc202	:SO-NO					Not Specified							-77.65674	Not Specified	166.36424		Not Specified
		This study			mc202e		mc202	:SO-NO					Not Specified							-77.65674	Not Specified	166.36424		Not Specified
		This study			mc202f		mc202	:SO-NO					Not Specified							-77.65674	Not Specified	166.36424		Not Specified
		This study			mc202g		mc202	:SO-NO					Not Specified							-77.65674	Not Specified	166.36424		Not Specified
		This study			mc202h		mc202	:SO-NO					Not Specified							-77.65674	Not Specified	166.36424		Not Specified
		This study			mc202i		mc202	:SO-NO					Not Specified							-77.65674	Not Specified	166.36424		Not Specified
		This study			mc202j		mc202	:SO-NO					Not Specified							-77.65674	Not Specified	166.36424		Not Specified
		This study			mc203a		mc203	:SO-NO					Not Specified							-77.58070	Not Specified	166.25055		Not Specified
		This study			mc203b		mc203	:SO-NO					Not Specified							-77.58070	Not Specified	166.25055		Not Specified
		This study			mc203c		mc203	:SO-NO					Not Specified							-77.58070	Not Specified	166.25055		Not Specified
		This study			mc203d		mc203	:SO-NO					Not Specified							-77.58070	Not Specified	166.25055		Not Specified
		This study			mc203e		mc203	:SO-NO					Not Specified							-77.58070	Not Specified	166.25055		Not Specified
		This study			mc203f		mc203	:SO-NO					Not Specified							-77.58070	Not Specified	166.25055		Not Specified
		This study			mc203g		mc203	:SO-NO					Not Specified							-77.58070	Not Specified	166.25055		Not Specified
		This study			mc203h		mc203	:SO-NO					Not Specified							-77.58070	Not Specified	166.25055		Not Specified
		This study			mc203i		mc203	:SO-NO					Not Specified							-77.58070	Not Specified	166.25055		Not Specified
		This study			mc203j		mc203	:SO-NO					Not Specified							-77.58070	Not Specified	166.25055		Not Specified
		This study			mc204a		mc204	:SO-NO					Not Specified							-77.64020	Not Specified	166.40836		Not Specified
		This study			mc204b		mc204	:SO-NO					Not Specified							-77.64020	Not Specified	166.40836		Not Specified
		This study			mc204c		mc204	:SO-NO					Not Specified							-77.64020	Not Specified	166.40836		Not Specified
		This study			mc204d		mc204	:SO-NO					Not Specified							-77.64020	Not Specified	166.40836		Not Specified
		This study			mc204e		mc204	:SO-NO					Not Specified							-77.64020	Not Specified	166.40836		Not Specified
		This study			mc204f		mc204	:SO-NO					Not Specified							-77.64020	Not Specified	166.40836		Not Specified
		This study			mc204g		mc204	:SO-NO					Not Specified							-77.64020	Not Specified	166.40836		Not Specified
		This study			mc204h		mc204	:SO-NO					Not Specified							-77.64020	Not Specified	166.40836		Not Specified
		This study			mc204i		mc204	:SO-NO					Not Specified							-77.64020	Not Specified	166.40836		Not Specified
		This study			mc204j		mc204	:SO-NO					Not Specified							-77.64020	Not Specified	166.40836		Not Specified
		This study			mc204k		mc204	:SO-NO					Not Specified							-77.64020	Not Specified	166.40836		Not Specified
		This study			mc204l		mc204	:SO-NO					Not Specified							-77.64020	Not Specified	166.40836		Not Specified
		This study			mc205a		mc205	:SO-NO					Not Specified							-77.65666	Not Specified	166.72515		Not Specified
		This study			mc205b		mc205	:SO-NO					Not Specified							-77.65666	Not Specified	166.72515		Not Specified
		This study			mc205c		mc205	:SO-NO					Not Specified							-77.65666	Not Specified	166.72515		Not Specified
		This study			mc205d		mc205	:SO-NO					Not Specified							-77.65666	Not Specified	166.72515		Not Specified
		This study			mc205e		mc205	:SO-NO					Not Specified							-77.65666	Not Specified	166.72515		Not Specified
		This study			mc205f		mc205	:SO-NO					Not Specified							-77.65666	Not Specified	166.72515		Not Specified
		This study			mc205g		mc205	:SO-NO					Not Specified							-77.65666	Not Specified	166.72515		Not Specified
		This study			mc205h		mc205	:SO-NO					Not Specified							-77.65666	Not Specified	166.72515		Not Specified
		This study			mc205i		mc205	:SO-NO					Not Specified							-77.65666	Not Specified	166.72515		Not Specified
		This study			mc205j		mc205	:SO-NO					Not Specified							-77.65666	Not Specified	166.72515		Not Specified
		This study			mc205k		mc205	:SO-NO					Not Specified							-77.65666	Not Specified	166.72515		Not Specified
		This study			mc206a		mc206	:SO-NO					Not Specified							-77.66665	Not Specified	166.78033		Not Specified
		This study			mc206b		mc206	:SO-NO					Not Specified							-77.66665	Not Specified	166.78033		Not Specified
		This study			mc206c		mc206	:SO-NO					Not Specified							-77.66665	Not Specified	166.78033		Not Specified
		This study			mc206d		mc206	:SO-NO					Not Specified							-77.66665	Not Specified	166.78033		Not Specified
		This study			mc206e		mc206	:SO-NO					Not Specified							-77.66665	Not Specified	166.78033		Not Specified
		This study			mc206f		mc206	:SO-NO					Not Specified							-77.66665	Not Specified	166.78033		Not Specified
		This study			mc206g		mc206	:SO-NO					Not Specified							-77.66665	Not Specified	166.78033		Not Specified
		This study			mc206h		mc206	:SO-NO					Not Specified							-77.66665	Not Specified	166.78033		Not Specified
		This study			mc206i		mc206	:SO-NO					Not Specified							-77.66665	Not Specified	166.78033		Not Specified
		This study			mc206j		mc206	:SO-NO					Not Specified							-77.66665	Not Specified	166.78033		Not Specified
		This study			mc206k		mc206	:SO-NO					Not Specified							-77.66665	Not Specified	166.78033		Not Specified
		This study			mc207a		mc207	:SO-NO					Not Specified							-77.67871	Not Specified	166.51730		Not Specified
		This study			mc207b		mc207	:SO-NO					Not Specified							-77.67871	Not Specified	166.51730		Not Specified
		This study			mc207c		mc207	:SO-NO					Not Specified							-77.67871	Not Specified	166.51730		Not Specified
		This study			mc207d		mc207	:SO-NO					Not Specified							-77.67871	Not Specified	166.51730		Not Specified
		This study			mc207e		mc207	:SO-NO					Not Specified							-77.67871	Not Specified	166.51730		Not Specified
		This study			mc207f		mc207	:SO-NO					Not Specified							-77.67871	Not Specified	166.51730		Not Specified
		This study			mc207g		mc207	:SO-NO					Not Specified							-77.67871	Not Specified	166.51730		Not Specified
		This study			mc207h		mc207	:SO-NO					Not Specified							-77.67871	Not Specified	166.51730		Not Specified
		This study			mc207i		mc207	:SO-NO					Not Specified							-77.67871	Not Specified	166.51730		Not Specified
		This study			mc207j		mc207	:SO-NO					Not Specified							-77.67871	Not Specified	166.51730		Not Specified
		This study			mc207k		mc207	:SO-NO					Not Specified							-77.67871	Not Specified	166.51730		Not Specified
		This study			mc208a		mc208	:SO-NO					Not Specified							-77.66786	Not Specified	166.53186		Not Specified
		This study			mc208b		mc208	:SO-NO					Not Specified							-77.66786	Not Specified	166.53186		Not Specified
		This study			mc208c		mc208	:SO-NO					Not Specified							-77.66786	Not Specified	166.53186		Not Specified
		This study			mc208d		mc208	:SO-NO					Not Specified							-77.66786	Not Specified	166.53186		Not Specified
		This study			mc208e		mc208	:SO-NO					Not Specified							-77.66786	Not Specified	166.53186		Not Specified
		This study			mc208f		mc208	:SO-NO					Not Specified							-77.66786	Not Specified	166.53186		Not Specified
		This study			mc208g		mc208	:SO-NO					Not Specified							-77.66786	Not Specified	166.53186		Not Specified
		This study			mc208h		mc208	:SO-NO					Not Specified							-77.66786	Not Specified	166.53186		Not Specified
		This study			mc208i		mc208	:SO-NO					Not Specified							-77.66786	Not Specified	166.53186		Not Specified
		This study			mc208j		mc208	:SO-NO					Not Specified							-77.66786	Not Specified	166.53186		Not Specified
		This study			mc209a		mc209	:SO-NO					Not Specified							-77.68544	Not Specified	166.36812		Not Specified
		This study			mc209b		mc209	:SO-NO					Not Specified							-77.68544	Not Specified	166.36812		Not Specified
		This study			mc209c		mc209	:SO-NO					Not Specified							-77.68544	Not Specified	166.36812		Not Specified
		This study			mc209d		mc209	:SO-NO					Not Specified							-77.68544	Not Specified	166.36812		Not Specified
		This study			mc209e		mc209	:SO-NO					Not Specified							-77.68544	Not Specified	166.36812		Not Specified
		This study			mc209f		mc209	:SO-NO					Not Specified							-77.68544	Not Specified	166.36812		Not Specified
		This study			mc209g		mc209	:SO-NO					Not Specified							-77.68544	Not Specified	166.36812		Not Specified
		This study			mc209h		mc209	:SO-NO					Not Specified							-77.68544	Not Specified	166.36812		Not Specified
		This study			mc209i		mc209	:SO-NO					Not Specified							-77.68544	Not Specified	166.36812		Not Specified
		This study			mc209j		mc209	:SO-NO					Not Specified							-77.68544	Not Specified	166.36812		Not Specified
		This study			mc20a		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02000		Not Specified
		This study			mc20b		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02000		Not Specified
		This study			mc20c		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02000		Not Specified
		This study			mc20d		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02000		Not Specified
		This study			mc20e		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02000		Not Specified
		This study			mc20f		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02000		Not Specified
		This study			mc20g		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02000		Not Specified
		This study			mc20h		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02000		Not Specified
		This study			mc210a		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.37430		Not Specified
		This study			mc210b		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.37430		Not Specified
		This study			mc210c		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.37430		Not Specified
		This study			mc210d		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.37430		Not Specified
		This study			mc210e		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.37430		Not Specified
		This study			mc210f		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.37430		Not Specified
		This study			mc210g		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.37430		Not Specified
		This study			mc210h		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.37430		Not Specified
		This study			mc210i		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.37430		Not Specified
		This study			mc210j		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.37430		Not Specified
		This study			mc211a		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.33970		Not Specified
		This study			mc211b		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.33970		Not Specified
		This study			mc211c		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.33970		Not Specified
		This study			mc211d		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.33970		Not Specified
		This study			mc211e		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.33970		Not Specified
		This study			mc211f		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.33970		Not Specified
		This study			mc211g		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.33970		Not Specified
		This study			mc211h		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.33970		Not Specified
		This study			mc211i		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.33970		Not Specified
		This study			mc211j		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.33970		Not Specified
		This study			mc212a		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study			mc212b		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study			mc212c		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study			mc212d		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study			mc212e		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study			mc212f		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study			mc212g		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study			mc212h		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study			mc212i		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study			mc212j		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study			mc212k		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study			mc212l		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study			mc213a		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study			mc213b		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study			mc213c		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study			mc213d		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study			mc213e		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study			mc213f		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study			mc213g		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study			mc213h		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study			mc213i		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study			mc213j		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study			mc213k		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study			mc214a		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.42940		Not Specified
		This study			mc214b		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.42940		Not Specified
		This study			mc214c		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.42940		Not Specified
		This study			mc214d		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.42940		Not Specified
		This study			mc214e		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.42940		Not Specified
		This study			mc214f		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.42940		Not Specified
		This study			mc214g		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.42940		Not Specified
		This study			mc214h		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.42940		Not Specified
		This study			mc214i		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.42940		Not Specified
		This study			mc214j		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.42940		Not Specified
		This study			mc215a		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study			mc215b		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study			mc215c		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study			mc215d		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study			mc215e		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study			mc215f		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study			mc215g		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study			mc215h		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study			mc215i		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study			mc215j		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study			mc216a		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study			mc216b		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study			mc216c		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study			mc216d		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study			mc216e		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study			mc216f		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study			mc216g		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study			mc216h		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study			mc216i		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study			mc216j		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study			mc217a		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study			mc217b		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study			mc217c		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study			mc217d		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study			mc217e		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study			mc217f		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study			mc217g		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study			mc217h		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study			mc217i		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study			mc217j		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study			mc217k		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study			mc218a		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study			mc218b		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study			mc218c		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study			mc218d		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study			mc218e		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study			mc218f		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study			mc218g		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study			mc218h		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
