tab     ages
age	age_unit	citations	description	location	method_codes	sample	site
4.10	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_6A-1.3	318-U1361A-010H_6A-1.3
4.11	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_6A-1.35	318-U1361A-010H_6A-1.35
4.11	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_6A-1.4	318-U1361A-010H_6A-1.4
4.11	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_6A-1.45	318-U1361A-010H_6A-1.45
4.11	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.1	318-U1361A-010H_7A-0.1
4.12	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.15	318-U1361A-010H_7A-0.15
4.12	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.2	318-U1361A-010H_7A-0.2
4.12	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.25	318-U1361A-010H_7A-0.25
4.12	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.3	318-U1361A-010H_7A-0.3
4.12	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.35	318-U1361A-010H_7A-0.35
4.13	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.4	318-U1361A-010H_7A-0.4
4.13	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.45	318-U1361A-010H_7A-0.45
4.13	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.5	318-U1361A-010H_7A-0.5
4.13	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.55	318-U1361A-010H_7A-0.55
4.13	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.6	318-U1361A-010H_7A-0.6
4.14	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.65	318-U1361A-010H_7A-0.65
4.14	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-010H_7A-0.7	318-U1361A-010H_7A-0.7
4.16	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H-1-W-75	318-U1361A-011H-1-W-75
4.16	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a
4.22	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H-2-W-95	318-U1361A-011H-2-W-95
4.22	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a
4.27	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H-3-W-82	318-U1361A-011H-3-W-82
4.27	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H-3-W-82a	318-U1361A-011H-3-W-82a
4.33	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H-4-W-99	318-U1361A-011H-4-W-99
4.33	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H-4-W-99a	318-U1361A-011H-4-W-99a
4.39	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H-5-W-92	318-U1361A-011H-5-W-92
4.39	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H-5-W-92a	318-U1361A-011H-5-W-92a
4.44	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H-6-W-77	318-U1361A-011H-6-W-77
4.44	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H-6-W-77a	318-U1361A-011H-6-W-77a
4.13	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.1	318-U1361A-011H_1A-0.1
4.14	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.15	318-U1361A-011H_1A-0.15
4.14	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.2	318-U1361A-011H_1A-0.2
4.14	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.25	318-U1361A-011H_1A-0.25
4.14	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.3	318-U1361A-011H_1A-0.3
4.14	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.35	318-U1361A-011H_1A-0.35
4.14	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.4	318-U1361A-011H_1A-0.4
4.15	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.45	318-U1361A-011H_1A-0.45
4.15	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.5	318-U1361A-011H_1A-0.5
4.15	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.55	318-U1361A-011H_1A-0.55
4.15	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.6	318-U1361A-011H_1A-0.6
4.15	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.65	318-U1361A-011H_1A-0.65
4.16	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.7	318-U1361A-011H_1A-0.7
4.16	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.75	318-U1361A-011H_1A-0.75
4.16	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.8	318-U1361A-011H_1A-0.8
4.16	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.85	318-U1361A-011H_1A-0.85
4.16	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.9	318-U1361A-011H_1A-0.9
4.17	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-0.95	318-U1361A-011H_1A-0.95
4.17	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-1	318-U1361A-011H_1A-1
4.17	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-1.05	318-U1361A-011H_1A-1.05
4.17	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-1.1	318-U1361A-011H_1A-1.1
4.17	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-1.15	318-U1361A-011H_1A-1.15
4.17	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-1.2	318-U1361A-011H_1A-1.2
4.18	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-1.25	318-U1361A-011H_1A-1.25
4.18	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-1.3	318-U1361A-011H_1A-1.3
4.18	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-1.35	318-U1361A-011H_1A-1.35
4.18	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-1.4	318-U1361A-011H_1A-1.4
4.18	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_1A-1.45	318-U1361A-011H_1A-1.45
4.19	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.1	318-U1361A-011H_2A-0.1
4.19	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.15	318-U1361A-011H_2A-0.15
4.19	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.2	318-U1361A-011H_2A-0.2
4.19	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.25	318-U1361A-011H_2A-0.25
4.20	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.3	318-U1361A-011H_2A-0.3
4.20	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.35	318-U1361A-011H_2A-0.35
4.20	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.4	318-U1361A-011H_2A-0.4
4.20	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.45	318-U1361A-011H_2A-0.45
4.20	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.5	318-U1361A-011H_2A-0.5
4.21	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.55	318-U1361A-011H_2A-0.55
4.21	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.6	318-U1361A-011H_2A-0.6
4.21	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.65	318-U1361A-011H_2A-0.65
4.21	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.7	318-U1361A-011H_2A-0.7
4.21	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.75	318-U1361A-011H_2A-0.75
4.22	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.8	318-U1361A-011H_2A-0.8
4.22	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.85	318-U1361A-011H_2A-0.85
4.22	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.9	318-U1361A-011H_2A-0.9
4.22	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-0.95	318-U1361A-011H_2A-0.95
4.22	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-1	318-U1361A-011H_2A-1
4.22	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-1.05	318-U1361A-011H_2A-1.05
4.23	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-1.1	318-U1361A-011H_2A-1.1
4.23	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-1.15	318-U1361A-011H_2A-1.15
4.23	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-1.2	318-U1361A-011H_2A-1.2
4.23	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-1.25	318-U1361A-011H_2A-1.25
4.23	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-1.3	318-U1361A-011H_2A-1.3
4.24	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-1.35	318-U1361A-011H_2A-1.35
4.24	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-1.4	318-U1361A-011H_2A-1.4
4.24	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_2A-1.45	318-U1361A-011H_2A-1.45
4.25	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.1	318-U1361A-011H_3A-0.1
4.25	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.15	318-U1361A-011H_3A-0.15
4.25	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.2	318-U1361A-011H_3A-0.2
4.25	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.25	318-U1361A-011H_3A-0.25
4.25	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.3	318-U1361A-011H_3A-0.3
4.25	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.35	318-U1361A-011H_3A-0.35
4.26	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.4	318-U1361A-011H_3A-0.4
4.26	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.45	318-U1361A-011H_3A-0.45
4.26	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.5	318-U1361A-011H_3A-0.5
4.26	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.55	318-U1361A-011H_3A-0.55
4.26	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.6	318-U1361A-011H_3A-0.6
4.27	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.65	318-U1361A-011H_3A-0.65
4.27	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.7	318-U1361A-011H_3A-0.7
4.27	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.75	318-U1361A-011H_3A-0.75
4.27	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.8	318-U1361A-011H_3A-0.8
4.27	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.85	318-U1361A-011H_3A-0.85
4.27	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.9	318-U1361A-011H_3A-0.9
4.28	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-0.95	318-U1361A-011H_3A-0.95
4.28	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-1	318-U1361A-011H_3A-1
4.28	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-1.05	318-U1361A-011H_3A-1.05
4.28	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-1.1	318-U1361A-011H_3A-1.1
4.28	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-1.15	318-U1361A-011H_3A-1.15
4.29	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-1.2	318-U1361A-011H_3A-1.2
4.29	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-1.25	318-U1361A-011H_3A-1.25
4.29	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-1.3	318-U1361A-011H_3A-1.3
4.29	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-1.35	318-U1361A-011H_3A-1.35
4.29	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-1.4	318-U1361A-011H_3A-1.4
4.30	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_3A-1.45	318-U1361A-011H_3A-1.45
4.30	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.1	318-U1361A-011H_4A-0.1
4.30	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.15	318-U1361A-011H_4A-0.15
4.30	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.2	318-U1361A-011H_4A-0.2
4.31	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.25	318-U1361A-011H_4A-0.25
4.31	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.3	318-U1361A-011H_4A-0.3
4.31	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.35	318-U1361A-011H_4A-0.35
4.31	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.4	318-U1361A-011H_4A-0.4
4.31	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.45	318-U1361A-011H_4A-0.45
4.32	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.5	318-U1361A-011H_4A-0.5
4.32	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.55	318-U1361A-011H_4A-0.55
4.32	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.6	318-U1361A-011H_4A-0.6
4.32	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.65	318-U1361A-011H_4A-0.65
4.32	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.7	318-U1361A-011H_4A-0.7
4.32	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.75	318-U1361A-011H_4A-0.75
4.33	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.8	318-U1361A-011H_4A-0.8
4.33	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-011H_4A-0.85	318-U1361A-011H_4A-0.85
