tab	er_samples
er_citation_names	er_sample_name	er_site_name	er_location_name	sample_class	sample_lithology	sample_type	sample_lat	sample_lon	er_expedition_name	sample_core_depth	sample_azimuth	sample_dip	sample_date	magic_method_codes	sample_composite_depth	er_sample_alternatives
This study	318-U1361A-009H_6A-1.45	318-U1361A-009H_6A-1.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	84.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	84.45	nan
This study	318-U1361A-009H_7A-0.1	318-U1361A-009H_7A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	84.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	84.6	nan
This study	318-U1361A-009H_7A-0.15	318-U1361A-009H_7A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	84.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	84.65	nan
This study	318-U1361A-009H_7A-0.2	318-U1361A-009H_7A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	84.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	84.7	nan
This study	318-U1361A-009H_7A-0.25	318-U1361A-009H_7A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	84.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	84.75	nan
This study	318-U1361A-009H_7A-0.3	318-U1361A-009H_7A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	84.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	84.8	nan
This study	318-U1361A-009H_7A-0.35	318-U1361A-009H_7A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	84.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	84.85	nan
This study	318-U1361A-009H_7A-0.4	318-U1361A-009H_7A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	84.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	84.9	nan
This study	318-U1361A-009H_7A-0.45	318-U1361A-009H_7A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	84.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	84.95	nan
This study	318-U1361A-009H_7A-0.5	318-U1361A-009H_7A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85	nan
This study	318-U1361A-009H_7A-0.55	318-U1361A-009H_7A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.05	nan
This study	318-U1361A-009H_7A-0.6	318-U1361A-009H_7A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.1	nan
This study	318-U1361A-010H-1-W-86	318-U1361A-010H-1-W-86	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.86	0	0	2010:02:26:20:17:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.86	CUBE2213711
This study	318-U1361A-010H-1-W-86a	318-U1361A-010H-1-W-86a	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.86	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.86	nan
This study	318-U1361A-010H-2-W-88	318-U1361A-010H-2-W-88	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.38	0	0	2010:02:26:20:17:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.38	CUBE2213721
This study	318-U1361A-010H-2-W-88a	318-U1361A-010H-2-W-88a	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.38	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.38	nan
This study	318-U1361A-010H-3-W-51	318-U1361A-010H-3-W-51	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.51	0	0	2010:02:26:20:17:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.51	CUBE2213731
This study	318-U1361A-010H-3-W-51a	318-U1361A-010H-3-W-51a	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.51	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.51	nan
This study	318-U1361A-010H-4-W-81	318-U1361A-010H-4-W-81	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	90.31	0	0	2010:02:26:20:17:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	90.31	CUBE2213741
This study	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	90.31	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	90.31	nan
This study	318-U1361A-010H-5-W-58	318-U1361A-010H-5-W-58	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	91.58	0	0	2010:02:26:20:18:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	91.58	CUBE2213751
This study	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	91.58	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	91.58	nan
This study	318-U1361A-010H-6-W-16	318-U1361A-010H-6-W-16	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	92.66	0	0	2010:02:26:20:18:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	92.66	CUBE2213761
This study	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	92.66	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	92.66	nan
This study	318-U1361A-010H-7-W-17	318-U1361A-010H-7-W-17	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	94.17	0	0	2010:02:26:20:18:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	94.17	CUBE2213771
This study	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	94.17	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	94.17	nan
This study	318-U1361A-010H_1A-0.5	318-U1361A-010H_1A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.5	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.5	nan
This study	318-U1361A-010H_1A-0.55	318-U1361A-010H_1A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.55	nan
This study	318-U1361A-010H_1A-0.6	318-U1361A-010H_1A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.6	nan
This study	318-U1361A-010H_1A-0.65	318-U1361A-010H_1A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.65	nan
This study	318-U1361A-010H_1A-0.7	318-U1361A-010H_1A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.7	nan
This study	318-U1361A-010H_1A-0.75	318-U1361A-010H_1A-0.75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.75	nan
This study	318-U1361A-010H_1A-0.8	318-U1361A-010H_1A-0.8	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.8	nan
This study	318-U1361A-010H_1A-0.85	318-U1361A-010H_1A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.85	nan
This study	318-U1361A-010H_1A-0.9	318-U1361A-010H_1A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.9	nan
This study	318-U1361A-010H_1A-0.95	318-U1361A-010H_1A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	85.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	85.95	nan
This study	318-U1361A-010H_1A-1	318-U1361A-010H_1A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86	nan
This study	318-U1361A-010H_1A-1.05	318-U1361A-010H_1A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.05	nan
This study	318-U1361A-010H_1A-1.1	318-U1361A-010H_1A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.1	nan
This study	318-U1361A-010H_1A-1.15	318-U1361A-010H_1A-1.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.15	nan
This study	318-U1361A-010H_1A-1.2	318-U1361A-010H_1A-1.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.2	nan
This study	318-U1361A-010H_1A-1.25	318-U1361A-010H_1A-1.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.25	nan
This study	318-U1361A-010H_1A-1.3	318-U1361A-010H_1A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.3	nan
This study	318-U1361A-010H_1A-1.35	318-U1361A-010H_1A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.35	nan
This study	318-U1361A-010H_1A-1.4	318-U1361A-010H_1A-1.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.4	nan
This study	318-U1361A-010H_1A-1.45	318-U1361A-010H_1A-1.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.45	nan
This study	318-U1361A-010H_2A-0.1	318-U1361A-010H_2A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.6	nan
This study	318-U1361A-010H_2A-0.15	318-U1361A-010H_2A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.65	nan
This study	318-U1361A-010H_2A-0.2	318-U1361A-010H_2A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.7	nan
This study	318-U1361A-010H_2A-0.25	318-U1361A-010H_2A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.75	nan
This study	318-U1361A-010H_2A-0.3	318-U1361A-010H_2A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.8	nan
This study	318-U1361A-010H_2A-0.35	318-U1361A-010H_2A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.85	nan
This study	318-U1361A-010H_2A-0.4	318-U1361A-010H_2A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.9	nan
This study	318-U1361A-010H_2A-0.45	318-U1361A-010H_2A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	86.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	86.95	nan
This study	318-U1361A-010H_2A-0.5	318-U1361A-010H_2A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87	nan
This study	318-U1361A-010H_2A-0.55	318-U1361A-010H_2A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.05	nan
This study	318-U1361A-010H_2A-0.6	318-U1361A-010H_2A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.1	nan
This study	318-U1361A-010H_2A-0.65	318-U1361A-010H_2A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.15	nan
This study	318-U1361A-010H_2A-0.7	318-U1361A-010H_2A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.2	nan
This study	318-U1361A-010H_2A-0.75	318-U1361A-010H_2A-0.75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.25	nan
This study	318-U1361A-010H_2A-0.8	318-U1361A-010H_2A-0.8	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.3	nan
This study	318-U1361A-010H_2A-0.85	318-U1361A-010H_2A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.35	nan
This study	318-U1361A-010H_2A-0.9	318-U1361A-010H_2A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.4	nan
This study	318-U1361A-010H_2A-0.95	318-U1361A-010H_2A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.45	nan
This study	318-U1361A-010H_2A-1	318-U1361A-010H_2A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.5	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.5	nan
This study	318-U1361A-010H_2A-1.05	318-U1361A-010H_2A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.55	nan
This study	318-U1361A-010H_2A-1.1	318-U1361A-010H_2A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.6	nan
This study	318-U1361A-010H_2A-1.15	318-U1361A-010H_2A-1.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.65	nan
This study	318-U1361A-010H_2A-1.2	318-U1361A-010H_2A-1.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.7	nan
This study	318-U1361A-010H_2A-1.25	318-U1361A-010H_2A-1.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.75	nan
This study	318-U1361A-010H_2A-1.3	318-U1361A-010H_2A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.8	nan
This study	318-U1361A-010H_2A-1.35	318-U1361A-010H_2A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.85	nan
This study	318-U1361A-010H_2A-1.4	318-U1361A-010H_2A-1.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.9	nan
This study	318-U1361A-010H_2A-1.45	318-U1361A-010H_2A-1.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	87.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	87.95	nan
This study	318-U1361A-010H_3A-0.1	318-U1361A-010H_3A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.1	nan
This study	318-U1361A-010H_3A-0.15	318-U1361A-010H_3A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.15	nan
This study	318-U1361A-010H_3A-0.2	318-U1361A-010H_3A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.2	nan
This study	318-U1361A-010H_3A-0.25	318-U1361A-010H_3A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.25	nan
This study	318-U1361A-010H_3A-0.3	318-U1361A-010H_3A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.3	nan
This study	318-U1361A-010H_3A-0.35	318-U1361A-010H_3A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.35	nan
This study	318-U1361A-010H_3A-0.4	318-U1361A-010H_3A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.4	nan
This study	318-U1361A-010H_3A-0.45	318-U1361A-010H_3A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.45	nan
This study	318-U1361A-010H_3A-0.5	318-U1361A-010H_3A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.5	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.5	nan
This study	318-U1361A-010H_3A-0.55	318-U1361A-010H_3A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.55	nan
This study	318-U1361A-010H_3A-0.6	318-U1361A-010H_3A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.6	nan
This study	318-U1361A-010H_3A-0.65	318-U1361A-010H_3A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.65	nan
This study	318-U1361A-010H_3A-0.7	318-U1361A-010H_3A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.7	nan
This study	318-U1361A-010H_3A-0.75	318-U1361A-010H_3A-0.75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.75	nan
This study	318-U1361A-010H_3A-0.8	318-U1361A-010H_3A-0.8	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.8	nan
This study	318-U1361A-010H_3A-0.85	318-U1361A-010H_3A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.85	nan
This study	318-U1361A-010H_3A-0.9	318-U1361A-010H_3A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.9	nan
This study	318-U1361A-010H_3A-0.95	318-U1361A-010H_3A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	88.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	88.95	nan
This study	318-U1361A-010H_3A-1	318-U1361A-010H_3A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89	nan
This study	318-U1361A-010H_3A-1.05	318-U1361A-010H_3A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.05	nan
This study	318-U1361A-010H_3A-1.1	318-U1361A-010H_3A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.1	nan
This study	318-U1361A-010H_3A-1.15	318-U1361A-010H_3A-1.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.15	nan
This study	318-U1361A-010H_3A-1.2	318-U1361A-010H_3A-1.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.2	nan
This study	318-U1361A-010H_3A-1.25	318-U1361A-010H_3A-1.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.25	nan
This study	318-U1361A-010H_3A-1.3	318-U1361A-010H_3A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.3	nan
This study	318-U1361A-010H_3A-1.35	318-U1361A-010H_3A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.35	nan
This study	318-U1361A-010H_3A-1.4	318-U1361A-010H_3A-1.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.4	nan
This study	318-U1361A-010H_3A-1.45	318-U1361A-010H_3A-1.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.45	nan
This study	318-U1361A-010H_4A-0.1	318-U1361A-010H_4A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.6	nan
This study	318-U1361A-010H_4A-0.15	318-U1361A-010H_4A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.65	nan
This study	318-U1361A-010H_4A-0.2	318-U1361A-010H_4A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.7	nan
This study	318-U1361A-010H_4A-0.25	318-U1361A-010H_4A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	89.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	89.75	nan
