Sample ID	Meas. type	Treatment Type	AF X	AF Y	AF Z	Temp C	Declination: Unrotated	Inclination: Unrotated	Declination: Sample Rotated	Inclination: Sample Rotated	Declination: Formation Rotated	Inclination: Formation Rotated	Intensity	MS corr	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	X mean	Y mean	Z mean	X corr	Y corr	Z corr	X drift	Y drift	Z drift	Depth	IRM Gauss	ARM Gauss	ARM axis	Area
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	55.98	76.61	55.98	76.61	55.98	76.61	6.9365E-7	NA	0.00	90.00	0.00	0.00	1.4185E-6	2.5130E-6	1.7003E-5	1.6640E-6	2.3453E-6	1.6951E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.28	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	45.27	74.88	45.27	74.88	45.27	74.88	6.9161E-7	NA	0.00	90.00	0.00	0.00	2.1049E-6	2.4247E-6	1.6822E-5	2.3508E-6	2.2581E-6	1.6772E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.29	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	36.10	72.82	36.10	72.82	36.10	72.82	6.8318E-7	NA	0.00	90.00	0.00	0.00	2.7710E-6	2.2602E-6	1.6445E-5	3.0182E-6	2.0940E-6	1.6396E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.30	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	27.60	70.23	27.60	70.23	27.60	70.23	6.7885E-7	NA	0.00	90.00	0.00	0.00	3.5190E-6	2.0409E-6	1.6096E-5	3.7672E-6	1.8743E-6	1.6047E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.31	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	22.40	67.95	22.40	67.95	22.40	67.95	6.8793E-7	NA	0.00	90.00	0.00	0.00	4.1721E-6	1.9018E-6	1.6064E-5	4.4200E-6	1.7334E-6	1.6017E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.32	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	21.72	67.42	21.72	67.42	21.72	67.42	7.0478E-7	NA	0.00	90.00	0.00	0.00	4.4067E-6	1.9338E-6	1.6395E-5	4.6536E-6	1.7640E-6	1.6347E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.33	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	25.21	68.78	25.21	68.78	25.21	68.78	7.2337E-7	NA	0.00	90.00	0.00	0.00	4.1385E-6	2.1360E-6	1.6988E-5	4.3846E-6	1.9641E-6	1.6939E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.34	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	31.90	70.90	31.90	70.90	31.90	70.90	7.4094E-7	NA	0.00	90.00	0.00	0.00	3.5666E-6	2.4311E-6	1.7638E-5	3.8100E-6	2.2563E-6	1.7588E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.35	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	41.96	72.59	41.96	72.59	41.96	72.59	7.6192E-7	NA	0.00	90.00	0.00	0.00	2.8975E-6	2.8640E-6	1.8310E-5	3.1392E-6	2.6857E-6	1.8262E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.36	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	57.18	72.54	57.18	72.54	57.18	72.54	7.9192E-7	NA	0.00	90.00	0.00	0.00	2.1430E-6	3.6946E-6	1.9023E-5	2.3841E-6	3.5180E-6	1.8976E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.37	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	73.16	69.93	73.16	69.93	73.16	69.93	8.3261E-7	NA	0.00	90.00	0.00	0.00	1.2906E-6	4.9879E-6	1.9692E-5	1.5324E-6	4.8163E-6	1.9646E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.38	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	85.81	65.60	85.81	65.60	85.81	65.60	8.8946E-7	NA	0.00	90.00	0.00	0.00	2.5466E-7	6.6212E-6	2.0396E-5	4.9742E-7	6.4561E-6	2.0347E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.39	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	93.61	61.58	93.61	61.58	93.61	61.58	9.5290E-7	NA	0.00	90.00	0.00	0.00	-7.7384E-7	8.1289E-6	2.1104E-5	-5.2870E-7	7.9726E-6	2.1052E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.40	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	98.36	58.86	98.36	58.86	98.36	58.86	1.0074E-6	NA	0.00	90.00	0.00	0.00	-1.6493E-6	9.2346E-6	2.1712E-5	-1.4018E-6	9.0805E-6	2.1659E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.41	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	100.29	57.71	100.29	57.71	100.29	57.71	1.0306E-6	NA	0.00	90.00	0.00	0.00	-2.0716E-6	9.6960E-6	2.1936E-5	-1.8214E-6	9.5426E-6	2.1884E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.42	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	99.28	57.50	99.28	57.50	99.28	57.50	1.0160E-6	NA	0.00	90.00	0.00	0.00	-1.8809E-6	9.6444E-6	2.1577E-5	-1.6293E-6	9.4924E-6	2.1525E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.43	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	95.96	57.78	95.96	57.78	95.96	57.78	9.6946E-7	NA	0.00	90.00	0.00	0.00	-1.2437E-6	9.2069E-6	2.0658E-5	-9.9348E-7	9.0552E-6	2.0603E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.44	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	92.01	58.58	92.01	58.58	92.01	58.58	9.0613E-7	NA	0.00	90.00	0.00	0.00	-5.5488E-7	8.4696E-6	1.9482E-5	-3.0736E-7	8.3172E-6	1.9423E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.45	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	89.21	59.67	89.21	59.67	89.21	59.67	8.3846E-7	NA	0.00	90.00	0.00	0.00	-1.3566E-7	7.6120E-6	1.8240E-5	1.0812E-7	7.4589E-6	1.8179E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.46	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	89.08	60.62	89.08	60.62	89.08	60.62	7.6404E-7	NA	0.00	90.00	0.00	0.00	-1.2682E-7	6.7604E-6	1.6784E-5	1.1152E-7	6.6027E-6	1.6724E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.47	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	91.98	60.95	91.98	60.95	91.98	60.95	6.9905E-7	NA	0.00	90.00	0.00	0.00	-4.5458E-7	6.1346E-6	1.5413E-5	-2.1658E-7	5.9751E-6	1.5352E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.48	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	96.55	61.43	96.55	61.43	96.55	61.43	6.5684E-7	NA	0.00	90.00	0.00	0.00	-9.0338E-7	5.6618E-6	1.4551E-5	-6.6300E-7	5.4974E-6	1.4491E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.49	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	99.42	63.12	99.42	63.12	99.42	63.12	6.5154E-7	NA	0.00	90.00	0.00	0.00	-1.1387E-6	5.2887E-6	1.4662E-5	-8.9250E-7	5.1189E-6	1.4599E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.50	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	96.26	65.86	96.26	65.86	96.26	65.86	6.8236E-7	NA	0.00	90.00	0.00	0.00	-8.1464E-7	5.0602E-6	1.5713E-5	-5.6372E-7	4.8875E-6	1.5641E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.51	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	80.60	67.96	80.60	67.96	80.60	67.96	7.4524E-7	NA	0.00	90.00	0.00	0.00	5.9024E-7	5.0303E-6	1.7435E-5	8.4558E-7	4.8601E-6	1.7352E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.52	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	55.72	65.65	55.72	65.65	55.72	65.65	8.4122E-7	NA	0.00	90.00	0.00	0.00	3.3626E-6	5.2122E-6	1.9343E-5	3.6166E-6	5.0484E-6	1.9252E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.53	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	39.46	60.30	39.46	60.30	39.46	60.30	9.6375E-7	NA	0.00	90.00	0.00	0.00	6.5773E-6	5.5052E-6	2.1124E-5	6.8255E-6	5.3464E-6	2.1028E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.54	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	32.63	56.72	32.63	56.72	32.63	56.72	1.0675E-6	NA	0.00	90.00	0.00	0.00	8.8924E-6	5.7248E-6	2.2510E-5	9.1334E-6	5.5643E-6	2.2416E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.55	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	30.72	55.83	30.72	55.83	30.72	55.83	1.1095E-6	NA	0.00	90.00	0.00	0.00	9.6808E-6	5.7708E-6	2.3149E-5	9.9161E-6	5.6081E-6	2.3059E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.56	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	32.50	57.64	32.50	57.64	32.50	57.64	1.0839E-6	NA	0.00	90.00	0.00	0.00	8.8254E-6	5.6519E-6	2.3087E-5	9.0579E-6	5.4920E-6	2.2999E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.57	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	37.38	61.67	37.38	61.67	37.38	61.67	1.0438E-6	NA	0.00	90.00	0.00	0.00	7.0543E-6	5.4529E-6	2.3165E-5	7.2862E-6	5.2973E-6	2.3079E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.58	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	44.73	66.06	44.73	66.06	44.73	66.06	1.0501E-6	NA	0.00	90.00	0.00	0.00	5.3683E-6	5.4347E-6	2.4193E-5	5.6025E-6	5.2820E-6	2.4110E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.59	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	55.45	68.90	55.45	68.90	55.45	68.90	1.1087E-6	NA	0.00	90.00	0.00	0.00	3.9501E-6	5.9367E-6	2.6063E-5	4.1891E-6	5.7903E-6	2.5985E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.60	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	70.51	69.78	70.51	69.78	70.51	69.78	1.1918E-6	NA	0.00	90.00	0.00	0.00	2.2991E-6	6.9865E-6	2.8168E-5	2.5432E-6	6.8398E-6	2.8095E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.61	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	86.66	69.03	86.66	69.03	86.66	69.03	1.2683E-6	NA	0.00	90.00	0.00	0.00	2.4208E-7	8.1339E-6	2.9816E-5	4.8994E-7	7.9837E-6	2.9749E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.62	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	99.97	68.42	99.97	68.42	99.97	68.42	1.3032E-6	NA	0.00	90.00	0.00	0.00	-1.7840E-6	8.4671E-6	3.0504E-5	-1.5358E-6	8.3144E-6	3.0442E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.63	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	113.81	69.14	113.81	69.14	113.81	69.14	1.2991E-6	NA	0.00	90.00	0.00	0.00	-3.7029E-6	7.6074E-6	3.0551E-5	-3.4564E-6	7.4554E-6	3.0493E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.64	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	128.78	71.09	128.78	71.09	128.78	71.09	1.2710E-6	NA	0.00	90.00	0.00	0.00	-5.0204E-6	5.8092E-6	3.0260E-5	-4.7763E-6	5.6576E-6	3.0205E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.65	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	142.63	73.51	142.63	73.51	142.63	73.51	1.2415E-6	NA	0.00	90.00	0.00	0.00	-5.4298E-6	3.9188E-6	2.9956E-5	-5.1857E-6	3.7690E-6	2.9902E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.66	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	146.31	76.83	146.31	76.83	146.31	76.83	1.2285E-6	NA	0.00	90.00	0.00	0.00	-4.5550E-6	2.8829E-6	3.0105E-5	-4.3102E-6	2.7341E-6	3.0050E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.67	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	122.36	81.23	122.36	81.23	122.36	81.23	1.2548E-6	NA	0.00	90.00	0.00	0.00	-2.1423E-6	2.9986E-6	3.1209E-5	-1.8965E-6	2.8476E-6	3.1152E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.68	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	67.07	80.30	67.07	80.30	67.07	80.30	1.3598E-6	NA	0.00	90.00	0.00	0.00	1.4052E-6	3.8722E-6	3.3730E-5	1.6521E-6	3.7166E-6	3.3669E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.69	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	42.57	75.01	42.57	75.01	42.57	75.01	1.5446E-6	NA	0.00	90.00	0.00	0.00	5.1983E-6	4.9217E-6	3.7543E-5	5.4465E-6	4.7601E-6	3.7481E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.70	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	34.75	71.36	34.75	71.36	34.75	71.36	1.7529E-6	NA	0.00	90.00	0.00	0.00	8.2725E-6	5.7925E-6	4.1788E-5	8.5221E-6	5.6266E-6	4.1722E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.71	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	33.02	69.72	33.02	69.72	33.02	69.72	1.9299E-6	NA	0.00	90.00	0.00	0.00	1.0133E-5	6.5885E-6	4.5540E-5	1.0385E-5	6.4215E-6	4.5472E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.72	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	35.83	69.69	35.83	69.69	35.83	69.69	2.0349E-6	NA	0.00	90.00	0.00	0.00	1.0346E-5	7.4479E-6	4.8011E-5	1.0599E-5	7.2830E-6	4.7940E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.73	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	42.95	70.69	42.95	70.69	42.95	70.69	2.0697E-6	NA	0.00	90.00	0.00	0.00	9.0188E-6	8.3767E-6	4.9140E-5	9.2721E-6	8.2147E-6	4.9068E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.74	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	54.09	71.85	54.09	71.85	54.09	71.85	2.0441E-6	NA	0.00	90.00	0.00	0.00	6.6606E-6	9.2418E-6	4.8864E-5	6.9142E-6	9.0851E-6	4.8793E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.75	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	68.70	72.53	68.70	72.53	68.70	72.53	1.9791E-6	NA	0.00	90.00	0.00	0.00	3.7431E-6	9.9007E-6	4.7492E-5	3.9953E-6	9.7498E-6	4.7423E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.76	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	86.77	71.74	86.77	71.74	86.77	71.74	1.9052E-6	NA	0.00	90.00	0.00	0.00	3.7196E-7	1.0653E-5	4.5516E-5	6.2254E-7	1.0501E-5	4.5449E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.77	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	102.41	69.81	102.41	69.81	102.41	69.81	1.8551E-6	NA	0.00	90.00	0.00	0.00	-2.7958E-6	1.1173E-5	4.3801E-5	-2.5476E-6	1.1016E-5	4.3735E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.78	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	112.68	67.63	112.68	67.63	112.68	67.63	1.8266E-6	NA	0.00	90.00	0.00	0.00	-5.2074E-6	1.1459E-5	4.2494E-5	-4.9606E-6	1.1297E-5	4.2433E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.79	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	116.38	67.05	116.38	67.05	116.38	67.05	1.7733E-6	NA	0.00	90.00	0.00	0.00	-5.9354E-6	1.1083E-5	4.1075E-5	-5.6882E-6	1.0914E-5	4.1018E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.80	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	110.78	69.05	110.78	69.05	110.78	69.05	1.6621E-6	NA	0.00	90.00	0.00	0.00	-4.1514E-6	9.9630E-6	3.9045E-5	-3.9025E-6	9.7872E-6	3.8993E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.81	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	82.80	72.85	82.80	72.85	82.80	72.85	1.5213E-6	NA	0.00	90.00	0.00	0.00	7.8982E-7	8.0232E-6	3.6563E-5	1.0404E-6	7.8413E-6	3.6515E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.82	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	33.52	68.19	33.52	68.19	33.52	68.19	1.4818E-6	NA	0.00	90.00	0.00	0.00	8.2440E-6	5.5401E-6	3.4604E-5	8.4949E-6	5.3550E-6	3.4559E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.83	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	9.49	55.62	9.49	55.62	9.49	55.62	1.6313E-6	NA	0.00	90.00	0.00	0.00	1.6568E-5	2.8565E-6	3.3865E-5	1.6818E-5	2.6757E-6	3.3820E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.84	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	0.70	47.94	0.70	47.94	0.70	47.94	1.8427E-6	NA	0.00	90.00	0.00	0.00	2.2601E-5	4.3290E-7	3.4412E-5	2.2851E-5	2.6380E-7	3.4367E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.85	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	355.87	45.30	355.87	45.30	355.87	45.30	1.9669E-6	NA	0.00	90.00	0.00	0.00	2.5297E-5	-1.6009E-6	3.5165E-5	2.5546E-5	-1.7547E-6	3.5118E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.86	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	352.48	45.64	352.48	45.64	352.48	45.64	1.9237E-6	NA	0.00	90.00	0.00	0.00	2.4438E-5	-2.9655E-6	3.4599E-5	2.4683E-5	-3.1008E-6	3.4550E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.87	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	349.98	48.00	349.98	48.00	349.98	48.00	1.7028E-6	NA	0.00	90.00	0.00	0.00	2.0529E-5	-3.3688E-6	3.1837E-5	2.0771E-5	-3.4927E-6	3.1788E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.88	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	348.12	52.06	348.12	52.06	348.12	52.06	1.3696E-6	NA	0.00	90.00	0.00	0.00	1.5016E-5	-2.9267E-6	2.7180E-5	1.5254E-5	-3.0527E-6	2.7132E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.89	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	347.33	58.04	347.33	58.04	347.33	58.04	1.0238E-6	NA	0.00	90.00	0.00	0.00	9.5564E-6	-1.9630E-6	2.1866E-5	9.7889E-6	-2.0936E-6	2.1818E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.90	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	348.79	66.83	348.79	66.83	348.79	66.83	7.1151E-7	NA	0.00	90.00	0.00	0.00	4.8532E-6	-8.2521E-7	1.6485E-5	5.0827E-6	-9.5871E-7	1.6432E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.91	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	355.26	78.21	355.26	78.21	355.26	78.21	4.7959E-7	NA	0.00	90.00	0.00	0.00	1.5790E-6	-8.5440E-9	1.1850E-5	1.8078E-6	-1.4276E-7	1.1793E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.92	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	75.03	87.36	75.03	87.36	75.03	87.36	3.3365E-7	NA	0.00	90.00	0.00	0.00	-1.5708E-7	3.9338E-7	8.4315E-6	7.3440E-8	2.6130E-7	8.3723E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.93	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	139.51	80.43	139.51	80.43	139.51	80.43	2.3399E-7	NA	0.00	90.00	0.00	0.00	-7.8302E-7	5.8420E-7	5.8582E-6	-5.4774E-7	4.4500E-7	5.7960E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.94	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	129.82	75.53	129.82	75.53	129.82	75.53	1.6713E-7	NA	0.00	90.00	0.00	0.00	-7.3610E-7	7.1627E-7	4.1324E-6	-4.9504E-7	5.6497E-7	4.0652E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.95	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	108.33	70.83	108.33	70.83	108.33	70.83	1.2628E-7	NA	0.00	90.00	0.00	0.00	-4.8552E-7	8.6366E-7	3.0697E-6	-2.4140E-7	6.9349E-7	2.9963E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.96	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	90.05	62.48	90.05	62.48	90.05	62.48	1.0064E-7	NA	0.00	90.00	0.00	0.00	-2.4650E-7	1.0103E-6	2.3213E-6	-6.8000E-10	8.1916E-7	2.2421E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.97	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	82.86	55.77	82.86	55.77	82.86	55.77	8.5340E-8	NA	0.00	90.00	0.00	0.00	-1.3430E-7	1.0438E-6	1.8516E-6	1.1050E-7	8.3909E-7	1.7724E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.98	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	79.57	53.26	79.57	53.26	79.57	53.26	7.0898E-8	NA	0.00	90.00	0.00	0.00	-1.0132E-7	9.3877E-7	1.5036E-6	1.4212E-7	7.3478E-7	1.4271E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.99	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	800	800	800	NA	73.54	55.13	73.54	55.13	73.54	55.13	5.7130E-8	NA	0.00	90.00	0.00	0.00	-7.0720E-8	7.4689E-7	1.2510E-6	1.7136E-7	5.5180E-7	1.1774E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.00	NA	NA	NA	4.00
