tab	specimens
specimen	sample	dir_alpha95	dir_bfv_dec	dir_bfv_inc	dir_comp	dir_dec	dir_inc	dir_k	dir_k_ratio	dir_n_comps	dir_n_measurements	dir_nrm_origin	dir_polarity	dir_r	dir_tilt_correction	geologic_classes	geologic_types	lithologies	description	scientists	int_rel	citations	method_codes	result_quality	result_type	specimen_alternatives	volume	weight
36-1-056	36-1-056					178.5	79.7									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.004315	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-056	36-1-056															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	251.0	1e-06	0.001194
36-1-058	36-1-058															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	252.0	1e-06	0.0008529999999999999
36-1-058	36-1-058					164.9	59.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003259	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-062	36-1-062					176.0	67.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.004745	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-062	36-1-062															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	253.0	1e-06	0.0009880000000000002
36-1-065	36-1-065					331.3	76.2									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003599	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-065	36-1-065															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	254.0	1e-06	0.000998
36-1-068	36-1-068					68.3	88.4									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003176	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-068	36-1-068															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	255.0	1e-06	0.0013650000000000001
36-1-072	36-1-072															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	256.0	1e-06	0.001364
36-1-072	36-1-072					192.1	43.9									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002897	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-075	36-1-075					174.9	50.1									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0026089999999999998	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-075	36-1-075															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	257.0	1e-06	0.0013800000000000002
36-1-078	36-1-078					185.7	68.4									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002597	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-078	36-1-078															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	258.0	1e-06	0.0009279999999999999
36-1-081	36-1-081					277.3	-45.4									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003059	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-081	36-1-081															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	259.0	1e-06	0.000616
36-1-084	36-1-084					208.0	61.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0016760000000000002	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-084	36-1-084															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	260.0	1e-06	0.001381
36-1-087	36-1-087					173.4	55.2									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0022719999999999997	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-087	36-1-087															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	261.0	1e-06	0.001464
36-1-093	36-1-093					186.9	29.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0038689999999999996	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-093	36-1-093															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	263.0	1e-06	0.001255
36-1-096	36-1-096					177.8	30.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002112	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-096	36-1-096															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	264.0	1e-06	0.0009400000000000001
36-1-100	36-1-100															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	265.0	1e-06	0.0013160000000000001
36-1-100	36-1-100					206.2	31.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001771	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-103	36-1-103															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	266.0	1e-06	0.001216
36-1-103	36-1-103					155.9	64.8									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.00165	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-106	36-1-106					191.5	47.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002073	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-106	36-1-106															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	267.0	1e-06	0.001059
36-1-109	36-1-109															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	268.0	1e-06	0.000869
36-1-109	36-1-109					158.8	50.8									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001256	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-112	36-1-112					154.1	51.4									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002235	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-112	36-1-112															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	269.0	1e-06	0.000746
36-1-115	36-1-115															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	270.0	1e-06	0.0009220000000000001
36-1-115	36-1-115					178.5	65.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002431	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-118	36-1-118															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	271.0	1e-06	0.001155
36-1-118	36-1-118					181.7	54.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003737	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-121	36-1-121															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	273.0	1e-06	0.00072
36-1-121	36-1-121					109.4	33.1									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0017329999999999995	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-124	36-1-124					179.7	54.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0036520000000000003	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-124	36-1-124															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	274.0	1e-06	0.001187
36-1-127	36-1-127					104.9	45.8									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001286	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-127	36-1-127															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	275.0	1e-06	0.0007
36-1-131	36-1-131					194.5	49.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002376	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-131	36-1-131															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	276.0	1e-06	0.0009289999999999999
36-1-134	36-1-134					184.3	59.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002186	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-134	36-1-134															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	277.0	1e-06	0.0012380000000000002
36-1-137	36-1-137					161.2	60.7									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002689	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-137	36-1-137															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	278.0	1e-06	0.000683
36-1-140	36-1-140					105.0	71.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002559	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-140	36-1-140															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	279.0	1e-06	0.001291
36-1-143	36-1-143															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	280.0	1e-06	0.001091
36-1-143	36-1-143					182.4	76.9									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002428	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-146	36-1-146					190.6	61.4									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0018850000000000002	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-146	36-1-146															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	281.0	1e-06	0.0008300000000000001
36-1-149	36-1-149					195.6	69.7									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002254	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-1-149	36-1-149															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	283.0	1e-06	0.001372
36-2-008	36-2-008															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	193.0	1e-06	0.001024
36-2-008	36-2-008					344.4	86.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002643	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-010	36-2-010					188.2	77.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002391	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-010	36-2-010															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	194.0	1e-06	0.001053
36-2-013	36-2-013															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	195.0	1e-06	0.001192
36-2-013	36-2-013					132.0	70.1									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003665	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-016	36-2-016					177.6	76.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002913	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-016	36-2-016															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	196.0	1e-06	0.001218
36-2-020	36-2-020					166.1	66.0									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0034799999999999996	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-020	36-2-020															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	197.0	1e-06	0.0008
36-2-023	36-2-023															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	198.0	1e-06	0.0014730000000000001
36-2-023	36-2-023					143.6	64.1									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002751	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-025	36-2-025															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	199.0	1e-06	0.0015300000000000001
36-2-025	36-2-025					194.3	75.7									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001759	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-028	36-2-028															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	200.0	1e-06	0.001212
36-2-028	36-2-028					150.0	77.0									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002774	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-031	36-2-031															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	201.0	1e-06	0.00108
36-2-031	36-2-031					151.0	78.7									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0026190000000000002	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-034	36-2-034															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	202.0	1e-06	0.001367
36-2-034	36-2-034					172.7	71.0									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.00283	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-038	36-2-038															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	203.0	1e-06	0.001425
36-2-038	36-2-038					110.3	70.4									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002606	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-041	36-2-041															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	204.0	1e-06	0.001265
36-2-041	36-2-041					169.9	76.2									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002663	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-046	36-2-046					109.8	78.2									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002705	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-046	36-2-046															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	205.0	1e-06	0.0012980000000000001
36-2-049	36-2-049					130.9	71.8									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003082	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-049	36-2-049															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	206.0	1e-06	0.00156
36-2-053	36-2-053															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	207.0	1e-06	0.001266
36-2-053	36-2-053					126.4	71.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002568	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-056	36-2-056					164.1	73.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0027530000000000002	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-056	36-2-056															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	208.0	1e-06	0.001292
36-2-060	36-2-060					185.1	57.9									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0018440000000000002	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-060	36-2-060															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	209.0	1e-06	0.001469
36-2-063	36-2-063					257.9	50.4									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002403	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-063	36-2-063															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	210.0	1e-06	0.00144
36-2-067	36-2-067					232.2	52.8									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001562	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-067	36-2-067															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	211.0	1e-06	0.001285
36-2-070	36-2-070					235.0	59.9									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001533	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-070	36-2-070															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	212.0	1e-06	0.001204
36-2-073	36-2-073					118.0	63.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001585	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-073	36-2-073															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	213.0	1e-06	0.0013310000000000002
36-2-076	36-2-076					182.0	70.1									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0016359999999999999	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-076	36-2-076															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	214.0	1e-06	0.001382
36-2-079	36-2-079					147.5	82.1									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002095	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-079	36-2-079															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	215.0	1e-06	0.0008439999999999999
36-2-082	36-2-082															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	216.0	1e-06	0.000906
36-2-082	36-2-082					169.2	70.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001593	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-086	36-2-086															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	217.0	1e-06	0.0011769999999999999
36-2-086	36-2-086					158.8	74.4									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.00263	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-088	36-2-088					203.2	66.8									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0031379999999999997	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
36-2-088	36-2-088															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	218.0	1e-06	0.001691
36-2-092	36-2-092															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	219.0	1e-06	0.000825
36-2-092	36-2-092					167.4	55.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001627	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
