tab 	er_sites
er_citation_names	er_expedition_name	er_location_name	er_site_name	site_class	site_definition	site_lat	site_lithology	site_lon	site_type
This study	318	U1359D	318-U1359D-009R_5A-1.35	Sedimentary	s	-64.9043	Not Specified	143.1053	Sediment Layer
This study	318	U1359D	318-U1359D-009R_5A-1.4	Sedimentary	s	-64.9043	Not Specified	143.10531	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.1	Sedimentary	s	-64.9043	Not Specified	143.10532	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.15	Sedimentary	s	-64.9043	Not Specified	143.10533	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.2	Sedimentary	s	-64.9043	Not Specified	143.10534	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.25	Sedimentary	s	-64.9043	Not Specified	143.10535	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.3	Sedimentary	s	-64.9043	Not Specified	143.10536	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.35	Sedimentary	s	-64.9043	Not Specified	143.10537	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.4	Sedimentary	s	-64.9043	Not Specified	143.10538	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.45	Sedimentary	s	-64.9043	Not Specified	143.10539	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.5	Sedimentary	s	-64.9043	Not Specified	143.1054	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.55	Sedimentary	s	-64.9043	Not Specified	143.10541	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.6	Sedimentary	s	-64.9043	Not Specified	143.10542	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.65	Sedimentary	s	-64.9043	Not Specified	143.10543	Sediment Layer
This study	318	U1359D	318-U1359D-009R_6A-0.7	Sedimentary	s	-64.9043	Not Specified	143.10544	Sediment Layer
This study	318	U1359D	318-U1359D-009R-1-W-26	Sedimentary	s	-64.9043	Not Specified	143.962	Sediment Layer
This study	318	U1359D	318-U1359D-009R-1-W-8	Sedimentary	s	-64.9043	Not Specified	143.9816	Sediment Layer
This study	318	U1359D	318-U1359D-009R-2-W-132	Sedimentary	s	-64.9043	Not Specified	143.9817	Sediment Layer
This study	318	U1359D	318-U1359D-009R-3-W-88	Sedimentary	s	-64.9043	Not Specified	143.9621	Sediment Layer
This study	318	U1359D	318-U1359D-009R-3-W-91	Sedimentary	s	-64.9043	Not Specified	143.9818	Sediment Layer
This study	318	U1359D	318-U1359D-009R-4-W-2	Sedimentary	s	-64.9043	Not Specified	143.9819	Sediment Layer
This study	318	U1359D	318-U1359D-009R-4-W-28	Sedimentary	s	-64.9043	Not Specified	143.9622	Sediment Layer
This study	318	U1359D	318-U1359D-009R-5-W-3	Sedimentary	s	-64.9043	Not Specified	143.982	Sediment Layer
This study	318	U1359D	318-U1359D-009R-5-W-50	Sedimentary	s	-64.9043	Not Specified	143.9623	Sediment Layer
This study	318	U1359D	318-U1359D-009R-6-W-13	Sedimentary	s	-64.9043	Not Specified	143.9821	Sediment Layer
This study	318	U1359D	318-U1359D-010R_1A-0.15	Sedimentary	s	-64.9043	Not Specified	143.10545	Sediment Layer
This study	318	U1359D	318-U1359D-010R_1A-0.2	Sedimentary	s	-64.9043	Not Specified	143.10546	Sediment Layer
This study	318	U1359D	318-U1359D-010R_1A-0.25	Sedimentary	s	-64.9043	Not Specified	143.10547	Sediment Layer
This study	318	U1359D	318-U1359D-010R_1A-0.3	Sedimentary	s	-64.9043	Not Specified	143.10548	Sediment Layer
This study	318	U1359D	318-U1359D-010R_1A-0.35	Sedimentary	s	-64.9043	Not Specified	143.10549	Sediment Layer
This study	318	U1359D	318-U1359D-010R_1A-0.55	Sedimentary	s	-64.9043	Not Specified	143.1055	Sediment Layer
This study	318	U1359D	318-U1359D-010R_1A-1.15	Sedimentary	s	-64.9043	Not Specified	143.10551	Sediment Layer
This study	318	U1359D	318-U1359D-010R_1A-1.2	Sedimentary	s	-64.9043	Not Specified	143.10552	Sediment Layer
This study	318	U1359D	318-U1359D-010R_1A-1.25	Sedimentary	s	-64.9043	Not Specified	143.10553	Sediment Layer
This study	318	U1359D	318-U1359D-010R_1A-1.3	Sedimentary	s	-64.9043	Not Specified	143.10554	Sediment Layer
This study	318	U1359D	318-U1359D-010R_1A-1.35	Sedimentary	s	-64.9043	Not Specified	143.10555	Sediment Layer
This study	318	U1359D	318-U1359D-010R_1A-1.4	Sedimentary	s	-64.9043	Not Specified	143.10556	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.1	Sedimentary	s	-64.9043	Not Specified	143.10557	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.15	Sedimentary	s	-64.9043	Not Specified	143.10558	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.2	Sedimentary	s	-64.9043	Not Specified	143.10559	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.25	Sedimentary	s	-64.9043	Not Specified	143.1056	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.3	Sedimentary	s	-64.9043	Not Specified	143.10561	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.35	Sedimentary	s	-64.9043	Not Specified	143.10562	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.5	Sedimentary	s	-64.9043	Not Specified	143.10563	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.55	Sedimentary	s	-64.9043	Not Specified	143.10564	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.6	Sedimentary	s	-64.9043	Not Specified	143.10565	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.65	Sedimentary	s	-64.9043	Not Specified	143.10566	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.7	Sedimentary	s	-64.9043	Not Specified	143.10567	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.75	Sedimentary	s	-64.9043	Not Specified	143.10568	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.8	Sedimentary	s	-64.9043	Not Specified	143.10569	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.85	Sedimentary	s	-64.9043	Not Specified	143.1057	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-0.9	Sedimentary	s	-64.9043	Not Specified	143.10571	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-1	Sedimentary	s	-64.9043	Not Specified	143.10572	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-1.05	Sedimentary	s	-64.9043	Not Specified	143.10573	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-1.1	Sedimentary	s	-64.9043	Not Specified	143.10574	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-1.25	Sedimentary	s	-64.9043	Not Specified	143.10575	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-1.3	Sedimentary	s	-64.9043	Not Specified	143.10576	Sediment Layer
This study	318	U1359D	318-U1359D-010R_2A-1.35	Sedimentary	s	-64.9043	Not Specified	143.10577	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.15	Sedimentary	s	-64.9043	Not Specified	143.10578	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.2	Sedimentary	s	-64.9043	Not Specified	143.10579	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.25	Sedimentary	s	-64.9043	Not Specified	143.1058	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.3	Sedimentary	s	-64.9043	Not Specified	143.10581	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.35	Sedimentary	s	-64.9043	Not Specified	143.10582	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.4	Sedimentary	s	-64.9043	Not Specified	143.10583	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.45	Sedimentary	s	-64.9043	Not Specified	143.10584	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.5	Sedimentary	s	-64.9043	Not Specified	143.10585	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.55	Sedimentary	s	-64.9043	Not Specified	143.10586	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.6	Sedimentary	s	-64.9043	Not Specified	143.10587	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.65	Sedimentary	s	-64.9043	Not Specified	143.10588	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.7	Sedimentary	s	-64.9043	Not Specified	143.10589	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.75	Sedimentary	s	-64.9043	Not Specified	143.1059	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.8	Sedimentary	s	-64.9043	Not Specified	143.10591	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.85	Sedimentary	s	-64.9043	Not Specified	143.10592	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.9	Sedimentary	s	-64.9043	Not Specified	143.10593	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-0.95	Sedimentary	s	-64.9043	Not Specified	143.10594	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-1	Sedimentary	s	-64.9043	Not Specified	143.10595	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-1.05	Sedimentary	s	-64.9043	Not Specified	143.10596	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-1.1	Sedimentary	s	-64.9043	Not Specified	143.10597	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-1.15	Sedimentary	s	-64.9043	Not Specified	143.10598	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-1.2	Sedimentary	s	-64.9043	Not Specified	143.10599	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-1.25	Sedimentary	s	-64.9043	Not Specified	143.106	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-1.3	Sedimentary	s	-64.9043	Not Specified	143.10601	Sediment Layer
This study	318	U1359D	318-U1359D-010R_3A-1.35	Sedimentary	s	-64.9043	Not Specified	143.10602	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.1	Sedimentary	s	-64.9043	Not Specified	143.10603	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.15	Sedimentary	s	-64.9043	Not Specified	143.10604	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.2	Sedimentary	s	-64.9043	Not Specified	143.10605	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.25	Sedimentary	s	-64.9043	Not Specified	143.10606	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.3	Sedimentary	s	-64.9043	Not Specified	143.10607	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.35	Sedimentary	s	-64.9043	Not Specified	143.10608	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.4	Sedimentary	s	-64.9043	Not Specified	143.10609	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.45	Sedimentary	s	-64.9043	Not Specified	143.1061	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.5	Sedimentary	s	-64.9043	Not Specified	143.10611	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.55	Sedimentary	s	-64.9043	Not Specified	143.10612	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.6	Sedimentary	s	-64.9043	Not Specified	143.10613	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.65	Sedimentary	s	-64.9043	Not Specified	143.10614	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.7	Sedimentary	s	-64.9043	Not Specified	143.10615	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.75	Sedimentary	s	-64.9043	Not Specified	143.10616	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.8	Sedimentary	s	-64.9043	Not Specified	143.10617	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.85	Sedimentary	s	-64.9043	Not Specified	143.10618	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.9	Sedimentary	s	-64.9043	Not Specified	143.10619	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-0.95	Sedimentary	s	-64.9043	Not Specified	143.1062	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-1	Sedimentary	s	-64.9043	Not Specified	143.10621	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-1.05	Sedimentary	s	-64.9043	Not Specified	143.10622	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-1.1	Sedimentary	s	-64.9043	Not Specified	143.10623	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-1.15	Sedimentary	s	-64.9043	Not Specified	143.10624	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-1.25	Sedimentary	s	-64.9043	Not Specified	143.10625	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-1.3	Sedimentary	s	-64.9043	Not Specified	143.10626	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-1.35	Sedimentary	s	-64.9043	Not Specified	143.10627	Sediment Layer
This study	318	U1359D	318-U1359D-010R_4A-1.4	Sedimentary	s	-64.9043	Not Specified	143.10628	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-0.1	Sedimentary	s	-64.9043	Not Specified	143.10629	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-0.15	Sedimentary	s	-64.9043	Not Specified	143.1063	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-0.2	Sedimentary	s	-64.9043	Not Specified	143.10631	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-0.25	Sedimentary	s	-64.9043	Not Specified	143.10632	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-0.3	Sedimentary	s	-64.9043	Not Specified	143.10633	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-0.35	Sedimentary	s	-64.9043	Not Specified	143.10634	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-0.4	Sedimentary	s	-64.9043	Not Specified	143.10635	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-0.45	Sedimentary	s	-64.9043	Not Specified	143.10636	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-0.5	Sedimentary	s	-64.9043	Not Specified	143.10637	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-1	Sedimentary	s	-64.9043	Not Specified	143.10638	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-1.05	Sedimentary	s	-64.9043	Not Specified	143.10639	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-1.1	Sedimentary	s	-64.9043	Not Specified	143.1064	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-1.15	Sedimentary	s	-64.9043	Not Specified	143.10641	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-1.2	Sedimentary	s	-64.9043	Not Specified	143.10642	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-1.25	Sedimentary	s	-64.9043	Not Specified	143.10643	Sediment Layer
This study	318	U1359D	318-U1359D-010R_5A-1.3	Sedimentary	s	-64.9043	Not Specified	143.10644	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.1	Sedimentary	s	-64.9043	Not Specified	143.10645	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.15	Sedimentary	s	-64.9043	Not Specified	143.10646	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.2	Sedimentary	s	-64.9043	Not Specified	143.10647	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.25	Sedimentary	s	-64.9043	Not Specified	143.10648	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.3	Sedimentary	s	-64.9043	Not Specified	143.10649	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.35	Sedimentary	s	-64.9043	Not Specified	143.1065	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.4	Sedimentary	s	-64.9043	Not Specified	143.10651	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.45	Sedimentary	s	-64.9043	Not Specified	143.10652	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.5	Sedimentary	s	-64.9043	Not Specified	143.10653	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.55	Sedimentary	s	-64.9043	Not Specified	143.10654	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.6	Sedimentary	s	-64.9043	Not Specified	143.10655	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.65	Sedimentary	s	-64.9043	Not Specified	143.10656	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.7	Sedimentary	s	-64.9043	Not Specified	143.10657	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.75	Sedimentary	s	-64.9043	Not Specified	143.10658	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.8	Sedimentary	s	-64.9043	Not Specified	143.10659	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.85	Sedimentary	s	-64.9043	Not Specified	143.1066	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.9	Sedimentary	s	-64.9043	Not Specified	143.10661	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-0.95	Sedimentary	s	-64.9043	Not Specified	143.10662	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-1	Sedimentary	s	-64.9043	Not Specified	143.10663	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-1.05	Sedimentary	s	-64.9043	Not Specified	143.10664	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-1.1	Sedimentary	s	-64.9043	Not Specified	143.10665	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-1.15	Sedimentary	s	-64.9043	Not Specified	143.10666	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-1.2	Sedimentary	s	-64.9043	Not Specified	143.10667	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-1.25	Sedimentary	s	-64.9043	Not Specified	143.10668	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-1.3	Sedimentary	s	-64.9043	Not Specified	143.10669	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-1.35	Sedimentary	s	-64.9043	Not Specified	143.1067	Sediment Layer
This study	318	U1359D	318-U1359D-010R_6A-1.4	Sedimentary	s	-64.9043	Not Specified	143.10671	Sediment Layer
This study	318	U1359D	318-U1359D-010R_7A-0.15	Sedimentary	s	-64.9043	Not Specified	143.10672	Sediment Layer
This study	318	U1359D	318-U1359D-010R_7A-0.2	Sedimentary	s	-64.9043	Not Specified	143.10673	Sediment Layer
This study	318	U1359D	318-U1359D-010R-1-W-127	Sedimentary	s	-64.9043	Not Specified	143.9624	Sediment Layer
This study	318	U1359D	318-U1359D-010R-1-W-56	Sedimentary	s	-64.9043	Not Specified	143.9822	Sediment Layer
This study	318	U1359D	318-U1359D-010R-2-W-10	Sedimentary	s	-64.9043	Not Specified	143.9823	Sediment Layer
This study	318	U1359D	318-U1359D-010R-3-W-58	Sedimentary	s	-64.9043	Not Specified	143.9824	Sediment Layer
This study	318	U1359D	318-U1359D-010R-4-W-43	Sedimentary	s	-64.9043	Not Specified	143.9825	Sediment Layer
This study	318	U1359D	318-U1359D-010R-4-W-46	Sedimentary	s	-64.9043	Not Specified	143.9625	Sediment Layer
This study	318	U1359D	318-U1359D-010R-5-W-71	Sedimentary	s	-64.9043	Not Specified	143.9826	Sediment Layer
This study	318	U1359D	318-U1359D-010R-6-W-22	Sedimentary	s	-64.9043	Not Specified	143.9827	Sediment Layer
This study	318	U1359D	318-U1359D-010R-6-W-7	Sedimentary	s	-64.9043	Not Specified	143.9626	Sediment Layer
This study	318	U1359D	318-U1359D-010R-CC-W-1	Sedimentary	s	-64.9043	Not Specified	143.9828	Sediment Layer
This study	318	U1359D	318-U1359D-011R_1A-0.35	Sedimentary	s	-64.9043	Not Specified	143.10674	Sediment Layer
This study	318	U1359D	318-U1359D-011R_1A-0.4	Sedimentary	s	-64.9043	Not Specified	143.10675	Sediment Layer
This study	318	U1359D	318-U1359D-011R_1A-0.45	Sedimentary	s	-64.9043	Not Specified	143.10676	Sediment Layer
This study	318	U1359D	318-U1359D-011R_1A-0.5	Sedimentary	s	-64.9043	Not Specified	143.10677	Sediment Layer
This study	318	U1359D	318-U1359D-011R_1A-0.55	Sedimentary	s	-64.9043	Not Specified	143.10678	Sediment Layer
This study	318	U1359D	318-U1359D-011R_1A-0.6	Sedimentary	s	-64.9043	Not Specified	143.10679	Sediment Layer
This study	318	U1359D	318-U1359D-011R_1A-0.65	Sedimentary	s	-64.9043	Not Specified	143.1068	Sediment Layer
This study	318	U1359D	318-U1359D-011R_1A-0.7	Sedimentary	s	-64.9043	Not Specified	143.10681	Sediment Layer
This study	318	U1359D	318-U1359D-011R_1A-0.75	Sedimentary	s	-64.9043	Not Specified	143.10682	Sediment Layer
This study	318	U1359D	318-U1359D-011R_1A-1.15	Sedimentary	s	-64.9043	Not Specified	143.10683	Sediment Layer
This study	318	U1359D	318-U1359D-011R_1A-1.2	Sedimentary	s	-64.9043	Not Specified	143.10684	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.1	Sedimentary	s	-64.9043	Not Specified	143.10685	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.15	Sedimentary	s	-64.9043	Not Specified	143.10686	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.2	Sedimentary	s	-64.9043	Not Specified	143.10687	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.25	Sedimentary	s	-64.9043	Not Specified	143.10688	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.3	Sedimentary	s	-64.9043	Not Specified	143.10689	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.35	Sedimentary	s	-64.9043	Not Specified	143.1069	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.4	Sedimentary	s	-64.9043	Not Specified	143.10691	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.45	Sedimentary	s	-64.9043	Not Specified	143.10692	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.5	Sedimentary	s	-64.9043	Not Specified	143.10693	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.55	Sedimentary	s	-64.9043	Not Specified	143.10694	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.6	Sedimentary	s	-64.9043	Not Specified	143.10695	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.65	Sedimentary	s	-64.9043	Not Specified	143.10696	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.7	Sedimentary	s	-64.9043	Not Specified	143.10697	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.75	Sedimentary	s	-64.9043	Not Specified	143.10698	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.8	Sedimentary	s	-64.9043	Not Specified	143.10699	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.85	Sedimentary	s	-64.9043	Not Specified	143.107	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.9	Sedimentary	s	-64.9043	Not Specified	143.10701	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-0.95	Sedimentary	s	-64.9043	Not Specified	143.10702	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-1	Sedimentary	s	-64.9043	Not Specified	143.10703	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-1.05	Sedimentary	s	-64.9043	Not Specified	143.10704	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-1.1	Sedimentary	s	-64.9043	Not Specified	143.10705	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-1.15	Sedimentary	s	-64.9043	Not Specified	143.10706	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-1.2	Sedimentary	s	-64.9043	Not Specified	143.10707	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-1.25	Sedimentary	s	-64.9043	Not Specified	143.10708	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-1.3	Sedimentary	s	-64.9043	Not Specified	143.10709	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-1.35	Sedimentary	s	-64.9043	Not Specified	143.1071	Sediment Layer
This study	318	U1359D	318-U1359D-011R_2A-1.4	Sedimentary	s	-64.9043	Not Specified	143.10711	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.25	Sedimentary	s	-64.9043	Not Specified	143.10712	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.3	Sedimentary	s	-64.9043	Not Specified	143.10713	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.35	Sedimentary	s	-64.9043	Not Specified	143.10714	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.4	Sedimentary	s	-64.9043	Not Specified	143.10715	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.45	Sedimentary	s	-64.9043	Not Specified	143.10716	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.5	Sedimentary	s	-64.9043	Not Specified	143.10717	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.55	Sedimentary	s	-64.9043	Not Specified	143.10718	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.6	Sedimentary	s	-64.9043	Not Specified	143.10719	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.65	Sedimentary	s	-64.9043	Not Specified	143.1072	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.7	Sedimentary	s	-64.9043	Not Specified	143.10721	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.75	Sedimentary	s	-64.9043	Not Specified	143.10722	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.8	Sedimentary	s	-64.9043	Not Specified	143.10723	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.85	Sedimentary	s	-64.9043	Not Specified	143.10724	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.9	Sedimentary	s	-64.9043	Not Specified	143.10725	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-0.95	Sedimentary	s	-64.9043	Not Specified	143.10726	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-1	Sedimentary	s	-64.9043	Not Specified	143.10727	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-1.05	Sedimentary	s	-64.9043	Not Specified	143.10728	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-1.1	Sedimentary	s	-64.9043	Not Specified	143.10729	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-1.15	Sedimentary	s	-64.9043	Not Specified	143.1073	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-1.2	Sedimentary	s	-64.9043	Not Specified	143.10731	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-1.25	Sedimentary	s	-64.9043	Not Specified	143.10732	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-1.3	Sedimentary	s	-64.9043	Not Specified	143.10733	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-1.35	Sedimentary	s	-64.9043	Not Specified	143.10734	Sediment Layer
This study	318	U1359D	318-U1359D-011R_3A-1.4	Sedimentary	s	-64.9043	Not Specified	143.10735	Sediment Layer
This study	318	U1359D	318-U1359D-011R_4A-0.1	Sedimentary	s	-64.9043	Not Specified	143.10736	Sediment Layer
This study	318	U1359D	318-U1359D-011R_4A-0.15	Sedimentary	s	-64.9043	Not Specified	143.10737	Sediment Layer
This study	318	U1359D	318-U1359D-011R_4A-0.2	Sedimentary	s	-64.9043	Not Specified	143.10738	Sediment Layer
