tab 	er_sites
er_citation_names	er_location_name	er_site_name	site_class	site_definition	site_lithology	site_type
This study	DSDP Site 522	27-1-117	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-1-119	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-1-123	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-1-127	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-1-129	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-1-133	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-1-139	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-1-141	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-1-144	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-1-149	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-006	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-010	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-012	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-015	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-021	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-024	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-027	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-030	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-033	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-036	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-042	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-045	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-048	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-051	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-055	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-059	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-065	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-068	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-071	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-074	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-078	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-082	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-085	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-089	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-094	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-100	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-103	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-106	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-109	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-112	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-115	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-118	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-122	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-125	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-128	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-132	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-135	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-139	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-142	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-145	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-2-149	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-017	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-024	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-026	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-031	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-034	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-038	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-042	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-046	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-050	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-053	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-056	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-059	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-062	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-065	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-068	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-072	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-075	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-081	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-084	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-087	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-090	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-094	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-097	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-100	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-103	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-106	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-109	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-112	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-115	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-118	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-121	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-125	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-128	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-131	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-134	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	27-3-139	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-025	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-030	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-033	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-038	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-042	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-045	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-051	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-054	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-060	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-063	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-066	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-069	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-072	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-075	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-078	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-081	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-084	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-087	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-090	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-094	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-097	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-100	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-103	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-106	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-109	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-112	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-115	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-118	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-122	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-125	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-128	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-131	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-134	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-137	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-141	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-144	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-1-147	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-004	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-011	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-014	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-017	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-020	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-024	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-027	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-030	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-033	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-036	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-040	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-045	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-048	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-051	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-055	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-058	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-061	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-064	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-067	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-071	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-075	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-077	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-080	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-083	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-089	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-093	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-096	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-099	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-103	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-106	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-109	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-111	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-114	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-118	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-122	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-125	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-128	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-132	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-135	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-138	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-141	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-145	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-2-148	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-012	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-015	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-018	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-022	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-025	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-028	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-031	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-034	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-037	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-039	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-042	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-045	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-048	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-054	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-057	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-063	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-066	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-069	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-073	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-076	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-079	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-082	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-085	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-088	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-091	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-094	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-097	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-100	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-103	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-106	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-112	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	28-3-114	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-004	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-008	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-011	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-017	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-027	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-030	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-033	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-037	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-040	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-043	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-047	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-051	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-054	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-057	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-061	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-068	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-070	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-073	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-078	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-083	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-086	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-094	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-097	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-100	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-103	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-106	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-109	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-112	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-115	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-118	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-123	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-126	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-131	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-134	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-137	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-140	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-1-144	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-004	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-007	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-010	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-014	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-017	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-020	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-023	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-026	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-029	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-032	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-036	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-039	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-042	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-045	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-048	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-051	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-054	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-057	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-061	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-064	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-068	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-071	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-075	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-078	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-081	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-084	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-087	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-090	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-094	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-098	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-104	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-110	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-114	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-117	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-120	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-124	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-126	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-130	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-133	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-139	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-142	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-145	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-2-148	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-003	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-006	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-009	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-013	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-016	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-020	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-023	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-030	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-033	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-038	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-041	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-044	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-047	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-050	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-053	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-056	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-059	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-061	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-065	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-068	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-071	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-075	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-077	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-080	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-083	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-086	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-089	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-092	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-095	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-098	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-102	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-104	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-109	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	29-3-112	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	30-1-010	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	30-1-013	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	30-1-016	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	30-1-019	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	30-1-022	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	30-1-025	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	30-1-029	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	30-1-032	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	30-1-035	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	30-1-038	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	30-1-041	sedimentary	s	nannofossil ooze	sedimentary layer
