tab 	er_samples
er_citation_names	er_expedition_name	er_location_name	er_sample_alternatives	er_sample_name	er_site_name	magic_method_codes	sample_azimuth	sample_class	sample_composite_depth	sample_core_depth	sample_date	sample_dip	sample_lat	sample_lithology	sample_lon	sample_type
This study	318	U1361A	CUBE2214921	318-U1361A-012H-6-W-107	318-U1361A-012H-6-W-107	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary		110.355	2010:02:26:23:51:00.00	0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A	CUBE2214931	318-U1361A-012H-7-W-43	318-U1361A-012H-7-W-43	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary		110.925	2010:02:26:23:51:00.00	0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study		U1361A		318-U1361A-012H-7-W-43a	318-U1361A-012H-7-W-43a			Sedimentary					-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.1	318-U1361A-012H_4A-0.1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		106.37		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.25	318-U1361A-012H_4A-0.25	FS-C-DRILL-IODP:SO-V	0	Sedimentary		106.52		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.3	318-U1361A-012H_4A-0.3	FS-C-DRILL-IODP:SO-V	0	Sedimentary		106.57		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.35	318-U1361A-012H_4A-0.35	FS-C-DRILL-IODP:SO-V	0	Sedimentary		106.62		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.4	318-U1361A-012H_4A-0.4	FS-C-DRILL-IODP:SO-V	0	Sedimentary		106.67		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.45	318-U1361A-012H_4A-0.45	FS-C-DRILL-IODP:SO-V	0	Sedimentary		106.72		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.5	318-U1361A-012H_4A-0.5	FS-C-DRILL-IODP:SO-V	0	Sedimentary		106.77		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.55	318-U1361A-012H_4A-0.55	FS-C-DRILL-IODP:SO-V	0	Sedimentary		106.82		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.6	318-U1361A-012H_4A-0.6	FS-C-DRILL-IODP:SO-V	0	Sedimentary		106.87		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.65	318-U1361A-012H_4A-0.65	FS-C-DRILL-IODP:SO-V	0	Sedimentary		106.92		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.7	318-U1361A-012H_4A-0.7	FS-C-DRILL-IODP:SO-V	0	Sedimentary		106.97		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.75	318-U1361A-012H_4A-0.75	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.02		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.8	318-U1361A-012H_4A-0.8	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.07		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.85	318-U1361A-012H_4A-0.85	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.12		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.9	318-U1361A-012H_4A-0.9	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.17		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-0.95	318-U1361A-012H_4A-0.95	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.22		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-1	318-U1361A-012H_4A-1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.27		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-1.05	318-U1361A-012H_4A-1.05	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.32		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-1.1	318-U1361A-012H_4A-1.1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.37		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-1.15	318-U1361A-012H_4A-1.15	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.42		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-1.2	318-U1361A-012H_4A-1.2	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.47		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-1.25	318-U1361A-012H_4A-1.25	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.52		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-1.3	318-U1361A-012H_4A-1.3	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.57		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-1.35	318-U1361A-012H_4A-1.35	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.62		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_4A-1.4	318-U1361A-012H_4A-1.4	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.67		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.1	318-U1361A-012H_5A-0.1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.88		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.15	318-U1361A-012H_5A-0.15	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.93		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.2	318-U1361A-012H_5A-0.2	FS-C-DRILL-IODP:SO-V	0	Sedimentary		107.98		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.25	318-U1361A-012H_5A-0.25	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.03		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.3	318-U1361A-012H_5A-0.3	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.08		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.35	318-U1361A-012H_5A-0.35	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.13		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.4	318-U1361A-012H_5A-0.4	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.18		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.45	318-U1361A-012H_5A-0.45	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.23		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.5	318-U1361A-012H_5A-0.5	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.28		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.55	318-U1361A-012H_5A-0.55	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.33		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.6	318-U1361A-012H_5A-0.6	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.38		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.65	318-U1361A-012H_5A-0.65	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.43		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.7	318-U1361A-012H_5A-0.7	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.48		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.75	318-U1361A-012H_5A-0.75	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.53		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.8	318-U1361A-012H_5A-0.8	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.58		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.85	318-U1361A-012H_5A-0.85	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.63		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.9	318-U1361A-012H_5A-0.9	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.68		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-0.95	318-U1361A-012H_5A-0.95	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.73		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-1	318-U1361A-012H_5A-1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.78		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-1.05	318-U1361A-012H_5A-1.05	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.83		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-1.1	318-U1361A-012H_5A-1.1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.88		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-1.2	318-U1361A-012H_5A-1.2	FS-C-DRILL-IODP:SO-V	0	Sedimentary		108.98		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-1.25	318-U1361A-012H_5A-1.25	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.03		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-1.3	318-U1361A-012H_5A-1.3	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.08		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-1.35	318-U1361A-012H_5A-1.35	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.13		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_5A-1.4	318-U1361A-012H_5A-1.4	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.18		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.1	318-U1361A-012H_6A-0.1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.39		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.15	318-U1361A-012H_6A-0.15	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.44		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.2	318-U1361A-012H_6A-0.2	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.49		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.25	318-U1361A-012H_6A-0.25	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.54		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.3	318-U1361A-012H_6A-0.3	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.59		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.35	318-U1361A-012H_6A-0.35	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.64		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.4	318-U1361A-012H_6A-0.4	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.69		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.45	318-U1361A-012H_6A-0.45	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.74		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.5	318-U1361A-012H_6A-0.5	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.79		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.55	318-U1361A-012H_6A-0.55	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.84		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.6	318-U1361A-012H_6A-0.6	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.89		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.65	318-U1361A-012H_6A-0.65	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.94		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.7	318-U1361A-012H_6A-0.7	FS-C-DRILL-IODP:SO-V	0	Sedimentary		109.99		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.75	318-U1361A-012H_6A-0.75	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.04		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.8	318-U1361A-012H_6A-0.8	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.09		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.85	318-U1361A-012H_6A-0.85	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.14		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.9	318-U1361A-012H_6A-0.9	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.19		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-0.95	318-U1361A-012H_6A-0.95	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.24		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-1	318-U1361A-012H_6A-1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.29		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-1.05	318-U1361A-012H_6A-1.05	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.34		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-1.1	318-U1361A-012H_6A-1.1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.39		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-1.15	318-U1361A-012H_6A-1.15	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.44		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_6A-1.2	318-U1361A-012H_6A-1.2	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.49		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_7A-0.15	318-U1361A-012H_7A-0.15	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.65		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_7A-0.2	318-U1361A-012H_7A-0.2	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.7		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_7A-0.25	318-U1361A-012H_7A-0.25	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.75		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_7A-0.3	318-U1361A-012H_7A-0.3	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.8		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_7A-0.35	318-U1361A-012H_7A-0.35	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.85		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_7A-0.4	318-U1361A-012H_7A-0.4	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.9		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_7A-0.45	318-U1361A-012H_7A-0.45	FS-C-DRILL-IODP:SO-V	0	Sedimentary		110.95		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_7A-0.5	318-U1361A-012H_7A-0.5	FS-C-DRILL-IODP:SO-V	0	Sedimentary		111		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_7A-0.55	318-U1361A-012H_7A-0.55	FS-C-DRILL-IODP:SO-V	0	Sedimentary		111.05		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-012H_7A-0.6	318-U1361A-012H_7A-0.6	FS-C-DRILL-IODP:SO-V	0	Sedimentary		111.1		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A	CUBE2215751	318-U1361A-013H-1-W-102	318-U1361A-013H-1-W-102	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary		114.52	2010:02:27:02:09:00.00	0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study		U1361A		318-U1361A-013H-1-W-102a	318-U1361A-013H-1-W-102a			Sedimentary					-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A	CUBE2215761	318-U1361A-013H-2-W-70	318-U1361A-013H-2-W-70	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary		115.7	2010:02:27:02:09:00.00	0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study		U1361A		318-U1361A-013H-2-W-70a	318-U1361A-013H-2-W-70a			Sedimentary					-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A	CUBE2215771	318-U1361A-013H-3-W-97	318-U1361A-013H-3-W-97	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary		117.47	2010:02:27:02:09:00.00	0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A	CUBE2215781	318-U1361A-013H-4-W-118	318-U1361A-013H-4-W-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary		119.18	2010:02:27:02:10:00.00	0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study		U1361A		318-U1361A-013H-4-W-118a	318-U1361A-013H-4-W-118a			Sedimentary					-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A	CUBE2215791	318-U1361A-013H-5-W-95	318-U1361A-013H-5-W-95	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary		120.45	2010:02:27:02:10:00.00	0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study		U1361A		318-U1361A-013H-5-W-95a	318-U1361A-013H-5-W-95a			Sedimentary					-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A	CUBE2215801	318-U1361A-013H-6-W-89	318-U1361A-013H-6-W-89	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary		121.89	2010:02:27:02:10:00.00	0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study		U1361A		318-U1361A-013H-6-W-89a	318-U1361A-013H-6-W-89a			Sedimentary					-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.1	318-U1361A-013H_1A-0.1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		113.6		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.15	318-U1361A-013H_1A-0.15	FS-C-DRILL-IODP:SO-V	0	Sedimentary		113.65		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.2	318-U1361A-013H_1A-0.2	FS-C-DRILL-IODP:SO-V	0	Sedimentary		113.7		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.25	318-U1361A-013H_1A-0.25	FS-C-DRILL-IODP:SO-V	0	Sedimentary		113.75		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.3	318-U1361A-013H_1A-0.3	FS-C-DRILL-IODP:SO-V	0	Sedimentary		113.8		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.35	318-U1361A-013H_1A-0.35	FS-C-DRILL-IODP:SO-V	0	Sedimentary		113.85		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.4	318-U1361A-013H_1A-0.4	FS-C-DRILL-IODP:SO-V	0	Sedimentary		113.9		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.45	318-U1361A-013H_1A-0.45	FS-C-DRILL-IODP:SO-V	0	Sedimentary		113.95		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.5	318-U1361A-013H_1A-0.5	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.55	318-U1361A-013H_1A-0.55	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.05		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.6	318-U1361A-013H_1A-0.6	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.1		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.65	318-U1361A-013H_1A-0.65	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.15		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.7	318-U1361A-013H_1A-0.7	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.2		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.75	318-U1361A-013H_1A-0.75	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.25		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.8	318-U1361A-013H_1A-0.8	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.3		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.85	318-U1361A-013H_1A-0.85	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.35		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.9	318-U1361A-013H_1A-0.9	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.4		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-0.95	318-U1361A-013H_1A-0.95	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.45		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-1	318-U1361A-013H_1A-1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.5		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-1.05	318-U1361A-013H_1A-1.05	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.55		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-1.1	318-U1361A-013H_1A-1.1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.6		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-1.15	318-U1361A-013H_1A-1.15	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.65		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-1.2	318-U1361A-013H_1A-1.2	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.7		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-1.25	318-U1361A-013H_1A-1.25	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.75		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-1.3	318-U1361A-013H_1A-1.3	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.8		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-1.35	318-U1361A-013H_1A-1.35	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.85		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_1A-1.4	318-U1361A-013H_1A-1.4	FS-C-DRILL-IODP:SO-V	0	Sedimentary		114.9		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_2A-0.1	318-U1361A-013H_2A-0.1	FS-C-DRILL-IODP:SO-V	0	Sedimentary		115.1		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_2A-0.15	318-U1361A-013H_2A-0.15	FS-C-DRILL-IODP:SO-V	0	Sedimentary		115.15		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_2A-0.2	318-U1361A-013H_2A-0.2	FS-C-DRILL-IODP:SO-V	0	Sedimentary		115.2		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_2A-0.25	318-U1361A-013H_2A-0.25	FS-C-DRILL-IODP:SO-V	0	Sedimentary		115.25		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_2A-0.3	318-U1361A-013H_2A-0.3	FS-C-DRILL-IODP:SO-V	0	Sedimentary		115.3		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_2A-0.35	318-U1361A-013H_2A-0.35	FS-C-DRILL-IODP:SO-V	0	Sedimentary		115.35		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_2A-0.4	318-U1361A-013H_2A-0.4	FS-C-DRILL-IODP:SO-V	0	Sedimentary		115.4		0	-64.2457	Silty Clay	143.5320	Sediment Layer
This study	318	U1361A		318-U1361A-013H_2A-0.45	318-U1361A-013H_2A-0.45	FS-C-DRILL-IODP:SO-V	0	Sedimentary		115.45		0	-64.2457	Silty Clay	143.5320	Sediment Layer
