adj_dec,citations,core,core_depth,core_sects,description,dir_csd,dir_dec,dir_inc,experiment,external_database_ids,instrument_codes,magn_moment,magn_volume,meas_n_orient,meas_temp,measurement,method_codes,offset,quality,section,sequence,software_packages,specimen,standard,timestamp,treat_ac_field,treat_dc_field,treat_dc_field_phi,treat_dc_field_theta,treat_step_num,treat_temp
321.97993313260974,This study,1H,7.175,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,63.1,51.979933132609744,32.0,999-U999A-1H-3-A-117.5_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,9.165999999999998e-11,6.2691e-07,8.0,273.0,999-U999A-1H-3-A-117.5_LP-DIR-AF-432,LT-AF-Z:DE-VM:LP-DIR-AF,117.5,g,3,431,pmagpy-4.2.25-1,999-U999A-1H-3-A-117.5,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
198.37993313260972,This study,1H,6.125,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,50.7,288.3799331326097,37.0,999-U999A-1H-3-A-12.5_LP-DIR-AF,LORE[112708621],IODP-SRM:IODP-SRM-AF,8.425e-08,1.4174000000000004e-06,18.0,273.0,999-U999A-1H-3-A-12.5_LP-DIR-AF-437,LT-AF-Z:DE-VM:LP-DIR-AF,12.5,g,3,436,pmagpy-4.2.25-1,999-U999A-1H-3-A-12.5,u,2019-01-25T04:28:35Z,0.01,0,0,0,2,273.0
333.97993313260974,This study,1H,7.2,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,57.7,63.979933132609744,36.1,999-U999A-1H-3-A-120.0_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.036e-10,7.1668e-07,8.0,273.0,999-U999A-1H-3-A-120.0_LP-DIR-AF-442,LT-AF-Z:DE-VM:LP-DIR-AF,120.0,g,3,441,pmagpy-4.2.25-1,999-U999A-1H-3-A-120.0,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
302.77993313260976,This study,1H,7.225,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,50.2,32.779933132609756,39.7,999-U999A-1H-3-A-122.5_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.9050000000000001e-10,1.2442e-06,8.0,273.0,999-U999A-1H-3-A-122.5_LP-DIR-AF-447,LT-AF-Z:DE-VM:LP-DIR-AF,122.5,g,3,446,pmagpy-4.2.25-1,999-U999A-1H-3-A-122.5,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
316.77993313260976,This study,1H,7.25,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,36.8,46.779933132609756,45.2,999-U999A-1H-3-A-125.0_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,2.74e-10,1.7003999999999996e-06,8.0,273.0,999-U999A-1H-3-A-125.0_LP-DIR-AF-452,LT-AF-Z:DE-VM:LP-DIR-AF,125.0,g,3,451,pmagpy-4.2.25-1,999-U999A-1H-3-A-125.0,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
343.27993313260976,This study,1H,7.275,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,37.3,73.27993313260976,35.7,999-U999A-1H-3-A-127.5_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,2.753e-10,3.0076e-06,8.0,273.0,999-U999A-1H-3-A-127.5_LP-DIR-AF-457,LT-AF-Z:DE-VM:LP-DIR-AF,127.5,g,3,456,pmagpy-4.2.25-1,999-U999A-1H-3-A-127.5,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
2.37993313260975,This study,1H,7.3,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,45.0,92.37993313260975,37.8,999-U999A-1H-3-A-130.0_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,2.019e-10,2.9259e-06,8.0,273.0,999-U999A-1H-3-A-130.0_LP-DIR-AF-462,LT-AF-Z:DE-VM:LP-DIR-AF,130.0,g,3,461,pmagpy-4.2.25-1,999-U999A-1H-3-A-130.0,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
42.57993313260974,This study,1H,7.325,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,58.6,132.57993313260974,17.6,999-U999A-1H-3-A-132.5_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.5030000000000001e-10,7.4262e-07,8.0,273.0,999-U999A-1H-3-A-132.5_LP-DIR-AF-467,LT-AF-Z:DE-VM:LP-DIR-AF,132.5,g,3,466,pmagpy-4.2.25-1,999-U999A-1H-3-A-132.5,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
60.17993313260975,This study,1H,7.35,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,50.9,150.17993313260973,-10.6,999-U999A-1H-3-A-135.0_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.1090000000000001e-10,8.712899999999999e-07,8.0,273.0,999-U999A-1H-3-A-135.0_LP-DIR-AF-472,LT-AF-Z:DE-VM:LP-DIR-AF,135.0,g,3,471,pmagpy-4.2.25-1,999-U999A-1H-3-A-135.0,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
339.97993313260974,This study,1H,7.375,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,53.2,69.97993313260974,-14.1,999-U999A-1H-3-A-137.5_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,8.932e-11,5.5588e-07,8.0,273.0,999-U999A-1H-3-A-137.5_LP-DIR-AF-477,LT-AF-Z:DE-VM:LP-DIR-AF,137.5,g,3,476,pmagpy-4.2.25-1,999-U999A-1H-3-A-137.5,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
198.37993313260972,This study,1H,6.15,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,46.9,288.3799331326097,42.5,999-U999A-1H-3-A-15.0_LP-DIR-AF,LORE[112708621],IODP-SRM:IODP-SRM-AF,8.818999999999998e-08,1.3082e-06,18.0,273.0,999-U999A-1H-3-A-15.0_LP-DIR-AF-502,LT-AF-Z:DE-VM:LP-DIR-AF,15.0,g,3,501,pmagpy-4.2.25-1,999-U999A-1H-3-A-15.0,u,2019-01-25T04:28:35Z,0.01,0,0,0,2,273.0
194.17993313260973,This study,1H,6.175,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,51.5,284.17993313260973,46.4,999-U999A-1H-3-A-17.5_LP-DIR-AF,LORE[112708621],IODP-SRM:IODP-SRM-AF,9.750999999999999e-08,1.4074e-06,18.0,273.0,999-U999A-1H-3-A-17.5_LP-DIR-AF-512,LT-AF-Z:DE-VM:LP-DIR-AF,17.5,g,3,511,pmagpy-4.2.25-1,999-U999A-1H-3-A-17.5,u,2019-01-25T04:28:35Z,0.01,0,0,0,2,273.0
189.27993313260976,This study,1H,6.2,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,62.7,279.27993313260976,52.5,999-U999A-1H-3-A-20.0_LP-DIR-AF,LORE[112708621],IODP-SRM:IODP-SRM-AF,1.08e-07,2.3668e-06,18.0,273.0,999-U999A-1H-3-A-20.0_LP-DIR-AF-522,LT-AF-Z:DE-VM:LP-DIR-AF,20.0,g,3,521,pmagpy-4.2.25-1,999-U999A-1H-3-A-20.0,u,2019-01-25T04:28:35Z,0.01,0,0,0,2,273.0
195.57993313260977,This study,1H,6.225,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,63.3,285.57993313260977,59.2,999-U999A-1H-3-A-22.5_LP-DIR-AF,LORE[112708621],IODP-SRM:IODP-SRM-AF,1.295e-07,3.4347000000000008e-06,18.0,273.0,999-U999A-1H-3-A-22.5_LP-DIR-AF-527,LT-AF-Z:DE-VM:LP-DIR-AF,22.5,g,3,526,pmagpy-4.2.25-1,999-U999A-1H-3-A-22.5,u,2019-01-25T04:28:35Z,0.01,0,0,0,2,273.0
204.97993313260974,This study,1H,6.25,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,64.8,294.97993313260974,59.9,999-U999A-1H-3-A-25.0_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,1.672e-07,2.6974e-06,18.0,273.0,999-U999A-1H-3-A-25.0_LP-DIR-AF-532,LT-AF-Z:DE-VM:LP-DIR-AF,25.0,g,3,531,pmagpy-4.2.25-1,999-U999A-1H-3-A-25.0,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
206.37993313260972,This study,1H,6.275,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,66.2,296.3799331326097,57.4,999-U999A-1H-3-A-27.5_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,2.08e-07,3.3695e-06,18.0,273.0,999-U999A-1H-3-A-27.5_LP-DIR-AF-537,LT-AF-Z:DE-VM:LP-DIR-AF,27.5,g,3,536,pmagpy-4.2.25-1,999-U999A-1H-3-A-27.5,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
201.47993313260974,This study,1H,6.3,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,62.6,291.47993313260974,57.6,999-U999A-1H-3-A-30.0_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,2.2829999999999997e-07,2.5692000000000003e-06,18.0,273.0,999-U999A-1H-3-A-30.0_LP-DIR-AF-542,LT-AF-Z:DE-VM:LP-DIR-AF,30.0,g,3,541,pmagpy-4.2.25-1,999-U999A-1H-3-A-30.0,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
197.87993313260972,This study,1H,6.325,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,52.4,287.8799331326097,58.1,999-U999A-1H-3-A-32.5_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,3.2729999999999997e-07,1.6445e-06,19.0,273.0,999-U999A-1H-3-A-32.5_LP-DIR-AF-547,LT-AF-Z:DE-VM:LP-DIR-AF,32.5,g,3,546,pmagpy-4.2.25-1,999-U999A-1H-3-A-32.5,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
197.77993313260976,This study,1H,6.35,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,59.7,287.77993313260976,55.2,999-U999A-1H-3-A-35.0_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,3.185e-07,2.4741e-06,19.0,273.0,999-U999A-1H-3-A-35.0_LP-DIR-AF-552,LT-AF-Z:DE-VM:LP-DIR-AF,35.0,g,3,551,pmagpy-4.2.25-1,999-U999A-1H-3-A-35.0,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
197.87993313260972,This study,1H,6.375,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,65.8,287.8799331326097,48.8,999-U999A-1H-3-A-37.5_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,2.964e-07,2.3032e-06,19.0,273.0,999-U999A-1H-3-A-37.5_LP-DIR-AF-557,LT-AF-Z:DE-VM:LP-DIR-AF,37.5,g,3,556,pmagpy-4.2.25-1,999-U999A-1H-3-A-37.5,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
198.07993313260977,This study,1H,6.4,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,63.9,288.07993313260977,42.7,999-U999A-1H-3-A-40.0_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,2.625e-07,6.269199999999998e-06,19.0,273.0,999-U999A-1H-3-A-40.0_LP-DIR-AF-562,LT-AF-Z:DE-VM:LP-DIR-AF,40.0,g,3,561,pmagpy-4.2.25-1,999-U999A-1H-3-A-40.0,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
200.97993313260974,This study,1H,6.425,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,59.6,290.97993313260974,39.5,999-U999A-1H-3-A-42.5_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,2.262e-07,4.2475e-06,19.0,273.0,999-U999A-1H-3-A-42.5_LP-DIR-AF-567,LT-AF-Z:DE-VM:LP-DIR-AF,42.5,g,3,566,pmagpy-4.2.25-1,999-U999A-1H-3-A-42.5,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
206.27993313260976,This study,1H,6.45,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,49.1,296.27993313260976,38.7,999-U999A-1H-3-A-45.0_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,2.118e-07,2.2608e-06,19.0,273.0,999-U999A-1H-3-A-45.0_LP-DIR-AF-572,LT-AF-Z:DE-VM:LP-DIR-AF,45.0,g,3,571,pmagpy-4.2.25-1,999-U999A-1H-3-A-45.0,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
203.97993313260974,This study,1H,6.475,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,52.7,293.97993313260974,37.8,999-U999A-1H-3-A-47.5_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,1.466e-07,1.6059e-06,18.0,273.0,999-U999A-1H-3-A-47.5_LP-DIR-AF-577,LT-AF-Z:DE-VM:LP-DIR-AF,47.5,g,3,576,pmagpy-4.2.25-1,999-U999A-1H-3-A-47.5,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
194.17993313260973,This study,1H,6.5,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,70.4,284.17993313260973,34.1,999-U999A-1H-3-A-50.0_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,1.3289999999999998e-07,3.1513e-06,18.0,273.0,999-U999A-1H-3-A-50.0_LP-DIR-AF-587,LT-AF-Z:DE-VM:LP-DIR-AF,50.0,g,3,586,pmagpy-4.2.25-1,999-U999A-1H-3-A-50.0,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
313.57993313260977,This study,1H,6.525,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,54.1,43.57993313260977,64.0,999-U999A-1H-3-A-52.5_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,1.594e-10,3.7642e-06,8.0,273.0,999-U999A-1H-3-A-52.5_LP-DIR-AF-592,LT-AF-Z:DE-VM:LP-DIR-AF,52.5,g,3,591,pmagpy-4.2.25-1,999-U999A-1H-3-A-52.5,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
237.97993313260974,This study,1H,6.55,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,56.1,327.97993313260974,68.4,999-U999A-1H-3-A-55.0_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.0630000000000001e-10,7.469e-07,8.0,273.0,999-U999A-1H-3-A-55.0_LP-DIR-AF-597,LT-AF-Z:DE-VM:LP-DIR-AF,55.0,g,3,596,pmagpy-4.2.25-1,999-U999A-1H-3-A-55.0,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
245.87993313260972,This study,1H,6.575,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,57.1,335.8799331326097,47.1,999-U999A-1H-3-A-57.5_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,6.211e-11,1.6767e-06,8.0,273.0,999-U999A-1H-3-A-57.5_LP-DIR-AF-602,LT-AF-Z:DE-VM:LP-DIR-AF,57.5,g,3,601,pmagpy-4.2.25-1,999-U999A-1H-3-A-57.5,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
296.07993313260977,This study,1H,6.6,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,53.7,26.079933132609767,30.1,999-U999A-1H-3-A-60.0_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,8.631e-11,2.6779e-06,8.0,273.0,999-U999A-1H-3-A-60.0_LP-DIR-AF-607,LT-AF-Z:DE-VM:LP-DIR-AF,60.0,g,3,606,pmagpy-4.2.25-1,999-U999A-1H-3-A-60.0,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
309.17993313260973,This study,1H,6.625,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,58.9,39.17993313260973,49.0,999-U999A-1H-3-A-62.5_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,1.0070000000000001e-10,2.9902e-06,8.0,273.0,999-U999A-1H-3-A-62.5_LP-DIR-AF-612,LT-AF-Z:DE-VM:LP-DIR-AF,62.5,g,3,611,pmagpy-4.2.25-1,999-U999A-1H-3-A-62.5,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
205.17993313260973,This study,1H,6.65,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,55.9,295.17993313260973,68.3,999-U999A-1H-3-A-65.0_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,9.168000000000001e-11,1.9673e-06,8.0,273.0,999-U999A-1H-3-A-65.0_LP-DIR-AF-617,LT-AF-Z:DE-VM:LP-DIR-AF,65.0,g,3,616,pmagpy-4.2.25-1,999-U999A-1H-3-A-65.0,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
193.97993313260974,This study,1H,6.675,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,54.3,283.97993313260974,60.9,999-U999A-1H-3-A-67.5_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,1.414e-10,8.757700000000002e-07,8.0,273.0,999-U999A-1H-3-A-67.5_LP-DIR-AF-622,LT-AF-Z:DE-VM:LP-DIR-AF,67.5,g,3,621,pmagpy-4.2.25-1,999-U999A-1H-3-A-67.5,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
193.97993313260974,This study,1H,6.7,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,62.7,283.97993313260974,24.3,999-U999A-1H-3-A-70.0_LP-DIR-AF,LORE[112708591],IODP-SRM:IODP-SRM-AF,1.25e-10,5.1412e-07,8.0,273.0,999-U999A-1H-3-A-70.0_LP-DIR-AF-632,LT-AF-Z:DE-VM:LP-DIR-AF,70.0,g,3,631,pmagpy-4.2.25-1,999-U999A-1H-3-A-70.0,u,2019-01-25T04:18:18Z,0.01,0,0,0,2,273.0
292.57993313260977,This study,1H,6.725,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,51.6,22.579933132609767,19.6,999-U999A-1H-3-A-72.5_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.196e-10,7.818800000000002e-07,8.0,273.0,999-U999A-1H-3-A-72.5_LP-DIR-AF-637,LT-AF-Z:DE-VM:LP-DIR-AF,72.5,g,3,636,pmagpy-4.2.25-1,999-U999A-1H-3-A-72.5,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
296.8799331326097,This study,1H,6.75,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,35.3,26.87993313260972,11.8,999-U999A-1H-3-A-75.0_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.1470000000000001e-10,2.4959e-06,8.0,273.0,999-U999A-1H-3-A-75.0_LP-DIR-AF-642,LT-AF-Z:DE-VM:LP-DIR-AF,75.0,g,3,641,pmagpy-4.2.25-1,999-U999A-1H-3-A-75.0,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
330.47993313260974,This study,1H,6.775,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,60.5,60.479933132609744,39.7,999-U999A-1H-3-A-77.5_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.254e-10,1.8575e-06,8.0,273.0,999-U999A-1H-3-A-77.5_LP-DIR-AF-647,LT-AF-Z:DE-VM:LP-DIR-AF,77.5,g,3,646,pmagpy-4.2.25-1,999-U999A-1H-3-A-77.5,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
61.17993313260975,This study,1H,6.8,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,74.0,151.17993313260973,51.3,999-U999A-1H-3-A-80.0_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,8.356000000000001e-11,7.4377e-07,8.0,273.0,999-U999A-1H-3-A-80.0_LP-DIR-AF-652,LT-AF-Z:DE-VM:LP-DIR-AF,80.0,g,3,651,pmagpy-4.2.25-1,999-U999A-1H-3-A-80.0,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
302.97993313260974,This study,1H,6.825,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,43.9,32.979933132609744,32.7,999-U999A-1H-3-A-82.5_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.167e-10,1.0126e-06,8.0,273.0,999-U999A-1H-3-A-82.5_LP-DIR-AF-657,LT-AF-Z:DE-VM:LP-DIR-AF,82.5,g,3,656,pmagpy-4.2.25-1,999-U999A-1H-3-A-82.5,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
308.8799331326097,This study,1H,6.85,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,32.9,38.87993313260972,28.6,999-U999A-1H-3-A-85.0_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.317e-10,1.4790000000000004e-06,8.0,273.0,999-U999A-1H-3-A-85.0_LP-DIR-AF-662,LT-AF-Z:DE-VM:LP-DIR-AF,85.0,g,3,661,pmagpy-4.2.25-1,999-U999A-1H-3-A-85.0,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
330.77993313260976,This study,1H,6.875,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,53.2,60.779933132609756,35.5,999-U999A-1H-3-A-87.5_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.222e-10,1.5708e-06,8.0,273.0,999-U999A-1H-3-A-87.5_LP-DIR-AF-667,LT-AF-Z:DE-VM:LP-DIR-AF,87.5,g,3,666,pmagpy-4.2.25-1,999-U999A-1H-3-A-87.5,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
74.07993313260974,This study,1H,6.9,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,52.3,164.07993313260974,21.7,999-U999A-1H-3-A-90.0_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.739e-10,1.8598e-06,8.0,273.0,999-U999A-1H-3-A-90.0_LP-DIR-AF-672,LT-AF-Z:DE-VM:LP-DIR-AF,90.0,g,3,671,pmagpy-4.2.25-1,999-U999A-1H-3-A-90.0,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
70.37993313260975,This study,1H,6.925,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,71.6,160.37993313260975,21.9,999-U999A-1H-3-A-92.5_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,9.575e-11,1.1579e-06,8.0,273.0,999-U999A-1H-3-A-92.5_LP-DIR-AF-677,LT-AF-Z:DE-VM:LP-DIR-AF,92.5,g,3,676,pmagpy-4.2.25-1,999-U999A-1H-3-A-92.5,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
314.8799331326097,This study,1H,6.95,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,53.2,44.87993313260972,20.8,999-U999A-1H-3-A-95.0_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.691e-10,2.0168e-06,8.0,273.0,999-U999A-1H-3-A-95.0_LP-DIR-AF-682,LT-AF-Z:DE-VM:LP-DIR-AF,95.0,g,3,681,pmagpy-4.2.25-1,999-U999A-1H-3-A-95.0,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
315.17993313260973,This study,1H,6.975,1H-3,IN-LINE AF DEMAG:: average of multiple measurements,51.7,45.17993313260973,17.4,999-U999A-1H-3-A-97.5_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.5699999999999997e-10,1.1297e-06,8.0,273.0,999-U999A-1H-3-A-97.5_LP-DIR-AF-687,LT-AF-Z:DE-VM:LP-DIR-AF,97.5,g,3,686,pmagpy-4.2.25-1,999-U999A-1H-3-A-97.5,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0
330.67993313260973,This study,1H,7.5,1H-4,IN-LINE AF DEMAG:,0.0,60.67993313260973,65.4,999-U999A-1H-4-A-100.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.9577298130487774e-09,2.0061e-05,1.0,273.0,999-U999A-1H-4-A-100.0_LP-DIR-AF-695,LT-AF-Z:LP-DIR-AF,100.0,g,4,694,pmagpy-4.2.25-1,999-U999A-1H-4-A-100.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
174.27993313260976,This study,1H,7.525,1H-4,IN-LINE AF DEMAG:,0.0,264.27993313260976,73.3,999-U999A-1H-4-A-102.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.4937023399928112e-09,2.519e-05,1.0,273.0,999-U999A-1H-4-A-102.5_LP-DIR-AF-697,LT-AF-Z:LP-DIR-AF,102.5,g,4,696,pmagpy-4.2.25-1,999-U999A-1H-4-A-102.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
171.77993313260976,This study,1H,7.55,1H-4,IN-LINE AF DEMAG:,0.0,261.77993313260976,48.5,999-U999A-1H-4-A-105.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.7236493795505517e-09,3.2634e-05,1.0,273.0,999-U999A-1H-4-A-105.0_LP-DIR-AF-699,LT-AF-Z:LP-DIR-AF,105.0,g,4,698,pmagpy-4.2.25-1,999-U999A-1H-4-A-105.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
177.37993313260975,This study,1H,7.575,1H-4,IN-LINE AF DEMAG:,0.0,267.3799331326097,26.3,999-U999A-1H-4-A-107.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,3.5506507185162554e-09,4.3973e-05,1.0,273.0,999-U999A-1H-4-A-107.5_LP-DIR-AF-701,LT-AF-Z:LP-DIR-AF,107.5,g,4,700,pmagpy-4.2.25-1,999-U999A-1H-4-A-107.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
238.67993313260973,This study,1H,7.6,1H-4,IN-LINE AF DEMAG:,0.0,328.67993313260973,25.1,999-U999A-1H-4-A-110.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,4.312251110499016e-09,4.6586e-05,1.0,273.0,999-U999A-1H-4-A-110.0_LP-DIR-AF-703,LT-AF-Z:LP-DIR-AF,110.0,g,4,702,pmagpy-4.2.25-1,999-U999A-1H-4-A-110.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
229.27993313260976,This study,1H,7.625,1H-4,IN-LINE AF DEMAG:,0.0,319.27993313260976,60.2,999-U999A-1H-4-A-112.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,3.985323753486033e-09,4.6659e-05,1.0,273.0,999-U999A-1H-4-A-112.5_LP-DIR-AF-705,LT-AF-Z:LP-DIR-AF,112.5,g,4,704,pmagpy-4.2.25-1,999-U999A-1H-4-A-112.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
151.97993313260974,This study,1H,6.625,1H-4,IN-LINE AF DEMAG:,0.0,241.97993313260974,70.5,999-U999A-1H-4-A-12.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,3.599681938727365e-10,1.5157e-05,1.0,273.0,999-U999A-1H-4-A-12.5_LP-DIR-AF-711,LT-AF-Z:LP-DIR-AF,12.5,g,4,710,pmagpy-4.2.25-1,999-U999A-1H-4-A-12.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
