bg2.09    2.10    0.2    2.310E-2    238.4    -4.7
bg2.09    3.00    0.1    6.896E-3    264.4    -13.9
bg2.09    3.10    0.2    2.246E-2    202.1    -4.0
bg2.09    6.00    0.3    7.502E-3    204.5    -15.0
bg2.09    6.10    0.3    2.277E-2    121.1    -59.5
bg2.09    7.00    0.3    6.082E-3    118.1    -53.8
bg2.09    7.10    0.4    2.706E-2    258.1    -60.6
bg2.09    8.00    0.4    8.632E-3    211.0    -79.1
bg2.09    8.10    0.3    2.410E-2    263.5    -24.6
bg2.09    11.00    0.1    7.638E-3    250.2    -24.6
bg2.09    11.10    0.3    2.118E-2    203.5    39.6
bg2.09    12.00    0.2    6.509E-3    207.7    28.5
bg2.09    12.10    0.3    2.368E-2    190.2    -38.2
bg2.09    13.00    0.1    6.337E-3    206.0    -8.9
bg2.09    13.10    0.4    2.737E-2    218.6    -76.4
bg2.12    1.00    0.3    1.384E-3    192.5    34.7
bg2.12    1.10    0.2    1.692E-2    316.6    -1.4
bg2.12    2.00    0.2    4.547E-3    311.9    -2.3
bg2.12    2.10    0.2    1.870E-2    242.5    6.2
bg2.12    3.00    0.2    5.763E-3    262.5    5.7
bg2.12    3.10    0.1    1.937E-2    199.9    10.6
bg2.12    6.00    0.3    5.712E-3    196.4    5.3
bg2.12    6.10    0.4    1.789E-2    113.9    -47.6
bg2.12    7.00    0.2    4.515E-3    112.0    -46.0
bg2.12    7.10    0.4    1.989E-2    278.4    -58.0
bg2.12    8.00    0.4    4.973E-3    239.3    -74.9
bg2.12    8.10    0.2    1.887E-2    273.2    -9.4
bg2.12    11.00    0.2    5.442E-3    259.5    -8.5
bg2.12    11.10    0.2    2.036E-2    199.8    39.6
bg2.12    12.00    0.2    7.298E-3    206.4    37.1
bg2.12    12.10    0.2    1.800E-2    190.0    -22.8
bg2.12    13.00    0.1    5.682E-3    202.4    -0.0
bg2.12    13.10    0.4    1.921E-2    237.3    -80.3
