tab 	er_samples
er_citation_names	er_location_name	er_sample_name	er_site_name	magic_method_codes	sample_azimuth	sample_class	sample_declination_correction	sample_description	sample_dip	sample_lat	sample_lithology	sample_lon	sample_orientation_flag	sample_type
This study	McMurdo	mc200a	mc200	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	8.2	Igneous : Extrusive	0		-34	-77.54995	Phonolite	166.16148	g	Lava Flow
This study	McMurdo	mc200b	mc200	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	12.3	Igneous : Extrusive	0		-35	-77.54995	Phonolite	166.16148	g	Lava Flow
This study	McMurdo	mc200c	mc200	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	12.8	Igneous : Extrusive	0		-35	-77.54995	Phonolite	166.16148	g	Lava Flow
This study	McMurdo	mc200d	mc200	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	291.3	Igneous : Extrusive	0		-40	-77.54995	Phonolite	166.16148	g	Lava Flow
This study	McMurdo	mc201a	mc201	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	41.5	Igneous : Extrusive	0		-48	-77.56284	Phonolite	166.21958	g	Lava Flow
This study	McMurdo	mc201b	mc201	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	40.5	Igneous : Extrusive	0		-52.5	-77.56284	Phonolite	166.21958	g	Lava Flow
This study	McMurdo	mc201c	mc201	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	48.7	Igneous : Extrusive	0		-47	-77.56284	Phonolite	166.21958	g	Lava Flow
This study	McMurdo	mc201d	mc201	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	40	Igneous : Extrusive	0		-39	-77.56284	Phonolite	166.21958	g	Lava Flow
This study	McMurdo	mc201e	mc201	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	34.7	Igneous : Extrusive	0		-42	-77.56284	Phonolite	166.21958	g	Lava Flow
This study	McMurdo	mc201j	mc201	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	66.6	Igneous : Extrusive	0		-60	-77.56284	Phonolite	166.21958	g	Lava Flow
This study	McMurdo	mc202c	mc202	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	173.5	Igneous : Extrusive	0		-72	-77.65674	Phonolite	166.36424	g	Lava Flow
This study	McMurdo	mc202d	mc202	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	160.8	Igneous : Extrusive	0		-68	-77.65674	Phonolite	166.36424	g	Lava Flow
This study	McMurdo	mc202f	mc202	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	172.1	Igneous : Extrusive	0		-65	-77.65674	Phonolite	166.36424	g	Lava Flow
This study	McMurdo	mc202h	mc202	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	177.1	Igneous : Extrusive	0		-44	-77.65674	Phonolite	166.36424	g	Lava Flow
This study	McMurdo	mc202j	mc202	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	171.5	Igneous : Extrusive	0		-25.5	-77.65674	Phonolite	166.36424	g	Lava Flow
This study	McMurdo	mc203a	mc203	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	348.8	Igneous : Intrusive	0		-70	-77.5807	Basalt	166.25055	g	Volcanic Dike
This study	McMurdo	mc203c	mc203	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	358.3	Igneous : Intrusive	0		-85.5	-77.5807	Basalt	166.25055	g	Volcanic Dike
This study	McMurdo	mc203d	mc203	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	347.7	Igneous : Intrusive	0		-79	-77.5807	Basalt	166.25055	g	Volcanic Dike
This study	McMurdo	mc203g	mc203	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	15.1	Igneous : Intrusive	0		-78.5	-77.5807	Basalt	166.25055	g	Volcanic Dike
This study	McMurdo	mc203h	mc203	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	9.7	Igneous : Intrusive	0		-71	-77.5807	Basalt	166.25055	g	Volcanic Dike
This study	McMurdo	mc204a	mc204	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	42.5	Igneous : Extrusive	0		-68.5	-77.6402	Phonolite	166.40836	g	Lava Flow
This study	McMurdo	mc204c	mc204	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	31.3	Igneous : Extrusive	0		-82	-77.6402	Phonolite	166.40836	g	Lava Flow
This study	McMurdo	mc204h	mc204	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	74.3	Igneous : Extrusive	0		-91.5	-77.6402	Phonolite	166.40836	g	Lava Flow
This study	McMurdo	mc204k	mc204	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	79.9	Igneous : Extrusive	0		-85	-77.6402	Phonolite	166.40836	g	Lava Flow
This study	McMurdo	mc204l	mc204	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	81	Igneous : Extrusive	0		-76	-77.6402	Phonolite	166.40836	g	Lava Flow
This study	McMurdo	mc205a	mc205	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	45.8	Igneous : Intrusive	0		-62	-77.65666	Basalt	166.72515	g	Volcanic Dike
This study	McMurdo	mc205b	mc205	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	44.2	Igneous : Intrusive	0		-64	-77.65666	Basalt	166.72515	g	Volcanic Dike
This study	McMurdo	mc205c	mc205	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	43.1	Igneous : Intrusive	0		-58	-77.65666	Basalt	166.72515	g	Volcanic Dike
This study	McMurdo	mc205d	mc205	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	47.1	Igneous : Intrusive	0		-78	-77.65666	Basalt	166.72515	g	Volcanic Dike
This study	McMurdo	mc205e	mc205	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	48	Igneous : Intrusive	0		-80	-77.65666	Basalt	166.72515	g	Volcanic Dike
This study	McMurdo	mc205h	mc205	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	43.1	Igneous : Intrusive	0		-81	-77.65666	Basalt	166.72515	g	Volcanic Dike
This study	McMurdo	mc205k	mc205	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	44	Igneous : Intrusive	0		-90	-77.65666	Basalt	166.72515	g	Volcanic Dike
This study	McMurdo	mc206a	mc206	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	37.2	Igneous : Intrusive	0		-82.5	-77.66665	Basalt	166.78033	g	Volcanic Dome
This study	McMurdo	mc206b	mc206	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	50.7	Igneous : Intrusive	0		-87	-77.66665	Basalt	166.78033	g	Volcanic Dome
This study	McMurdo	mc206c	mc206	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	35	Igneous : Intrusive	0		-84.5	-77.66665	Basalt	166.78033	g	Volcanic Dome
This study	McMurdo	mc206d	mc206	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	9.9	Igneous : Intrusive	0		-85	-77.66665	Basalt	166.78033	g	Volcanic Dome
This study	McMurdo	mc206e	mc206	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	9.9	Igneous : Intrusive	0		-88	-77.66665	Basalt	166.78033	g	Volcanic Dome
This study	McMurdo	mc206f	mc206	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	49.2	Igneous : Intrusive	0		-51	-77.66665	Basalt	166.78033	g	Volcanic Dome
This study	McMurdo	mc206g	mc206	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	47.9	Igneous : Intrusive	0		-54	-77.66665	Basalt	166.78033	g	Volcanic Dome
This study	McMurdo	mc206h	mc206	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	58.4	Igneous : Intrusive	0		-56	-77.66665	Basalt	166.78033	g	Volcanic Dome
This study	McMurdo	mc206i	mc206	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	62.4	Igneous : Intrusive	0		-63	-77.66665	Basalt	166.78033	g	Volcanic Dome
This study	McMurdo	mc206k	mc206	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	46.8	Igneous : Intrusive	0		-77	-77.66665	Basalt	166.78033	g	Volcanic Dome
This study	McMurdo	mc207a	mc207	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	183	Igneous : Extrusive	0		-81	-77.67871	Basalt	166.5173	g	Lava Flow
This study	McMurdo	mc207d	mc207	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	189.1	Igneous : Extrusive	0		-78	-77.67871	Basalt	166.5173	g	Lava Flow
This study	McMurdo	mc207g	mc207	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	175	Igneous : Extrusive	0		-35	-77.67871	Basalt	166.5173	g	Lava Flow
This study	McMurdo	mc207h	mc207	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	127.2	Igneous : Extrusive	0		-62.5	-77.67871	Basalt	166.5173	g	Lava Flow
This study	McMurdo	mc207k	mc207	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	127.4	Igneous : Extrusive	0		-69	-77.67871	Basalt	166.5173	g	Lava Flow
This study	McMurdo	mc208a	mc208	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	203	Igneous : Extrusive	0		-77	-77.66786	Basalt	166.53186	g	Lava Flow
This study	McMurdo	mc208b	mc208	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	206.6	Igneous : Extrusive	0		-83	-77.66786	Basalt	166.53186	g	Lava Flow
This study	McMurdo	mc208c	mc208	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	205.2	Igneous : Extrusive	0		-79	-77.66786	Basalt	166.53186	g	Lava Flow
This study	McMurdo	mc208d	mc208	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	198.4	Igneous : Extrusive	0		-70.5	-77.66786	Basalt	166.53186	g	Lava Flow
This study	McMurdo	mc208e	mc208	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	201.9	Igneous : Extrusive	0		-69	-77.66786	Basalt	166.53186	g	Lava Flow
This study	McMurdo	mc208f	mc208	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	181.8	Igneous : Extrusive	0		-75.5	-77.66786	Basalt	166.53186	g	Lava Flow
This study	McMurdo	mc209a	mc209	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	81.5	Igneous : Extrusive	0		-64	-77.68544	Basalt	166.36812	g	Lava Flow
This study	McMurdo	mc209b	mc209	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	84.5	Igneous : Extrusive	0		-63.5	-77.68544	Basalt	166.36812	g	Lava Flow
This study	McMurdo	mc209c	mc209	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	90.3	Igneous : Extrusive	0		-63	-77.68544	Basalt	166.36812	g	Lava Flow
This study	McMurdo	mc209e	mc209	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	98.1	Igneous : Extrusive	0		-61	-77.68544	Basalt	166.36812	g	Lava Flow
This study	McMurdo	mc209f	mc209	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	102.1	Igneous : Extrusive	0		-61	-77.68544	Basalt	166.36812	g	Lava Flow
This study	McMurdo	mc20a	mc20	FS-FD:SO-SIGHT	175	Igneous : Intrusive	0	Archived samples from 1965, 66 expeditions.	-82	-77.88	Basalt	165.02	g	Volcanic Dike
This study	McMurdo	mc20b	mc20	FS-FD:SO-SIGHT	193	Igneous : Intrusive	0	Archived samples from 1965, 66 expeditions.	-71	-77.88	Basalt	165.02	g	Volcanic Dike
This study	McMurdo	mc20c	mc20	FS-FD:SO-SIGHT	135	Igneous : Intrusive	0	Archived samples from 1965, 66 expeditions.	-89	-77.88	Basalt	165.02	g	Volcanic Dike
This study	McMurdo	mc20d	mc20	FS-FD:SO-SIGHT	136	Igneous : Intrusive	0	Archived samples from 1965, 66 expeditions.	-55	-77.88	Basalt	165.02	g	Volcanic Dike
This study	McMurdo	mc20e	mc20	FS-FD:SO-SIGHT	149	Igneous : Intrusive	0	Archived samples from 1965, 66 expeditions.	-42	-77.88	Basalt	165.02	g	Volcanic Dike
This study	McMurdo	mc20f	mc20	FS-FD:SO-SIGHT	124	Igneous : Intrusive	0	Archived samples from 1965, 66 expeditions.	-54	-77.88	Basalt	165.02	g	Volcanic Dike
This study	McMurdo	mc20h	mc20	FS-FD:SO-SIGHT	43	Igneous : Intrusive	0	Archived samples from 1965, 66 expeditions.	-42	-77.88	Basalt	165.02	g	Volcanic Dike
This study	McMurdo	mc210a	mc210	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	79.3	Igneous : Intrusive	0		-61	-77.69125	Phonolite	166.3743	g	Volcanic Dike
This study	McMurdo	mc210b	mc210	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	75.6	Igneous : Intrusive	0		-84	-77.69125	Phonolite	166.3743	g	Volcanic Dike
This study	McMurdo	mc210c	mc210	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	81.6	Igneous : Intrusive	0		-77	-77.69125	Phonolite	166.3743	g	Volcanic Dike
This study	McMurdo	mc210e	mc210	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	70.4	Igneous : Intrusive	0		-71	-77.69125	Phonolite	166.3743	g	Volcanic Dike
This study	McMurdo	mc210i	mc210	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	64.1	Igneous : Intrusive	0		-74.5	-77.69125	Phonolite	166.3743	g	Volcanic Dike
This study	McMurdo	mc211a	mc211	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	312.9	Igneous : Extrusive	0		-51	-77.66147	Phonolite	166.3397	g	Lava Flow
This study	McMurdo	mc211e	mc211	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	357.2	Igneous : Extrusive	0		-48.5	-77.66147	Phonolite	166.3397	g	Lava Flow
This study	McMurdo	mc211g	mc211	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	337.2	Igneous : Extrusive	0		-83.5	-77.66147	Phonolite	166.3397	g	Lava Flow
This study	McMurdo	mc211h	mc211	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	345.2	Igneous : Extrusive	0		-84	-77.66147	Phonolite	166.3397	g	Lava Flow
This study	McMurdo	mc211i	mc211	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	1.2	Igneous : Extrusive	0		-69	-77.66147	Phonolite	166.3397	g	Lava Flow
This study	McMurdo	mc212a	mc212	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	78.6	Igneous : Extrusive	0		-62.5	-77.56505	Basalt	166.35938	g	Lava Flow
This study	McMurdo	mc212b	mc212	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	73.5	Igneous : Extrusive	0		-57	-77.56505	Basalt	166.35938	g	Lava Flow
This study	McMurdo	mc212c	mc212	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	64	Igneous : Extrusive	0		-42	-77.56505	Basalt	166.35938	g	Lava Flow
This study	McMurdo	mc212d	mc212	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	63.4	Igneous : Extrusive	0		-49	-77.56505	Basalt	166.35938	g	Lava Flow
This study	McMurdo	mc212g	mc212	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	65.4	Igneous : Extrusive	0		-79	-77.56505	Basalt	166.35938	g	Lava Flow
This study	McMurdo	mc213e	mc213	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	74	Igneous : Extrusive	0		-74.5	-77.22331	Basalt	166.42877	g	Lava Flow
This study	McMurdo	mc213f	mc213	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	66.5	Igneous : Extrusive	0		-96.5	-77.22331	Basalt	166.42877	g	Lava Flow
This study	McMurdo	mc213g	mc213	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	74.6	Igneous : Extrusive	0		-98	-77.22331	Basalt	166.42877	g	Lava Flow
This study	McMurdo	mc213h	mc213	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	78.3	Igneous : Extrusive	0		-112	-77.22331	Basalt	166.42877	g	Lava Flow
This study	McMurdo	mc213i	mc213	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	69.2	Igneous : Extrusive	0		-89	-77.22331	Basalt	166.42877	g	Lava Flow
This study	McMurdo	mc214a	mc214	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	182.6	Igneous : Extrusive	0		-66.5	-77.22355	Basalt	166.4294	g	Lava Flow
This study	McMurdo	mc214b	mc214	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	180.2	Igneous : Extrusive	0		-53	-77.22355	Basalt	166.4294	g	Lava Flow
This study	McMurdo	mc214d	mc214	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	94.9	Igneous : Extrusive	0		-90	-77.22355	Basalt	166.4294	g	Lava Flow
This study	McMurdo	mc214g	mc214	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	111	Igneous : Extrusive	0		-96.5	-77.22355	Basalt	166.4294	g	Lava Flow
This study	McMurdo	mc214h	mc214	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	162.7	Igneous : Extrusive	0		-87	-77.22355	Basalt	166.4294	g	Lava Flow
This study	McMurdo	mc214j	mc214	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	149.6	Igneous : Extrusive	0		-90	-77.22355	Basalt	166.4294	g	Lava Flow
This study	McMurdo	mc215a	mc215	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	13.7	Igneous : Extrusive	0		-8.5	-77.4773	Basalt	166.89491	g	Lava Flow
This study	McMurdo	mc215b	mc215	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	354.6	Igneous : Extrusive	0		-11	-77.4773	Basalt	166.89491	g	Lava Flow
This study	McMurdo	mc215c	mc215	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	18.3	Igneous : Extrusive	0		-12	-77.4773	Basalt	166.89491	g	Lava Flow
This study	McMurdo	mc215d	mc215	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	294.4	Igneous : Extrusive	0		-48	-77.4773	Basalt	166.89491	g	Lava Flow
This study	McMurdo	mc215h	mc215	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	270.2	Igneous : Extrusive	0		-32.5	-77.4773	Basalt	166.89491	g	Lava Flow
This study	McMurdo	mc215i	mc215	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	241.6	Igneous : Extrusive	0		-27	-77.4773	Basalt	166.89491	g	Lava Flow
This study	McMurdo	mc216a	mc216	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	188.6	Igneous : Extrusive	0		-47.5	-77.42391	Basalt	166.81075	g	Lava Flow
This study	McMurdo	mc216b	mc216	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	172.9	Igneous : Extrusive	0		-37.5	-77.42391	Basalt	166.81075	g	Lava Flow
This study	McMurdo	mc216f	mc216	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	183.2	Igneous : Extrusive	0		-39	-77.42391	Basalt	166.81075	g	Lava Flow
This study	McMurdo	mc216g	mc216	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	165.5	Igneous : Extrusive	0		-52	-77.42391	Basalt	166.81075	g	Lava Flow
This study	McMurdo	mc216h	mc216	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	166.9	Igneous : Extrusive	0		-46	-77.42391	Basalt	166.81075	g	Lava Flow
This study	McMurdo	mc217a	mc217	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	252.5	Igneous : Extrusive	0		-67	-77.50885	Basalt	167.44064	g	Lava Flow
This study	McMurdo	mc217b	mc217	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	262.5	Igneous : Extrusive	0		-68	-77.50885	Basalt	167.44064	g	Lava Flow
This study	McMurdo	mc217c	mc217	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	261	Igneous : Extrusive	0		-69.5	-77.50885	Basalt	167.44064	g	Lava Flow
This study	McMurdo	mc217d	mc217	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	269.9	Igneous : Extrusive	0		-73.5	-77.50885	Basalt	167.44064	g	Lava Flow
This study	McMurdo	mc217e	mc217	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	269.9	Igneous : Extrusive	0		-69.5	-77.50885	Basalt	167.44064	g	Lava Flow
This study	McMurdo	mc218b	mc218	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	29.9	Igneous : Extrusive	0		-86.5	-77.56218	Basalt	166.97756	g	Lava Flow
This study	McMurdo	mc218d	mc218	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	35.4	Igneous : Extrusive	0		-87	-77.56218	Basalt	166.97756	g	Lava Flow
This study	McMurdo	mc218i	mc218	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	54.4	Igneous : Extrusive	0		-43	-77.56218	Basalt	166.97756	g	Lava Flow
This study	McMurdo	mc218j	mc218	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	4.5	Igneous : Extrusive	0		-43	-77.56218	Basalt	166.97756	g	Lava Flow
This study	McMurdo	mc219a	mc219	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	345.3	Igneous : Extrusive	0		-61	-77.84783	Basalt	166.67453	g	Lava Flow
This study	McMurdo	mc219b	mc219	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	344	Igneous : Extrusive	0		-60.5	-77.84783	Basalt	166.67453	g	Lava Flow
This study	McMurdo	mc219c	mc219	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	277.3	Igneous : Extrusive	0		-26	-77.84783	Basalt	166.67453	g	Lava Flow
This study	McMurdo	mc219d	mc219	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	276.9	Igneous : Extrusive	0		-23	-77.84783	Basalt	166.67453	g	Lava Flow
This study	McMurdo	mc219e	mc219	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	300.3	Igneous : Extrusive	0		-22.5	-77.84783	Basalt	166.67453	g	Lava Flow
This study	McMurdo	mc21a	mc21	FS-FD:SO-SIGHT	240	Igneous : Extrusive	0	Archived samples from 1965, 66 expeditions.	-78	-78.21	Basalt	166.49	g	Lava Flow
This study	McMurdo	mc21b	mc21	FS-FD:SO-SIGHT	192	Igneous : Extrusive	0	Archived samples from 1965, 66 expeditions.	-65	-78.21	Basalt	166.49	g	Lava Flow
This study	McMurdo	mc21c	mc21	FS-FD:SO-SIGHT	307	Igneous : Extrusive	0	Archived samples from 1965, 66 expeditions.	-18	-78.21	Basalt	166.49	g	Lava Flow
This study	McMurdo	mc21d	mc21	FS-FD:SO-SIGHT	32	Igneous : Extrusive	0	Archived samples from 1965, 66 expeditions.	-11	-78.21	Basalt	166.49	g	Lava Flow
This study	McMurdo	mc21e	mc21	FS-FD:SO-SIGHT	247	Igneous : Extrusive	0	Archived samples from 1965, 66 expeditions.	-27	-78.21	Basalt	166.49	g	Lava Flow
This study	McMurdo	mc21f	mc21	FS-FD:SO-SIGHT	347	Igneous : Extrusive	0	Archived samples from 1965, 66 expeditions.	-24	-78.21	Basalt	166.49	g	Lava Flow
This study	McMurdo	mc21g	mc21	FS-FD:SO-SIGHT	222	Igneous : Extrusive	0	Archived samples from 1965, 66 expeditions.	-11	-78.21	Basalt	166.49	g	Lava Flow
This study	McMurdo	mc21h	mc21	FS-FD:SO-SIGHT	158	Igneous : Extrusive	0	Archived samples from 1965, 66 expeditions.	-22	-78.21	Basalt	166.49	g	Lava Flow
This study	McMurdo	mc220a	mc220	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	297.7	Igneous : Extrusive	0		-80	-77.45702	Basalt	166.91009	g	Lava Flow
This study	McMurdo	mc220b	mc220	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	288.9	Igneous : Extrusive	0		-84	-77.45702	Basalt	166.91009	g	Lava Flow
This study	McMurdo	mc220c	mc220	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	291.4	Igneous : Extrusive	0		-89.5	-77.45702	Basalt	166.91009	g	Lava Flow
This study	McMurdo	mc220d	mc220	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	288.6	Igneous : Extrusive	0		-82	-77.45702	Basalt	166.91009	g	Lava Flow
This study	McMurdo	mc220e	mc220	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	277.8	Igneous : Extrusive	0		-94	-77.45702	Basalt	166.91009	g	Lava Flow
This study	McMurdo	mc220f	mc220	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	238.3	Igneous : Extrusive	0		-77.5	-77.45702	Basalt	166.91009	g	Lava Flow
This study	McMurdo	mc221b	mc221	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	227.8	Igneous : Extrusive	0		-84.5	-77.5161	Basalt	166.79804	g	Lava Flow
This study	McMurdo	mc221c	mc221	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	228.7	Igneous : Extrusive	0		-84	-77.5161	Basalt	166.79804	g	Lava Flow
This study	McMurdo	mc221d	mc221	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	204.4	Igneous : Extrusive	0		-93.5	-77.5161	Basalt	166.79804	g	Lava Flow
This study	McMurdo	mc221h	mc221	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	277.1	Igneous : Extrusive	0		-50	-77.5161	Basalt	166.79804	g	Lava Flow
This study	McMurdo	mc221i	mc221	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	281.7	Igneous : Extrusive	0		-48	-77.5161	Basalt	166.79804	g	Lava Flow
This study	McMurdo	mc221j	mc221	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	288.2	Igneous : Extrusive	0		-46.5	-77.5161	Basalt	166.79804	g	Lava Flow
This study	McMurdo	mc222a	mc222	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	164.6	Igneous : Extrusive	0		-61.5	-77.53893	Basalt	166.84845	g	Lava Flow
This study	McMurdo	mc222b	mc222	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	165.1	Igneous : Extrusive	0		-50	-77.53893	Basalt	166.84845	g	Lava Flow
This study	McMurdo	mc222c	mc222	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	165.6	Igneous : Extrusive	0		-26	-77.53893	Basalt	166.84845	g	Lava Flow
This study	McMurdo	mc222e	mc222	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	173.1	Igneous : Extrusive	0		-19	-77.53893	Basalt	166.84845	g	Lava Flow
This study	McMurdo	mc222h	mc222	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	158.1	Igneous : Extrusive	0		-55	-77.53893	Basalt	166.84845	g	Lava Flow
This study	McMurdo	mc222j	mc222	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	160.2	Igneous : Extrusive	0		-53.5	-77.53893	Basalt	166.84845	g	Lava Flow
This study	McMurdo	mc223a	mc223	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	203.3	Igneous : Extrusive	0		-78	-77.65831	Phonolite	166.7863	g	Lava Flow
This study	McMurdo	mc223b	mc223	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	202.9	Igneous : Extrusive	0		-74	-77.65831	Phonolite	166.7863	g	Lava Flow
This study	McMurdo	mc223c	mc223	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	201.9	Igneous : Extrusive	0		-75	-77.65831	Phonolite	166.7863	g	Lava Flow
This study	McMurdo	mc223d	mc223	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	201.2	Igneous : Extrusive	0		-75.5	-77.65831	Phonolite	166.7863	g	Lava Flow
This study	McMurdo	mc223e	mc223	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	204.2	Igneous : Extrusive	0		-73	-77.65831	Phonolite	166.7863	g	Lava Flow
