M5-132D	14Y-68646	9/14/14	9:34	A	10	313.9	62.3	341.9	62.3	341.9	62.3	2.69E-06
M5-132D	14Y-68647	9/14/14	9:36	A	15	305.7	69.2	333.7	69.2	333.7	69.2	1.79E-06
M5-132D	14Y-68648	9/14/14	9:38	A	20	312	62.7	340	62.7	340	62.7	1.42E-06
M5-132D	14Y-68649	9/14/14	9:40	A	30	308.4	46	336.4	46	336.4	46	5.91E-07
M5-132D	14Y-68650	9/14/14	9:42	A	40	259.8	73.7	287.8	73.7	287.8	73.7	5.53E-07
M5-132D	14Y-68651	9/14/14	9:44	A	50	304.7	20.5	332.7	20.5	332.7	20.5	3.77E-07
M5-132D	14Y-68652	9/14/14	9:46	A	65	215.1	46.9	243.1	46.9	243.1	46.9	3.76E-07
M5-132D	14Y-68653	9/14/14	9:49	A	80	338.8	71.7	6.8	71.7	6.8	71.7	2.99E-07
M5-132D	14Y-68654	9/14/14	9:52	A	100	276.9	61.3	304.9	61.3	304.9	61.3	3.97E-07
M5-133D	14Y-68655	9/14/14	9:57	N	0	303.6	55.4	332.6	55.4	332.6	55.4	6.15E-06
M5-133D	14Y-68656	9/14/14	9:59	A	5	306.4	53.7	335.4	53.7	335.4	53.7	5.18E-06
M5-133D	14Y-68657	9/14/14	10:00	A	10	303.1	52.4	332.1	52.4	332.1	52.4	3.32E-06
M5-133D	14Y-68658	9/14/14	10:02	A	15	301.5	52.5	330.5	52.5	330.5	52.5	2.35E-06
M5-133D	14Y-68659	9/14/14	10:04	A	20	303	48.2	332	48.2	332	48.2	2.08E-06
M5-133D	14Y-68660	9/14/14	10:06	A	30	292.1	49.2	321.1	49.2	321.1	49.2	1.22E-06
M5-133D	14Y-68661	9/14/14	10:08	A	40	255.1	60.4	284.1	60.4	284.1	60.4	7.47E-07
M5-133D	14Y-68662	9/14/14	10:10	A	50	254.6	60.7	283.6	60.7	283.6	60.7	6.41E-07
M5-133D	14Y-68663	9/14/14	10:12	A	65	246.9	37.2	275.9	37.2	275.9	37.2	7.70E-07
M5-133D	14Y-68664	9/14/14	10:15	A	80	210.8	42.8	239.8	42.8	239.8	42.8	4.77E-07
M5-133D	14Y-68665	9/14/14	10:18	A	100	308.5	79.7	337.5	79.7	337.5	79.7	4.76E-07
M5-134D	14Y-68666	9/14/14	10:20	N	0	318.3	52.4	344.3	52.4	344.3	52.4	3.78E-06
M5-134D	14Y-68667	9/14/14	10:22	A	5	310.3	52.2	336.3	52.2	336.3	52.2	3.08E-06
M5-134D	14Y-68668	9/14/14	10:23	A	10	312.1	55.5	338.1	55.5	338.1	55.5	2.24E-06
M5-134D	14Y-68669	9/14/14	10:25	A	15	321.1	47.4	347.1	47.4	347.1	47.4	1.59E-06
M5-134D	14Y-68670	9/14/14	10:27	A	20	306.1	48.2	332.1	48.2	332.1	48.2	1.37E-06
M5-134D	14Y-68671	9/14/14	10:29	A	30	320.6	55.3	346.6	55.3	346.6	55.3	9.63E-07
M5-134D	14Y-68672	9/14/14	10:31	A	40	304.6	-1.9	330.6	-1.9	330.6	-1.9	3.84E-07
M5-134D	14Y-68673	9/14/14	10:33	A	50	278.6	66.7	304.6	66.7	304.6	66.7	5.29E-07
M5-134D	14Y-68674	9/14/14	10:35	A	65	292	34.8	318	34.8	318	34.8	3.10E-07
M5-134D	14Y-68675	9/14/14	10:38	A	80	304.2	23.1	330.2	23.1	330.2	23.1	3.13E-07
M5-134D	14Y-68676	9/14/14	10:41	A	100	207.2	10.2	233.2	10.2	233.2	10.2	3.34E-07
M5-135D	14Y-68677	9/14/14	11:05	N	0	348.3	29.9	14.3	29.9	14.3	29.9	5.11E-05
M5-135D	14Y-68678	9/14/14	11:06	A	5	350.4	27	16.4	27	16.4	27	2.56E-05
M5-135D	14Y-68679	9/14/14	11:08	A	10	341.6	30.7	7.6	30.7	7.6	30.7	9.01E-06
M5-135D	14Y-68680	9/14/14	11:09	A	15	332.7	32.7	358.7	32.7	358.7	32.7	5.16E-06
M5-135D	14Y-68681	9/14/14	11:11	A	20	328.5	32.5	354.5	32.5	354.5	32.5	3.03E-06
M5-135D	14Y-68682	9/14/14	11:13	A	30	312.8	31	338.8	31	338.8	31	2.26E-06
M5-135D	14Y-68683	9/14/14	11:15	A	40	311.7	27.3	337.7	27.3	337.7	27.3	1.30E-06
M5-135D	14Y-68684	9/14/14	11:17	A	50	297.1	39.7	323.1	39.7	323.1	39.7	1.26E-06
M5-135D	14Y-68685	9/14/14	11:20	A	65	286	38.8	312	38.8	312	38.8	1.27E-06
M5-135D	14Y-68686	9/14/14	11:22	A	80	305.8	36.9	331.8	36.9	331.8	36.9	8.45E-07
M5-135D	14Y-68687	9/14/14	11:25	A	100	300.1	44.2	326.1	44.2	326.1	44.2	8.84E-07
M5-136D	14Y-68688	9/14/14	11:28	N	0	333.7	73.8	359.7	73.8	359.7	73.8	2.23E-05
M5-136D	14Y-68689	9/14/14	11:30	A	5	329	70.6	355	70.6	355	70.6	1.27E-05
M5-136D	14Y-68690	9/14/14	11:31	A	10	324.6	66.2	350.6	66.2	350.6	66.2	5.31E-06
M5-136D	14Y-68691	9/14/14	11:33	A	15	322.3	59.4	348.3	59.4	348.3	59.4	3.47E-06
M5-136D	14Y-68692	9/14/14	11:35	A	20	328.3	54	354.3	54	354.3	54	2.33E-06
M5-136D	14Y-68693	9/14/14	11:37	A	30	341.2	55.8	7.2	55.8	7.2	55.8	1.65E-06
M5-136D	14Y-68694	9/14/14	11:39	A	40	331.8	47.8	357.8	47.8	357.8	47.8	1.22E-06
M5-136D	14Y-68695	9/14/14	11:41	A	50	307.4	32.5	333.4	32.5	333.4	32.5	1.04E-06
M5-136D	14Y-68696	9/14/14	11:43	A	65	288.2	22.3	314.2	22.3	314.2	22.3	4.05E-07
M5-136D	14Y-68697	9/14/14	11:46	A	80	327.1	46	353.1	46	353.1	46	8.50E-07
M5-136D	14Y-68698	9/14/14	11:49	A	100	321.4	36.4	347.4	36.4	347.4	36.4	5.58E-07
M5-137D	14Y-68699	9/14/14	11:51	N	0	323.9	29.4	350.9	29.4	350.9	29.4	1.84E-05
M5-137D	14Y-68700	9/14/14	11:52	A	5	324.8	35.5	351.8	35.5	351.8	35.5	1.28E-05
M5-137D	14Y-68701	9/14/14	11:54	A	10	321.5	39	348.5	39	348.5	39	7.86E-06
M5-137D	14Y-68702	9/14/14	11:56	A	15	319.7	37.9	346.7	37.9	346.7	37.9	5.73E-06
M5-137D	14Y-68703	9/14/14	11:58	A	20	315.1	35.5	342.1	35.5	342.1	35.5	3.85E-06
M5-137D	14Y-68704	9/14/14	11:59	A	30	314.9	39.9	341.9	39.9	341.9	39.9	2.76E-06
M5-137D	14Y-68705	9/14/14	12:01	A	40	310.3	39.7	337.3	39.7	337.3	39.7	1.81E-06
M5-137D	14Y-68706	9/14/14	12:04	A	50	321.7	32.8	348.7	32.8	348.7	32.8	1.69E-06
M5-137D	14Y-68707	9/14/14	12:06	A	65	289.6	34	316.6	34	316.6	34	1.50E-06
M5-137D	14Y-68708	9/14/14	12:08	A	80	302.6	27.2	329.6	27.2	329.6	27.2	1.12E-06
M5-137D	14Y-68709	9/14/14	12:12	A	100	292	14.7	319	14.7	319	14.7	1.05E-06
M5-111E	14Y-68710	9/14/14	13:28	N	0	247.3	59.9	277.3	59.9	277.3	59.9	8.37E-06
M5-111E	14Y-68711	9/14/14	13:29	A	5	286.9	58	316.9	58	316.9	58	6.78E-06
M5-111E	14Y-68712	9/14/14	13:31	A	10	301.9	52	331.9	52	331.9	52	4.95E-06
M5-111E	14Y-68713	9/14/14	13:32	A	15	312	50.7	342	50.7	342	50.7	3.54E-06
M5-111E	14Y-68714	9/14/14	13:34	A	20	312.6	51.3	342.6	51.3	342.6	51.3	2.60E-06
M5-111E	14Y-68715	9/14/14	13:36	A	30	319.6	42.7	349.6	42.7	349.6	42.7	1.58E-06
M5-111E	14Y-68716	9/14/14	13:38	A	40	321.1	40	351.1	40	351.1	40	9.41E-07
M5-111E	14Y-68717	9/14/14	13:41	A	50	314.2	35.1	344.2	35.1	344.2	35.1	1.42E-06
M5-111E	14Y-68718	9/14/14	13:43	A	65	274.5	21	304.5	21	304.5	21	7.22E-07
M5-111E	14Y-68719	9/14/14	13:45	A	80	297.4	25.1	327.4	25.1	327.4	25.1	8.50E-07
M5-111E	14Y-68720	9/14/14	13:48	A	100	302	35.8	332	35.8	332	35.8	7.03E-07
M5-112E	14Y-68742	9/16/14	9:49	N	0	322.8	35.7	342.8	35.7	342.8	35.7	9.59E-06
M5-112E	14Y-68743	9/16/14	9:51	A	5	325.7	40.6	345.7	40.6	345.7	40.6	6.87E-06
M5-112E	14Y-68744	9/16/14	9:52	A	10	324.7	41.5	344.7	41.5	344.7	41.5	4.44E-06
M5-112E	14Y-68745	9/16/14	9:54	A	15	325.5	36.3	345.5	36.3	345.5	36.3	2.99E-06
M5-112E	14Y-68746	9/16/14	9:56	A	20	333.7	40.6	353.7	40.6	353.7	40.6	2.39E-06
M5-112E	14Y-68747	9/16/14	9:58	A	30	327.3	45.7	347.3	45.7	347.3	45.7	1.51E-06
M5-112E	14Y-68748	9/16/14	10:00	A	40	297.1	62.6	317.1	62.6	317.1	62.6	1.00E-06
M5-112E	14Y-68749	9/16/14	10:02	A	50	290.4	24.8	310.4	24.8	310.4	24.8	8.38E-07
M5-112E	14Y-68750	9/16/14	10:05	A	65	324.9	26.5	344.9	26.5	344.9	26.5	7.30E-07
M5-112E	14Y-68751	9/16/14	10:07	A	80	341.9	24	1.9	24	1.9	24	8.47E-07
M5-112E	14Y-68752	9/16/14	10:10	A	100	301.3	14.2	321.3	14.2	321.3	14.2	2.97E-07
M5-113E	14Y-68753	9/16/14	10:12	N	0	330	24.7	350	24.7	350	24.7	1.69E-05
M5-113E	14Y-68754	9/16/14	10:13	A	5	330.2	32.2	350.2	32.2	350.2	32.2	1.14E-05
M5-113E	14Y-68755	9/16/14	10:15	A	10	331.2	36.7	351.2	36.7	351.2	36.7	6.98E-06
M5-113E	14Y-68756	9/16/14	10:17	A	15	327.7	37.7	347.7	37.7	347.7	37.7	4.54E-06
M5-113E	14Y-68757	9/16/14	10:19	A	20	325.2	35.2	345.2	35.2	345.2	35.2	3.45E-06
M5-113E	14Y-68758	9/16/14	10:21	A	30	310.1	37.5	330.1	37.5	330.1	37.5	1.90E-06
M5-113E	14Y-68759	9/16/14	10:23	A	40	309.7	49.7	329.7	49.7	329.7	49.7	1.09E-06
M5-113E	14Y-68760	9/16/14	10:25	A	50	281	11.9	301	11.9	301	11.9	6.68E-07
M5-113E	14Y-68761	9/16/14	10:27	A	65	318.7	-18.4	338.7	-18.4	338.7	-18.4	3.71E-07
M5-113E	14Y-68762	9/16/14	10:30	A	80	347.1	-51.1	7.1	-51.1	7.1	-51.1	3.97E-07
M5-113E	14Y-68763	9/16/14	10:33	A	100	265.9	0.1	285.9	0.1	285.9	0.1	8.52E-07
M5-114E	14Y-68764	9/16/14	10:59	N	0	322.8	38.7	345.8	38.7	345.8	38.7	1.43E-05
M5-114E	14Y-68765	9/16/14	11:00	A	5	323.3	45.5	346.3	45.5	346.3	45.5	9.75E-06
M5-114E	14Y-68766	9/16/14	11:02	A	10	323.8	49.5	346.8	49.5	346.8	49.5	5.70E-06
M5-114E	14Y-68767	9/16/14	11:04	A	15	328.9	49.5	351.9	49.5	351.9	49.5	3.82E-06
M5-114E	14Y-68768	9/16/14	11:06	A	20	330.7	43.3	353.7	43.3	353.7	43.3	2.60E-06
M5-114E	14Y-68769	9/16/14	11:07	A	30	314.3	53.7	337.3	53.7	337.3	53.7	1.14E-06
M5-114E	14Y-68770	9/16/14	11:10	A	40	319.3	49.6	342.3	49.6	342.3	49.6	1.08E-06
M5-114E	14Y-68771	9/16/14	11:12	A	50	334.4	15.4	357.4	15.4	357.4	15.4	6.44E-07
M5-114E	14Y-68772	9/16/14	11:14	A	65	303.9	69.8	326.9	69.8	326.9	69.8	7.60E-07
M5-114E	14Y-68773	9/16/14	11:17	A	80	242	22.6	265	22.6	265	22.6	4.43E-07
M5-114E	14Y-68774	9/16/14	11:20	A	100	300.2	-28.9	323.2	-28.9	323.2	-28.9	4.22E-07
M5-115E	14Y-68776	9/16/14	13:39	N	0	330.5	18.6	350.5	18.6	350.5	18.6	3.32E-05
M5-115E	14Y-68777	9/16/14	13:40	A	5	330.4	25.2	350.4	25.2	350.4	25.2	2.21E-05
M5-115E	14Y-68778	9/16/14	13:42	A	10	331.9	30.6	351.9	30.6	351.9	30.6	1.25E-05
M5-115E	14Y-68779	9/16/14	13:44	A	15	332.4	33	352.4	33	352.4	33	8.78E-06
M5-115E	14Y-68780	9/16/14	13:46	A	20	325	36.8	345	36.8	345	36.8	5.05E-06
M5-115E	14Y-68781	9/16/14	13:48	A	30	330.4	26.3	350.4	26.3	350.4	26.3	3.15E-06
M5-115E	14Y-68782	9/16/14	13:50	A	40	327	16.4	347	16.4	347	16.4	2.39E-06
M5-115E	14Y-68783	9/16/14	13:52	A	50	330.7	-0.3	350.7	-0.3	350.7	-0.3	1.60E-06
M5-115E	14Y-68784	9/16/14	13:54	A	65	307.3	-17.3	327.3	-17.3	327.3	-17.3	7.75E-07
M5-115E	14Y-68785	9/16/14	13:57	A	80	327.8	17	347.8	17	347.8	17	1.06E-06
M5-115E	14Y-68786	9/16/14	14:00	A	100	355	49.8	15	49.8	15	49.8	6.63E-07
M5-116E	14Y-68787	9/16/14	14:02	N	0	250.2	49.1	272.2	49.1	272.2	49.1	1.21E-05
M5-116E	14Y-68788	9/16/14	14:04	A	5	286.4	57	308.4	57	308.4	57	1.16E-05
M5-116E	14Y-68789	9/16/14	14:05	A	10	310.7	51.9	332.7	51.9	332.7	51.9	7.90E-06
M5-116E	14Y-68790	9/16/14	14:07	A	15	321.8	47.9	343.8	47.9	343.8	47.9	5.91E-06
M5-116E	14Y-68791	9/16/14	14:09	A	20	334.1	46.5	356.1	46.5	356.1	46.5	4.35E-06
M5-116E	14Y-68792	9/16/14	14:11	A	30	337.9	49.4	359.9	49.4	359.9	49.4	2.20E-06
M5-116E	14Y-68793	9/16/14	14:13	A	40	348.1	43.2	10.1	43.2	10.1	43.2	1.57E-06
M5-116E	14Y-68794	9/16/14	14:15	A	50	315.9	42.7	337.9	42.7	337.9	42.7	4.97E-07
M5-116E	14Y-68795	9/16/14	14:18	A	65	296.2	49	318.2	49	318.2	49	1.29E-06
M5-116E	14Y-68796	9/16/14	14:20	A	80	317	29.6	339	29.6	339	29.6	1.30E-06
M5-116E	14Y-68797	9/16/14	14:23	A	100	299.7	44.2	321.7	44.2	321.7	44.2	9.44E-07
M5-130E	14Y-69519	9/21/14	12:41	N	0	28.4	80.7	28.4	80.7	28.4	80.7	9.57E-06
M5-130E	14Y-69520	9/21/14	12:43	A	5	2.3	55	2.3	55	2.3	55	1.02E-05
M5-130E	14Y-69521	9/21/14	12:44	A	10	359.8	42.2	359.8	42.2	359.8	42.2	7.71E-06
M5-130E	14Y-69522	9/21/14	12:46	A	15	356.5	38.8	356.5	38.8	356.5	38.8	5.15E-06
M5-130E	14Y-69523	9/21/14	12:48	A	20	354.2	32.4	354.2	32.4	354.2	32.4	4.11E-06
M5-130E	14Y-69524	9/21/14	12:50	A	30	349.7	41	349.7	41	349.7	41	2.63E-06
M5-130E	14Y-69525	9/21/14	12:52	A	40	10	42.9	10	42.9	10	42.9	1.66E-06
M5-130E	14Y-69526	9/21/14	12:54	A	50	343.6	36.6	343.6	36.6	343.6	36.6	1.34E-06
M5-130E	14Y-69527	9/21/14	12:57	A	65	315.5	19	315.5	19	315.5	19	1.12E-06
M5-130E	14Y-69528	9/21/14	12:59	A	80	32.6	-3	32.6	-3	32.6	-3	8.42E-07
M5-130E	14Y-69529	9/21/14	13:02	A	100	299.9	29.9	299.9	29.9	299.9	29.9	7.60E-07
M5-117E	14Y-69621	9/23/14	11:26	N	0	339.2	33.8	357.2	33.8	357.2	33.8	8.30E-05
M5-117E	14Y-69622	9/23/14	11:28	A	5	21.4	74.2	39.4	74.2	39.4	74.2	2.22E-05
M5-117E	14Y-69623	9/23/14	11:30	A	10	347.9	15.7	5.9	15.7	5.9	15.7	2.56E-05
M5-117E	14Y-69624	9/23/14	11:32	A	15	344.9	26.1	2.9	26.1	2.9	26.1	1.40E-05
M5-117E	14Y-69625	9/23/14	11:34	A	20	345.2	30	3.2	30	3.2	30	8.21E-06
M5-117E	14Y-69626	9/23/14	11:35	A	30	338.2	35.6	356.2	35.6	356.2	35.6	3.84E-06
M5-117E	14Y-69627	9/23/14	11:38	A	40	349.3	27	7.3	27	7.3	27	2.07E-06
M5-117E	14Y-69628	9/23/14	11:40	A	50	337.7	38.5	355.7	38.5	355.7	38.5	1.85E-06
M5-117E	14Y-69629	9/23/14	11:42	A	65	346.5	31.1	4.5	31.1	4.5	31.1	1.18E-06
M5-117E	14Y-69630	9/23/14	11:45	A	80	354.6	7.6	12.6	7.6	12.6	7.6	1.14E-06
M5-117E	14Y-69631	9/23/14	11:48	A	100	302	3.5	320	3.5	320	3.5	1.09E-06
M5-118E	14Y-69632	9/23/14	12:20	N	0	327.8	63.1	347.8	63.1	347.8	63.1	7.94E-05
M5-118E	14Y-69633	9/23/14	12:22	A	5	326.3	64.1	346.3	64.1	346.3	64.1	4.48E-05
M5-118E	14Y-69634	9/23/14	12:23	A	10	318.6	64	338.6	64	338.6	64	1.79E-05
M5-118E	14Y-69635	9/23/14	12:25	A	15	317.1	60.1	337.1	60.1	337.1	60.1	9.62E-06
M5-118E	14Y-69636	9/23/14	12:27	A	20	322.6	59.2	342.6	59.2	342.6	59.2	6.27E-06
M5-118E	14Y-69637	9/23/14	12:29	A	30	321.3	64.5	341.3	64.5	341.3	64.5	3.12E-06
M5-118E	14Y-69638	9/23/14	12:31	A	40	356.9	53.3	16.9	53.3	16.9	53.3	2.25E-06
M5-118E	14Y-69639	9/23/14	12:33	A	50	337.6	58.4	357.6	58.4	357.6	58.4	1.43E-06
M5-118E	14Y-69640	9/23/14	12:36	A	65	332.4	62.1	352.4	62.1	352.4	62.1	1.73E-06
M5-118E	14Y-69641	9/23/14	12:38	A	80	335.3	54.5	355.3	54.5	355.3	54.5	1.18E-06
M5-118E	14Y-69642	9/23/14	12:41	A	100	259.7	61.8	279.7	61.8	279.7	61.8	1.54E-06
M5-119E	14Y-69643	9/23/14	12:53	N	0	209.2	24.3	228.2	24.3	228.2	24.3	1.29E-05
M5-119E	14Y-69645	9/23/14	13:08	N	0	207.7	25	226.7	25	226.7	25	1.29E-05
M5-119E	14Y-69646	9/23/14	13:10	A	5	280.5	52.2	299.5	52.2	299.5	52.2	8.59E-06
M5-119E	14Y-69647	9/23/14	13:11	A	10	311	50.8	330	50.8	330	50.8	6.20E-06
M5-119E	14Y-69648	9/23/14	13:13	A	15	319.6	50.1	338.6	50.1	338.6	50.1	4.25E-06
M5-119E	14Y-69649	9/23/14	13:15	A	20	312	50.1	331	50.1	331	50.1	2.67E-06
M5-119E	14Y-69650	9/23/14	13:17	A	30	313.1	52.9	332.1	52.9	332.1	52.9	1.11E-06
M5-119E	14Y-69651	9/23/14	13:19	A	40	346.4	57	5.4	57	5.4	57	8.76E-07
M5-119E	14Y-69652	9/23/14	13:21	A	50	302.3	56.9	321.3	56.9	321.3	56.9	5.73E-07
M5-119E	14Y-69653	9/23/14	13:24	A	65	22.2	-35.1	41.2	-35.1	41.2	-35.1	4.39E-07
M5-119E	14Y-69654	9/23/14	13:26	A	80	358.4	33.4	17.4	33.4	17.4	33.4	1.07E-07
M5-119E	14Y-69655	9/23/14	13:29	A	100	218	8.3	237	8.3	237	8.3	6.42E-07
M5-120E	14Y-69656	9/23/14	13:31	N	0	311.8	35.3	333.8	35.3	333.8	35.3	2.28E-05
M5-120E	14Y-69657	9/23/14	13:33	A	5	315.4	36.5	337.4	36.5	337.4	36.5	1.80E-05
M5-120E	14Y-69658	9/23/14	13:35	A	10	318.8	43.2	340.8	43.2	340.8	43.2	1.00E-05
M5-120E	14Y-69659	9/23/14	13:36	A	15	321.3	46.1	343.3	46.1	343.3	46.1	6.14E-06
M5-120E	14Y-69660	9/23/14	13:38	A	20	317.4	42	339.4	42	339.4	42	3.91E-06
M5-120E	14Y-69661	9/23/14	13:40	A	30	341.6	51	3.6	51	3.6	51	2.49E-06
M5-120E	14Y-69662	9/23/14	13:42	A	40	336.4	36.1	358.4	36.1	358.4	36.1	2.09E-06
M5-120E	14Y-69663	9/23/14	13:45	A	50	329.4	41.6	351.4	41.6	351.4	41.6	1.51E-06
M5-120E	14Y-69664	9/23/14	13:47	A	65	317.5	37.9	339.5	37.9	339.5	37.9	1.21E-06
M5-120E	14Y-69665	9/23/14	13:49	A	80	305.1	53.9	327.1	53.9	327.1	53.9	6.82E-07
M5-120E	14Y-69666	9/23/14	13:53	A	100	247.7	36	269.7	36	269.7	36	8.39E-07
M5-121E	14Y-69667	9/23/14	14:25	N	0	323.9	39.1	343.9	39.1	343.9	39.1	1.94E-05
M5-121E	14Y-69668	9/23/14	14:26	A	5	324.5	45.4	344.5	45.4	344.5	45.4	1.35E-05
M5-121E	14Y-69669	9/23/14	14:28	A	10	328.3	51.1	348.3	51.1	348.3	51.1	7.94E-06
M5-121E	14Y-69670	9/23/14	14:30	A	15	332.4	53.1	352.4	53.1	352.4	53.1	5.34E-06
M5-121E	14Y-69671	9/23/14	14:31	A	20	323.4	52.8	343.4	52.8	343.4	52.8	3.92E-06
M5-121E	14Y-69672	9/23/14	14:33	A	30	316.2	47.1	336.2	47.1	336.2	47.1	2.66E-06
M5-121E	14Y-69673	9/23/14	14:36	A	40	334.3	68.4	354.3	68.4	354.3	68.4	1.83E-06
M5-121E	14Y-69674	9/23/14	14:38	A	50	330.4	51.2	350.4	51.2	350.4	51.2	1.37E-06
M5-121E	14Y-69675	9/23/14	14:40	A	65	36.3	70.9	56.3	70.9	56.3	70.9	8.39E-07
M5-121E	14Y-69676	9/23/14	14:43	A	80	252	70.6	272	70.6	272	70.6	8.21E-07
M5-121E	14Y-69677	9/23/14	14:46	A	100	33.7	49.3	53.7	49.3	53.7	49.3	7.33E-07
M5-122E	14Y-69678	9/23/14	14:54	N	0	352.9	59.7	349.9	59.7	349.9	59.7	1.45E-05
M5-122E	14Y-69679	9/23/14	14:56	A	5	355.5	50	352.5	50	352.5	50	1.27E-05
M5-122E	14Y-69680	9/23/14	14:57	A	10	358.4	51.5	355.4	51.5	355.4	51.5	7.94E-06
M5-122E	14Y-69681	9/23/14	14:59	A	15	353.7	51.3	350.7	51.3	350.7	51.3	5.88E-06
M5-122E	14Y-69682	9/23/14	15:01	A	20	1.6	52.7	358.6	52.7	358.6	52.7	3.51E-06
M5-122E	14Y-69683	9/23/14	15:03	A	30	8.4	53.3	5.4	53.3	5.4	53.3	1.95E-06
M5-122E	14Y-69684	9/23/14	15:05	A	40	285.4	70	282.4	70	282.4	70	1.20E-06
M5-122E	14Y-69685	9/23/14	15:07	A	50	293.5	71.6	290.5	71.6	290.5	71.6	1.15E-06
M5-122E	14Y-69686	9/23/14	15:10	A	65	239.6	64	236.6	64	236.6	64	5.75E-07
M5-122E	14Y-69687	9/23/14	15:12	A	80	284.9	58.1	281.9	58.1	281.9	58.1	8.10E-07
M5-122E	14Y-69688	9/23/14	15:15	A	100	93.4	50.5	90.4	50.5	90.4	50.5	6.53E-07
M5-123E	14Y-69836	10/1/14	8:35	N	0	187.4	55.9	180.4	55.9	180.4	55.9	1.74E-05
M5-123E	14Y-69837	10/1/14	8:36	A	5	315.3	79.5	308.3	79.5	308.3	79.5	1.21E-05
M5-123E	14Y-69838	10/1/14	8:38	A	10	0.2	58.1	353.2	58.1	353.2	58.1	8.35E-06
M5-123E	14Y-69839	10/1/14	8:40	A	15	6.9	56	359.9	56	359.9	56	5.77E-06
M5-123E	14Y-69840	10/1/14	8:42	A	20	350.7	55.9	343.7	55.9	343.7	55.9	3.96E-06
M5-123E	14Y-69841	10/1/14	8:44	A	30	351.2	54.9	344.2	54.9	344.2	54.9	2.25E-06
M5-123E	14Y-69842	10/1/14	8:46	A	40	4.6	58.9	357.6	58.9	357.6	58.9	1.61E-06
M5-123E	14Y-69843	10/1/14	8:48	A	50	27	79.7	20	79.7	20	79.7	1.22E-06
M5-123E	14Y-69844	10/1/14	8:50	A	65	333	49.6	326	49.6	326	49.6	1.10E-06
M5-123E	14Y-69845	10/1/14	8:53	A	80	14.9	40.3	7.9	40.3	7.9	40.3	3.04E-08
M5-123E	14Y-69846	10/1/14	8:56	A	100	301.3	15.2	294.3	15.2	294.3	15.2	1.19E-06
M5-124E	14Y-69847	10/1/14	9:00	N	0	353.7	36.2	353.7	36.2	353.7	36.2	1.29E-05
M5-124E	14Y-69848	10/1/14	9:01	A	5	355	34.3	355	34.3	355	34.3	1.06E-05
M5-124E	14Y-69849	10/1/14	9:03	A	10	354.3	30.9	354.3	30.9	354.3	30.9	7.08E-06
M5-124E	14Y-69850	10/1/14	9:05	A	15	354.1	37.1	354.1	37.1	354.1	37.1	4.95E-06
M5-124E	14Y-69851	10/1/14	9:07	A	20	350.5	35.3	350.5	35.3	350.5	35.3	3.39E-06
M5-124E	14Y-69852	10/1/14	9:09	A	30	333.9	26.3	333.9	26.3	333.9	26.3	1.88E-06
M5-124E	14Y-69853	10/1/14	9:11	A	40	356.9	41.2	356.9	41.2	356.9	41.2	1.63E-06
M5-124E	14Y-69854	10/1/14	9:13	A	50	334.1	31.1	334.1	31.1	334.1	31.1	1.74E-06
M5-124E	14Y-69855	10/1/14	9:15	A	65	319.3	18	319.3	18	319.3	18	1.46E-06
M5-124E	14Y-69856	10/1/14	9:18	A	80	332.9	15.3	332.9	15.3	332.9	15.3	7.08E-07
M5-124E	14Y-69857	10/1/14	9:21	A	100	291.5	2.2	291.5	2.2	291.5	2.2	1.37E-06
M5-125E	14Y-69858	10/1/14	9:24	N	0	354.8	29.2	354.8	29.2	354.8	29.2	2.93E-05
M5-125E	14Y-69859	10/1/14	9:25	A	5	357.5	35.4	357.5	35.4	357.5	35.4	2.12E-05
M5-125E	14Y-69860	10/1/14	9:27	A	10	358.8	36.6	358.8	36.6	358.8	36.6	1.27E-05
M5-125E	14Y-69861	10/1/14	9:29	A	15	359.2	38.2	359.2	38.2	359.2	38.2	8.42E-06
M5-125E	14Y-69862	10/1/14	9:30	A	20	358.1	35.6	358.1	35.6	358.1	35.6	6.07E-06
M5-125E	14Y-69863	10/1/14	9:32	A	30	355.9	32.2	355.9	32.2	355.9	32.2	4.08E-06
M5-125E	14Y-69864	10/1/14	9:35	A	40	3.2	28.9	3.2	28.9	3.2	28.9	2.59E-06
M5-125E	14Y-69865	10/1/14	9:37	A	50	353.7	29.3	353.7	29.3	353.7	29.3	2.21E-06
M5-125E	14Y-69866	10/1/14	9:39	A	65	321.5	30.1	321.5	30.1	321.5	30.1	1.40E-06
M5-125E	14Y-69867	10/1/14	9:42	A	80	330.1	27.4	330.1	27.4	330.1	27.4	1.74E-06
M5-125E	14Y-69868	10/1/14	9:45	A	100	359.9	33	359.9	33	359.9	33	1.17E-06
M5-126E	14Y-69869	10/1/14	10:07	N	0	336.1	73.1	336.1	73.1	336.1	73.1	1.01E-04
M5-126E	14Y-69870	10/1/14	10:09	A	5	356.4	45.6	356.4	45.6	356.4	45.6	7.21E-05
M5-126E	14Y-69871	10/1/14	10:10	A	10	0.9	43.9	0.9	43.9	0.9	43.9	2.60E-05
M5-126E	14Y-69872	10/1/14	10:12	A	15	1.7	43.5	1.7	43.5	1.7	43.5	1.35E-05
M5-126E	14Y-69873	10/1/14	10:14	A	20	0.3	40.6	0.3	40.6	0.3	40.6	8.29E-06
