tab 	sites
age_high	age_low	age_unit	citations	core_depth	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	result_quality	result_type	site
13	0	Ma	This study	133.5	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_1A-1
13	0	Ma	This study	133.55	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_1A-1.05
13	0	Ma	This study	133.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_1A-1.1
13	0	Ma	This study	133.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_1A-1.15
13	0	Ma	This study	133.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_1A-1.2
13	0	Ma	This study	133.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_1A-1.25
13	0	Ma	This study	133.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_1A-1.3
13	0	Ma	This study	133.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_1A-1.35
13	0	Ma	This study	133.9	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_1A-1.4
13	0	Ma	This study	134.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.1
13	0	Ma	This study	134.15	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.15
13	0	Ma	This study	134.2	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.2
13	0	Ma	This study	134.25	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.25
13	0	Ma	This study	134.3	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.3
13	0	Ma	This study	134.35	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.35
13	0	Ma	This study	134.4	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.4
13	0	Ma	This study	134.45	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.45
13	0	Ma	This study	134.5	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.5
13	0	Ma	This study	134.55	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.55
13	0	Ma	This study	134.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.6
13	0	Ma	This study	134.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.65
13	0	Ma	This study	134.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.7
13	0	Ma	This study	134.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.75
13	0	Ma	This study	134.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.8
13	0	Ma	This study	134.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.85
13	0	Ma	This study	134.9	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.9
13	0	Ma	This study	134.95	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-0.95
13	0	Ma	This study	135	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-1
13	0	Ma	This study	135.05	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-1.05
13	0	Ma	This study	135.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-1.1
13	0	Ma	This study	135.15	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-1.15
13	0	Ma	This study	135.2	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-1.2
13	0	Ma	This study	135.25	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-1.25
13	0	Ma	This study	135.3	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-1.3
13	0	Ma	This study	135.35	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-1.35
13	0	Ma	This study	135.4	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_2A-1.4
13	0	Ma	This study	135.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.1
13	0	Ma	This study	135.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.15
13	0	Ma	This study	135.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.2
13	0	Ma	This study	135.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.25
13	0	Ma	This study	135.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.3
13	0	Ma	This study	135.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.35
13	0	Ma	This study	135.9	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.4
13	0	Ma	This study	135.95	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.45
13	0	Ma	This study	136	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.5
13	0	Ma	This study	136.05	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.55
13	0	Ma	This study	136.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.6
13	0	Ma	This study	136.15	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.65
13	0	Ma	This study	136.2	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.7
13	0	Ma	This study	136.25	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.75
13	0	Ma	This study	136.3	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.8
13	0	Ma	This study	136.35	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.85
13	0	Ma	This study	136.4	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.9
13	0	Ma	This study	136.45	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-0.95
13	0	Ma	This study	136.5	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-1
13	0	Ma	This study	136.55	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-1.05
13	0	Ma	This study	136.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-1.1
13	0	Ma	This study	136.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-1.15
13	0	Ma	This study	136.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-1.2
13	0	Ma	This study	136.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-1.25
13	0	Ma	This study	136.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-1.3
13	0	Ma	This study	136.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-1.35
13	0	Ma	This study	136.9	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_3A-1.4
13	0	Ma	This study	137.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.1
13	0	Ma	This study	137.15	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.15
13	0	Ma	This study	137.2	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.2
13	0	Ma	This study	137.25	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.25
13	0	Ma	This study	137.3	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.3
13	0	Ma	This study	137.35	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.35
13	0	Ma	This study	137.4	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.4
13	0	Ma	This study	137.45	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.45
13	0	Ma	This study	137.5	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.5
13	0	Ma	This study	137.55	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.55
13	0	Ma	This study	137.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.6
13	0	Ma	This study	137.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.65
13	0	Ma	This study	137.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.7
13	0	Ma	This study	137.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.75
13	0	Ma	This study	137.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.8
13	0	Ma	This study	137.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.85
13	0	Ma	This study	137.9	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.9
13	0	Ma	This study	137.95	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-0.95
13	0	Ma	This study	138	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-1
13	0	Ma	This study	138.05	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-1.05
13	0	Ma	This study	138.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-1.1
13	0	Ma	This study	138.15	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-1.15
13	0	Ma	This study	138.2	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-1.2
13	0	Ma	This study	138.25	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-1.25
13	0	Ma	This study	138.3	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-1.3
13	0	Ma	This study	138.35	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-1.35
13	0	Ma	This study	138.4	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_4A-1.4
13	0	Ma	This study	138.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.1
13	0	Ma	This study	138.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.15
13	0	Ma	This study	138.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.2
13	0	Ma	This study	138.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.25
13	0	Ma	This study	138.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.3
13	0	Ma	This study	138.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.35
13	0	Ma	This study	138.9	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.4
13	0	Ma	This study	138.95	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.45
13	0	Ma	This study	139	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.5
13	0	Ma	This study	139.05	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.55
13	0	Ma	This study	139.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.6
13	0	Ma	This study	139.15	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.65
13	0	Ma	This study	139.2	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.7
13	0	Ma	This study	139.25	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.75
13	0	Ma	This study	139.3	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.8
13	0	Ma	This study	139.35	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.85
13	0	Ma	This study	139.4	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.9
13	0	Ma	This study	139.45	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-0.95
13	0	Ma	This study	139.5	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-1
13	0	Ma	This study	139.55	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-1.05
13	0	Ma	This study	139.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-1.1
13	0	Ma	This study	139.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-1.15
13	0	Ma	This study	139.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-1.2
13	0	Ma	This study	139.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-1.25
13	0	Ma	This study	139.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-1.3
13	0	Ma	This study	139.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-1.35
13	0	Ma	This study	139.9	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_5A-1.4
13	0	Ma	This study	140.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.1
13	0	Ma	This study	140.15	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.15
13	0	Ma	This study	140.2	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.2
13	0	Ma	This study	140.25	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.25
13	0	Ma	This study	140.3	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.3
13	0	Ma	This study	140.35	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.35
13	0	Ma	This study	140.4	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.4
13	0	Ma	This study	140.45	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.45
13	0	Ma	This study	140.5	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.5
13	0	Ma	This study	140.55	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.55
13	0	Ma	This study	140.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.6
13	0	Ma	This study	140.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.65
13	0	Ma	This study	140.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.7
13	0	Ma	This study	140.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.75
13	0	Ma	This study	140.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.8
13	0	Ma	This study	140.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.85
13	0	Ma	This study	140.9	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.9
13	0	Ma	This study	140.95	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-0.95
13	0	Ma	This study	141	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-1
13	0	Ma	This study	141.05	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-1.05
13	0	Ma	This study	141.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-1.1
13	0	Ma	This study	141.15	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-1.15
13	0	Ma	This study	141.2	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-1.2
13	0	Ma	This study	141.25	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-015H_6A-1.25
13	0	Ma	This study	142.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-016H-1-W-60
13	0	Ma	This study	144.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-016H-2-W-60
13	0	Ma	This study	145.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-016H-3-W-60
13	0	Ma	This study	147.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-016H-4-W-60
13	0	Ma	This study	148.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-016H-5-W-60
13	0	Ma	This study	150.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-016H-6-W-60
13	0	Ma	This study	150.95	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-016H-7-W-33
13	0	Ma	This study	142.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-016H_1A-0.1
13	0	Ma	This study	142.15	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-016H_1A-0.15
13	0	Ma	This study	142.2	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-016H_1A-0.2
13	0	Ma	This study	142.25	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-016H_1A-0.25
13	0	Ma	This study	142.3	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-016H_1A-0.3
