tab 	er_locations
plate_block	location_type	er_citation_names	continent_ocean	location_end_lat	location_begin_lon	er_location_name	location_begin_lat	location_end_lon
African Plate	Drill Site	This study	Atlantic Ocean	-27	355	DSDP Site 522	-27	355
>>>>>>>>>>
tab 	er_samples
er_citation_names	er_site_name	er_sample_name	sample_core_depth	er_location_name	magic_method_codes
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	37-3-073	37-3-073	55.6	Ma	DSDP Site 522	34.409	157.2	37-3-073	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.879e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	37-3-076	37-3-076	9.3	Ma	DSDP Site 522	34.4108	247.2	37-3-076	LP-PI-IRM:LP-PI-REL:LT-AF-Z	9.159e-04
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	37-3-078	37-3-078	62.5	Ma	DSDP Site 522	34.4135	219.5	37-3-078	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.327e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-026	38-1-026	56	Ma	DSDP Site 522	34.4564	184.8	38-1-026	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.475e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-032	38-1-032	56.9	Ma	DSDP Site 522	34.4618	167.7	38-1-032	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.611e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-037	38-1-037	76.8	Ma	DSDP Site 522	34.4663	172.9	38-1-037	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.770e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-040	38-1-040	65.1	Ma	DSDP Site 522	34.4689	167.6	38-1-040	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.164e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-045	38-1-045	70.7	Ma	DSDP Site 522	34.4734	189.7	38-1-045	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.442e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-048	38-1-048	73.8	Ma	DSDP Site 522	34.4752	167.0	38-1-048	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.325e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-051	38-1-051	59.4	Ma	DSDP Site 522	34.4788	147.1	38-1-051	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.602e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-055	38-1-055	73.3	Ma	DSDP Site 522	34.4815	192.6	38-1-055	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.206e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-058	38-1-058	61.5	Ma	DSDP Site 522	34.4841	192.4	38-1-058	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.067e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-061	38-1-061	64.9	Ma	DSDP Site 522	34.4877	169.4	38-1-061	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.541e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-064	38-1-064	52.5	Ma	DSDP Site 522	34.4904	161.0	38-1-064	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.681e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-067	38-1-067	59.1	Ma	DSDP Site 522	34.4922	178.0	38-1-067	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.132e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-070	38-1-070	61	Ma	DSDP Site 522	34.4949	164.8	38-1-070	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.298e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-074	38-1-074	55.3	Ma	DSDP Site 522	34.4994	180.7	38-1-074	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.919e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-077	38-1-077	63.5	Ma	DSDP Site 522	34.5011	171.7	38-1-077	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.617e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-080	38-1-080	58.6	Ma	DSDP Site 522	34.5038	166.1	38-1-080	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.335e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-083	38-1-083	64.6	Ma	DSDP Site 522	34.5065	162.1	38-1-083	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.039e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-086	38-1-086	45.9	Ma	DSDP Site 522	34.5092	180.4	38-1-086	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.354e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-087	38-1-087	62.3	Ma	DSDP Site 522	34.5101	181.3	38-1-087	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.996e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-090	38-1-090	75.1	Ma	DSDP Site 522	34.5137	155.1	38-1-090	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.684e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-093	38-1-093	71	Ma	DSDP Site 522	34.5163	191.6	38-1-093	LP-PI-IRM:LP-PI-REL:LT-AF-Z	4.205e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-096	38-1-096	71.4	Ma	DSDP Site 522	34.519	200.0	38-1-096	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.515e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-099	38-1-099	63.5	Ma	DSDP Site 522	34.5208	187.6	38-1-099	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.520e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-102	38-1-102	67	Ma	DSDP Site 522	34.5244	147.9	38-1-102	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.712e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-105	38-1-105	78.9	Ma	DSDP Site 522	34.5271	197.2	38-1-105	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.100e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-109	38-1-109	42.5	Ma	DSDP Site 522	34.5298	189.2	38-1-109	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.072e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-115	38-1-115	49.5	Ma	DSDP Site 522	34.5351	188.4	38-1-115	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.832e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-119	38-1-119	45.6	Ma	DSDP Site 522	34.5387	187.4	38-1-119	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.689e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-122	38-1-122	60	Ma	DSDP Site 522	34.5423	196.2	38-1-122	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.735e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-125	38-1-125	60.2	Ma	DSDP Site 522	34.545	222.4	38-1-125	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.162e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-128	38-1-128	63.1	Ma	DSDP Site 522	34.5477	205.6	38-1-128	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.289e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-132	38-1-132	71.3	Ma	DSDP Site 522	34.5512	228.1	38-1-132	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.094e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-135	38-1-135	63.8	Ma	DSDP Site 522	34.553	209.3	38-1-135	LP-PI-IRM:LP-PI-REL:LT-AF-Z	4.610e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-138	38-1-138	57.1	Ma	DSDP Site 522	34.5566	148.5	38-1-138	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.000e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-142	38-1-142	47.8	Ma	DSDP Site 522	34.5593	177.1	38-1-142	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.441e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-145	38-1-145	66.3	Ma	DSDP Site 522	34.5629	210.6	38-1-145	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.852e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-1-149	38-1-149	57.8	Ma	DSDP Site 522	34.5655	159.6	38-1-149	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.110e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-013	38-2-013	43.5	Ma	DSDP Site 522	34.579	211.3	38-2-013	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.333e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-016	38-2-016	50	Ma	DSDP Site 522	34.5816	169.1	38-2-016	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.270e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-020	38-2-020	25.6	Ma	DSDP Site 522	34.5852	198.2	38-2-020	LP-PI-IRM:LP-PI-REL:LT-AF-Z	7.484e-04
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-031	38-2-031	21.2	Ma	DSDP Site 522	34.5951	213.4	38-2-031	LP-PI-IRM:LP-PI-REL:LT-AF-Z	9.219e-04
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-039	38-2-039	57.5	Ma	DSDP Site 522	34.6022	180.9	38-2-039	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.156e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-041	38-2-041	48.1	Ma	DSDP Site 522	34.604	183.1	38-2-041	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.081e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-043	38-2-043	43.9	Ma	DSDP Site 522	34.6058	181.1	38-2-043	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.983e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-047	38-2-047	29.7	Ma	DSDP Site 522	34.6094	189.8	38-2-047	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.459e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-053	38-2-053	37.4	Ma	DSDP Site 522	34.6147	163.3	38-2-053	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.318e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-055	38-2-055	44.2	Ma	DSDP Site 522	34.6165	157.5	38-2-055	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.240e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-057	38-2-057	41.7	Ma	DSDP Site 522	34.6183	159.1	38-2-057	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.086e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-060	38-2-060	37.9	Ma	DSDP Site 522	34.621	167.0	38-2-060	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.791e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-063	38-2-063	37.8	Ma	DSDP Site 522	34.6237	165.0	38-2-063	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.299e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-067	38-2-067	27.4	Ma	DSDP Site 522	34.6273	200.0	38-2-067	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.252e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-070	38-2-070	44.7	Ma	DSDP Site 522	34.6299	160.1	38-2-070	LP-PI-IRM:LP-PI-REL:LT-AF-Z	4.711e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-072	38-2-072	32.2	Ma	DSDP Site 522	34.6317	167.7	38-2-072	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.061e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-075	38-2-075	41.1	Ma	DSDP Site 522	34.6344	157.6	38-2-075	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.183e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-079	38-2-079	50.8	Ma	DSDP Site 522	34.638	152.3	38-2-079	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.169e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-082	38-2-082	38.5	Ma	DSDP Site 522	34.6407	172.9	38-2-082	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.967e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-085	38-2-085	34.4	Ma	DSDP Site 522	34.6434	181.6	38-2-085	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.887e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-088	38-2-088	39.1	Ma	DSDP Site 522	34.646	181.0	38-2-088	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.811e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-092	38-2-092	40.1	Ma	DSDP Site 522	34.6496	179.5	38-2-092	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.719e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-096	38-2-096	44.7	Ma	DSDP Site 522	34.6532	179.0	38-2-096	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.825e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-099	38-2-099	35.5	Ma	DSDP Site 522	34.6559	178.4	38-2-099	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.746e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-102	38-2-102	40.7	Ma	DSDP Site 522	34.6586	161.9	38-2-102	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.057e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-106	38-2-106	48.7	Ma	DSDP Site 522	34.6621	170.0	38-2-106	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.748e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-109	38-2-109	40.3	Ma	DSDP Site 522	34.6648	167.0	38-2-109	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.165e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-113	38-2-113	29.7	Ma	DSDP Site 522	34.6684	166.1	38-2-113	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.315e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-116	38-2-116	-45.7	Ma	DSDP Site 522	34.6711	190.6	38-2-116	LP-PI-IRM:LP-PI-REL:LT-AF-Z	5.005e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-119	38-2-119	47.3	Ma	DSDP Site 522	34.6738	184.5	38-2-119	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.402e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-122	38-2-122	33.7	Ma	DSDP Site 522	34.6765	189.2	38-2-122	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.950e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-126	38-2-126	36.1	Ma	DSDP Site 522	34.68	181.4	38-2-126	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.819e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-129	38-2-129	38	Ma	DSDP Site 522	34.6827	180.5	38-2-129	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.686e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-135	38-2-135	37.5	Ma	DSDP Site 522	34.6881	215.0	38-2-135	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.901e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-146	38-2-146	31.8	Ma	DSDP Site 522	34.6979	195.9	38-2-146	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.395e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-148	38-2-148	62.2	Ma	DSDP Site 522	34.6997	172.1	38-2-148	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.852e-03
Declination rotated section mean=0/180;rel int is NRM/IRM	This study	38-2-150	38-2-150	28.4	Ma	DSDP Site 522	34.7015	215.5	38-2-150	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.098e-03
>>>>>>>>>>
tab 	pmag_results
er_location_names	er_citation_names	data_type	average_lon	magic_method_codes	average_dec	average_int_rel	vgp_lat	average_inc	er_sample_names	er_site_names	average_age	pmag_result_name	average_lat	vgp_lon	er_analyst_mail_names	er_specimen_names	average_age_unit	average_height
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	268.5	1.346e-04	9.2	-41.2	15-1-013	15-1-013	22.75	15-1-013	-27.0	243.1	Lisa Tauxe:Paul Hartl	15-1-013	Ma	-55.23
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.0	3.003e-04	-65.1	68.6	15-1-022	15-1-022	22.7786	15-1-022	-27.0	353.5	Lisa Tauxe:Paul Hartl	15-1-022	Ma	-55.31
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	124.5	1.316e-04	-42.7	63.7	15-1-024	15-1-024	22.7893	15-1-024	-27.0	47.0	Lisa Tauxe:Paul Hartl	15-1-024	Ma	-55.34
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	123.2	1.318e-04	-41.8	59.9	15-1-028	15-1-028	22.8036	15-1-028	-27.0	53.1	Lisa Tauxe:Paul Hartl	15-1-028	Ma	-55.38
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	155.1	1.729e-04	-67.6	52.8	15-1-031	15-1-031	22.8143	15-1-031	-27.0	62.4	Lisa Tauxe:Paul Hartl	15-1-031	Ma	-55.41
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	144.2	1.547e-04	-50.5	72.3	15-1-035	15-1-035	22.825	15-1-035	-27.0	24.6	Lisa Tauxe:Paul Hartl	15-1-035	Ma	-55.44
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	127.5	1.444e-04	-44.4	65.9	15-1-039	15-1-039	22.8393	15-1-039	-27.0	42.8	Lisa Tauxe:Paul Hartl	15-1-039	Ma	-55.48
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	355.0	8.230e-05	85.5	-46.1	15-1-041	15-1-041	22.85	15-1-041	-27.0	258.0	Lisa Tauxe:Paul Hartl	15-1-041	Ma	-55.51
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.4	4.312e-05	68.8	-11.8	15-1-045	15-1-045	22.8598	15-1-045	-27.0	1.6	Lisa Tauxe:Paul Hartl	15-1-045	Ma	-55.54
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	357.0	1.913e-04	86.9	-47.4	15-1-047	15-1-047	22.8663	15-1-047	-27.0	234.3	Lisa Tauxe:Paul Hartl	15-1-047	Ma	-55.56
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.7	1.594e-04	75.3	-30.9	15-1-051	15-1-051	22.8792	15-1-051	-27.0	307.3	Lisa Tauxe:Paul Hartl	15-1-051	Ma	-55.60
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	14.2	3.079e-04	77.1	-49.6	15-1-054	15-1-054	22.889	15-1-054	-27.0	103.8	Lisa Tauxe:Paul Hartl	15-1-054	Ma	-55.63
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	0.9	3.454e-04	85.8	-50.4	15-1-057	15-1-057	22.8988	15-1-057	-27.0	164.5	Lisa Tauxe:Paul Hartl	15-1-057	Ma	-55.66
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	6.4	3.920e-04	84.3	-46.1	15-1-060	15-1-060	22.9118	15-1-060	-27.0	91.0	Lisa Tauxe:Paul Hartl	15-1-060	Ma	-55.70
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	347.6	3.314e-04	78.3	-41.3	15-1-063	15-1-063	22.9215	15-1-063	-27.0	278.6	Lisa Tauxe:Paul Hartl	15-1-063	Ma	-55.73
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	359.7	3.554e-04	84.5	-51.9	15-1-066	15-1-066	22.9312	15-1-066	-27.0	177.6	Lisa Tauxe:Paul Hartl	15-1-066	Ma	-55.76
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	359.1	3.119e-04	84.3	-52	15-1-069	15-1-069	22.9377	15-1-069	-27.0	182.7	Lisa Tauxe:Paul Hartl	15-1-069	Ma	-55.78
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	347.5	3.059e-04	77.7	-39.3	15-1-072	15-1-072	22.9475	15-1-072	-27.0	285.0	Lisa Tauxe:Paul Hartl	15-1-072	Ma	-55.81
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	347.3	2.915e-04	76.8	-37	15-1-075	15-1-075	22.9605	15-1-075	-27.0	291.0	Lisa Tauxe:Paul Hartl	15-1-075	Ma	-55.85
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	359.5	2.682e-04	85.7	-50.5	15-1-079	15-1-079	22.9703	15-1-079	-27.0	180.8	Lisa Tauxe:Paul Hartl	15-1-079	Ma	-55.88
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	13.7	2.690e-04	77.3	-50.5	15-1-082	15-1-082	22.98	15-1-082	-27.0	107.8	Lisa Tauxe:Paul Hartl	15-1-082	Ma	-55.91
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.8	2.668e-04	88.4	-45.7	15-1-085	15-1-085	22.9897	15-1-085	-27.0	90.0	Lisa Tauxe:Paul Hartl	15-1-085	Ma	-55.94
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	9.7	3.487e-04	81.3	-44.5	15-1-088	15-1-088	22.9995	15-1-088	-27.0	81.7	Lisa Tauxe:Paul Hartl	15-1-088	Ma	-55.97
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	4.8	3.034e-04	85.7	-45	15-1-091	15-1-091	23.0125	15-1-091	-27.0	80.3	Lisa Tauxe:Paul Hartl	15-1-091	Ma	-56.01
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	11.9	3.079e-04	79.2	-48.8	15-1-094	15-1-094	23.0223	15-1-094	-27.0	102.4	Lisa Tauxe:Paul Hartl	15-1-094	Ma	-56.04
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	357.1	2.855e-04	79.0	-30.3	15-1-097	15-1-097	23.032	15-1-097	-27.0	340.3	Lisa Tauxe:Paul Hartl	15-1-097	Ma	-56.07
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	16.4	3.234e-04	75.4	-47.7	15-1-100	15-1-100	23.0417	15-1-100	-27.0	95.8	Lisa Tauxe:Paul Hartl	15-1-100	Ma	-56.10
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	17.6	2.306e-04	71.2	-32.3	15-1-103	15-1-103	23.0483	15-1-103	-27.0	58.4	Lisa Tauxe:Paul Hartl	15-1-103	Ma	-56.12
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	7.6	8.717e-05	67.1	-10.5	15-1-106	15-1-106	23.0613	15-1-106	-27.0	14.8	Lisa Tauxe:Paul Hartl	15-1-106	Ma	-56.16
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	15.7	7.313e-05	48.4	22.6	15-1-109	15-1-109	23.0678	15-1-109	-27.0	18.5	Lisa Tauxe:Paul Hartl	15-1-109	Ma	-56.18
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	56.8	9.914e-05	-7.4	72.8	15-1-113	15-1-113	23.0808	15-1-113	-27.0	21.4	Lisa Tauxe:Paul Hartl	15-1-113	Ma	-56.22
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	344.2	8.197e-05	64.2	-11.9	15-1-115	15-1-115	23.0905	15-1-115	-27.0	316.6	Lisa Tauxe:Paul Hartl	15-1-115	Ma	-56.25
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.2	7.728e-05	14.6	66	15-1-118	15-1-118	23.1003	15-1-118	-27.0	357.2	Lisa Tauxe:Paul Hartl	15-1-118	Ma	-56.28
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.6	2.104e-04	-51.8	76.8	15-1-122	15-1-122	23.11	15-1-122	-27.0	0.1	Lisa Tauxe:Paul Hartl	15-1-122	Ma	-56.31
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.0	3.529e-04	-77.3	58.9	15-1-125	15-1-125	23.1204	15-1-125	-27.0	358.5	Lisa Tauxe:Paul Hartl	15-1-125	Ma	-56.34
DSDP Site 522	This study:Tauxe & Yamazaki 2007	i	355.0	LP-PI-IRM:LP-PI-REL:LT-AF-Z	165.7	2.386e-04	-66.8	65.2	15-1-128	15-1-128	23.1308	15-1-128	-27.0	20.2	Lisa Tauxe:Paul Hartl	15-1-128	Ma	-56.37
