tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_method_codes	specimen_dec	specimen_description	specimen_inc	specimen_inferred_age	specimen_inferred_age_unit	specimen_int_rel
This study	DSDP Site 522	20-1-142	20-1-142	20-1-142	LP-PI-IRM:LP-PI-REL:LT-AF-Z	36.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-44.2	27.0525	Ma	3.090e-03
This study	DSDP Site 522	20-1-144	20-1-144	20-1-144	LP-PI-IRM:LP-PI-REL:LT-AF-Z	42.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-51	27.0576	Ma	2.563e-03
This study	DSDP Site 522	20-1-150	20-1-150	20-1-150	LP-PI-IRM:LP-PI-REL:LT-AF-Z	33.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-50.3	27.0661	Ma	2.117e-03
This study	DSDP Site 522	20-2-001	20-2-001	20-2-001	LP-PI-IRM:LP-PI-REL:LT-AF-Z	341.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-32.1	27.0696	Ma	2.749e-03
This study	DSDP Site 522	20-2-004	20-2-004	20-2-004	LP-PI-IRM:LP-PI-REL:LT-AF-Z	357.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-48.9	27.0747	Ma	2.420e-03
This study	DSDP Site 522	20-2-007	20-2-007	20-2-007	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-41.9	27.0798	Ma	2.201e-03
This study	DSDP Site 522	20-2-010	20-2-010	20-2-010	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-47.8	27.0849	Ma	2.116e-03
This study	DSDP Site 522	20-2-015	20-2-015	20-2-015	LP-PI-IRM:LP-PI-REL:LT-AF-Z	5.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-34.8	27.0918	Ma	2.044e-03
This study	DSDP Site 522	20-2-018	20-2-018	20-2-018	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-39.1	27.0969	Ma	2.100e-03
This study	DSDP Site 522	20-2-022	20-2-022	20-2-022	LP-PI-IRM:LP-PI-REL:LT-AF-Z	4.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-38.9	27.1037	Ma	1.812e-03
This study	DSDP Site 522	20-2-025	20-2-025	20-2-025	LP-PI-IRM:LP-PI-REL:LT-AF-Z	357.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-47.3	27.1088	Ma	1.688e-03
This study	DSDP Site 522	20-2-028	20-2-028	20-2-028	LP-PI-IRM:LP-PI-REL:LT-AF-Z	352.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-47.1	27.1157	Ma	1.309e-03
This study	DSDP Site 522	20-2-032	20-2-032	20-2-032	LP-PI-IRM:LP-PI-REL:LT-AF-Z	354.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-43.4	27.1225	Ma	2.173e-03
This study	DSDP Site 522	20-2-035	20-2-035	20-2-035	LP-PI-IRM:LP-PI-REL:LT-AF-Z	347.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-33.9	27.1276	Ma	1.886e-03
This study	DSDP Site 522	20-2-040	20-2-040	20-2-040	LP-PI-IRM:LP-PI-REL:LT-AF-Z	16.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-45.5	27.1345	Ma	2.410e-03
This study	DSDP Site 522	20-2-043	20-2-043	20-2-043	LP-PI-IRM:LP-PI-REL:LT-AF-Z	13.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-38	27.1413	Ma	2.278e-03
This study	DSDP Site 522	20-2-047	20-2-047	20-2-047	LP-PI-IRM:LP-PI-REL:LT-AF-Z	351.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-36.5	27.1481	Ma	1.741e-03
This study	DSDP Site 522	20-2-054	20-2-054	20-2-054	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-35.7	27.1584	Ma	1.338e-03
This study	DSDP Site 522	20-2-057	20-2-057	20-2-057	LP-PI-IRM:LP-PI-REL:LT-AF-Z	0.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-40.7	27.1652	Ma	1.319e-03
This study	DSDP Site 522	20-2-060	20-2-060	20-2-060	LP-PI-IRM:LP-PI-REL:LT-AF-Z	7.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-52.9	27.1687	Ma	1.594e-03
This study	DSDP Site 522	20-2-064	20-2-064	20-2-064	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-45.7	27.1755	Ma	2.347e-03
This study	DSDP Site 522	20-2-066	20-2-066	20-2-066	LP-PI-IRM:LP-PI-REL:LT-AF-Z	353.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-48.9	27.1806	Ma	2.480e-03
This study	DSDP Site 522	20-2-069	20-2-069	20-2-069	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-47.2	27.1857	Ma	2.941e-03
This study	DSDP Site 522	20-2-073	20-2-073	20-2-073	LP-PI-IRM:LP-PI-REL:LT-AF-Z	0.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-45.2	27.1909	Ma	3.103e-03
This study	DSDP Site 522	20-2-076	20-2-076	20-2-076	LP-PI-IRM:LP-PI-REL:LT-AF-Z	4.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-58.6	27.196	Ma	2.568e-03
This study	DSDP Site 522	20-2-078	20-2-078	20-2-078	LP-PI-IRM:LP-PI-REL:LT-AF-Z	14.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-58.1	27.2011	Ma	1.772e-03
This study	DSDP Site 522	20-2-084	20-2-084	20-2-084	LP-PI-IRM:LP-PI-REL:LT-AF-Z	346.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-49	27.2097	Ma	1.928e-03
This study	DSDP Site 522	20-2-087	20-2-087	20-2-087	LP-PI-IRM:LP-PI-REL:LT-AF-Z	6.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-45	27.2148	Ma	1.868e-03
This study	DSDP Site 522	20-2-090	20-2-090	20-2-090	LP-PI-IRM:LP-PI-REL:LT-AF-Z	20.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-48.6	27.2199	Ma	2.317e-03
This study	DSDP Site 522	20-2-092	20-2-092	20-2-092	LP-PI-IRM:LP-PI-REL:LT-AF-Z	359.9	Declination rotated section mean=0/180;rel int is NRM/IRM	-52.3	27.225	Ma	2.619e-03
This study	DSDP Site 522	20-2-096	20-2-096	20-2-096	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-45.5	27.2302	Ma	1.965e-03
This study	DSDP Site 522	20-2-099	20-2-099	20-2-099	LP-PI-IRM:LP-PI-REL:LT-AF-Z	356.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-53.9	27.2353	Ma	2.454e-03
This study	DSDP Site 522	20-2-102	20-2-102	20-2-102	LP-PI-IRM:LP-PI-REL:LT-AF-Z	12.9	Declination rotated section mean=0/180;rel int is NRM/IRM	-58.6	27.2404	Ma	2.106e-03
This study	DSDP Site 522	20-2-104	20-2-104	20-2-104	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-47.1	27.2438	Ma	2.629e-03
This study	DSDP Site 522	20-2-107	20-2-107	20-2-107	LP-PI-IRM:LP-PI-REL:LT-AF-Z	343.9	Declination rotated section mean=0/180;rel int is NRM/IRM	-46.3	27.249	Ma	1.899e-03
This study	DSDP Site 522	20-2-110	20-2-110	20-2-110	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-58	27.2541	Ma	1.849e-03
This study	DSDP Site 522	20-2-113	20-2-113	20-2-113	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-25.7	27.2609	Ma	1.814e-03
This study	DSDP Site 522	20-2-115	20-2-115	20-2-115	LP-PI-IRM:LP-PI-REL:LT-AF-Z	13.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-15.9	27.2643	Ma	1.931e-03
This study	DSDP Site 522	21-1-025	21-1-025	21-1-025	LP-PI-IRM:LP-PI-REL:LT-AF-Z	347.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-42.2	27.536	Ma	1.969e-03
This study	DSDP Site 522	21-1-029	21-1-029	21-1-029	LP-PI-IRM:LP-PI-REL:LT-AF-Z	351.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-36.7	27.5445	Ma	3.143e-03
This study	DSDP Site 522	21-1-031	21-1-031	21-1-031	LP-PI-IRM:LP-PI-REL:LT-AF-Z	18.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-49.9	27.548	Ma	2.803e-03
This study	DSDP Site 522	21-1-035	21-1-035	21-1-035	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-59.7	27.5531	Ma	2.997e-03
This study	DSDP Site 522	21-1-038	21-1-038	21-1-038	LP-PI-IRM:LP-PI-REL:LT-AF-Z	351.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-50.7	27.5599	Ma	3.641e-03
This study	DSDP Site 522	21-1-042	21-1-042	21-1-042	LP-PI-IRM:LP-PI-REL:LT-AF-Z	338.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-57.8	27.5651	Ma	3.200e-03
This study	DSDP Site 522	21-1-045	21-1-045	21-1-045	LP-PI-IRM:LP-PI-REL:LT-AF-Z	346.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-46.7	27.5702	Ma	3.725e-03
This study	DSDP Site 522	21-1-048	21-1-048	21-1-048	LP-PI-IRM:LP-PI-REL:LT-AF-Z	323.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-55.8	27.5753	Ma	3.770e-03
This study	DSDP Site 522	21-1-051	21-1-051	21-1-051	LP-PI-IRM:LP-PI-REL:LT-AF-Z	344.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-46.4	27.5821	Ma	3.835e-03
This study	DSDP Site 522	21-1-054	21-1-054	21-1-054	LP-PI-IRM:LP-PI-REL:LT-AF-Z	351.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-46.6	27.5873	Ma	3.056e-03
This study	DSDP Site 522	21-1-057	21-1-057	21-1-057	LP-PI-IRM:LP-PI-REL:LT-AF-Z	12.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-55.1	27.5907	Ma	2.744e-03
This study	DSDP Site 522	21-1-059	21-1-059	21-1-059	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-43.4	27.5958	Ma	2.923e-03
This study	DSDP Site 522	21-1-063	21-1-063	21-1-063	LP-PI-IRM:LP-PI-REL:LT-AF-Z	349.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-51.3	27.6009	Ma	3.249e-03
This study	DSDP Site 522	21-1-066	21-1-066	21-1-066	LP-PI-IRM:LP-PI-REL:LT-AF-Z	345.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-43	27.6061	Ma	2.179e-03
This study	DSDP Site 522	21-1-069	21-1-069	21-1-069	LP-PI-IRM:LP-PI-REL:LT-AF-Z	18.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-40.9	27.6112	Ma	2.403e-03
This study	DSDP Site 522	21-1-071	21-1-071	21-1-071	LP-PI-IRM:LP-PI-REL:LT-AF-Z	358.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-40.4	27.6163	Ma	2.007e-03
This study	DSDP Site 522	21-1-074	21-1-074	21-1-074	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-36.8	27.6214	Ma	2.473e-03
This study	DSDP Site 522	21-1-077	21-1-077	21-1-077	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-27	27.6266	Ma	1.586e-03
This study	DSDP Site 522	21-1-081	21-1-081	21-1-081	LP-PI-IRM:LP-PI-REL:LT-AF-Z	341.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-18.6	27.6317	Ma	1.479e-03
This study	DSDP Site 522	21-1-084	21-1-084	21-1-084	LP-PI-IRM:LP-PI-REL:LT-AF-Z	358.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-18.1	27.6368	Ma	1.555e-03
This study	DSDP Site 522	21-1-090	21-1-090	21-1-090	LP-PI-IRM:LP-PI-REL:LT-AF-Z	17.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-40.6	27.6488	Ma	2.032e-03
This study	DSDP Site 522	21-1-094	21-1-094	21-1-094	LP-PI-IRM:LP-PI-REL:LT-AF-Z	7.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-57	27.6539	Ma	2.419e-03
This study	DSDP Site 522	21-1-096	21-1-096	21-1-096	LP-PI-IRM:LP-PI-REL:LT-AF-Z	358.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-46.3	27.659	Ma	3.240e-03
This study	DSDP Site 522	21-1-100	21-1-100	21-1-100	LP-PI-IRM:LP-PI-REL:LT-AF-Z	351.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-37.8	27.6659	Ma	3.431e-03
This study	DSDP Site 522	21-1-103	21-1-103	21-1-103	LP-PI-IRM:LP-PI-REL:LT-AF-Z	5.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-53.2	27.6693	Ma	3.501e-03
This study	DSDP Site 522	21-1-106	21-1-106	21-1-106	LP-PI-IRM:LP-PI-REL:LT-AF-Z	5.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-46.3	27.6744	Ma	2.433e-03
This study	DSDP Site 522	21-1-108	21-1-108	21-1-108	LP-PI-IRM:LP-PI-REL:LT-AF-Z	4.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-44.4	27.6795	Ma	2.758e-03
This study	DSDP Site 522	21-1-113	21-1-113	21-1-113	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-34	27.6864	Ma	3.132e-03
This study	DSDP Site 522	21-1-115	21-1-115	21-1-115	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-37.9	27.6915	Ma	2.812e-03
This study	DSDP Site 522	21-1-118	21-1-118	21-1-118	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-46.3	27.6949	Ma	2.122e-03
This study	DSDP Site 522	21-1-122	21-1-122	21-1-122	LP-PI-IRM:LP-PI-REL:LT-AF-Z	345.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-49.9	27.7017	Ma	1.715e-03
This study	DSDP Site 522	21-1-124	21-1-124	21-1-124	LP-PI-IRM:LP-PI-REL:LT-AF-Z	352.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-46.5	27.7069	Ma	2.277e-03
This study	DSDP Site 522	21-1-127	21-1-127	21-1-127	LP-PI-IRM:LP-PI-REL:LT-AF-Z	0.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-31.1	27.7103	Ma	1.832e-03
This study	DSDP Site 522	21-1-131	21-1-131	21-1-131	LP-PI-IRM:LP-PI-REL:LT-AF-Z	20.7	Declination rotated section mean=0/180;rel int is NRM/IRM	17.6	27.7188	Ma	6.699e-04
This study	DSDP Site 522	21-1-134	21-1-134	21-1-134	LP-PI-IRM:LP-PI-REL:LT-AF-Z	328.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-27.7	27.7222	Ma	1.743e-03
This study	DSDP Site 522	21-1-138	21-1-138	21-1-138	LP-PI-IRM:LP-PI-REL:LT-AF-Z	0.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-36.2	27.7308	Ma	2.369e-03
This study	DSDP Site 522	21-1-142	21-1-142	21-1-142	LP-PI-IRM:LP-PI-REL:LT-AF-Z	8.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-42.1	27.7359	Ma	2.172e-03
This study	DSDP Site 522	21-1-145	21-1-145	21-1-145	LP-PI-IRM:LP-PI-REL:LT-AF-Z	0.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-43.2	27.741	Ma	2.485e-03
This study	DSDP Site 522	21-1-148	21-1-148	21-1-148	LP-PI-IRM:LP-PI-REL:LT-AF-Z	8.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-40.2	27.7462	Ma	2.807e-03
This study	DSDP Site 522	21-2-150	21-2-150	21-2-150	LP-PI-IRM:LP-PI-REL:LT-AF-Z	357.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-43	27.7513	Ma	2.390e-03
This study	DSDP Site 522	21-2-001	21-2-001	21-2-001	LP-PI-IRM:LP-PI-REL:LT-AF-Z	353.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-45.4	27.753	Ma	3.400e-03
This study	DSDP Site 522	21-2-008	21-2-008	21-2-008	LP-PI-IRM:LP-PI-REL:LT-AF-Z	5.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-48.1	27.7633	Ma	3.057e-03
This study	DSDP Site 522	21-2-011	21-2-011	21-2-011	LP-PI-IRM:LP-PI-REL:LT-AF-Z	341.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-55.5	27.7701	Ma	3.234e-03
This study	DSDP Site 522	21-2-014	21-2-014	21-2-014	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-53.1	27.7735	Ma	3.135e-03
This study	DSDP Site 522	21-2-016	21-2-016	21-2-016	LP-PI-IRM:LP-PI-REL:LT-AF-Z	337.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-42.6	27.7786	Ma	2.657e-03
This study	DSDP Site 522	21-2-021	21-2-021	21-2-021	LP-PI-IRM:LP-PI-REL:LT-AF-Z	13.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-63.3	27.7855	Ma	1.831e-03
This study	DSDP Site 522	21-2-023	21-2-023	21-2-023	LP-PI-IRM:LP-PI-REL:LT-AF-Z	16.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-61.5	27.7906	Ma	1.934e-03
This study	DSDP Site 522	21-2-026	21-2-026	21-2-026	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-53.6	27.7957	Ma	2.220e-03
This study	DSDP Site 522	21-2-029	21-2-029	21-2-029	LP-PI-IRM:LP-PI-REL:LT-AF-Z	343.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-57.1	27.7991	Ma	1.978e-03
This study	DSDP Site 522	21-2-032	21-2-032	21-2-032	LP-PI-IRM:LP-PI-REL:LT-AF-Z	28.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-51.2	27.806	Ma	1.992e-03
This study	DSDP Site 522	21-2-035	21-2-035	21-2-035	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-56.3	27.8111	Ma	1.593e-03
This study	DSDP Site 522	21-2-040	21-2-040	21-2-040	LP-PI-IRM:LP-PI-REL:LT-AF-Z	11.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-55.9	27.8179	Ma	1.165e-03
This study	DSDP Site 522	21-2-044	21-2-044	21-2-044	LP-PI-IRM:LP-PI-REL:LT-AF-Z	15.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-49.7	27.8248	Ma	1.270e-03
This study	DSDP Site 522	21-2-047	21-2-047	21-2-047	LP-PI-IRM:LP-PI-REL:LT-AF-Z	356.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-58.8	27.8299	Ma	1.556e-03
This study	DSDP Site 522	21-2-051	21-2-051	21-2-051	LP-PI-IRM:LP-PI-REL:LT-AF-Z	6.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-52.6	27.8384	Ma	1.854e-03
This study	DSDP Site 522	21-2-055	21-2-055	21-2-055	LP-PI-IRM:LP-PI-REL:LT-AF-Z	356.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-50.2	27.8436	Ma	2.699e-03
This study	DSDP Site 522	21-2-057	21-2-057	21-2-057	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-56.2	27.8487	Ma	2.821e-03
This study	DSDP Site 522	21-2-061	21-2-061	21-2-061	LP-PI-IRM:LP-PI-REL:LT-AF-Z	8.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-57.1	27.8538	Ma	3.077e-03
This study	DSDP Site 522	21-2-063	21-2-063	21-2-063	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-64.7	27.8572	Ma	2.115e-03
This study	DSDP Site 522	21-2-066	21-2-066	21-2-066	LP-PI-IRM:LP-PI-REL:LT-AF-Z	354.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-59.8	27.8641	Ma	2.090e-03
This study	DSDP Site 522	21-2-069	21-2-069	21-2-069	LP-PI-IRM:LP-PI-REL:LT-AF-Z	346.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-53.3	27.8692	Ma	2.623e-03
This study	DSDP Site 522	21-2-073	21-2-073	21-2-073	LP-PI-IRM:LP-PI-REL:LT-AF-Z	5.9	Declination rotated section mean=0/180;rel int is NRM/IRM	-57.4	27.876	Ma	3.077e-03
This study	DSDP Site 522	21-2-077	21-2-077	21-2-077	LP-PI-IRM:LP-PI-REL:LT-AF-Z	357.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-58	27.8812	Ma	2.112e-03
This study	DSDP Site 522	21-2-080	21-2-080	21-2-080	LP-PI-IRM:LP-PI-REL:LT-AF-Z	357.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-46.2	27.8863	Ma	2.178e-03
This study	DSDP Site 522	21-2-083	21-2-083	21-2-083	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-50.2	27.8914	Ma	2.118e-03
This study	DSDP Site 522	21-2-086	21-2-086	21-2-086	LP-PI-IRM:LP-PI-REL:LT-AF-Z	350.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-52.6	27.8982	Ma	3.069e-03
This study	DSDP Site 522	21-2-089	21-2-089	21-2-089	LP-PI-IRM:LP-PI-REL:LT-AF-Z	339.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-58.3	27.9034	Ma	3.405e-03
This study	DSDP Site 522	21-2-093	21-2-093	21-2-093	LP-PI-IRM:LP-PI-REL:LT-AF-Z	344.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-60.3	27.9102	Ma	2.602e-03
This study	DSDP Site 522	21-2-097	21-2-097	21-2-097	LP-PI-IRM:LP-PI-REL:LT-AF-Z	357.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-59.4	27.9153	Ma	2.511e-03
This study	DSDP Site 522	21-2-100	21-2-100	21-2-100	LP-PI-IRM:LP-PI-REL:LT-AF-Z	357.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-57.5	27.9204	Ma	2.061e-03
This study	DSDP Site 522	21-2-104	21-2-104	21-2-104	LP-PI-IRM:LP-PI-REL:LT-AF-Z	5.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-55.1	27.9273	Ma	2.366e-03
This study	DSDP Site 522	21-2-107	21-2-107	21-2-107	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.9	Declination rotated section mean=0/180;rel int is NRM/IRM	-54	27.9341	Ma	2.912e-03
This study	DSDP Site 522	21-2-111	21-2-111	21-2-111	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-53.2	27.9392	Ma	2.560e-03
This study	DSDP Site 522	21-2-113	21-2-113	21-2-113	LP-PI-IRM:LP-PI-REL:LT-AF-Z	356.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-44.7	27.9444	Ma	2.441e-03
This study	DSDP Site 522	21-2-116	21-2-116	21-2-116	LP-PI-IRM:LP-PI-REL:LT-AF-Z	356.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-47.2	27.9495	Ma	2.131e-03
This study	DSDP Site 522	21-2-123	21-2-123	21-2-123	LP-PI-IRM:LP-PI-REL:LT-AF-Z	21.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-46.3	27.9597	Ma	9.338e-04
This study	DSDP Site 522	21-2-125	21-2-125	21-2-125	LP-PI-IRM:LP-PI-REL:LT-AF-Z	7.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-39.9	27.9649	Ma	8.557e-04
This study	DSDP Site 522	21-2-129	21-2-129	21-2-129	LP-PI-IRM:LP-PI-REL:LT-AF-Z	146.1	Declination rotated section mean=0/180;rel int is NRM/IRM	39.8	27.97	Ma	1.657e-03
This study	DSDP Site 522	21-2-133	21-2-133	21-2-133	LP-PI-IRM:LP-PI-REL:LT-AF-Z	152.3	Declination rotated section mean=0/180;rel int is NRM/IRM	54.5	27.9762	Ma	2.144e-03
This study	DSDP Site 522	21-2-136	21-2-136	21-2-136	LP-PI-IRM:LP-PI-REL:LT-AF-Z	153.0	Declination rotated section mean=0/180;rel int is NRM/IRM	46.6	27.98	Ma	2.543e-03
This study	DSDP Site 522	21-2-139	21-2-139	21-2-139	LP-PI-IRM:LP-PI-REL:LT-AF-Z	207.6	Declination rotated section mean=0/180;rel int is NRM/IRM	31.7	27.9837	Ma	1.084e-03
This study	DSDP Site 522	21-2-143	21-2-143	21-2-143	LP-PI-IRM:LP-PI-REL:LT-AF-Z	154.4	Declination rotated section mean=0/180;rel int is NRM/IRM	45.8	27.9875	Ma	1.718e-03
This study	DSDP Site 522	21-2-146	21-2-146	21-2-146	LP-PI-IRM:LP-PI-REL:LT-AF-Z	149.6	Declination rotated section mean=0/180;rel int is NRM/IRM	45.7	27.9912	Ma	1.157e-03
This study	DSDP Site 522	21-2-149	21-2-149	21-2-149	LP-PI-IRM:LP-PI-REL:LT-AF-Z	130.4	Declination rotated section mean=0/180;rel int is NRM/IRM	45.8	27.9963	Ma	1.039e-03
This study	DSDP Site 522	21-3-001	21-3-001	21-3-001	LP-PI-IRM:LP-PI-REL:LT-AF-Z	207.7	Declination rotated section mean=0/180;rel int is NRM/IRM	60.6	27.9987	Ma	1.269e-03
This study	DSDP Site 522	21-3-005	21-3-005	21-3-005	LP-PI-IRM:LP-PI-REL:LT-AF-Z	167.1	Declination rotated section mean=0/180;rel int is NRM/IRM	66.2	28.0037	Ma	1.943e-03
This study	DSDP Site 522	21-3-008	21-3-008	21-3-008	LP-PI-IRM:LP-PI-REL:LT-AF-Z	205.5	Declination rotated section mean=0/180;rel int is NRM/IRM	64.3	28.0075	Ma	1.580e-03
This study	DSDP Site 522	21-3-011	21-3-011	21-3-011	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183.2	Declination rotated section mean=0/180;rel int is NRM/IRM	63.2	28.0112	Ma	1.608e-03
This study	DSDP Site 522	21-3-015	21-3-015	21-3-015	LP-PI-IRM:LP-PI-REL:LT-AF-Z	203.5	Declination rotated section mean=0/180;rel int is NRM/IRM	63.4	28.015	Ma	1.887e-03
