Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Demag level (mT),Inclination background &amp; tray corrected (deg),Declination background &amp; tray corrected (deg),Intensity background &amp; tray corrected (A/m),Inclination raw (deg),Declination raw (deg),Intensity raw (A/m),Magnetic moment x (Am&sup2;),Magnetic moment y (Am&sup2;),Magnetic moment z (Am&sup2;),Sample orientation,Raw data,Timestamp (UTC),Instrument,Text ID,Test No.,Comments
XXX,UTEST,A,1,H,1,A,110,1.1,1.09,15,40.2,3.8,0.0063779,40.3,3.6,0.0063763,4.59E-07,2.97E-08,6.38E-07,,,4/10/15 6:45,SRM,SHLF6601351,75372851,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,115,1.15,1.14,15,41.9,356.8,0.0061135,42,356.6,0.0061105,4.29E-07,-2.61E-08,6.33E-07,,,4/10/15 6:45,SRM,SHLF6601351,75372851,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,120,1.2,1.19,15,42.6,1.2,0.0065595,42.7,1,0.0065548,4.56E-07,8.53E-09,6.87E-07,,,4/10/15 6:45,SRM,SHLF6601351,75372851,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,125,1.25,1.239,15,45.2,12,0.0056881,45.3,11.7,0.0056822,3.70E-07,7.86E-08,6.25E-07,,,4/10/15 6:45,SRM,SHLF6601351,75372851,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,130,1.3,1.289,15,44.7,12.3,0.0064185,44.8,12.1,0.0064109,4.21E-07,9.25E-08,6.98E-07,,,4/10/15 6:45,SRM,SHLF6601351,75372851,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,135,1.35,1.338,15,40,3.9,0.0081839,40.1,3.7,0.0081777,5.91E-07,3.94E-08,8.14E-07,,,4/10/15 6:45,SRM,SHLF6601351,75372851,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,140,1.4,1.388,15,35.4,356.3,0.0089958,35.4,356.2,0.0089946,6.93E-07,-4.68E-08,8.05E-07,,,4/10/15 6:45,SRM,SHLF6601351,75372851,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,145,1.45,1.437,15,29.5,351.8,0.0083546,29.5,351.7,0.0083626,6.81E-07,-1.02E-07,6.37E-07,,,4/10/15 6:45,SRM,SHLF6601351,75372851,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,150,1.5,1.487,15,26.5,354.4,0.0073764,26.5,354.2,0.0073868,6.22E-07,-6.45E-08,5.10E-07,,,4/10/15 6:45,SRM,SHLF6601351,75372851,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,0,0,0,20,-3.8,105,0.011022,-3.8,104.8,0.01108,-2.68E-07,1.03E-06,-1.13E-07,Single Line,28991941,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,5,0.05,0.05,20,44.6,127.3,0.008967,44.6,127.3,0.0089737,-3.67E-07,4.92E-07,9.74E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,10,0.1,0.099,20,23.5,306,0.019909,23.5,306,0.019914,1.02E-06,-1.43E-06,1.23E-06,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,15,0.15,0.149,20,26.4,304,0.014903,26.4,304,0.014907,7.06E-07,-1.07E-06,1.02E-06,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,20,0.2,0.198,20,43.5,352.7,0.0063828,43.5,352.6,0.0063828,4.34E-07,-5.73E-08,6.80E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,25,0.25,0.248,20,16.3,322.8,0.0066005,16.3,322.7,0.0066033,4.77E-07,-3.71E-07,2.86E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,30,0.3,0.297,20,29.4,315.1,0.005826,29.4,315,0.0058284,3.40E-07,-3.47E-07,4.43E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,35,0.35,0.347,20,34.5,322.9,0.0079848,34.5,322.8,0.0079868,4.96E-07,-3.85E-07,6.99E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,40,0.4,0.396,20,46,319.5,0.0045717,46,319.3,0.0045746,2.28E-07,-2.00E-07,5.09E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,45,0.45,0.446,20,66.2,122,0.0037048,66.3,122.2,0.0037032,-7.49E-08,1.22E-07,5.25E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,50,0.5,0.496,20,73.9,355.6,0.0037869,73.9,355.1,0.0037871,9.88E-08,-8.58E-09,5.63E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,55,0.55,0.545,20,42.6,356.1,0.0052896,42.6,356,0.0052887,3.67E-07,-2.61E-08,5.54E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,60,0.6,0.595,20,39.8,8.6,0.0070839,39.8,8.5,0.0070817,5.09E-07,7.77E-08,7.02E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,65,0.65,0.644,20,36.4,15.9,0.010455,36.4,15.8,0.010451,7.66E-07,2.22E-07,9.59E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,70,0.7,0.694,20,28.6,23.3,0.01309,28.7,23.3,0.013085,9.98E-07,4.39E-07,9.71E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,75,0.75,0.743,20,29.1,5,0.0096643,29.1,4.9,0.0096612,7.96E-07,7.00E-08,7.27E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,80,0.8,0.793,20,44.9,0.5,0.0044733,44.9,0.3,0.0044718,3.00E-07,1.53E-09,4.89E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,85,0.85,0.843,20,60.2,354.8,0.0027054,60.2,354.4,0.0027057,1.27E-07,-1.28E-08,3.63E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,90,0.9,0.892,20,40.6,10.2,0.0050247,40.7,10.1,0.0050234,3.55E-07,6.48E-08,5.06E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,95,0.95,0.942,20,32.5,8.8,0.0090593,32.5,8.7,0.0090584,7.14E-07,1.12E-07,7.53E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,100,1,0.991,20,34,8.7,0.010774,34,8.6,0.010771,8.35E-07,1.29E-07,9.31E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,105,1.05,1.041,20,35.6,9.6,0.0084452,35.6,9.5,0.008443,6.40E-07,1.09E-07,7.61E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,110,1.1,1.09,20,38.7,4.2,0.0056924,38.8,4.1,0.0056915,4.19E-07,3.04E-08,5.51E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,115,1.15,1.14,20,40.6,357.6,0.0056096,40.7,357.4,0.0056067,4.02E-07,-1.86E-08,5.65E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,120,1.2,1.19,20,41.6,3.2,0.0057526,41.7,3.1,0.0057482,4.06E-07,2.22E-08,5.91E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,125,1.25,1.239,20,44,12.4,0.0049732,44.1,12.2,0.0049682,3.30E-07,7.31E-08,5.34E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,130,1.3,1.289,20,43,11.7,0.0053855,43.1,11.4,0.005379,3.64E-07,7.54E-08,5.69E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,135,1.35,1.338,20,39.2,3.7,0.0065394,39.2,3.5,0.0065342,4.78E-07,3.02E-08,6.39E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,140,1.4,1.388,20,32,356.6,0.0073175,32,356.5,0.007317,5.86E-07,-3.70E-08,6.00E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,145,1.45,1.437,20,27.2,353.6,0.0068174,27.1,353.5,0.0068259,5.71E-07,-6.68E-08,4.81E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,1,A,150,1.5,1.487,20,25.5,357.5,0.0060712,25.5,357.3,0.0060815,5.19E-07,-2.51E-08,4.05E-07,,,4/10/15 6:46,SRM,SHLF6601351,75372861,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,0,1.5,1.487,0,74.8,19.7,0.0097864,74.6,21,0.0098056,2.30E-07,9.00E-08,1.46E-06,Single Line,28992961,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,5,1.55,1.537,0,79.1,346.3,0.01528,79.1,346.4,0.015283,2.65E-07,-6.54E-08,2.32E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,10,1.6,1.586,0,77.9,353,0.022158,77.9,353,0.02216,4.37E-07,-5.50E-08,3.35E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,15,1.65,1.636,0,76.7,2.2,0.044566,76.7,2.1,0.044566,9.71E-07,3.72E-08,6.71E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,20,1.7,1.685,0,78.7,351.8,0.065357,78.7,351.8,0.065358,1.20E-06,-1.78E-07,9.91E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,25,1.75,1.735,0,79.5,358.9,0.070357,79.5,358.9,0.070359,1.21E-06,-2.36E-08,1.07E-05,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,30,1.8,1.784,0,78.2,8,0.067576,78.2,8,0.067577,1.30E-06,1.86E-07,1.02E-05,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,35,1.85,1.834,0,77.3,6.6,0.058593,77.3,6.6,0.058595,1.21E-06,1.42E-07,8.84E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,40,1.9,1.883,0,77.6,11.5,0.048796,77.6,11.5,0.048798,9.72E-07,2.02E-07,7.37E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,45,1.95,1.933,0,79.2,8.5,0.041386,79.2,8.5,0.041388,7.24E-07,1.11E-07,6.29E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,50,2,1.983,0,82.8,39.4,0.028774,82.8,39.3,0.028775,2.65E-07,2.22E-07,4.42E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,55,2.05,2.032,0,79.1,356.7,0.02886,79.1,356.7,0.02886,5.17E-07,-3.01E-08,4.38E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,60,2.1,2.082,0,80.5,353.9,0.029686,80.5,353.9,0.029688,4.61E-07,-5.00E-08,4.53E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,65,2.15,2.131,0,82,10.4,0.022454,82,10.3,0.022455,2.90E-07,5.39E-08,3.44E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,70,2.2,2.181,0,82.4,16.7,0.018403,82.3,16.6,0.018404,2.22E-07,6.77E-08,2.82E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,75,2.25,2.23,0,82.2,17.1,0.018828,82.2,16.9,0.01883,2.33E-07,7.24E-08,2.89E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,80,2.3,2.28,0,80.8,15.8,0.027641,80.8,15.8,0.027643,4.03E-07,1.17E-07,4.22E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,85,2.35,2.33,0,85.9,13.2,0.030619,85.9,13.1,0.030621,2.01E-07,4.76E-08,4.72E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,90,2.4,2.379,0,88.2,48.8,0.027797,88.2,48.3,0.027798,5.54E-08,6.35E-08,4.30E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,95,2.45,2.429,0,84.3,33.3,0.033255,84.3,33.2,0.033258,2.63E-07,1.76E-07,5.12E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,100,2.5,2.478,0,85.9,31.7,0.036966,85.9,31.5,0.036968,2.12E-07,1.33E-07,5.70E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,105,2.55,2.528,0,86,34.9,0.032293,86,34.7,0.032296,1.76E-07,1.25E-07,4.98E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,110,2.6,2.577,0,86,40.5,0.022753,86,40.3,0.022759,1.15E-07,9.96E-08,3.51E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,115,2.65,2.627,0,80.8,25.2,0.018992,80.8,25.1,0.018999,2.62E-07,1.25E-07,2.90E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,120,2.7,2.677,0,78.2,23.7,0.021177,78.2,23.7,0.021182,3.77E-07,1.69E-07,3.21E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,125,2.75,2.726,0,81.5,349.1,0.016899,81.5,349.1,0.016902,2.33E-07,-4.58E-08,2.59E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,130,2.8,2.776,0,84.8,13.9,0.012507,84.7,13.6,0.012509,1.06E-07,2.62E-08,1.93E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,135,2.85,2.825,0,83.5,106.1,0.0088494,83.6,105.3,0.0088479,-2.48E-08,9.24E-08,1.36E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,140,2.9,2.875,0,88.6,297.1,0.0053542,88.5,303.9,0.0053548,7.50E-09,-1.14E-08,8.28E-07,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,145,2.95,2.924,0,77.1,318.9,0.0035564,76.8,320.4,0.003562,5.94E-08,-5.03E-08,5.36E-07,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,150,3,2.974,0,83.7,301.3,0.00076232,82.4,314.3,0.00077245,6.76E-09,-7.08E-09,1.18E-07,,,4/10/15 7:38,SRM,SHLF6601381,75374581,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,0,1.5,1.487,5,68.2,350.9,0.0052592,68.3,355.5,0.0052663,1.84E-07,-1.48E-08,7.57E-07,Single Line,28992971,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,5,1.55,1.537,5,68.2,337.9,0.0090963,68.5,339.9,0.0090829,2.95E-07,-1.11E-07,1.31E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,10,1.6,1.586,5,69.4,336.8,0.012646,69.6,338.3,0.012629,3.88E-07,-1.57E-07,1.83E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,15,1.65,1.636,5,70.7,352.9,0.025509,70.8,353.9,0.025504,7.90E-07,-8.58E-08,3.73E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,20,1.7,1.685,5,72.5,349.7,0.038718,72.5,350.6,0.03871,1.09E-06,-1.84E-07,5.71E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,25,1.75,1.735,5,73.8,355.3,0.041354,73.8,356.3,0.041352,1.09E-06,-7.19E-08,6.14E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,30,1.8,1.784,5,72.2,3.6,0.039411,72.2,4.7,0.039416,1.14E-06,9.49E-08,5.80E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,35,1.85,1.834,5,70,2.8,0.034413,70,4,0.034419,1.11E-06,7.96E-08,5.00E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,40,1.9,1.883,5,70.2,5,0.028747,70.2,6.6,0.028757,9.17E-07,1.08E-07,4.18E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,45,1.95,1.933,5,72.5,1.3,0.024086,72.5,3.6,0.024091,6.85E-07,4.37E-08,3.55E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,50,2,1.983,5,79.6,9,0.016276,79.3,14.9,0.016289,2.76E-07,7.50E-08,2.48E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,55,2.05,2.032,5,74.1,345.2,0.01583,74.3,349.7,0.01581,3.97E-07,-7.41E-08,2.36E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,60,2.1,2.082,5,73.6,343.4,0.016447,73.9,347.8,0.016424,4.22E-07,-9.34E-08,2.44E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,65,2.15,2.131,5,75.1,345.5,0.012328,75.4,352.3,0.012309,2.91E-07,-3.99E-08,1.84E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,70,2.2,2.181,5,75.6,343.4,0.010018,76,352.7,0.009999,2.27E-07,-2.96E-08,1.50E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,75,2.25,2.23,5,77.1,337.7,0.010179,77.8,348.4,0.010154,1.99E-07,-4.20E-08,1.54E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,80,2.3,2.28,5,77.2,349.6,0.014975,77.4,357.5,0.014966,3.10E-07,-1.41E-08,2.26E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,85,2.35,2.33,5,81.4,335.7,0.016592,82,346.5,0.016572,2.13E-07,-5.22E-08,2.54E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,90,2.4,2.379,5,85.3,306.9,0.014784,86.6,327.3,0.01476,7.00E-08,-4.59E-08,2.28E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,95,2.45,2.429,5,83.2,353.3,0.017491,83.1,7.6,0.017495,1.97E-07,2.68E-08,2.69E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,100,2.5,2.478,5,83.2,350.8,0.019467,83.3,4.3,0.019467,2.15E-07,1.66E-08,2.99E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,105,2.55,2.528,5,82.2,355.9,0.017153,82.1,9.7,0.01716,2.20E-07,3.85E-08,2.63E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,110,2.6,2.577,5,81.7,345.9,0.01225,81.9,5.3,0.012249,1.62E-07,1.54E-08,1.88E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,115,2.65,2.627,5,77.1,350.4,0.010286,77.2,5.6,0.010288,2.15E-07,2.16E-08,1.55E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,120,2.7,2.677,5,72,358.8,0.01168,71.8,8.7,0.011697,3.42E-07,5.37E-08,1.72E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,125,2.75,2.726,5,70.9,320.7,0.0096797,73,331.2,0.0095688,2.32E-07,-1.30E-07,1.42E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,130,2.8,2.776,5,75.1,313.8,0.0068207,78.5,334.2,0.0067307,1.15E-07,-5.68E-08,1.02E-06,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,135,2.85,2.825,5,81.9,292.9,0.0046253,86.5,20.4,0.004587,2.46E-08,9.35E-09,7.08E-07,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,140,2.9,2.875,5,62.1,262.5,0.0031008,75,255.8,0.0028384,-1.70E-08,-6.88E-08,4.24E-07,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,145,2.95,2.924,5,46.3,269,0.0025109,61.5,269.4,0.0020663,-1.02E-09,-9.53E-08,2.81E-07,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,150,3,2.974,5,14,268.7,0.0017284,25.2,268.8,0.0010046,-1.78E-09,-8.80E-08,6.61E-08,,,4/10/15 7:38,SRM,SHLF6601381,75374591,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,0,1.5,1.487,15,36.4,335.3,0.0015833,37.7,342.2,0.0015526,1.11E-07,-3.63E-08,1.47E-07,Single Line,28992991,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,5,1.55,1.537,15,32.3,342.6,0.0035044,32.7,344.8,0.0034758,2.67E-07,-7.41E-08,2.90E-07,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,10,1.6,1.586,15,37.2,334.3,0.0043605,37.7,336.3,0.0043169,2.96E-07,-1.33E-07,4.08E-07,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,15,1.65,1.636,15,45.8,342.1,0.0075353,46,343.8,0.0075038,4.73E-07,-1.41E-07,8.35E-07,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,20,1.7,1.685,15,47.9,348.2,0.011366,48,349.5,0.011344,7.06E-07,-1.34E-07,1.30E-06,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,25,1.75,1.735,15,47.1,352.7,0.011688,47.1,354.2,0.011674,7.48E-07,-7.78E-08,1.32E-06,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,30,1.8,1.784,15,42.1,359.2,0.010897,42.1,0.8,0.010898,7.65E-07,1.15E-08,1.13E-06,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,35,1.85,1.834,15,36.8,359.7,0.010575,36.7,1.4,0.010578,8.02E-07,1.95E-08,9.79E-07,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,40,1.9,1.883,15,38.3,0.4,0.0095491,38.3,2.5,0.0095557,7.09E-07,3.12E-08,9.16E-07,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,45,1.95,1.933,15,41.9,358.2,0.007587,42,1.2,0.0075879,5.34E-07,1.11E-08,7.85E-07,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,50,2,1.983,15,51.5,350.6,0.0044465,51.8,357.2,0.0044276,2.59E-07,-1.30E-08,5.39E-07,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,55,2.05,2.032,15,47.2,334.9,0.0035378,48.7,342.7,0.0034565,2.06E-07,-6.57E-08,4.01E-07,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,60,2.1,2.082,15,38,340.9,0.0044007,38.8,346.8,0.0043238,3.10E-07,-7.45E-08,4.19E-07,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
XXX,UTEST,A,1,H,2,A,65,2.15,2.131,15,37.8,338.2,0.0035406,38.9,345.9,0.0034495,2.46E-07,-6.34E-08,3.35E-07,,,4/10/15 7:39,SRM,SHLF6601381,75374601,Auto-Log Split Section
