"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Demag level (mT)","Inclination background & tray corrected (deg)","Declination background & tray corrected (deg)","Intensity background & tray corrected (A/m)","Inclination raw (deg)","Declination raw (deg)","Intensity raw (A/m)","Magnetic moment x (Am²)","Magnetic moment y (Am²)","Magnetic moment z (Am²)","Sample orientation","Raw data","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments",
"312","U1256","D","231","R","1","A","14.0","1488.040","1488.040","40","32","56","0.58167","32","56","0.58163","2.6120E-5","3.9570E-5","4.763E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","16.0","1488.060","1488.060","40","30.5","56.8","0.61544","30.5","56.8","0.6154","2.7481E-5","4.2905E-5","4.835E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","18.0","1488.080","1488.080","40","30.2","58.1","0.61533","30.3","58.1","0.61528","2.6582E-5","4.3657E-5","4.794E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","20.0","1488.100","1488.100","40","32.9","59.1","0.54366","32.9","59.1","0.54361","2.2180E-5","3.7872E-5","4.572E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","22.0","1488.120","1488.120","40","42.8","56.4","0.39796","42.9","56.4","0.39792","1.5266E-5","2.3517E-5","4.186E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","24.0","1488.140","1488.140","40","71.6","11","0.26549","71.6","10.9","0.2655","7.8027E-6","1.5376E-6","3.895E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","26.0","1488.160","1488.160","40","49.5","275.6","0.33839","49.5","275.6","0.33848","2.0443E-6","-2.1182E-5","3.979E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","28.0","1488.180","1488.180","40","35.2","268.1","0.48517","35.1","268.1","0.48529","-1.2177E-6","-3.8374E-5","4.321E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","30.0","1488.200","1488.200","40","31.6","266.8","0.57506","31.6","266.8","0.57518","-2.5658E-6","-4.7344E-5","4.658E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","32.0","1488.220","1488.220","40","32","266.5","0.5943","32","266.5","0.59442","-2.9087E-6","-4.8675E-5","4.874E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","34.0","1488.240","1488.240","40","34.1","266.7","0.57949","34.1","266.7","0.57962","-2.5765E-6","-4.6362E-5","5.027E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","36.0","1488.260","1488.260","40","36.2","267.6","0.565","36.2","267.6","0.56513","-1.8168E-6","-4.4075E-5","5.165E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","38.0","1488.280","1488.280","40","37.7","268.8","0.5615","37.7","268.8","0.56164","-8.7670E-7","-4.3015E-5","5.307E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","40.0","1488.300","1488.300","40","38.5","270","0.56512","38.4","270","0.56527","7.2916E-9","-4.2836E-5","5.436E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","42.0","1488.320","1488.320","40","39","270.7","0.56999","39","270.7","0.57014","5.4326E-7","-4.2895E-5","5.544E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","44.0","1488.340","1488.340","40","39.3","271.1","0.57439","39.3","271.1","0.57455","7.9402E-7","-4.3041E-5","5.623E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","46.0","1488.360","1488.360","40","39.2","271.4","0.58125","39.2","271.4","0.58142","1.0429E-6","-4.3604E-5","5.679E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","48.0","1488.380","1488.380","40","38.2","271.8","0.5981","38.2","271.8","0.59827","1.3906E-6","-4.5456E-5","5.725E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","50.0","1488.400","1488.400","40","36.3","272","0.63063","36.3","272","0.63081","1.6973E-6","-4.9170E-5","5.774E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","52.0","1488.420","1488.420","40","33.7","272.1","0.68005","33.7","272.1","0.68024","1.9558E-6","-5.4750E-5","5.831E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","54.0","1488.440","1488.440","40","30.9","271.9","0.73612","30.9","271.9","0.73632","1.9600E-6","-6.1085E-5","5.853E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","56.0","1488.460","1488.460","40","29.1","270.7","0.76408","29.1","270.7","0.76429","7.3948E-7","-6.4617E-5","5.748E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","58.0","1488.480","1488.480","40","30.2","268.5","0.69683","30.2","268.5","0.69704","-1.4739E-6","-5.8284E-5","5.419E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","60.0","1488.500","1488.500","40","38.9","265.9","0.50148","38.9","265.9","0.50167","-2.6138E-6","-3.7675E-5","4.874E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","62.0","1488.520","1488.520","40","74","256.3","0.2948","74","256.5","0.29486","-1.8048E-6","-7.6665E-6","4.383E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","64.0","1488.540","1488.540","40","48.6","89.5","0.36469","48.6","89.4","0.3645","2.3113E-7","2.3301E-5","4.232E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","66.0","1488.560","1488.560","40","31.7","86.8","0.54223","31.7","86.8","0.54199","2.4498E-6","4.4533E-5","4.409E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","68.0","1488.580","1488.580","40","28.9","86.2","0.61994","28.9","86.1","0.61969","3.4485E-6","5.2390E-5","4.628E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","70.0","1488.600","1488.600","40","30","86.3","0.61279","30","86.2","0.61254","3.3034E-6","5.1217E-5","4.737E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","72.0","1488.620","1488.620","40","32.5","86.4","0.57309","32.5","86.4","0.57284","2.8958E-6","4.6657E-5","4.760E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","74.0","1488.640","1488.640","40","35","86.3","0.53479","35","86.2","0.53455","2.7187E-6","4.2281E-5","4.741E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","76.0","1488.660","1488.660","40","36.9","86.2","0.50944","36.9","86.2","0.50919","2.5479E-6","3.9302E-5","4.731E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","78.0","1488.680","1488.680","40","38.3","86.2","0.49826","38.3","86.2","0.49801","2.4819E-6","3.7718E-5","4.776E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","80.0","1488.700","1488.700","40","39.2","85.9","0.49958","39.2","85.9","0.49933","2.6401E-6","3.7358E-5","4.878E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","82.0","1488.720","1488.720","40","39.6","85.6","0.50835","39.6","85.5","0.5081","2.8965E-6","3.7768E-5","5.008E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","84.0","1488.740","1488.740","40","39.9","85","0.51838","39.9","85","0.51812","3.2806E-6","3.8307E-5","5.142E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","86.0","1488.760","1488.760","40","40","85","0.52559","40","84.9","0.52533","3.3636E-6","3.8776E-5","5.224E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","88.0","1488.780","1488.780","40","39.5","85.3","0.53097","39.5","85.3","0.5307","3.2000E-6","3.9484E-5","5.222E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","90.0","1488.800","1488.800","40","38.6","85.8","0.5343","38.6","85.7","0.53403","2.9365E-6","4.0275E-5","5.152E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","92.0","1488.820","1488.820","40","37.8","85.8","0.53427","37.8","85.7","0.53398","2.9626E-6","4.0719E-5","5.061E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","94.0","1488.840","1488.840","40","37","85.5","0.53328","37","85.4","0.53299","3.2201E-6","4.1032E-5","4.966E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","96.0","1488.860","1488.860","40","36.6","84.9","0.53106","36.7","84.9","0.53076","3.6003E-6","4.1034E-5","4.901E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","98.0","1488.880","1488.880","40","35.9","83.6","0.53841","36","83.6","0.5381","4.5869E-6","4.1875E-5","4.889E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","100.0","1488.900","1488.900","40","34.6","82.9","0.55807","34.6","82.8","0.55776","5.4350E-6","4.4080E-5","4.897E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","102.0","1488.920","1488.920","40","32.8","82.8","0.58287","32.8","82.8","0.58255","5.8070E-6","4.6984E-5","4.886E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","104.0","1488.940","1488.940","40","31.2","82.8","0.60359","31.2","82.8","0.60325","6.1387E-6","4.9534E-5","4.833E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","106.0","1488.960","1488.960","40","30.3","84","0.6067","30.3","83.9","0.60635","5.2493E-6","5.0353E-5","4.736E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","108.0","1488.980","1488.980","40","30.6","85.6","0.583","30.6","85.5","0.58264","3.6990E-6","4.8371E-5","4.589E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","110.0","1489.000","1489.000","40","32","86.1","0.53754","32","86.1","0.53717","2.9562E-6","4.3973E-5","4.403E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","112.0","1489.020","1489.020","40","34.1","85.3","0.48972","34.1","85.3","0.48936","3.1628E-6","3.9065E-5","4.246E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","114.0","1489.040","1489.040","40","36.2","83.6","0.45532","36.2","83.5","0.45498","3.9174E-6","3.5293E-5","4.157E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","116.0","1489.060","1489.060","40","37","82.6","0.44162","37","82.5","0.44128","4.3279E-6","3.3794E-5","4.111E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","118.0","1489.080","1489.080","40","36.3","82.6","0.44524","36.3","82.5","0.44488","4.4257E-6","3.4381E-5","4.077E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","120.0","1489.100","1489.100","40","35","82.6","0.45786","35","82.6","0.45749","4.5774E-6","3.5963E-5","4.057E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","122.0","1489.120","1489.120","40","33.9","82.6","0.47002","33.9","82.6","0.46965","4.7718E-6","3.7392E-5","4.053E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","124.0","1489.140","1489.140","40","33.5","82.6","0.47509","33.5","82.6","0.4747","4.8335E-6","3.7980E-5","4.053E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","126.0","1489.160","1489.160","40","33.8","82.5","0.46865","33.8","82.5","0.46827","4.8251E-6","3.7329E-5","4.028E-5","","","2011-04-22 03:26:13","SRM","SHLF3196601","24340241","",
"312","U1256","D","231","R","1","A","-0.0","1487.900","1487.900","50","43","53.4","0.20604","43","53.4","0.20603","8.5019E-6","1.1691E-5","2.175E-5","Single Line","10030501","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","2.0","1487.920","1487.920","50","40.3","54.6","0.30931","40.3","54.6","0.3093","1.2947E-5","1.8609E-5","3.092E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","4.0","1487.940","1487.940","50","40.1","55.6","0.38098","40.1","55.6","0.38096","1.5591E-5","2.3280E-5","3.792E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","6.0","1487.960","1487.960","50","40.8","56.4","0.41542","40.8","56.3","0.4154","1.6499E-5","2.5338E-5","4.195E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","8.0","1487.980","1487.980","50","41.1","56.5","0.43368","41.1","56.5","0.43366","1.7051E-5","2.6378E-5","4.409E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","10.0","1488.000","1488.000","50","40.4","56.5","0.45253","40.4","56.5","0.4525","1.8022E-5","2.7803E-5","4.533E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","12.0","1488.020","1488.020","50","38.6","56.7","0.47964","38.6","56.7","0.47961","1.9454E-5","3.0300E-5","4.632E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","14.0","1488.040","1488.040","50","36.5","57","0.51291","36.5","57","0.51288","2.1273E-5","3.3441E-5","4.718E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","16.0","1488.060","1488.060","50","34.9","57.8","0.53557","34.9","57.8","0.53554","2.2123E-5","3.5956E-5","4.743E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","18.0","1488.080","1488.080","50","35.3","59.2","0.51678","35.3","59.2","0.51674","2.0440E-5","3.5021E-5","4.623E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","20.0","1488.100","1488.100","50","40.3","59.9","0.43016","40.3","59.8","0.43012","1.5592E-5","2.7432E-5","4.305E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","22.0","1488.120","1488.120","50","57.6","51.5","0.29959","57.6","51.5","0.29957","9.4516E-6","1.2150E-5","3.913E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","24.0","1488.140","1488.140","50","69.9","297","0.26057","69.9","297","0.26061","3.8408E-6","-7.7175E-6","3.786E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","26.0","1488.160","1488.160","50","45","269.9","0.37027","44.9","269.9","0.37035","-3.5389E-8","-2.5365E-5","4.046E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","28.0","1488.180","1488.180","50","37.3","266.8","0.47069","37.3","266.8","0.47079","-1.9584E-6","-3.6201E-5","4.408E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","30.0","1488.200","1488.200","50","36.2","266.5","0.5111","36.1","266.5","0.5112","-2.3723E-6","-3.9871E-5","4.663E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","32.0","1488.220","1488.220","50","37.7","266.4","0.5106","37.7","266.4","0.51071","-2.4211E-6","-3.9032E-5","4.828E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","34.0","1488.240","1488.240","50","39.9","266.4","0.50033","39.9","266.4","0.50044","-2.2858E-6","-3.7091E-5","4.961E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","36.0","1488.260","1488.260","50","41.4","267.1","0.49711","41.4","267.1","0.49722","-1.7906E-6","-3.6039E-5","5.086E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","38.0","1488.280","1488.280","50","42.2","268.2","0.50055","42.2","268.2","0.50067","-1.1019E-6","-3.5853E-5","5.204E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","40.0","1488.300","1488.300","50","42.8","269.5","0.50509","42.8","269.5","0.50521","-3.2140E-7","-3.5879E-5","5.307E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","42.0","1488.320","1488.320","50","43.2","270.1","0.50834","43.2","270.1","0.50847","5.2613E-8","-3.5886E-5","5.380E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","44.0","1488.340","1488.340","50","43.3","270.1","0.51233","43.3","270.1","0.51246","9.2140E-8","-3.6087E-5","5.435E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","46.0","1488.360","1488.360","50","42.6","270.6","0.52337","42.6","270.6","0.5235","4.0811E-7","-3.7291E-5","5.479E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","48.0","1488.380","1488.380","50","40.7","271.1","0.54815","40.6","271.1","0.54829","7.4122E-7","-4.0248E-5","5.523E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","50.0","1488.400","1488.400","50","37.8","271.2","0.58784","37.8","271.2","0.58799","9.4404E-7","-4.4934E-5","5.576E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","52.0","1488.420","1488.420","50","34.8","270.8","0.63504","34.7","270.8","0.63521","7.1504E-7","-5.0499E-5","5.599E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","54.0","1488.440","1488.440","50","32.6","269.3","0.66061","32.6","269.3","0.66079","-6.6957E-7","-5.3880E-5","5.501E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","56.0","1488.460","1488.460","50","33.7","267","0.60323","33.7","267","0.60341","-2.4623E-6","-4.8529E-5","5.173E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","58.0","1488.480","1488.480","50","43.6","264.1","0.43372","43.6","264.2","0.43387","-3.0268E-6","-3.0267E-5","4.624E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","60.0","1488.500","1488.500","50","80.9","241.7","0.27216","80.9","242","0.27219","-1.9169E-6","-3.6835E-6","4.157E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","62.0","1488.520","1488.520","50","48.9","89.4","0.34937","48.9","89.4","0.34922","2.2679E-7","2.2214E-5","4.070E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","64.0","1488.540","1488.540","50","34.6","86.5","0.4872","34.6","86.5","0.48701","2.2989E-6","3.8712E-5","4.278E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","66.0","1488.560","1488.560","50","32.8","86","0.53472","32.8","86","0.53452","2.9462E-6","4.3369E-5","4.478E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","68.0","1488.580","1488.580","50","34.8","86.3","0.51854","34.8","86.3","0.51834","2.6188E-6","4.1111E-5","4.572E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","70.0","1488.600","1488.600","50","37.8","86.6","0.48381","37.8","86.5","0.4836","2.1770E-6","3.6893E-5","4.587E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","72.0","1488.620","1488.620","50","40.5","86.7","0.45555","40.5","86.7","0.45535","1.8887E-6","3.3455E-5","4.572E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","74.0","1488.640","1488.640","50","42.5","86.5","0.43876","42.5","86.4","0.43857","1.8942E-6","3.1208E-5","4.586E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","76.0","1488.660","1488.660","50","44","86.3","0.43405","44","86.2","0.43386","1.9358E-6","3.0127E-5","4.662E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","78.0","1488.680","1488.680","50","44.8","86.2","0.43858","44.8","86.2","0.43838","1.9630E-6","3.0025E-5","4.778E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","80.0","1488.700","1488.700","50","45.1","86","0.44814","45.1","85.9","0.44794","2.1182E-6","3.0514E-5","4.908E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","82.0","1488.720","1488.720","50","45.1","85.8","0.4579","45.1","85.7","0.4577","2.2715E-6","3.1175E-5","5.014E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","84.0","1488.740","1488.740","50","44.4","85.7","0.46699","44.5","85.6","0.46678","2.3965E-6","3.2138E-5","5.057E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","86.0","1488.760","1488.760","50","43.1","86","0.4759","43.1","86","0.47568","2.2918E-6","3.3525E-5","5.027E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","88.0","1488.780","1488.780","50","41.8","86.7","0.48095","41.8","86.7","0.48072","1.9634E-6","3.4603E-5","4.958E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","90.0","1488.800","1488.800","50","40.9","86.9","0.48164","40.9","86.9","0.4814","1.8875E-6","3.5152E-5","4.875E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","92.0","1488.820","1488.820","50","40.6","86.2","0.47732","40.6","86.2","0.47707","2.2770E-6","3.4977E-5","4.801E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","94.0","1488.840","1488.840","50","40.4","84.6","0.47523","40.4","84.5","0.47499","3.2564E-6","3.4818E-5","4.766E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","96.0","1488.860","1488.860","50","39.4","83.7","0.4846","39.4","83.7","0.48435","3.9073E-6","3.5980E-5","4.757E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","98.0","1488.880","1488.880","50","37.6","83.7","0.50251","37.6","83.7","0.50225","4.1633E-6","3.8277E-5","4.737E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","100.0","1488.900","1488.900","50","35.6","83.6","0.52072","35.6","83.6","0.52045","4.4851E-6","4.0686E-5","4.686E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","102.0","1488.920","1488.920","50","34.2","84.4","0.52844","34.3","84.4","0.52816","4.0383E-6","4.2034E-5","4.599E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","104.0","1488.940","1488.940","50","34.1","85.6","0.51515","34.1","85.6","0.51485","3.1219E-6","4.1130E-5","4.464E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","106.0","1488.960","1488.960","50","35.1","86.4","0.48121","35.1","86.3","0.48091","2.3916E-6","3.7970E-5","4.282E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","108.0","1488.980","1488.980","50","37.1","86","0.43967","37.1","86","0.43938","2.3127E-6","3.3816E-5","4.101E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","110.0","1489.000","1489.000","50","39.3","85","0.40681","39.3","84.9","0.40652","2.6224E-6","3.0302E-5","3.986E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","112.0","1489.020","1489.020","50","40.7","83.6","0.38947","40.7","83.6","0.38919","3.1283E-6","2.8354E-5","3.928E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","114.0","1489.040","1489.040","50","40.6","83","0.38679","40.6","82.9","0.3865","3.4345E-6","2.8173E-5","3.891E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","116.0","1489.060","1489.060","50","39.6","83.2","0.39377","39.6","83.1","0.39348","3.4481E-6","2.9128E-5","3.878E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","118.0","1489.080","1489.080","50","38.6","83.3","0.40263","38.7","83.2","0.40233","3.5060E-6","3.0188E-5","3.887E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","120.0","1489.100","1489.100","50","38.3","83.1","0.40651","38.3","83","0.40621","3.6559E-6","3.0612E-5","3.895E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","122.0","1489.120","1489.120","50","38.7","82.8","0.40048","38.7","82.8","0.40017","3.7090E-6","2.9984E-5","3.869E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
"312","U1256","D","231","R","1","A","124.0","1489.140","1489.140","50","39","82.6","0.38879","39.1","82.5","0.38848","3.7199E-6","2.8940E-5","3.786E-5","","","2011-04-22 03:26:32","SRM","SHLF3196601","24340251","",
