isaf2.fix       
LAT:   .00  LON:    .00
    ID     TREAT  I  CD    J    CDECL CINCL  GDECL GINCL  BDECL BINCL  SUSC  M/V
is033c2     30.0  SD  0 87.1900 170.7 -22.2   20.0  51.7   15.6  55.5    .0   .0
is033c2     40.0  SD  0 69.0332 170.7 -22.1   20.0  51.8   15.5  55.6    .0   .0
is033c2     60.0  SD  1 44.6942 169.9 -21.8   18.7  51.9   14.1  55.6    .0   .0
is033c2     80.0  SD  1 31.7318 168.4 -21.9   16.6  51.4   11.9  54.9    .0   .0
is033c2    100.0  SD  1 20.1915 166.7 -20.7   13.5  52.0    8.5  55.3    .0   .0
is033c2    120.0  SD  1 18.2472 165.9 -21.9   13.1  50.6    8.3  53.9    .0   .0
is033c2    150.0  SD  1 15.6824 166.3 -18.8   11.8  53.6    6.3  56.8    .0   .0
is033c2    180.0  SD  3 13.2361 167.2 -20.4   14.1  52.4    9.0  55.8    .0   .0

is033e2       .0  SD  0 137.500 150.1  30.8   15.6  64.4    7.3  67.8    .0   .0
is033e2      2.5  SD  1 136.000 151.1  30.8   15.9  65.3    7.2  68.7    .0   .0
is033e2      5.0  SD  1 127.100 150.8  30.5   16.5  65.0    8.1  68.4    .0   .0
is033e2      7.5  SD  0 116.147 148.4  29.2   18.6  62.7   11.3  66.3    .0   .0
is033e2     10.0  SD  0 103.100 147.5  28.2   20.3  61.7   13.6  65.4    .0   .0
is033e2     12.5  SD  0 93.4500 145.8  27.3   21.3  60.0   15.2  63.8    .0   .0
is033e2     15.0  SD  0 83.9800 145.5  27.3   21.2  59.8   15.1  63.6    .0   .0
is033e2     20.0  SD  0 70.5700 143.5  26.1   22.4  57.7   17.0  61.6    .0   .0
is033e2     25.0  SD  0 57.6500 142.9  25.9   22.5  57.1   17.2  61.0    .0   .0
is033e2     30.0  SD  0 48.6000 139.3  24.2   23.5  53.5   19.0  57.5    .0   .0
is033e2     40.0  SD  0 32.4127 139.8  23.7   24.5  53.8   20.1  57.8    .0   .0
is033e2     60.0  SD  1 13.2300 134.6  24.6   20.5  49.6   16.4  53.4    .0   .0
is033e2     80.0  SD  1 9.34327 133.7  23.4   21.8  48.4   18.0  52.3    .0   .0

is033g1       .0  SD  1 154.000 180.5   9.7   14.4  69.7    3.0  72.9    .0   .0
is033g1      2.5  SD  1 148.700 180.4   9.1   14.1  69.1    3.1  72.3    .0   .0
is033g1      5.0  SD  1 130.600 181.6   7.3   17.1  67.3    7.6  70.7    .0   .0
is033g1      7.5  SD  1 113.500 181.8   6.7   17.5  66.6    8.4  70.1    .0   .0
is033g1     10.0  SD  1 95.1400 182.1   3.1   17.6  63.0   10.1  66.6    .0   .0
is033g1     12.5  SD  1 82.3700 183.1   1.5   19.5  61.3   12.7  65.0    .0   .0
is033g1     15.0  SD  1 71.5100 184.0   0.1   21.0  59.9   14.9  63.6    .0   .0
is033g1     20.0  SD  1 55.1300 185.7  -1.3   23.9  58.2   18.5  62.2    .0   .0
is033g1     25.0  SD  1 42.9800 186.3  -2.8   24.5  56.7   19.6  60.7    .0   .0
is033g1     30.0  SD  1 34.6700 187.1  -3.0   25.9  56.3   21.1  60.4    .0   .0
is033g1     40.0  SD  1 24.6229 188.8  -4.8   28.1  54.2   24.0  58.4    .0   .0
