tab 	measurements
experiment	instrument_codes	magn_mass	magn_r2_det	meas_field_dc	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_dc_field
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0027881670484206	0.9846247	0.0	70.49242	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-12	LP-CW-SIRM:LP-MW	g	17146	NED2-8c	u	2020:01:09:03:03:27.784	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0028050412826932	0.9847187	0.0	75.58083	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-13	LP-CW-SIRM:LP-MW	g	17147	NED2-8c	u	2020:01:09:03:04:22.974	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0028250450114526	0.985058	0.0	80.50441	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-14	LP-CW-SIRM:LP-MW	g	17148	NED2-8c	u	2020:01:09:03:05:20.294	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0028552698023757	0.9849206	0.0	85.60722	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-15	LP-CW-SIRM:LP-MW	g	17149	NED2-8c	u	2020:01:09:03:06:22.214	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0028940813934906	0.9850048	0.0	90.53731	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-16	LP-CW-SIRM:LP-MW	g	1715	NED2-8c	u	2020:01:09:03:07:21.974	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0029432834389815	0.9848475	0.0	95.58588	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-17	LP-CW-SIRM:LP-MW	g	17151	NED2-8c	u	2020:01:09:03:08:22.784	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0030024332818409	0.9852256	0.0	100.6295	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-18	LP-CW-SIRM:LP-MW	g	17152	NED2-8c	u	2020:01:09:03:09:23.134	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0030683843818249	0.9851636	0.0	105.507	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-19	LP-CW-SIRM:LP-MW	g	17153	NED2-8c	u	2020:01:09:03:10:21.594	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0031452671389761	0.984964	0.0	110.6066	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-20	LP-CW-SIRM:LP-MW	g	17154	NED2-8c	u	2020:01:09:03:11:22.974	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0032215671443029	0.9847459	0.0	115.5166	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-21	LP-CW-SIRM:LP-MW	g	17155	NED2-8c	u	2020:01:09:03:12:21.104	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0032967485218132	0.9851533	0.0	120.4302	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-22	LP-CW-SIRM:LP-MW	g	17156	NED2-8c	u	2020:01:09:03:13:22.205	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0033647083577478	0.9850594	0.0	125.5169	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-23	LP-CW-SIRM:LP-MW	g	17157	NED2-8c	u	2020:01:09:03:14:30.275	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.003419395940979	0.9849725	0.0	130.5584	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-24	LP-CW-SIRM:LP-MW	g	17158	NED2-8c	u	2020:01:09:03:15:29.265	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0034642832791775	0.9850166	0.0	135.5835	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-25	LP-CW-SIRM:LP-MW	g	17159	NED2-8c	u	2020:01:09:03:16:25.165	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0034978357215149	0.9852726	0.0	140.6706	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-26	LP-CW-SIRM:LP-MW	g	1716	NED2-8c	u	2020:01:09:03:17:23.665	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0035245964949661	0.9851232	0.0	145.6189	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-27	LP-CW-SIRM:LP-MW	g	17161	NED2-8c	u	2020:01:09:03:18:21.45	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0035463191818036	0.9850243	0.0	150.5857	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-28	LP-CW-SIRM:LP-MW	g	17162	NED2-8c	u	2020:01:09:03:19:20.485	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0035616065626165	0.9851005	0.0	155.4682	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-29	LP-CW-SIRM:LP-MW	g	17163	NED2-8c	u	2020:01:09:03:20:18.885	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.00357134128802	0.9852164	0.0	160.5992	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-30	LP-CW-SIRM:LP-MW	g	17164	NED2-8c	u	2020:01:09:03:21:21.695	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.003581012091834	0.9852501	0.0	165.4997	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-31	LP-CW-SIRM:LP-MW	g	17165	NED2-8c	u	2020:01:09:03:22:18.855	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0035924668406754	0.9853343	0.0	170.5049	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-32	LP-CW-SIRM:LP-MW	g	17166	NED2-8c	u	2020:01:09:03:23:18.605	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036050162467373	0.9855803	0.0	175.67	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-33	LP-CW-SIRM:LP-MW	g	17167	NED2-8c	u	2020:01:09:03:24:20.145	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036203089543493	0.9853811	0.0	180.5564	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-34	LP-CW-SIRM:LP-MW	g	17168	NED2-8c	u	2020:01:09:03:25:19.166	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036357992862089	0.9852822	0.0	185.5133	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-35	LP-CW-SIRM:LP-MW	g	17169	NED2-8c	u	2020:01:09:03:26:18.676	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036492148298087	0.9854825	0.0	190.479	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-36	LP-CW-SIRM:LP-MW	g	1717	NED2-8c	u	2020:01:09:03:27:12.956	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036587450061258	0.9855164	0.0	195.4558	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-37	LP-CW-SIRM:LP-MW	g	17171	NED2-8c	u	2020:01:09:03:28:13.416	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036692057742502	0.9855678	0.0	200.5265	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-38	LP-CW-SIRM:LP-MW	g	17172	NED2-8c	u	2020:01:09:03:29:13.956	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036760022372556	0.9857036	0.0	205.7357	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-39	LP-CW-SIRM:LP-MW	g	17173	NED2-8c	u	2020:01:09:03:30:12.806	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036815538273051	0.9857246	0.0	210.4545	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-40	LP-CW-SIRM:LP-MW	g	17174	NED2-8c	u	2020:01:09:03:31:10.446	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036864869759761	0.9855386	0.0	215.5201	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-41	LP-CW-SIRM:LP-MW	g	17175	NED2-8c	u	2020:01:09:03:32:09.886	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036906370851755	0.98553	0.0	220.5664	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-42	LP-CW-SIRM:LP-MW	g	17176	NED2-8c	u	2020:01:09:03:33:12.646	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036906679806104	0.9856945	0.0	225.4981	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-43	LP-CW-SIRM:LP-MW	g	17177	NED2-8c	u	2020:01:09:03:34:14.866	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036911921376444	0.9857442	0.0	230.4659	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-44	LP-CW-SIRM:LP-MW	g	17178	NED2-8c	u	2020:01:09:03:35:17.796	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036912635167527	0.9857121	0.0	235.6528	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-45	LP-CW-SIRM:LP-MW	g	17179	NED2-8c	u	2020:01:09:03:36:20.997	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036886437969424	0.9858798	0.0	240.604	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-46	LP-CW-SIRM:LP-MW	g	1718	NED2-8c	u	2020:01:09:03:37:19.307	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036851568742342	0.9857304	0.0	245.5512	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-47	LP-CW-SIRM:LP-MW	g	17181	NED2-8c	u	2020:01:09:03:38:15.397	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036821307196505	0.985563	0.0	250.6026	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-48	LP-CW-SIRM:LP-MW	g	17182	NED2-8c	u	2020:01:09:03:39:14.857	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036764012145102	0.9857729	0.0	255.4829	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-49	LP-CW-SIRM:LP-MW	g	17183	NED2-8c	u	2020:01:09:03:40:14.397	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036692265487668	0.9858221	0.0	260.6127	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-50	LP-CW-SIRM:LP-MW	g	17184	NED2-8c	u	2020:01:09:03:41:17.17	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.003664115485005	0.9856463	0.0	265.4924	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-51	LP-CW-SIRM:LP-MW	g	17185	NED2-8c	u	2020:01:09:03:42:16.637	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036553997762744	0.9857985	0.0	270.5419	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-52	LP-CW-SIRM:LP-MW	g	17186	NED2-8c	u	2020:01:09:03:43:17.197	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.003646133809194	0.9858401	0.0	275.5522	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-53	LP-CW-SIRM:LP-MW	g	17187	NED2-8c	u	2020:01:09:03:44:16.637	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036372146167368	0.9855806	0.0	280.5827	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-54	LP-CW-SIRM:LP-MW	g	17188	NED2-8c	u	2020:01:09:03:45:17.17	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036268966068289	0.985513	0.0	285.5121	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-55	LP-CW-SIRM:LP-MW	g	17189	NED2-8c	u	2020:01:09:03:46:16.617	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036151073350024	0.9858565	0.0	290.5394	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-56	LP-CW-SIRM:LP-MW	g	1719	NED2-8c	u	2020:01:09:03:47:16.487	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0036024727001544	0.9858366	0.0	295.6522	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-57	LP-CW-SIRM:LP-MW	g	17191	NED2-8c	u	2020:01:09:03:48:17.908	
NED2-8c-LP-CW-SIRM:LP-MW-DC-13038	IRM-OldBlue	0.0035822127523571	0.986014	0.0	300.027	NED2-8c-LP-CW-SIRM:LP-MW-DC-13038-3-58	LP-CW-SIRM:LP-MW	g	17192	NED2-8c	u	2020:01:09:03:54:02.868	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0062280226042359	0.9859399	0.0	9.993444	NED4-1c-LP-FC-DC-13024-0-0	LP-FC	g	17193	NED4-1c	u	2020:01:06:21:02:53.792	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0045447278943869	0.985094	0.0	15.52808	NED4-1c-LP-FC-DC-13024-0-1	LP-FC	g	17194	NED4-1c	u	2020:01:06:21:04:14.292	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0042547886788868	0.9853321	0.0	20.45139	NED4-1c-LP-FC-DC-13024-0-2	LP-FC	g	17195	NED4-1c	u	2020:01:06:21:05:13.942	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0040881057080444	0.9855184	0.0	25.53432	NED4-1c-LP-FC-DC-13024-0-3	LP-FC	g	17196	NED4-1c	u	2020:01:06:21:06:15.922	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0039629679931617	0.9856778	0.0	30.48436	NED4-1c-LP-FC-DC-13024-0-4	LP-FC	g	17197	NED4-1c	u	2020:01:06:21:07:15.732	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0038561520562256	0.9857164	0.0	35.55673	NED4-1c-LP-FC-DC-13024-0-5	LP-FC	g	17198	NED4-1c	u	2020:01:06:21:08:18.92	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0037732206287396	0.9857956	0.0	40.5531	NED4-1c-LP-FC-DC-13024-0-6	LP-FC	g	17199	NED4-1c	u	2020:01:06:21:09:18.42	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.003705948333175	0.9858632	0.0	45.61046	NED4-1c-LP-FC-DC-13024-0-7	LP-FC	g	172	NED4-1c	u	2020:01:06:21:10:18.872	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0036458391110266	0.9858304	0.0	50.5309	NED4-1c-LP-FC-DC-13024-0-8	LP-FC	g	17201	NED4-1c	u	2020:01:06:21:11:18.962	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0035793081014341	0.9860362	0.0	56.65334	NED4-1c-LP-FC-DC-13024-0-9	LP-FC	g	17202	NED4-1c	u	2020:01:06:21:12:31.922	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0035380791148257	0.9857634	0.0	60.57661	NED4-1c-LP-FC-DC-13024-0-10	LP-FC	g	17203	NED4-1c	u	2020:01:06:21:13:19.292	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0034876403267166	0.9860523	0.0	65.54152	NED4-1c-LP-FC-DC-13024-0-11	LP-FC	g	17204	NED4-1c	u	2020:01:06:21:14:18.532	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0034365519042644	0.9862815	0.0	70.62405	NED4-1c-LP-FC-DC-13024-0-12	LP-FC	g	17205	NED4-1c	u	2020:01:06:21:15:19.483	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0033880154810523	0.9864812	0.0	75.47702	NED4-1c-LP-FC-DC-13024-0-13	LP-FC	g	17206	NED4-1c	u	2020:01:06:21:16:17.573	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0033364303352645	0.9863262	0.0	80.52849	NED4-1c-LP-FC-DC-13024-0-14	LP-FC	g	17207	NED4-1c	u	2020:01:06:21:17:19.223	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0032873786684395	0.9864079	0.0	85.64301	NED4-1c-LP-FC-DC-13024-0-15	LP-FC	g	17208	NED4-1c	u	2020:01:06:21:18:20.313	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0032371697217209	0.9868449	0.0	90.48668	NED4-1c-LP-FC-DC-13024-0-16	LP-FC	g	17209	NED4-1c	u	2020:01:06:21:19:19.243	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0031835160034191	0.9869152	0.0	95.51427	NED4-1c-LP-FC-DC-13024-0-17	LP-FC	g	1721	NED4-1c	u	2020:01:06:21:20:19.413	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0031232676417513	0.9870998	0.0	100.6399	NED4-1c-LP-FC-DC-13024-0-18	LP-FC	g	17211	NED4-1c	u	2020:01:06:21:21:19.923	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0030557137429955	0.9870499	0.0	105.6259	NED4-1c-LP-FC-DC-13024-0-19	LP-FC	g	17212	NED4-1c	u	2020:01:06:21:22:22.03	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0029775505746034	0.9871156	0.0	110.4999	NED4-1c-LP-FC-DC-13024-0-20	LP-FC	g	17213	NED4-1c	u	2020:01:06:21:23:19.553	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0028545483901605	0.9875531	0.0	115.5145	NED4-1c-LP-FC-DC-13024-0-21	LP-FC	g	17214	NED4-1c	u	2020:01:06:21:24:20.773	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0026565101149207	0.9875041	0.0	120.6355	NED4-1c-LP-FC-DC-13024-0-22	LP-FC	g	17215	NED4-1c	u	2020:01:06:21:25:22.363	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0025469147117485	0.9874939	0.0	125.4697	NED4-1c-LP-FC-DC-13024-0-23	LP-FC	g	17216	NED4-1c	u	2020:01:06:21:26:14.883	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0024960713268116	0.9877124	0.0	130.5779	NED4-1c-LP-FC-DC-13024-0-24	LP-FC	g	17217	NED4-1c	u	2020:01:06:21:27:17.504	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0024579869883179	0.9878691	0.0	135.5832	NED4-1c-LP-FC-DC-13024-0-25	LP-FC	g	17218	NED4-1c	u	2020:01:06:21:28:16.244	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0024222419033146	0.9878768	0.0	140.5775	NED4-1c-LP-FC-DC-13024-0-26	LP-FC	g	17219	NED4-1c	u	2020:01:06:21:29:15.04	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.00238773435274	0.9876475	0.0	145.8856	NED4-1c-LP-FC-DC-13024-0-27	LP-FC	g	1722	NED4-1c	u	2020:01:06:21:30:14.934	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0023534651913762	0.9877853	0.0	150.479	NED4-1c-LP-FC-DC-13024-0-28	LP-FC	g	17221	NED4-1c	u	2020:01:06:21:31:15.714	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0023204501852027	0.9880082	0.0	155.4962	NED4-1c-LP-FC-DC-13024-0-29	LP-FC	g	17222	NED4-1c	u	2020:01:06:21:32:15.704	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.002286871497768	0.988135	0.0	160.695	NED4-1c-LP-FC-DC-13024-0-30	LP-FC	g	17223	NED4-1c	u	2020:01:06:21:33:17.504	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.002254697027258	0.9883193	0.0	165.5963	NED4-1c-LP-FC-DC-13024-0-31	LP-FC	g	17224	NED4-1c	u	2020:01:06:21:34:15.894	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0022225315794472	0.9883916	0.0	170.4697	NED4-1c-LP-FC-DC-13024-0-32	LP-FC	g	17225	NED4-1c	u	2020:01:06:21:35:12.994	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0021893498907778	0.9884607	0.0	175.657	NED4-1c-LP-FC-DC-13024-0-33	LP-FC	g	17226	NED4-1c	u	2020:01:06:21:36:13.414	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0021581171051381	0.9877598	0.0	180.6149	NED4-1c-LP-FC-DC-13024-0-34	LP-FC	g	17227	NED4-1c	u	2020:01:06:21:37:06.724	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0021271212840725	0.9884821	0.0	185.5229	NED4-1c-LP-FC-DC-13024-0-35	LP-FC	g	17228	NED4-1c	u	2020:01:06:21:38:00.694	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0020926275049862	0.9884031	0.0	190.4504	NED4-1c-LP-FC-DC-13024-0-36	LP-FC	g	17229	NED4-1c	u	2020:01:06:21:39:02.735	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.002060009972457	0.9881009	0.0	195.5132	NED4-1c-LP-FC-DC-13024-0-37	LP-FC	g	1723	NED4-1c	u	2020:01:06:21:40:09.595	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0020292743850318	0.9883136	0.0	200.5206	NED4-1c-LP-FC-DC-13024-0-38	LP-FC	g	17231	NED4-1c	u	2020:01:06:21:41:13.465	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.001997593313705	0.9882114	0.0	205.5045	NED4-1c-LP-FC-DC-13024-0-39	LP-FC	g	17232	NED4-1c	u	2020:01:06:21:42:18.775	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0019675040364707	0.987866	0.0	210.5502	NED4-1c-LP-FC-DC-13024-0-40	LP-FC	g	17233	NED4-1c	u	2020:01:06:21:43:22.645	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0019372665970177	0.9881638	0.0	215.5802	NED4-1c-LP-FC-DC-13024-0-41	LP-FC	g	17234	NED4-1c	u	2020:01:06:21:44:21.475	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0019070125368031	0.98829	0.0	220.5948	NED4-1c-LP-FC-DC-13024-0-42	LP-FC	g	17235	NED4-1c	u	2020:01:06:21:45:20.635	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0018770567005413	0.9878836	0.0	225.5612	NED4-1c-LP-FC-DC-13024-0-43	LP-FC	g	17236	NED4-1c	u	2020:01:06:21:46:16.665	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.001847209611549	0.9878936	0.0	230.6011	NED4-1c-LP-FC-DC-13024-0-44	LP-FC	g	17237	NED4-1c	u	2020:01:06:21:47:13.605	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0018161686769873	0.9880657	0.0	235.5234	NED4-1c-LP-FC-DC-13024-0-45	LP-FC	g	17238	NED4-1c	u	2020:01:06:21:48:12.395	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.00178649301928	0.9879289	0.0	240.7021	NED4-1c-LP-FC-DC-13024-0-46	LP-FC	g	17239	NED4-1c	u	2020:01:06:21:49:09.95	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0017584238769113	0.9876093	0.0	245.6045	NED4-1c-LP-FC-DC-13024-0-47	LP-FC	g	1724	NED4-1c	u	2020:01:06:21:49:59.425	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0017291001044733	0.9878113	0.0	250.5749	NED4-1c-LP-FC-DC-13024-0-48	LP-FC	g	17241	NED4-1c	u	2020:01:06:21:50:59.486	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0017015946433659	0.9877612	0.0	255.4734	NED4-1c-LP-FC-DC-13024-0-49	LP-FC	g	17242	NED4-1c	u	2020:01:06:21:52:03.636	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0016711634533194	0.9873326	0.0	260.4015	NED4-1c-LP-FC-DC-13024-0-50	LP-FC	g	17243	NED4-1c	u	2020:01:06:21:53:08.656	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0016393024028872	0.9877365	0.0	265.5765	NED4-1c-LP-FC-DC-13024-0-51	LP-FC	g	17244	NED4-1c	u	2020:01:06:21:54:12.406	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0016110456833507	0.9880074	0.0	270.591	NED4-1c-LP-FC-DC-13024-0-52	LP-FC	g	17245	NED4-1c	u	2020:01:06:21:55:12.566	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0015823772438028	0.9876614	0.0	275.5123	NED4-1c-LP-FC-DC-13024-0-53	LP-FC	g	17246	NED4-1c	u	2020:01:06:21:56:12.846	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0015543038275239	0.9876969	0.0	280.5828	NED4-1c-LP-FC-DC-13024-0-54	LP-FC	g	17247	NED4-1c	u	2020:01:06:21:57:13.316	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0015233621426536	0.9878891	0.0	285.4443	NED4-1c-LP-FC-DC-13024-0-55	LP-FC	g	17248	NED4-1c	u	2020:01:06:21:58:18.646	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0014944154240668	0.9879243	0.0	290.5139	NED4-1c-LP-FC-DC-13024-0-56	LP-FC	g	17249	NED4-1c	u	2020:01:06:21:59:24.766	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0014630102573843	0.9873532	0.0	296.7784	NED4-1c-LP-FC-DC-13024-0-57	LP-FC	g	1725	NED4-1c	u	2020:01:06:22:00:37.686	
NED4-1c-LP-FC-DC-13024	IRM-OldBlue	0.0014149368411055	0.9881295	0.0	300.027	NED4-1c-LP-FC-DC-13024-0-58	LP-FC	g	17251	NED4-1c	u	2020:01:06:22:06:46.307	
NED4-1c-LP-ZFC-DC-13024	IRM-OldBlue	0.0051765742235729	0.9856047	0.0	9.997728	NED4-1c-LP-ZFC-DC-13024-1-0	LP-ZFC	g	17252	NED4-1c	u	2020:01:06:23:30:01.64	
NED4-1c-LP-ZFC-DC-13024	IRM-OldBlue	0.0033266753727799	0.9849191	0.0	15.47616	NED4-1c-LP-ZFC-DC-13024-1-1	LP-ZFC	g	17253	NED4-1c	u	2020:01:06:23:31:21.414	
NED4-1c-LP-ZFC-DC-13024	IRM-OldBlue	0.0031397649349415	0.9852674	0.0	20.60415	NED4-1c-LP-ZFC-DC-13024-1-2	LP-ZFC	g	17254	NED4-1c	u	2020:01:06:23:32:23.584	
NED4-1c-LP-ZFC-DC-13024	IRM-OldBlue	0.0030511663025928	0.9855886	0.0	25.63534	NED4-1c-LP-ZFC-DC-13024-1-3	LP-ZFC	g	17255	NED4-1c	u	2020:01:06:23:33:24.244	
